date;home_team;away_team;home_score;away_score;League
25.05.2019;Frosinone;Chievo;0;0;Serie A
25.05.2019;Bologna;Napoli;3;2;Serie A
26.05.2019;Torino;Lazio;3;1;Serie A
26.05.2019;Sampdoria;Juventus;2;0;Serie A
26.05.2019;Inter;Empoli;2;1;Serie A
26.05.2019;Fiorentina;Genoa;0;0;Serie A
26.05.2019;SPAL;Milan;2;3;Serie A
26.05.2019;Roma;Parma;2;1;Serie A
26.05.2019;Atalanta;Sassuolo;3;1;Serie A
26.05.2019;Cagliari;Udinese;1;2;Serie A
18.05.2019;Udinese;SPAL;3;2;Serie A
18.05.2019;Genoa;Cagliari;1;1;Serie A
18.05.2019;Sassuolo;Roma;0;0;Serie A
19.05.2019;Chievo;Sampdoria;0;0;Serie A
19.05.2019;Parma;Fiorentina;1;0;Serie A
19.05.2019;Empoli;Torino;4;1;Serie A
19.05.2019;Milan;Frosinone;2;0;Serie A
19.05.2019;Juventus;Atalanta;1;1;Serie A
19.05.2019;Napoli;Inter;4;1;Serie A
20.05.2019;Lazio;Bologna;3;3;Serie A
11.05.2019;Atalanta;Genoa;2;1;Serie A
11.05.2019;Cagliari;Lazio;1;2;Serie A
11.05.2019;Fiorentina;Milan;0;1;Serie A
12.05.2019;Torino;Sassuolo;3;2;Serie A
12.05.2019;Sampdoria;Empoli;1;2;Serie A
12.05.2019;Frosinone;Udinese;1;3;Serie A
12.05.2019;SPAL;Napoli;1;2;Serie A
12.05.2019;Roma;Juventus;2;0;Serie A
13.05.2019;Bologna;Parma;4;1;Serie A
13.05.2019;Inter;Chievo;2;0;Serie A
03.05.2019;Juventus;Torino;1;1;Serie A
04.05.2019;Chievo;SPAL;0;4;Serie A
04.05.2019;Udinese;Inter;0;0;Serie A
05.05.2019;Empoli;Fiorentina;1;0;Serie A
05.05.2019;Lazio;Atalanta;1;3;Serie A
05.05.2019;Sassuolo;Frosinone;2;2;Serie A
05.05.2019;Parma;Sampdoria;3;3;Serie A
05.05.2019;Genoa;Roma;1;1;Serie A
05.05.2019;Napoli;Cagliari;2;1;Serie A
06.05.2019;Milan;Bologna;2;1;Serie A
27.04.2019;Bologna;Empoli;3;1;Serie A
27.04.2019;Roma;Cagliari;3;0;Serie A
27.04.2019;Inter;Juventus;1;1;Serie A
28.04.2019;Frosinone;Napoli;0;2;Serie A
28.04.2019;SPAL;Genoa;1;1;Serie A
28.04.2019;Chievo;Parma;1;1;Serie A
28.04.2019;Sampdoria;Lazio;1;2;Serie A
28.04.2019;Torino;Milan;2;0;Serie A
29.04.2019;Atalanta;Udinese;2;0;Serie A
29.04.2019;Fiorentina;Sassuolo;0;1;Serie A
20.04.2019;Parma;Milan;1;1;Serie A
20.04.2019;Lazio;Chievo;1;2;Serie A
20.04.2019;Cagliari;Frosinone;1;0;Serie A
20.04.2019;Bologna;Sampdoria;3;0;Serie A
20.04.2019;Udinese;Sassuolo;1;1;Serie A
20.04.2019;Empoli;SPAL;2;4;Serie A
20.04.2019;Genoa;Torino;0;1;Serie A
20.04.2019;Juventus;Fiorentina;2;1;Serie A
20.04.2019;Inter;Roma;1;1;Serie A
22.04.2019;Napoli;Atalanta;1;2;Serie A
13.04.2019;SPAL;Juventus;2;1;Serie A
13.04.2019;Roma;Udinese;1;0;Serie A
13.04.2019;Milan;Lazio;1;0;Serie A
14.04.2019;Torino;Cagliari;1;1;Serie A
14.04.2019;Fiorentina;Bologna;0;0;Serie A
14.04.2019;Sampdoria;Genoa;2;0;Serie A
14.04.2019;Sassuolo;Parma;0;0;Serie A
14.04.2019;Chievo;Napoli;1;3;Serie A
14.04.2019;Frosinone;Inter;1;3;Serie A
15.04.2019;Atalanta;Empoli;0;0;Serie A
06.04.2019;Parma;Torino;0;0;Serie A
06.04.2019;Juventus;Milan;2;1;Serie A
06.04.2019;Sampdoria;Roma;0;1;Serie A
07.04.2019;Fiorentina;Frosinone;0;1;Serie A
07.04.2019;Udinese;Empoli;3;2;Serie A
07.04.2019;Cagliari;SPAL;2;1;Serie A
07.04.2019;Inter;Atalanta;0;0;Serie A
07.04.2019;Lazio;Sassuolo;2;2;Serie A
07.04.2019;Napoli;Genoa;1;1;Serie A
08.04.2019;Bologna;Chievo;3;0;Serie A
02.04.2019;Milan;Udinese;1;1;Serie A
02.04.2019;Cagliari;Juventus;0;2;Serie A
03.04.2019;Empoli;Napoli;2;1;Serie A
03.04.2019;Roma;Fiorentina;2;2;Serie A
03.04.2019;Genoa;Inter;0;4;Serie A
03.04.2019;SPAL;Lazio;1;0;Serie A
