date;home_team;away_team;home_score;away_score;League
23.05.2024;Cagliari;Fiorentina;2;3;Serie A
24.05.2024;Genoa;Bologna;2;0;Serie A
25.05.2024;Juventus;Monza;2;0;Serie A
25.05.2024;Milan;Salernitana;3;3;Serie A
26.05.2024;Atalanta;Torino;3;0;Serie A
26.05.2024;Napoli;Lecce;0;0;Serie A
26.05.2024;Empoli;Roma;2;1;Serie A
26.05.2024;Frosinone;Udinese;0;1;Serie A
26.05.2024;Hellas Verona;Inter;2;2;Serie A
26.05.2024;Lazio;Sassuolo;1;1;Serie A
17.05.2024;Fiorentina;Napoli;2;2;Serie A
18.05.2024;Lecce;Atalanta;0;2;Serie A
18.05.2024;Torino;Milan;3;1;Serie A
19.05.2024;Sassuolo;Cagliari;0;2;Serie A
19.05.2024;Monza;Frosinone;0;1;Serie A
19.05.2024;Udinese;Empoli;1;1;Serie A
19.05.2024;Inter;Lazio;1;1;Serie A
19.05.2024;Roma;Genoa;1;0;Serie A
20.05.2024;Salernitana;Hellas Verona;1;2;Serie A
20.05.2024;Bologna;Juventus;3;3;Serie A
10.05.2024;Frosinone;Inter;0;5;Serie A
11.05.2024;Napoli;Bologna;0;2;Serie A
11.05.2024;Milan;Cagliari;5;1;Serie A
12.05.2024;Lazio;Empoli;2;0;Serie A
12.05.2024;Genoa;Sassuolo;2;1;Serie A
12.05.2024;Hellas Verona;Torino;1;2;Serie A
12.05.2024;Juventus;Salernitana;1;1;Serie A
12.05.2024;Atalanta;Roma;2;1;Serie A
13.05.2024;Lecce;Udinese;0;2;Serie A
13.05.2024;Fiorentina;Monza;2;1;Serie A
03.05.2024;Torino;Bologna;0;0;Serie A
04.05.2024;Monza;Lazio;2;2;Serie A
04.05.2024;Sassuolo;Inter;1;0;Serie A
05.05.2024;Cagliari;Lecce;1;1;Serie A
05.05.2024;Empoli;Frosinone;0;0;Serie A
05.05.2024;Hellas Verona;Fiorentina;2;1;Serie A
05.05.2024;Milan;Genoa;3;3;Serie A
05.05.2024;Roma;Juventus;1;1;Serie A
06.05.2024;Salernitana;Atalanta;1;2;Serie A
06.05.2024;Udinese;Napoli;1;1;Serie A
26.04.2024;Frosinone;Salernitana;3;0;Serie A
27.04.2024;Lecce;Monza;1;1;Serie A
27.04.2024;Juventus;Milan;0;0;Serie A
27.04.2024;Lazio;Hellas Verona;1;0;Serie A
28.04.2024;Inter;Torino;2;0;Serie A
28.04.2024;Bologna;Udinese;1;1;Serie A
28.04.2024;Atalanta;Empoli;2;0;Serie A
28.04.2024;Napoli;Roma;2;2;Serie A
28.04.2024;Fiorentina;Sassuolo;5;1;Serie A
29.04.2024;Genoa;Cagliari;3;0;Serie A
19.04.2024;Genoa;Lazio;0;1;Serie A
19.04.2024;Cagliari;Juventus;2;2;Serie A
20.04.2024;Empoli;Napoli;1;0;Serie A
