date;home_team;away_team;home_score;away_score;League
14.05.2016;Juventus;Sampdoria;5;0;Serie A
14.05.2016;Napoli;Frosinone;4;0;Serie A
14.05.2016;Sassuolo;Inter;3;1;Serie A
14.05.2016;Milan;Roma;1;3;Serie A
15.05.2016;Genoa;Atalanta;1;2;Serie A
15.05.2016;Chievo;Bologna;0;0;Serie A
15.05.2016;Empoli;Torino;2;1;Serie A
15.05.2016;Udinese;Carpi;1;2;Serie A
15.05.2016;Lazio;Fiorentina;2;4;Serie A
15.05.2016;Palermo;Hellas Verona;3;2;Serie A
07.05.2016;Inter;Empoli;2;1;Serie A
07.05.2016;Bologna;Milan;0;1;Serie A
08.05.2016;Roma;Chievo;3;0;Serie A
08.05.2016;Sampdoria;Genoa;0;3;Serie A
08.05.2016;Carpi;Lazio;1;3;Serie A
08.05.2016;Fiorentina;Palermo;0;0;Serie A
08.05.2016;Frosinone;Sassuolo;0;1;Serie A
08.05.2016;Atalanta;Udinese;1;1;Serie A
08.05.2016;Hellas Verona;Juventus;2;1;Serie A
08.05.2016;Torino;Napoli;1;2;Serie A
30.04.2016;Udinese;Torino;1;5;Serie A
30.04.2016;Chievo;Fiorentina;0;0;Serie A
01.05.2016;Juventus;Carpi;2;0;Serie A
01.05.2016;Empoli;Bologna;0;0;Serie A
01.05.2016;Milan;Frosinone;3;3;Serie A
01.05.2016;Sassuolo;Hellas Verona;1;0;Serie A
01.05.2016;Palermo;Sampdoria;2;0;Serie A
01.05.2016;Lazio;Inter;2;0;Serie A
02.05.2016;Genoa;Roma;2;3;Serie A
02.05.2016;Napoli;Atalanta;2;1;Serie A
23.04.2016;Inter;Udinese;3;1;Serie A
24.04.2016;Frosinone;Palermo;0;2;Serie A
24.04.2016;Atalanta;Chievo;1;0;Serie A
24.04.2016;Bologna;Genoa;2;0;Serie A
24.04.2016;Sampdoria;Lazio;2;1;Serie A
24.04.2016;Torino;Sassuolo;1;3;Serie A
24.04.2016;Fiorentina;Juventus;1;2;Serie A
25.04.2016;Roma;Napoli;1;0;Serie A
25.04.2016;Hellas Verona;Milan;2;1;Serie A
25.04.2016;Carpi;Empoli;1;0;Serie A
19.04.2016;Napoli;Bologna;6;0;Serie A
20.04.2016;Sassuolo;Sampdoria;0;0;Serie A
20.04.2016;Palermo;Atalanta;2;2;Serie A
20.04.2016;Udinese;Fiorentina;2;1;Serie A
20.04.2016;Chievo;Frosinone;5;1;Serie A
20.04.2016;Empoli;Hellas Verona;1;0;Serie A
20.04.2016;Genoa;Inter;1;0;Serie A
20.04.2016;Juventus;Lazio;3;0;Serie A
20.04.2016;Roma;Torino;3;2;Serie A
21.04.2016;Milan;Carpi;0;0;Serie A
16.04.2016;Bologna;Torino;0;1;Serie A
16.04.2016;Carpi;Genoa;4;1;Serie A
16.04.2016;Inter;Napoli;2;0;Serie A
17.04.2016;Atalanta;Roma;3;3;Serie A
17.04.2016;Udinese;Chievo;0;0;Serie A
17.04.2016;Hellas Verona;Frosinone;1;2;Serie A
17.04.2016;Juventus;Palermo;4;0;Serie A
17.04.2016;Fiorentina;Sassuolo;3;1;Serie A
17.04.2016;Lazio;Empoli;2;0;Serie A
17.04.2016;Sampdoria;Milan;0;1;Serie A
09.04.2016;Frosinone;Inter;0;1;Serie A
09.04.2016;Chievo;Carpi;1;0;Serie A
