date;home_team;away_team;home_score;away_score;League
22.05.2011;Bologna;Bari;0;4;Serie A
22.05.2011;Palermo;Chievo;1;3;Serie A
22.05.2011;Inter;Catania;3;1;Serie A
22.05.2011;Genoa;Cesena;3;2;Serie A
22.05.2011;Brescia;Fiorentina;2;2;Serie A
22.05.2011;Cagliari;Parma;1;1;Serie A
22.05.2011;Lecce;Lazio;2;4;Serie A
22.05.2011;Udinese;Milan;0;0;Serie A
22.05.2011;Roma;Sampdoria;3;1;Serie A
22.05.2011;Juventus;Napoli;2;2;Serie A
14.05.2011;Lazio;Genoa;4;2;Serie A
14.05.2011;Milan;Cagliari;4;1;Serie A
15.05.2011;Fiorentina;Bologna;1;1;Serie A
15.05.2011;Cesena;Brescia;1;0;Serie A
15.05.2011;Parma;Juventus;1;0;Serie A
15.05.2011;Bari;Lecce;0;2;Serie A
15.05.2011;Catania;Roma;2;1;Serie A
15.05.2011;Chievo;Udinese;0;2;Serie A
15.05.2011;Sampdoria;Palermo;1;2;Serie A
15.05.2011;Napoli;Inter;1;1;Serie A
07.05.2011;Palermo;Bari;2;1;Serie A
07.05.2011;Roma;Milan;0;0;Serie A
08.05.2011;Brescia;Catania;1;2;Serie A
08.05.2011;Cagliari;Cesena;0;2;Serie A
08.05.2011;Udinese;Lazio;2;1;Serie A
08.05.2011;Bologna;Parma;0;0;Serie A
08.05.2011;Inter;Fiorentina;3;1;Serie A
08.05.2011;Lecce;Napoli;2;1;Serie A
08.05.2011;Genoa;Sampdoria;2;1;Serie A
09.05.2011;Juventus;Chievo;2;2;Serie A
30.04.2011;Cesena;Inter;1;2;Serie A
30.04.2011;Napoli;Genoa;1;0;Serie A
01.05.2011;Milan;Bologna;1;0;Serie A
01.05.2011;Sampdoria;Brescia;3;3;Serie A
01.05.2011;Catania;Cagliari;2;0;Serie A
01.05.2011;Chievo;Lecce;1;0;Serie A
01.05.2011;Parma;Palermo;3;1;Serie A
01.05.2011;Fiorentina;Udinese;5;2;Serie A
01.05.2011;Bari;Roma;2;3;Serie A
02.05.2011;Lazio;Juventus;0;1;Serie A
23.04.2011;Roma;Chievo;1;0;Serie A
23.04.2011;Bologna;Cesena;0;2;Serie A
23.04.2011;Cagliari;Fiorentina;1;2;Serie A
23.04.2011;Inter;Lazio;2;1;Serie A
23.04.2011;Genoa;Lecce;4;2;Serie A
23.04.2011;Palermo;Napoli;2;1;Serie A
23.04.2011;Udinese;Parma;0;2;Serie A
23.04.2011;Bari;Sampdoria;0;1;Serie A
23.04.2011;Brescia;Milan;0;1;Serie A
23.04.2011;Juventus;Catania;2;2;Serie A
16.04.2011;Roma;Palermo;2;3;Serie A
16.04.2011;Parma;Inter;2;0;Serie A
16.04.2011;Milan;Sampdoria;3;0;Serie A
17.04.2011;Cesena;Bari;1;0;Serie A
17.04.2011;Chievo;Bologna;2;0;Serie A
17.04.2011;Genoa;Brescia;3;0;Serie A
17.04.2011;Lecce;Cagliari;3;3;Serie A
17.04.2011;Fiorentina;Juventus;0;0;Serie A
17.04.2011;Catania;Lazio;1;4;Serie A
17.04.2011;Napoli;Udinese;1;2;Serie A
09.04.2011;Inter;Chievo;2;0;Serie A
09.04.2011;Udinese;Roma;1;2;Serie A
10.04.2011;Juventus;Genoa;3;2;Serie A
10.04.2011;Cagliari;Brescia;1;1;Serie A
10.04.2011;Bari;Catania;1;1;Serie A
10.04.2011;Palermo;Cesena;2;2;Serie A
10.04.2011;Sampdoria;Lecce;1;2;Serie A
10.04.2011;Bologna;Napoli;0;2;Serie A
10.04.2011;Lazio;Parma;2;0;Serie A
10.04.2011;Fiorentina;Milan;1;2;Serie A
02.04.2011;Brescia;Bologna;3;1;Serie A
02.04.2011;Milan;Inter;3;0;Serie A
03.04.2011;Napoli;Lazio;4;3;Serie A
03.04.2011;Parma;Bari;1;2;Serie A
03.04.2011;Genoa;Cagliari;0;1;Serie A
03.04.2011;Cesena;Fiorentina;2;2;Serie A
03.04.2011;Catania;Palermo;4;0;Serie A
03.04.2011;Chievo;Sampdoria;0;0;Serie A
03.04.2011;Lecce;Udinese;2;0;Serie A
03.04.2011;Roma;Juventus;0;2;Serie A
19.03.2011;Lazio;Cesena;1;0;Serie A
19.03.2011;Palermo;Milan;1;0;Serie A
20.03.2011;Fiorentina;Roma;2;2;Serie A
20.03.2011;Juventus;Brescia;2;1;Serie A
20.03.2011;Udinese;Catania;2;0;Serie A
20.03.2011;Bari;Chievo;1;2;Serie A
20.03.2011;Bologna;Genoa;1;1;Serie A
20.03.2011;Inter;Lecce;1;0;Serie A
20.03.2011;Sampdoria;Parma;0;1;Serie A
20.03.2011;Napoli;Cagliari;2;1;Serie A
11.03.2011;Brescia;Inter;1;1;Serie A
12.03.2011;Cesena;Juventus;2;2;Serie A
13.03.2011;Milan;Bari;1;1;Serie A
13.03.2011;Roma;Lazio;2;0;Serie A
13.03.2011;Catania;Sampdoria;1;0;Serie A
13.03.2011;Cagliari;Udinese;0;4;Serie A
13.03.2011;Genoa;Palermo;1;0;Serie A
13.03.2011;Lecce;Bologna;0;1;Serie A
13.03.2011;Chievo;Fiorentina;0;1;Serie A
13.03.2011;Parma;Napoli;1;3;Serie A
04.03.2011;Lecce;Roma;1;2;Serie A
05.03.2011;Juventus;Milan;0;1;Serie A
06.03.2011;Sampdoria;Cesena;2;3;Serie A
06.03.2011;Udinese;Bari;1;0;Serie A
06.03.2011;Napoli;Brescia;0;0;Serie A
06.03.2011;Bologna;Cagliari;2;2;Serie A
06.03.2011;Fiorentina;Catania;3;0;Serie A
06.03.2011;Inter;Genoa;5;2;Serie A
06.03.2011;Chievo;Parma;0;0;Serie A
06.03.2011;Lazio;Palermo;2;0;Serie A
26.02.2011;Juventus;Bologna;0;2;Serie A
27.02.2011;Catania;Genoa;2;1;Serie A
27.02.2011;Cesena;Chievo;1;0;Serie A
27.02.2011;Bari;Fiorentina;1;1;Serie A
27.02.2011;Cagliari;Lazio;1;0;Serie A
27.02.2011;Brescia;Lecce;2;2;Serie A
27.02.2011;Roma;Parma;2;2;Serie A
27.02.2011;Palermo;Udinese;0;7;Serie A
27.02.2011;Sampdoria;Inter;0;2;Serie A
28.02.2011;Milan;Napoli;3;0;Serie A
19.02.2011;Bologna;Palermo;1;0;Serie A
19.02.2011;Inter;Cagliari;1;0;Serie A
