date;home_team;away_team;home_score;away_score;League
18.05.2013;Sampdoria;Juventus;3;2;Serie A
19.05.2013;Atalanta;Chievo;2;2;Serie A
19.05.2013;Bologna;Genoa;0;0;Serie A
19.05.2013;Torino;Catania;2;2;Serie A
19.05.2013;Pescara;Fiorentina;1;5;Serie A
19.05.2013;Cagliari;Lazio;1;0;Serie A
19.05.2013;Siena;Milan;1;2;Serie A
19.05.2013;Roma;Napoli;2;1;Serie A
19.05.2013;Palermo;Parma;1;3;Serie A
19.05.2013;Inter;Udinese;2;5;Serie A
11.05.2013;Juventus;Cagliari;1;1;Serie A
11.05.2013;Catania;Pescara;1;0;Serie A
12.05.2013;Genoa;Inter;0;0;Serie A
12.05.2013;Fiorentina;Palermo;1;0;Serie A
12.05.2013;Chievo;Torino;1;1;Serie A
12.05.2013;Udinese;Atalanta;2;1;Serie A
12.05.2013;Lazio;Sampdoria;2;0;Serie A
12.05.2013;Napoli;Siena;2;1;Serie A
12.05.2013;Parma;Bologna;0;2;Serie A
12.05.2013;Milan;Roma;0;0;Serie A
07.05.2013;Roma;Chievo;0;1;Serie A
08.05.2013;Pescara;Milan;0;4;Serie A
08.05.2013;Sampdoria;Catania;1;1;Serie A
08.05.2013;Siena;Fiorentina;0;1;Serie A
08.05.2013;Torino;Genoa;0;0;Serie A
08.05.2013;Atalanta;Juventus;0;1;Serie A
08.05.2013;Inter;Lazio;1;3;Serie A
08.05.2013;Bologna;Napoli;0;3;Serie A
08.05.2013;Cagliari;Parma;0;1;Serie A
08.05.2013;Palermo;Udinese;2;3;Serie A
04.05.2013;Chievo;Cagliari;0;0;Serie A
04.05.2013;Fiorentina;Roma;0;1;Serie A
05.05.2013;Udinese;Sampdoria;3;1;Serie A
05.05.2013;Parma;Atalanta;2;0;Serie A
05.05.2013;Lazio;Bologna;6;0;Serie A
05.05.2013;Juventus;Palermo;1;0;Serie A
05.05.2013;Genoa;Pescara;4;1;Serie A
05.05.2013;Catania;Siena;3;0;Serie A
05.05.2013;Milan;Torino;1;0;Serie A
05.05.2013;Napoli;Inter;3;1;Serie A
27.04.2013;Atalanta;Bologna;1;1;Serie A
27.04.2013;Cagliari;Udinese;0;1;Serie A
27.04.2013;Pescara;Napoli;0;3;Serie A
28.04.2013;Sampdoria;Fiorentina;0;3;Serie A
28.04.2013;Chievo;Genoa;0;1;Serie A
28.04.2013;Palermo;Inter;1;0;Serie A
28.04.2013;Torino;Juventus;0;2;Serie A
28.04.2013;Parma;Lazio;0;0;Serie A
28.04.2013;Roma;Siena;4;0;Serie A
28.04.2013;Milan;Catania;4;2;Serie A
20.04.2013;Genoa;Atalanta;1;1;Serie A
20.04.2013;Udinese;Lazio;1;0;Serie A
21.04.2013;Inter;Parma;1;0;Serie A
21.04.2013;Napoli;Cagliari;3;2;Serie A
21.04.2013;Siena;Chievo;0;1;Serie A
21.04.2013;Catania;Palermo;1;1;Serie A
21.04.2013;Roma;Pescara;1;1;Serie A
21.04.2013;Bologna;Sampdoria;1;1;Serie A
21.04.2013;Fiorentina;Torino;4;3;Serie A
21.04.2013;Juventus;Milan;1;0;Serie A
13.04.2013;Pescara;Siena;2;3;Serie A
13.04.2013;Atalanta;Fiorentina;0;2;Serie A
14.04.2013;Palermo;Bologna;1;1;Serie A
14.04.2013;Chievo;Catania;0;0;Serie A
14.04.2013;Cagliari;Inter;2;0;Serie A
14.04.2013;Torino;Roma;1;2;Serie A
14.04.2013;Genoa;Sampdoria;1;1;Serie A
14.04.2013;Parma;Udinese;0;3;Serie A
14.04.2013;Milan;Napoli;1;1;Serie A
15.04.2013;Lazio;Juventus;0;2;Serie A
06.04.2013;Juventus;Pescara;2;1;Serie A
06.04.2013;Bologna;Torino;2;2;Serie A
07.04.2013;Fiorentina;Milan;2;2;Serie A
07.04.2013;Catania;Cagliari;0;0;Serie A
07.04.2013;Udinese;Chievo;3;1;Serie A
07.04.2013;Sampdoria;Palermo;1;3;Serie A
07.04.2013;Siena;Parma;0;0;Serie A
07.04.2013;Inter;Atalanta;3;4;Serie A
07.04.2013;Napoli;Genoa;2;0;Serie A
08.04.2013;Roma;Lazio;1;1;Serie A
30.03.2013;Udinese;Bologna;0;0;Serie A
30.03.2013;Lazio;Catania;2;1;Serie A
30.03.2013;Cagliari;Fiorentina;2;1;Serie A
30.03.2013;Inter;Juventus;1;2;Serie A
30.03.2013;Parma;Pescara;3;0;Serie A
30.03.2013;Palermo;Roma;2;0;Serie A
30.03.2013;Atalanta;Sampdoria;0;0;Serie A
30.03.2013;Genoa;Siena;2;2;Serie A
30.03.2013;Chievo;Milan;0;1;Serie A
30.03.2013;Torino;Napoli;3;5;Serie A
16.03.2013;Catania;Udinese;3;1;Serie A
16.03.2013;Bologna;Juventus;0;2;Serie A
17.03.2013;Siena;Cagliari;0;0;Serie A
17.03.2013;Napoli;Atalanta;3;2;Serie A
17.03.2013;Pescara;Chievo;0;2;Serie A
17.03.2013;Fiorentina;Genoa;3;2;Serie A
17.03.2013;Milan;Palermo;2;0;Serie A
17.03.2013;Torino;Lazio;1;0;Serie A
17.03.2013;Roma;Parma;2;0;Serie A
03.04.2013;Sampdoria;Inter;0;2;Serie A
08.03.2013;Genoa;Milan;0;2;Serie A
09.03.2013;Udinese;Roma;1;1;Serie A
10.03.2013;Atalanta;Pescara;2;1;Serie A
10.03.2013;Juventus;Catania;1;0;Serie A
10.03.2013;Chievo;Napoli;2;0;Serie A
10.03.2013;Cagliari;Sampdoria;3;1;Serie A
10.03.2013;Palermo;Siena;1;2;Serie A
10.03.2013;Parma;Torino;4;1;Serie A
10.03.2013;Inter;Bologna;0;1;Serie A
10.03.2013;Lazio;Fiorentina;0;2;Serie A
01.03.2013;Napoli;Juventus;1;1;Serie A
02.03.2013;Milan;Lazio;3;0;Serie A
03.03.2013;Torino;Palermo;0;0;Serie A
03.03.2013;Siena;Atalanta;0;2;Serie A
03.03.2013;Bologna;Cagliari;3;0;Serie A
03.03.2013;Fiorentina;Chievo;2;1;Serie A
03.03.2013;Catania;Inter;2;3;Serie A
