date;home_team;away_team;home_score;away_score;League
13.12.2024;Empoli;Torino;0;1;Serie A
14.12.2024;Cagliari;Atalanta;0;1;Serie A
14.12.2024;Udinese;Napoli;1;3;Serie A
14.12.2024;Juventus;Venezia;2;2;Serie A
15.12.2024;Lecce;Monza;2;1;Serie A
15.12.2024;Bologna;Fiorentina;1;0;Serie A
15.12.2024;Parma;Hellas Verona;2;3;Serie A
15.12.2024;Como;Roma;2;0;Serie A
15.12.2024;Milan;Genoa;0;0;Serie A
16.12.2024;Lazio;Inter;0;6;Serie A
06.12.2024;Inter;Parma;3;1;Serie A
06.12.2024;Atalanta;Milan;2;1;Serie A
07.12.2024;Genoa;Torino;0;0;Serie A
07.12.2024;Juventus;Bologna;2;2;Serie A
07.12.2024;Roma;Lecce;4;1;Serie A
08.12.2024;Fiorentina;Cagliari;1;0;Serie A
08.12.2024;Hellas Verona;Empoli;1;4;Serie A
08.12.2024;Venezia;Como;2;2;Serie A
08.12.2024;Napoli;Lazio;0;1;Serie A
09.12.2024;Monza;Udinese;1;2;Serie A
29.11.2024;Cagliari;Hellas Verona;1;0;Serie A
30.11.2024;Como;Monza;1;1;Serie A
30.11.2024;Milan;Empoli;3;0;Serie A
30.11.2024;Bologna;Venezia;3;0;Serie A
01.12.2024;Udinese;Genoa;0;2;Serie A
01.12.2024;Parma;Lazio;3;1;Serie A
01.12.2024;Torino;Napoli;0;1;Serie A
01.12.2024;Fiorentina;Inter;0;0;Serie A
01.12.2024;Lecce;Juventus;1;1;Serie A
02.12.2024;Roma;Atalanta;0;2;Serie A
23.11.2024;Hellas Verona;Inter;0;5;Serie A
23.11.2024;Milan;Juventus;0;0;Serie A
23.11.2024;Parma;Atalanta;1;3;Serie A
24.11.2024;Genoa;Cagliari;2;2;Serie A
24.11.2024;Como;Fiorentina;0;2;Serie A
24.11.2024;Torino;Monza;1;1;Serie A
24.11.2024;Napoli;Roma;1;0;Serie A
24.11.2024;Lazio;Bologna;3;0;Serie A
25.11.2024;Empoli;Udinese;1;1;Serie A
