date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
25.05.2019;Frosinone;Chievo;0;0;Serie A;Fair;E;3 mph;57 °F;88 %;29.51 in
25.05.2019;Bologna;Napoli;3;2;Serie A;Fair;SSW;7 mph;64 °F;68 %;29.71 in
26.05.2019;Torino;Lazio;3;1;Serie A;Rain;NNW;3 mph;57 °F;100 %;28.99 in
26.05.2019;Sampdoria;Juventus;2;0;Serie A;Fair;ESE;6 mph;66 °F;83 %;29.94 in
26.05.2019;Inter;Empoli;2;1;Serie A;Mostly Cloudy;W;2 mph;61 °F;94 %;29.59 in
26.05.2019;Fiorentina;Genoa;0;0;Serie A;Mostly Cloudy;SW;6 mph;61 °F;100 %;29.81 in
26.05.2019;SPAL;Milan;2;3;Serie A;Mostly Cloudy;N;2 mph;57 °F;100 %;29.03 in
26.05.2019;Roma;Parma;2;1;Serie A;Light Rain;VAR;1 mph;61 °F;94 %;29.48 in
26.05.2019;Atalanta;Sassuolo;3;1;Serie A;Mostly Cloudy;VAR;2 mph;57 °F;94 %;29.13 in
26.05.2019;Cagliari;Udinese;1;2;Serie A;Mostly Cloudy;W;2 mph;61 °F;94 %;29.59 in
18.05.2019;Udinese;SPAL;3;2;Serie A;Mostly Cloudy;E;1 mph;52 °F;88 %;29.78 in
18.05.2019;Genoa;Cagliari;1;1;Serie A;Light Rain;NE;8 mph;57 °F;82 %;29.72 in
18.05.2019;Sassuolo;Roma;0;0;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
19.05.2019;Chievo;Sampdoria;0;0;Serie A;Light Rain;SSW;3 mph;55 °F;94 %;29.33 in
19.05.2019;Parma;Fiorentina;1;0;Serie A;Mist;WNW;6 mph;54 °F;100 %;29.50 in
19.05.2019;Empoli;Torino;4;1;Serie A;Fair;SSW;3 mph;59 °F;88 %;29.51 in
19.05.2019;Milan;Frosinone;2;0;Serie A;Light Rain;SSW;3 mph;55 °F;94 %;29.33 in
19.05.2019;Juventus;Atalanta;1;1;Serie A;Mist;WNW;6 mph;54 °F;100 %;29.50 in
19.05.2019;Napoli;Inter;4;1;Serie A;Fair;SSW;3 mph;59 °F;88 %;29.51 in
20.05.2019;Lazio;Bologna;3;3;Serie A;T-Storm;SSE;13 mph;57 °F;82 %;29.31 in
11.05.2019;Atalanta;Genoa;2;1;Serie A;Fair;N;3 mph;55 °F;88 %;29.07 in
11.05.2019;Cagliari;Lazio;1;2;Serie A;Fair;W;6 mph;63 °F;72 %;29.53 in
11.05.2019;Fiorentina;Milan;0;1;Serie A;Fair;ESE;6 mph;54 °F;88 %;29.87 in
12.05.2019;Torino;Sassuolo;3;2;Serie A;Fair;WNW;5 mph;55 °F;77 %;28.88 in
12.05.2019;Sampdoria;Empoli;1;2;Serie A;Mostly Cloudy;NNW;13 mph;54 °F;94 %;29.79 in
12.05.2019;Frosinone;Udinese;1;3;Serie A;Partly Cloudy;S;8 mph;59 °F;88 %;29.48 in
12.05.2019;SPAL;Napoli;1;2;Serie A;Mostly Cloudy;VAR;2 mph;48 °F;100 %;28.95 in
12.05.2019;Roma;Juventus;2;0;Serie A;Partly Cloudy;S;8 mph;59 °F;88 %;29.48 in
13.05.2019;Bologna;Parma;4;1;Serie A;Rain;W;6 mph;52 °F;94 %;29.83 in
13.05.2019;Inter;Chievo;2;0;Serie A;Partly Cloudy;W;5 mph;57 °F;72 %;29.68 in
03.05.2019;Juventus;Torino;1;1;Serie A;Mostly Cloudy;VAR;2 mph;55 °F;82 %;29.62 in
04.05.2019;Chievo;SPAL;0;4;Serie A;Light Rain;VAR;1 mph;55 °F;88 %;29.42 in
04.05.2019;Udinese;Inter;0;0;Serie A;Light Rain;E;5 mph;54 °F;100 %;29.75 in
05.05.2019;Empoli;Fiorentina;1;0;Serie A;Mostly Cloudy;W;5 mph;55 °F;94 %;29.34 in
05.05.2019;Lazio;Atalanta;1;3;Serie A;Mostly Cloudy;S;3 mph;55 °F;94 %;29.14 in
05.05.2019;Sassuolo;Frosinone;2;2;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
05.05.2019;Parma;Sampdoria;3;3;Serie A;Light Rain;W;5 mph;48 °F;93 %;29.27 in
05.05.2019;Genoa;Roma;1;1;Serie A;T-Storm;NE;8 mph;54 °F;94 %;29.49 in
05.05.2019;Napoli;Cagliari;2;1;Serie A;Mostly Cloudy;W;5 mph;55 °F;94 %;29.34 in
06.05.2019;Milan;Bologna;2;1;Serie A;Partly Cloudy;SSE;3 mph;46 °F;81 %;29.42 in
27.04.2019;Bologna;Empoli;3;1;Serie A;Fair;S;6 mph;57 °F;55 %;29.77 in
27.04.2019;Roma;Cagliari;3;0;Serie A;Fair;SSE;5 mph;54 °F;77 %;29.63 in
27.04.2019;Inter;Juventus;1;1;Serie A;Fair;W;3 mph;54 °F;72 %;29.59 in
28.04.2019;Frosinone;Napoli;0;2;Serie A;Fair;ESE;6 mph;52 °F;88 %;29.60 in
28.04.2019;SPAL;Genoa;1;1;Serie A;Partly Cloudy;VAR;2 mph;52 °F;82 %;28.98 in
28.04.2019;Chievo;Parma;1;1;Serie A;Fair;WNW;8 mph;59 °F;51 %;29.53 in
28.04.2019;Sampdoria;Lazio;1;2;Serie A;Fair;SSE;6 mph;61 °F;82 %;29.94 in
28.04.2019;Torino;Milan;2;0;Serie A;Fair;VAR;3 mph;59 °F;39 %;28.91 in
29.04.2019;Atalanta;Udinese;2;0;Serie A;Partly Cloudy;VAR;1 mph;48 °F;82 %;29.07 in
29.04.2019;Fiorentina;Sassuolo;0;1;Serie A;Fair;VAR;1 mph;45 °F;93 %;29.78 in
20.04.2019;Parma;Milan;1;1;Serie A;Fair;SSW;3 mph;45 °F;81 %;30.18 in
20.04.2019;Lazio;Chievo;1;2;Serie A;Fair;E;7 mph;55 °F;54 %;29.83 in
20.04.2019;Cagliari;Frosinone;1;0;Serie A;Fair;NNE;2 mph;55 °F;72 %;29.97 in
20.04.2019;Bologna;Sampdoria;3;0;Serie A;Fair;SW;6 mph;52 °F;71 %;30.18 in
20.04.2019;Udinese;Sassuolo;1;1;Serie A;Fair;E;2 mph;50 °F;71 %;30.31 in
20.04.2019;Empoli;SPAL;2;4;Serie A;Fair;NNE;7 mph;59 °F;45 %;30.04 in
20.04.2019;Genoa;Torino;0;1;Serie A;Fair;NE;12 mph;63 °F;34 %;30.31 in
20.04.2019;Juventus;Fiorentina;2;1;Serie A;Fair;SSW;3 mph;45 °F;81 %;30.18 in
20.04.2019;Inter;Roma;1;1;Serie A;Fair;NNE;2 mph;55 °F;72 %;29.97 in
22.04.2019;Napoli;Atalanta;1;2;Serie A;Fair;NNE;7 mph;61 °F;59 %;29.69 in
13.04.2019;SPAL;Juventus;2;1;Serie A;Fair;VAR;2 mph;48 °F;87 %;28.98 in
13.04.2019;Roma;Udinese;1;0;Serie A;Fair;ENE;5 mph;50 °F;82 %;29.40 in
13.04.2019;Milan;Lazio;1;0;Serie A;Mostly Cloudy;E;6 mph;52 °F;76 %;29.56 in
14.04.2019;Torino;Cagliari;1;1;Serie A;Partly Cloudy;ENE;8 mph;50 °F;82 %;28.88 in
14.04.2019;Fiorentina;Bologna;0;0;Serie A;Fair;S;5 mph;48 °F;71 %;29.78 in
14.04.2019;Sampdoria;Genoa;2;0;Serie A;Partly Cloudy;E;16 mph;54 °F;58 %;29.91 in
14.04.2019;Sassuolo;Parma;0;0;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
14.04.2019;Chievo;Napoli;1;3;Serie A;Drizzle;NE;5 mph;50 °F;82 %;29.53 in
14.04.2019;Frosinone;Inter;1;3;Serie A;Fair;NNW;2 mph;52 °F;94 %;29.43 in
15.04.2019;Atalanta;Empoli;0;0;Serie A;Mostly Cloudy;N;5 mph;46 °F;93 %;29.18 in
06.04.2019;Parma;Torino;0;0;Serie A;Mostly Cloudy;CALM;0 mph;48 °F;82 %;29.53 in
06.04.2019;Juventus;Milan;2;1;Serie A;Mostly Cloudy;CALM;0 mph;48 °F;82 %;29.53 in
06.04.2019;Sampdoria;Roma;0;1;Serie A;Partly Cloudy;ESE;3 mph;50 °F;87 %;29.70 in
07.04.2019;Fiorentina;Frosinone;0;1;Serie A;Fair;E;5 mph;50 °F;87 %;29.57 in
07.04.2019;Udinese;Empoli;3;2;Serie A;Mostly Cloudy;NNE;3 mph;46 °F;93 %;29.69 in
07.04.2019;Cagliari;SPAL;2;1;Serie A;Mostly Cloudy;E;7 mph;54 °F;82 %;29.33 in
07.04.2019;Inter;Atalanta;0;0;Serie A;Mostly Cloudy;E;7 mph;54 °F;82 %;29.33 in
07.04.2019;Lazio;Sassuolo;2;2;Serie A;Fair;SE;5 mph;50 °F;87 %;29.28 in
07.04.2019;Napoli;Genoa;1;1;Serie A;Fair;SW;6 mph;57 °F;67 %;29.51 in
08.04.2019;Bologna;Chievo;3;0;Serie A;Mostly Cloudy;W;10 mph;52 °F;82 %;29.59 in
02.04.2019;Milan;Udinese;1;1;Serie A;Fair;N;2 mph;52 °F;67 %;29.59 in
02.04.2019;Cagliari;Juventus;0;2;Serie A;Fair;N;2 mph;52 °F;67 %;29.59 in
03.04.2019;Empoli;Napoli;2;1;Serie A;Fair;VAR;2 mph;55 °F;88 %;29.75 in
03.04.2019;Roma;Fiorentina;2;2;Serie A;Fair;VAR;2 mph;52 °F;67 %;29.51 in
03.04.2019;Genoa;Inter;0;4;Serie A;Fair;SE;10 mph;57 °F;82 %;29.90 in
03.04.2019;SPAL;Lazio;1;0;Serie A;Light Rain;NNE;3 mph;52 °F;88 %;28.92 in
03.04.2019;Frosinone;Parma;3;2;Serie A;Fair;VAR;2 mph;52 °F;67 %;29.51 in
03.04.2019;Torino;Sampdoria;2;1;Serie A;Light Rain;ESE;6 mph;52 °F;71 %;28.82 in
04.04.2019;Sassuolo;Chievo;4;0;Serie A;Partly Cloudy;SSE;13 mph;61 °F;48 %;29.46 in
04.04.2019;Atalanta;Bologna;4;1;Serie A;Mostly Cloudy;E;13 mph;54 °F;77 %;28.78 in
29.03.2019;Chievo;Cagliari;0;3;Serie A;Fair;VAR;2 mph;45 °F;66 %;30.03 in
30.03.2019;Udinese;Genoa;2;0;Serie A;Fair;NNE;5 mph;45 °F;76 %;30.28 in
30.03.2019;Juventus;Empoli;1;0;Serie A;Fair;SW;5 mph;41 °F;76 %;30.12 in
30.03.2019;Sampdoria;Milan;1;0;Serie A;Fair;WNW;6 mph;46 °F;76 %;30.32 in
31.03.2019;Parma;Atalanta;1;3;Serie A;Fair;SW;3 mph;39 °F;81 %;29.91 in
31.03.2019;Roma;Napoli;1;4;Serie A;Fair;SE;6 mph;48 °F;82 %;29.66 in
31.03.2019;Frosinone;SPAL;0;1;Serie A;Fair;SE;6 mph;48 °F;82 %;29.66 in
31.03.2019;Fiorentina;Torino;1;1;Serie A;Fair;E;3 mph;45 °F;71 %;30.01 in
