date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
11.06.2023;Spezia;Hellas Verona;1;3;Serie A;Mostly Cloudy;VAR;2 mph;64 °F;100 %;28.95 in
02.06.2023;Sassuolo;Fiorentina;1;3;Serie A;Fair;VAR;1 mph;61 °F;82 %;29.81 in
03.06.2023;Torino;Inter;0;1;Serie A;Partly Cloudy;WNW;7 mph;68 °F;60 %;28.91 in
03.06.2023;Cremonese;Salernitana;2;0;Serie A;Light Rain;VAR;2 mph;61 °F;100 %;29.80 in
03.06.2023;Empoli;Lazio;0;2;Serie A;Fair;VAR;2 mph;68 °F;83 %;29.63 in
04.06.2023;Napoli;Sampdoria;2;0;Serie A;Fair;NNE;5 mph;68 °F;83 %;29.71 in
04.06.2023;Atalanta;Monza;5;2;Serie A;Fair;VAR;2 mph;66 °F;78 %;29.15 in
04.06.2023;Roma;Spezia;2;1;Serie A;Fair;VAR;1 mph;66 °F;88 %;29.54 in
04.06.2023;Lecce;Bologna;2;3;Serie A;Fair;W;3 mph;68 °F;78 %;29.97 in
04.06.2023;Milan;Hellas Verona;3;1;Serie A;Fair;E;5 mph;68 °F;73 %;29.59 in
04.06.2023;Udinese;Juventus;0;1;Serie A;Mostly Cloudy;N;6 mph;68 °F;68 %;29.96 in
26.05.2023;Sampdoria;Sassuolo;2;2;Serie A;Fair;W;5 mph;70 °F;73 %;30.05 in
27.05.2023;Salernitana;Udinese;3;2;Serie A;Fair;VAR;2 mph;66 °F;73 %;29.90 in
27.05.2023;Spezia;Torino;0;4;Serie A;Fair;VAR;2 mph;63 °F;88 %;29.12 in
27.05.2023;Fiorentina;Roma;2;1;Serie A;Fair;VAR;2 mph;66 °F;73 %;29.90 in
27.05.2023;Inter;Atalanta;3;2;Serie A;Fair;VAR;1 mph;68 °F;73 %;29.65 in
28.05.2023;Hellas Verona;Empoli;1;1;Serie A;Partly Cloudy;NNW;3 mph;66 °F;78 %;29.79 in
28.05.2023;Bologna;Napoli;2;2;Serie A;Fair;S;6 mph;64 °F;73 %;29.83 in
28.05.2023;Monza;Lecce;0;1;Serie A;Partly Cloudy;NE;6 mph;70 °F;73 %;29.65 in
28.05.2023;Lazio;Cremonese;3;2;Serie A;Fair;VAR;5 mph;64 °F;77 %;29.48 in
28.05.2023;Juventus;Milan;0;1;Serie A;Partly Cloudy;VAR;1 mph;61 °F;88 %;29.82 in
19.05.2023;Sassuolo;Monza;1;2;Serie A;Light Rain;VAR;1 mph;55 °F;82 %;29.96 in
20.05.2023;Cremonese;Bologna;1;5;Serie A;Fog;WNW;2 mph;55 °F;100 %;29.80 in
20.05.2023;Atalanta;Hellas Verona;3;1;Serie A;Mostly Cloudy;NNW;5 mph;57 °F;94 %;29.21 in
20.05.2023;Milan;Sampdoria;5;1;Serie A;Mostly Cloudy;NE;6 mph;57 °F;100 %;29.67 in
21.05.2023;Lecce;Spezia;0;0;Serie A;Fair;WNW;5 mph;63 °F;77 %;29.82 in
21.05.2023;Torino;Fiorentina;1;1;Serie A;Drizzle;N;14 mph;55 °F;94 %;28.97 in
21.05.2023;Napoli;Inter;3;1;Serie A;Light Rain;NE;7 mph;63 °F;72 %;29.48 in
21.05.2023;Udinese;Lazio;0;1;Serie A;Cloudy;NNE;5 mph;68 °F;64 %;29.90 in
22.05.2023;Roma;Salernitana;2;2;Serie A;Fair;VAR;1 mph;59 °F;94 %;29.40 in
22.05.2023;Empoli;Juventus;4;1;Serie A;Mostly Cloudy;N;7 mph;63 °F;82 %;29.51 in
12.05.2023;Lazio;Lecce;2;2;Serie A;Fair;SSW;9 mph;59 °F;77 %;29.46 in
13.05.2023;Salernitana;Atalanta;1;0;Serie A;Partly Cloudy;SW;3 mph;55 °F;88 %;29.87 in
13.05.2023;Spezia;Milan;2;0;Serie A;Mostly Cloudy;VAR;1 mph;54 °F;100 %;29.03 in
13.05.2023;Inter;Sassuolo;4;2;Serie A;Mostly Cloudy;ENE;6 mph;54 °F;94 %;29.62 in
14.05.2023;Hellas Verona;Torino;0;1;Serie A;Partly Cloudy;E;5 mph;55 °F;82 %;29.76 in
