date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
25.08.2001;Bologna;Atalanta;1;0;Serie A;Fair;VAR;3 mph;75 °F;69 %;29.86 in
26.08.2001;Juventus;Venezia;4;0;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
26.08.2001;Inter;Perugia;4;1;Serie A;Fair;VAR;1 mph;77 °F;83 %;29.68 in
26.08.2001;Lazio;Piacenza;1;1;Serie A;Fair;E;6 mph;77 °F;89 %;29.57 in
26.08.2001;Udinese;Torino;2;2;Serie A;Fair;CALM;0 mph;72 °F;83 %;29.99 in
26.08.2001;Brescia;Milan;2;2;Serie A;Fair;NNW;5 mph;75 °F;89 %;29.82 in
26.08.2001;Lecce;Parma;1;1;Serie A;Fair;CALM;0 mph;75 °F;94 %;29.97 in
26.08.2001;Fiorentina;Chievo;0;2;Serie A;Fair;VAR;2 mph;79 °F;65 %;29.90 in
26.08.2001;Hellas Verona;Roma;1;1;Serie A;Fair;NNW;5 mph;75 °F;89 %;29.82 in
08.09.2001;Roma;Udinese;1;1;Serie A;Fair;E;5 mph;66 °F;94 %;29.43 in
08.09.2001;Perugia;Lazio;0;0;Serie A;Fair;CALM;0 mph;61 °F;82 %;29.85 in
09.09.2001;Milan;Fiorentina;5;2;Serie A;Fair;WSW;6 mph;66 °F;83 %;29.30 in
09.09.2001;Parma;Inter;2;2;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
09.09.2001;Chievo;Bologna;2;0;Serie A;Fair;WSW;6 mph;66 °F;83 %;29.30 in
09.09.2001;Atalanta;Juventus;0;2;Serie A;Mostly Cloudy;W;12 mph;66 °F;78 %;28.84 in
09.09.2001;Piacenza;Lecce;1;2;Serie A;Partly Cloudy;S;9 mph;68 °F;94 %;29.43 in
09.09.2001;Torino;Brescia;1;3;Serie A;Fair;VAR;1 mph;70 °F;0 %;28.68 in
09.09.2001;Venezia;Hellas Verona;0;1;Serie A;Fair;CALM;0 mph;66 °F;88 %;29.66 in
15.09.2001;Juventus;Chievo;3;2;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
16.09.2001;Inter;Venezia;2;1;Serie A;Fair;VAR;2 mph;57 °F;88 %;29.50 in
16.09.2001;Lazio;Torino;0;0;Serie A;Fair;CALM;0 mph;61 °F;94 %;29.46 in
16.09.2001;Udinese;Milan;1;2;Serie A;Mostly Cloudy;VAR;1 mph;57 °F;82 %;29.87 in
16.09.2001;Bologna;Parma;1;0;Serie A;Fair;SSW;9 mph;57 °F;72 %;29.74 in
16.09.2001;Brescia;Lecce;1;1;Serie A;Fair;NNE;2 mph;55 °F;100 %;29.65 in
16.09.2001;Fiorentina;Atalanta;3;1;Serie A;Fair;VAR;2 mph;59 °F;72 %;29.78 in
16.09.2001;Piacenza;Roma;2;0;Serie A;Fair;CALM;0 mph;61 °F;94 %;29.46 in
16.09.2001;Hellas Verona;Perugia;1;1;Serie A;Fair;NNE;2 mph;55 °F;100 %;29.65 in
22.09.2001;Lecce;Juventus;0;0;Serie A;Fair;CALM;0 mph;72 °F;88 %;29.94 in
23.09.2001;Milan;Lazio;2;0;Serie A;Cloudy;VAR;1 mph;63 °F;94 %;29.53 in
23.09.2001;Roma;Fiorentina;2;1;Serie A;Fair;NNE;1 mph;64 °F;94 %;29.43 in
23.09.2001;Parma;Brescia;1;0;Serie A;Fair;WSW;50 °F;8 mph;100 %;30.06 in
23.09.2001;Chievo;Piacenza;4;2;Serie A;Cloudy;VAR;1 mph;63 °F;94 %;29.53 in
23.09.2001;Atalanta;Hellas Verona;1;0;Serie A;Mostly Cloudy;CALM;0 mph;59 °F;94 %;29.10 in
23.09.2001;Perugia;Udinese;1;2;Serie A;Fair;VAR;3 mph;63 °F;94 %;29.87 in
23.09.2001;Torino;Inter;0;1;Serie A;Cloudy;VAR;2 mph;57 °F;77 %;28.91 in
23.09.2001;Venezia;Bologna;0;1;Serie A;Fair;VAR;1 mph;64 °F;88 %;29.63 in
