date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
13.05.2012;Juventus;Atalanta;3;1;Serie A;Fair;SSW;8 mph;72 °F;60 %;29.74 in
13.05.2012;Fiorentina;Cagliari;0;0;Serie A;Fair;E;6 mph;63 °F;72 %;29.87 in
13.05.2012;Milan;Novara;2;1;Serie A;Fair;WSW;3 mph;70 °F;68 %;29.53 in
13.05.2012;Parma;Bologna;1;0;Serie A;Fair;SSW;8 mph;72 °F;60 %;29.74 in
13.05.2012;Cesena;Roma;2;3;Serie A;Partly Cloudy;S;8 mph;64 °F;88 %;29.78 in
13.05.2012;Lazio;Inter;3;1;Serie A;Fair;S;6 mph;64 °F;88 %;29.54 in
13.05.2012;Chievo;Lecce;1;0;Serie A;Fair;WSW;3 mph;70 °F;68 %;29.53 in
13.05.2012;Genoa;Palermo;2;0;Serie A;Mostly Cloudy;SE;9 mph;66 °F;94 %;29.99 in
13.05.2012;Napoli;Siena;2;1;Serie A;Partly Cloudy;S;8 mph;64 °F;88 %;29.78 in
13.05.2012;Catania;Udinese;0;2;Serie A;Fair;SW;3 mph;63 °F;68 %;29.97 in
05.05.2012;Lecce;Fiorentina;0;1;Serie A;Fair;SSW;3 mph;59 °F;88 %;29.82 in
05.05.2012;Roma;Catania;2;2;Serie A;Fair;SE;1 mph;54 °F;77 %;29.43 in
06.05.2012;Siena;Parma;0;2;Serie A;Mostly Cloudy;SSE;3 mph;59 °F;88 %;29.88 in
06.05.2012;Novara;Cesena;3;0;Serie A;Cloudy;N;3 mph;52 °F;94 %;29.09 in
06.05.2012;Palermo;Chievo;4;4;Serie A;Fair;CALM;0 mph;59 °F;72 %;29.65 in
06.05.2012;Udinese;Genoa;2;0;Serie A;Partly Cloudy;VAR;3 mph;59 °F;88 %;29.81 in
06.05.2012;Atalanta;Lazio;0;2;Serie A;Mostly Cloudy;NE;8 mph;54 °F;82 %;28.98 in
06.05.2012;Bologna;Napoli;2;0;Serie A;Fair;S;7 mph;63 °F;55 %;29.65 in
06.05.2012;Cagliari;Juventus;0;2;Serie A;Mostly Cloudy;N;5 mph;55 °F;88 %;29.45 in
06.05.2012;Inter;Milan;4;2;Serie A;Mostly Cloudy;N;5 mph;55 °F;88 %;29.45 in
01.05.2012;Chievo;Roma;0;0;Serie A;Mostly Cloudy;E;6 mph;61 °F;94 %;29.59 in
01.05.2012;Napoli;Palermo;2;0;Serie A;Fair;CALM;0 mph;64 °F;64 %;29.72 in
02.05.2012;Milan;Atalanta;2;0;Serie A;Mostly Cloudy;SE;9 mph;59 °F;88 %;29.62 in
02.05.2012;Catania;Bologna;0;1;Serie A;Fair;W;7 mph;57 °F;63 %;29.94 in
02.05.2012;Genoa;Cagliari;2;1;Serie A;Mostly Cloudy / Windy;WSW;23 mph;57 °F;82 %;29.96 in
02.05.2012;Parma;Inter;3;1;Serie A;Fair;N;5 mph;55 °F;100 %;29.85 in
02.05.2012;Juventus;Lecce;1;1;Serie A;Fair;N;5 mph;55 °F;100 %;29.85 in
02.05.2012;Fiorentina;Novara;2;2;Serie A;Mostly Cloudy;SW;3 mph;57 °F;88 %;29.93 in
02.05.2012;Lazio;Siena;1;1;Serie A;Fair;S;2 mph;59 °F;94 %;29.54 in
02.05.2012;Cesena;Udinese;0;1;Serie A;Partly Cloudy;VAR;2 mph;64 °F;68 %;29.78 in
28.04.2012;Palermo;Catania;1;1;Serie A;Fair;VAR;3 mph;57 °F;88 %;29.94 in
28.04.2012;Cagliari;Chievo;0;0;Serie A;Fair;CALM;0 mph;61 °F;72 %;29.74 in
28.04.2012;Roma;Napoli;2;2;Serie A;Fair;NE;3 mph;59 °F;72 %;29.57 in
29.04.2012;Bologna;Genoa;3;2;Serie A;Fair;E;7 mph;63 °F;72 %;29.83 in
29.04.2012;Inter;Cesena;2;1;Serie A;Fair;ENE;7 mph;68 °F;64 %;29.62 in
29.04.2012;Atalanta;Fiorentina;2;0;Serie A;Fair;ESE;10 mph;66 °F;56 %;29.18 in
29.04.2012;Novara;Juventus;0;4;Serie A;Mostly Cloudy;NNE;3 mph;64 °F;68 %;29.26 in
29.04.2012;Siena;Milan;1;4;Serie A;Fair;SE;2 mph;63 °F;72 %;29.97 in
29.04.2012;Lecce;Parma;1;2;Serie A;Fair;SW;2 mph;59 °F;94 %;30.06 in
29.04.2012;Udinese;Lazio;2;0;Serie A;Fair;VAR;3 mph;61 °F;72 %;30.02 in
21.04.2012;Parma;Cagliari;3;0;Serie A;Fair;VAR;3 mph;50 °F;76 %;29.44 in
21.04.2012;Chievo;Udinese;0;0;Serie A;Partly Cloudy;VAR;1 mph;48 °F;87 %;29.21 in
21.04.2012;Catania;Atalanta;2;0;Serie A;Fair;WSW;9 mph;52 °F;71 %;29.82 in
21.04.2012;Napoli;Novara;2;0;Serie A;Fair;W;12 mph;55 °F;72 %;29.51 in
22.04.2012;Fiorentina;Inter;0;0;Serie A;Fair;VAR;2 mph;54 °F;72 %;29.75 in
22.04.2012;Milan;Bologna;1;1;Serie A;Mostly Cloudy;N;3 mph;55 °F;72 %;29.36 in
22.04.2012;Lazio;Lecce;1;1;Serie A;Partly Cloudy;S;15 mph;59 °F;88 %;29.46 in
22.04.2012;Cesena;Palermo;2;2;Serie A;Mostly Cloudy;S;7 mph;59 °F;82 %;29.75 in
22.04.2012;Genoa;Siena;1;4;Serie A;Fair;SSW;12 mph;59 °F;77 %;29.72 in
22.04.2012;Juventus;Roma;4;0;Serie A;Partly Cloudy;NE;6 mph;57 °F;63 %;29.56 in
24.04.2012;Cagliari;Catania;3;0;Serie A;Mostly Cloudy;ENE;6 mph;54 °F;77 %;29.30 in
24.04.2012;Atalanta;Chievo;1;0;Serie A;Mostly Cloudy;ENE;8 mph;50 °F;87 %;28.84 in
25.04.2012;Novara;Lazio;2;1;Serie A;Partly Cloudy;VAR;2 mph;48 °F;87 %;28.97 in
25.04.2012;Siena;Bologna;1;1;Serie A;Fair;SW;17 mph;54 °F;82 %;29.73 in
25.04.2012;Roma;Fiorentina;1;2;Serie A;Mostly Cloudy;S;5 mph;55 °F;82 %;29.31 in
