date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
31.05.2009;Inter;Atalanta;4;3;Serie A;Partly Cloudy;VAR;1 mph;61 °F;55 %;29.65 in
31.05.2009;Udinese;Cagliari;6;2;Serie A;Mostly Cloudy;VAR;3 mph;54 °F;82 %;30.05 in
31.05.2009;Bologna;Catania;3;1;Serie A;Fair;WSW;5 mph;61 °F;72 %;29.86 in
31.05.2009;Napoli;Chievo;3;0;Serie A;Fair;VAR;3 mph;66 °F;52 %;29.83 in
31.05.2009;Juventus;Lazio;2;0;Serie A;Mostly Cloudy;VAR;3 mph;61 °F;82 %;29.85 in
31.05.2009;Genoa;Lecce;4;1;Serie A;Fair;NE;8 mph;68 °F;60 %;30.05 in
31.05.2009;Fiorentina;Milan;0;2;Serie A;Partly Cloudy;VAR;2 mph;66 °F;43 %;29.90 in
31.05.2009;Palermo;Sampdoria;2;2;Serie A;Mostly Cloudy;VAR;3 mph;61 °F;82 %;29.85 in
31.05.2009;Reggina;Siena;1;1;Serie A;Mostly Cloudy;NE;8 mph;68 °F;83 %;30.06 in
31.05.2009;Roma;Torino;3;2;Serie A;Fair;S;3 mph;66 °F;64 %;29.60 in
20.05.2009;Lazio;Reggina;1;0;Serie A;Fair;CALM;0 mph;70 °F;53 %;29.60 in
24.05.2009;Chievo;Bologna;0;0;Serie A;Fair;W;5 mph;73 °F;57 %;29.68 in
24.05.2009;Lecce;Fiorentina;1;1;Serie A;Fair;;0 mph;72 °F;100 %;30.00 in
24.05.2009;Torino;Genoa;2;3;Serie A;Fair;NW;5 mph;73 °F;94 %;29.05 in
24.05.2009;Cagliari;Inter;2;1;Serie A;Fair;W;5 mph;73 °F;57 %;29.68 in
24.05.2009;Siena;Juventus;0;3;Serie A;Fair;CALM;0 mph;70 °F;78 %;30.09 in
24.05.2009;Catania;Napoli;3;1;Serie A;Fair;CALM;0 mph;70 °F;64 %;30.06 in
24.05.2009;Atalanta;Palermo;2;2;Serie A;Fair;VAR;2 mph;75 °F;57 %;29.21 in
24.05.2009;Milan;Roma;2;3;Serie A;Fair;W;5 mph;73 °F;57 %;29.68 in
24.05.2009;Sampdoria;Udinese;2;2;Serie A;Fair;VAR;1 mph;77 °F;74 %;30.05 in
16.05.2009;Roma;Catania;4;3;Serie A;Partly Cloudy;N;12 mph;68 °F;78 %;29.28 in
16.05.2009;Udinese;Milan;2;1;Serie A;Mostly Cloudy;CALM;0 mph;61 °F;88 %;29.84 in
17.05.2009;Juventus;Atalanta;2;2;Serie A;Fair;VAR;3 mph;63 °F;88 %;29.82 in
17.05.2009;Reggina;Cagliari;2;1;Serie A;Partly Cloudy;NE;18 mph;68 °F;64 %;29.77 in
17.05.2009;Genoa;Chievo;2;2;Serie A;Fair;NNE;14 mph;70 °F;60 %;29.99 in
17.05.2009;Palermo;Lazio;2;0;Serie A;Fair;VAR;3 mph;63 °F;88 %;29.82 in
17.05.2009;Bologna;Lecce;2;1;Serie A;Fair;SW;5 mph;64 °F;88 %;29.83 in
17.05.2009;Fiorentina;Sampdoria;1;0;Serie A;Fair;SSW;7 mph;68 °F;78 %;29.87 in
17.05.2009;Napoli;Torino;1;2;Serie A;Fair;VAR;3 mph;70 °F;68 %;29.69 in
17.05.2009;Inter;Siena;3;0;Serie A;Fair;CALM;0 mph;63 °F;82 %;29.62 in
09.05.2009;Sampdoria;Reggina;5;0;Serie A;Fair;VAR;2 mph;63 °F;82 %;30.08 in
09.05.2009;Lazio;Udinese;1;3;Serie A;Fair;ESE;2 mph;59 °F;82 %;29.75 in
10.05.2009;Torino;Bologna;1;1;Serie A;Partly Cloudy;WNW;7 mph;59 °F;94 %;29.14 in
10.05.2009;Catania;Fiorentina;0;2;Serie A;Fair;W;6 mph;57 °F;77 %;30.12 in
10.05.2009;Atalanta;Genoa;1;1;Serie A;Mostly Cloudy;ENE;8 mph;66 °F;94 %;29.30 in
10.05.2009;Chievo;Inter;2;2;Serie A;Partly Cloudy;NW;7 mph;64 °F;59 %;29.74 in
10.05.2009;Lecce;Napoli;1;1;Serie A;Fair;;0 mph;63 °F;94 %;30.11 in
10.05.2009;Siena;Palermo;1;0;Serie A;Fair;SE;3 mph;59 °F;82 %;30.18 in
10.05.2009;Cagliari;Roma;2;2;Serie A;Partly Cloudy;NW;7 mph;64 °F;59 %;29.74 in
10.05.2009;Milan;Juventus;1;1;Serie A;Partly Cloudy;NW;7 mph;64 °F;59 %;29.74 in
02.05.2009;Bologna;Reggina;1;2;Serie A;Fair;VAR;1 mph;59 °F;67 %;29.86 in
02.05.2009;Inter;Lazio;2;0;Serie A;Fair;CALM;0 mph;55 °F;58 %;29.62 in
03.05.2009;Udinese;Atalanta;3;0;Serie A;Fair;E;5 mph;50 °F;71 %;30.14 in
03.05.2009;Palermo;Cagliari;5;1;Serie A;Fair / Windy;SE;21 mph;61 °F;63 %;29.97 in
03.05.2009;Roma;Chievo;0;0;Serie A;Partly Cloudy;NE;5 mph;57 °F;72 %;29.60 in
03.05.2009;Juventus;Lecce;2;2;Serie A;Fair / Windy;SE;21 mph;61 °F;63 %;29.97 in
03.05.2009;Catania;Milan;0;2;Serie A;Fair;CALM;0 mph;57 °F;88 %;30.00 in
03.05.2009;Siena;Napoli;2;1;Serie A;Partly Cloudy;ENE;6 mph;57 °F;82 %;30.09 in
03.05.2009;Fiorentina;Torino;1;0;Serie A;Mostly Cloudy / Windy;ENE;28 mph;57 °F;72 %;30.01 in
03.05.2009;Genoa;Sampdoria;3;1;Serie A;Fair;VAR;1 mph;63 °F;68 %;30.08 in
25.04.2009;Chievo;Udinese;1;2;Serie A;Partly Cloudy;VAR;2 mph;55 °F;58 %;29.74 in
