date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
27.05.2007;Livorno;Atalanta;4;2;Serie A;Partly Cloudy;;0 mph;66 °F;88 %;29.70 in
27.05.2007;Ascoli;Cagliari;2;1;Serie A;Fair;CALM;0 mph;70 °F;78 %;29.70 in
27.05.2007;Catania;Chievo;2;0;Serie A;Fair;NE;6 mph;70 °F;88 %;29.71 in
27.05.2007;Parma;Empoli;3;1;Serie A;Fair;VAR;3 mph;61 °F;94 %;29.44 in
27.05.2007;Siena;Lazio;2;1;Serie A;Partly Cloudy;;0 mph;66 °F;88 %;29.70 in
27.05.2007;Roma;Messina;4;3;Serie A;Fair;S;5 mph;70 °F;73 %;29.28 in
27.05.2007;Reggina;Milan;2;0;Serie A;Fair;NE;6 mph;70 °F;88 %;29.71 in
27.05.2007;Udinese;Palermo;1;2;Serie A;Mostly Cloudy;S;9 mph;61 °F;77 %;29.66 in
27.05.2007;Fiorentina;Sampdoria;5;1;Serie A;Fair;ENE;6 mph;66 °F;73 %;29.57 in
27.05.2007;Inter;Torino;3;0;Serie A;Partly Cloudy;CALM;0 mph;68 °F;78 %;29.30 in
19.05.2007;Milan;Udinese;2;3;Serie A;Fair;SE;5 mph;66 °F;49 %;29.53 in
20.05.2007;Chievo;Ascoli;1;0;Serie A;Fair;VAR;3 mph;68 °F;49 %;29.56 in
20.05.2007;Sampdoria;Catania;1;0;Serie A;Fair;CALM;0 mph;63 °F;63 %;29.94 in
20.05.2007;Messina;Fiorentina;2;2;Serie A;Partly Cloudy;NE;5 mph;64 °F;59 %;29.85 in
20.05.2007;Atalanta;Inter;1;1;Serie A;Fair;N;6 mph;66 °F;56 %;29.13 in
20.05.2007;Torino;Livorno;0;0;Serie A;Fair;NNW;9 mph;63 °F;68 %;28.94 in
20.05.2007;Lazio;Parma;0;0;Serie A;Fair;SE;3 mph;61 °F;82 %;29.46 in
20.05.2007;Empoli;Reggina;3;3;Serie A;Fair;CALM;0 mph;63 °F;82 %;29.66 in
20.05.2007;Cagliari;Roma;3;2;Serie A;Fair;VAR;3 mph;68 °F;49 %;29.56 in
20.05.2007;Palermo;Siena;2;1;Serie A;Fair;CALM;0 mph;55 °F;82 %;29.80 in
13.05.2007;Udinese;Atalanta;2;3;Serie A;N/A;VAR;1 mph;64 °F;77 %;29.90 in
13.05.2007;Fiorentina;Cagliari;1;0;Serie A;Fair;E;6 mph;63 °F;77 %;29.87 in
13.05.2007;Reggina;Chievo;1;1;Serie A;Fair;WSW;5 mph;61 °F;82 %;29.91 in
13.05.2007;Siena;Empoli;2;0;Serie A;Fair;;0 mph;63 °F;82 %;30.00 in
13.05.2007;Inter;Lazio;4;3;Serie A;Fair;W;5 mph;64 °F;94 %;29.56 in
13.05.2007;Parma;Messina;4;1;Serie A;Fair;VAR;3 mph;59 °F;82 %;29.80 in
13.05.2007;Catania;Milan;1;1;Serie A;Fair;WSW;5 mph;61 °F;82 %;29.91 in
13.05.2007;Ascoli;Palermo;3;2;Serie A;Fair;VAR;3 mph;63 °F;77 %;29.93 in
13.05.2007;Livorno;Sampdoria;1;0;Serie A;Fair;;0 mph;63 °F;82 %;30.00 in
13.05.2007;Roma;Torino;0;1;Serie A;Fair;CALM;0 mph;63 °F;88 %;29.57 in
06.05.2007;Torino;Ascoli;1;0;Serie A;Partly Cloudy;VAR;2 mph;57 °F;77 %;28.77 in
06.05.2007;Empoli;Catania;2;1;Serie A;Fair;VAR;1 mph;61 °F;88 %;29.48 in
06.05.2007;Milan;Fiorentina;0;0;Serie A;Partly Cloudy;CALM;0 mph;57 °F;100 %;29.39 in
06.05.2007;Messina;Inter;0;1;Serie A;Mostly Cloudy;N;14 mph;66 °F;78 %;29.67 in
06.05.2007;Lazio;Livorno;1;0;Serie A;Fair;SE;3 mph;55 °F;82 %;29.31 in
06.05.2007;Chievo;Parma;1;0;Serie A;Partly Cloudy;CALM;0 mph;57 °F;100 %;29.39 in
06.05.2007;Sampdoria;Reggina;0;0;Serie A;Partly Cloudy;VAR;2 mph;57 °F;94 %;29.76 in
06.05.2007;Palermo;Roma;1;2;Serie A;Mostly Cloudy;W;5 mph;54 °F;94 %;29.59 in
06.05.2007;Atalanta;Siena;3;1;Serie A;Fair;N;5 mph;54 °F;88 %;28.93 in
06.05.2007;Cagliari;Udinese;2;1;Serie A;Partly Cloudy;CALM;0 mph;57 °F;100 %;29.39 in
28.04.2007;Torino;Milan;0;1;Serie A;Fair;VAR;3 mph;59 °F;55 %;29.17 in
28.04.2007;Fiorentina;Chievo;1;0;Serie A;Fair;VAR;1 mph;59 °F;72 %;30.01 in
29.04.2007;Messina;Atalanta;0;0;Serie A;Partly Cloudy;VAR;3 mph;61 °F;82 %;30.03 in
29.04.2007;Parma;Cagliari;2;1;Serie A;Fair;WSW;6 mph;54 °F;62 %;29.82 in
29.04.2007;Udinese;Catania;0;1;Serie A;N/A;VAR;3 mph;59 °F;63 %;30.02 in
29.04.2007;Roma;Lazio;0;0;Serie A;Partly Cloudy;SSE;1 mph;59 °F;88 %;29.66 in
29.04.2007;Livorno;Palermo;1;2;Serie A;Fair;ESE;3 mph;57 °F;94 %;30.09 in
29.04.2007;Ascoli;Reggina;2;3;Serie A;Fair;SSW;5 mph;55 °F;72 %;30.05 in
29.04.2007;Siena;Sampdoria;0;2;Serie A;Fair;ESE;3 mph;57 °F;94 %;30.09 in
29.04.2007;Inter;Empoli;3;1;Serie A;Fair;VAR;3 mph;66 °F;52 %;29.68 in
21.04.2007;Sampdoria;Messina;3;1;Serie A;Fair;VAR;2 mph;59 °F;94 %;30.02 in
21.04.2007;Milan;Cagliari;3;1;Serie A;Fair;VAR;2 mph;63 °F;77 %;29.59 in
22.04.2007;Lazio;Fiorentina;0;1;Serie A;Fair;S;5 mph;63 °F;72 %;29.57 in
22.04.2007;Siena;Inter;1;2;Serie A;Mostly Cloudy;CALM;0 mph;54 °F;94 %;30.06 in
22.04.2007;Chievo;Livorno;2;1;Serie A;Fair;VAR;1 mph;63 °F;94 %;29.65 in
22.04.2007;Atalanta;Roma;2;1;Serie A;Fair;N;6 mph;63 °F;72 %;29.24 in
22.04.2007;Empoli;Torino;0;0;Serie A;Fair;CALM;0 mph;63 °F;88 %;29.78 in
22.04.2007;Reggina;Udinese;1;1;Serie A;Fair;VAR;2 mph;54 °F;82 %;29.97 in
22.04.2007;Palermo;Parma;3;4;Serie A;Fair;VAR;2 mph;52 °F;88 %;29.94 in
02.05.2007;Catania;Ascoli;3;3;Serie A;Partly Cloudy;WNW;6 mph;57 °F;94 %;29.88 in
14.04.2007;Cagliari;Empoli;0;0;Serie A;Partly Cloudy;CALM;0 mph;61 °F;82 %;29.74 in
14.04.2007;Udinese;Chievo;2;1;Serie A;Fair;CALM;0 mph;54 °F;82 %;30.11 in
15.04.2007;Torino;Atalanta;1;2;Serie A;Fair;VAR;3 mph;55 °F;58 %;29.17 in
15.04.2007;Parma;Catania;1;1;Serie A;Fair;VAR;3 mph;50 °F;76 %;29.97 in
15.04.2007;Ascoli;Lazio;2;2;Serie A;Fair;VAR;2 mph;54 °F;82 %;30.11 in
15.04.2007;Messina;Milan;1;3;Serie A;Partly Cloudy;E;6 mph;63 °F;55 %;29.88 in
15.04.2007;Livorno;Reggina;1;1;Serie A;Partly Cloudy;CALM;0 mph;54 °F;88 %;30.12 in
15.04.2007;Roma;Sampdoria;4;0;Serie A;Mostly Cloudy;NE;5 mph;55 °F;94 %;29.60 in
15.04.2007;Fiorentina;Siena;1;0;Serie A;Fair;SW;8 mph;63 °F;55 %;29.96 in
15.04.2007;Inter;Palermo;2;2;Serie A;Partly Cloudy;VAR;1 mph;61 °F;88 %;29.77 in
07.04.2007;Fiorentina;Ascoli;4;0;Serie A;Fair;E;7 mph;52 °F;62 %;29.96 in
07.04.2007;Palermo;Cagliari;1;3;Serie A;Fair;VAR;3 mph;43 °F;76 %;29.94 in
07.04.2007;Atalanta;Chievo;1;0;Serie A;Fair;NNE;5 mph;57 °F;72 %;29.24 in
07.04.2007;Reggina;Inter;0;0;Serie A;Partly Cloudy;VAR;3 mph;57 °F;88 %;30.06 in
07.04.2007;Parma;Livorno;1;0;Serie A;Fair;VAR;3 mph;43 °F;76 %;29.94 in
07.04.2007;Lazio;Messina;1;0;Serie A;Fair;SSE;2 mph;52 °F;76 %;29.63 in
07.04.2007;Catania;Roma;0;2;Serie A;Partly Cloudy;VAR;3 mph;57 °F;88 %;30.06 in
07.04.2007;Sampdoria;Torino;1;0;Serie A;Fair;VAR;1 mph;55 °F;67 %;30.08 in
07.04.2007;Siena;Udinese;2;2;Serie A;Fair;SSW;3 mph;46 °F;87 %;30.09 in
07.04.2007;Milan;Empoli;3;1;Serie A;Fair;VAR;1 mph;54 °F;77 %;29.68 in
31.03.2007;Reggina;Siena;0;1;Serie A;Partly Cloudy;VAR;3 mph;52 °F;88 %;29.74 in
31.03.2007;Roma;Milan;1;1;Serie A;Partly Cloudy;WSW;5 mph;50 °F;87 %;29.37 in
01.04.2007;Empoli;Ascoli;4;1;Serie A;Fair;CALM;0 mph;52 °F;88 %;29.86 in
01.04.2007;Livorno;Catania;4;1;Serie A;Mostly Cloudy;SSE;5 mph;52 °F;82 %;30.09 in
01.04.2007;Atalanta;Fiorentina;2;2;Serie A;Partly Cloudy;SSE;7 mph;50 °F;82 %;29.27 in
01.04.2007;Cagliari;Messina;2;0;Serie A;Cloudy;CALM;0 mph;50 °F;94 %;29.74 in
01.04.2007;Torino;Palermo;0;0;Serie A;Mostly Cloudy;NW;5 mph;46 °F;71 %;29.11 in
01.04.2007;Inter;Parma;2;0;Serie A;Cloudy;CALM;0 mph;50 °F;94 %;29.74 in
01.04.2007;Chievo;Sampdoria;1;1;Serie A;Cloudy;CALM;0 mph;50 °F;94 %;29.74 in
01.04.2007;Udinese;Lazio;2;4;Serie A;Fair;VAR;2 mph;43 °F;93 %;30.05 in
17.03.2007;Sampdoria;Palermo;1;1;Serie A;Fair;VAR;2 mph;52 °F;82 %;30.17 in
18.03.2007;Milan;Atalanta;1;0;Serie A;Fair;W;8 mph;54 °F;88 %;29.62 in
18.03.2007;Cagliari;Chievo;0;2;Serie A;Fair;W;8 mph;54 °F;88 %;29.62 in
18.03.2007;Ascoli;Inter;1;2;Serie A;Fair;S;6 mph;50 °F;66 %;30.02 in
18.03.2007;Udinese;Livorno;4;0;Serie A;Mostly Cloudy;VAR;1 mph;46 °F;81 %;29.99 in
18.03.2007;Catania;Reggina;1;4;Serie A;Mostly Cloudy;VAR;2 mph;55 °F;77 %;30.06 in
18.03.2007;Parma;Siena;1;0;Serie A;Fair;VAR;2 mph;45 °F;81 %;29.80 in
18.03.2007;Messina;Torino;0;3;Serie A;Partly Cloudy;N;12 mph;55 °F;82 %;30.06 in
18.03.2007;Lazio;Empoli;3;1;Serie A;Fair;;0 mph;50 °F;94 %;29.66 in
18.03.2007;Fiorentina;Roma;0;0;Serie A;Fair;VAR;2 mph;52 °F;76 %;29.99 in
10.03.2007;Sampdoria;Cagliari;1;1;Serie A;Fair;E;9 mph;52 °F;62 %;30.17 in
11.03.2007;Siena;Ascoli;0;1;Serie A;Fair;NE;20 mph;54 °F;35 %;30.24 in
11.03.2007;Torino;Catania;1;0;Serie A;Fair;W;6 mph;45 °F;39 %;29.34 in
11.03.2007;Palermo;Fiorentina;1;1;Serie A;Fair;VAR;3 mph;36 °F;87 %;30.18 in
11.03.2007;Reggina;Lazio;2;3;Serie A;Mostly Cloudy;NE;7 mph;55 °F;82 %;29.82 in
11.03.2007;Empoli;Livorno;2;2;Serie A;Partly Cloudy;NE;12 mph;54 °F;67 %;29.78 in
11.03.2007;Chievo;Messina;1;1;Serie A;Fair;VAR;3 mph;45 °F;93 %;29.97 in
11.03.2007;Inter;Milan;2;1;Serie A;Fair;VAR;3 mph;45 °F;93 %;29.97 in
11.03.2007;Atalanta;Parma;1;1;Serie A;Fair;N;6 mph;46 °F;66 %;29.50 in
11.03.2007;Roma;Udinese;3;1;Serie A;Partly Cloudy;N;5 mph;52 °F;54 %;29.60 in
03.03.2007;Livorno;Inter;1;2;Serie A;Mostly Cloudy;;0 mph;52 °F;88 %;29.88 in
03.03.2007;Ascoli;Roma;1;1;Serie A;Fair;VAR;1 mph;55 °F;54 %;29.82 in
03.03.2007;Milan;Chievo;3;1;Serie A;Fair;CALM;0 mph;48 °F;93 %;29.42 in
04.03.2007;Cagliari;Atalanta;2;0;Serie A;Fair;VAR;3 mph;50 °F;87 %;29.53 in
04.03.2007;Udinese;Empoli;0;1;Serie A;Fair;CALM;0 mph;45 °F;93 %;29.81 in
04.03.2007;Messina;Palermo;2;0;Serie A;N/A;NE;15 mph;59 °F;77 %;30.00 in
04.03.2007;Parma;Reggina;2;2;Serie A;Fair;WSW;6 mph;45 °F;76 %;29.82 in
04.03.2007;Lazio;Sampdoria;1;0;Serie A;Fair;S;1 mph;54 °F;82 %;29.54 in
04.03.2007;Catania;Siena;1;1;Serie A;Fair;WSW;5 mph;54 °F;88 %;29.97 in
04.03.2007;Fiorentina;Torino;5;1;Serie A;Mostly Cloudy;ENE;6 mph;57 °F;82 %;29.84 in
28.02.2007;Sampdoria;Atalanta;2;1;Serie A;Fair;SE;5 mph;45 °F;93 %;29.91 in
28.02.2007;Torino;Cagliari;1;0;Serie A;Fair;VAR;2 mph;41 °F;45 %;28.88 in
28.02.2007;Lazio;Catania;3;1;Serie A;Fair;SSW;2 mph;48 °F;71 %;29.51 in
28.02.2007;Reggina;Fiorentina;1;1;Serie A;Fair;SW;7 mph;52 °F;58 %;29.91 in
28.02.2007;Siena;Livorno;0;0;Serie A;Fair;;0 mph;43 °F;87 %;29.97 in
28.02.2007;Empoli;Messina;3;1;Serie A;Fair;CALM;0 mph;48 °F;62 %;29.69 in
28.02.2007;Palermo;Milan;0;0;Serie A;Fair;VAR;2 mph;41 °F;65 %;29.62 in
28.02.2007;Ascoli;Parma;0;0;Serie A;Fair;SW;7 mph;46 °F;76 %;29.93 in
28.02.2007;Chievo;Roma;2;2;Serie A;Fair;VAR;2 mph;46 °F;66 %;29.50 in
28.02.2007;Inter;Udinese;1;1;Serie A;Fair;VAR;2 mph;46 °F;66 %;29.50 in
24.02.2007;Chievo;Torino;3;0;Serie A;Mostly Cloudy;VAR;2 mph;48 °F;93 %;29.53 in
24.02.2007;Atalanta;Palermo;1;1;Serie A;Mostly Cloudy;NNE;5 mph;48 °F;87 %;29.07 in
25.02.2007;Livorno;Ascoli;0;0;Serie A;Mostly Cloudy;;0 mph;54 °F;82 %;29.91 in
25.02.2007;Fiorentina;Empoli;2;0;Serie A;Cloudy;ENE;5 mph;52 °F;94 %;29.78 in
25.02.2007;Catania;Inter;2;5;Serie A;Partly Cloudy;VAR;3 mph;48 °F;93 %;29.91 in
25.02.2007;Cagliari;Lazio;0;2;Serie A;Mostly Cloudy;VAR;3 mph;48 °F;93 %;29.47 in
25.02.2007;Udinese;Parma;3;3;Serie A;Mostly Cloudy;CALM;0 mph;48 °F;93 %;29.87 in
25.02.2007;Roma;Reggina;3;0;Serie A;Partly Cloudy;ESE;2 mph;48 °F;87 %;29.51 in
25.02.2007;Messina;Siena;1;0;Serie A;Partly Cloudy;NE;8 mph;55 °F;77 %;29.94 in
25.02.2007;Milan;Sampdoria;1;0;Serie A;Mostly Cloudy;VAR;3 mph;48 °F;93 %;29.47 in
17.02.2007;Inter;Cagliari;1;0;Serie A;Fair;VAR;2 mph;41 °F;87 %;29.85 in
17.02.2007;Siena;Milan;3;4;Serie A;Fair;;0 mph;45 °F;71 %;30.18 in
17.02.2007;Empoli;Roma;1;0;Serie A;Fair;E;5 mph;50 °F;54 %;29.83 in
