date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
19.05.2018;Celta Vigo;Levante;4;2;La Liga;Fair;VAR;1 mph;57 °F;82 %;28.02 in
19.05.2018;Leganes;Real Betis;3;2;La Liga;Fair;VAR;1 mph;57 °F;82 %;28.02 in
19.05.2018;Sevilla;Alaves;1;0;La Liga;Fair;VAR;1 mph;57 °F;82 %;28.02 in
19.05.2018;Malaga;Getafe;0;1;La Liga;Fair;VAR;1 mph;57 °F;82 %;28.02 in
19.05.2018;Las Palmas;Girona;1;2;La Liga;N/A;CALM;0 mph;59 °F;90 %;28.07 in
19.05.2018;Villarreal;Real Madrid;2;2;La Liga;Mostly Cloudy;N;3 mph;61 °F;88 %;30.00 in
20.05.2018;Valencia;Deportivo;2;1;La Liga;Fair;VAR;1 mph;66 °F;68 %;29.78 in
20.05.2018;Ath. Bilbao;Espanyol;0;1;La Liga;Partly Cloudy;E;1 mph;57 °F;94 %;30.00 in
20.05.2018;Atl. Madrid;Eibar;2;2;La Liga;Fair;S;5 mph;64 °F;64 %;27.99 in
20.05.2018;Barcelona;R. Sociedad;1;0;La Liga;Fair;SW;7 mph;66 °F;73 %;29.98 in
12.05.2018;R. Sociedad;Leganes;3;2;La Liga;Fair;SW;8 mph;68 °F;56 %;27.99 in
12.05.2018;Girona;Valencia;0;1;La Liga;Fair;SSW;5 mph;57 °F;100 %;29.70 in
12.05.2018;Alaves;Ath. Bilbao;3;1;La Liga;Fair;CALM;0 mph;57 °F;82 %;29.94 in
12.05.2018;Deportivo;Villarreal;2;4;La Liga;Fair;SW;8 mph;68 °F;56 %;27.99 in
12.05.2018;Getafe;Atl. Madrid;0;1;La Liga;Fair;NE;9 mph;66 °F;83 %;29.78 in
12.05.2018;Real Betis;Sevilla;2;2;La Liga;Fair;NE;9 mph;66 °F;83 %;29.78 in
12.05.2018;Eibar;Las Palmas;1;0;La Liga;Fair;SW;8 mph;68 °F;56 %;27.99 in
12.05.2018;Real Madrid;Celta Vigo;6;0;La Liga;Fair;SW;8 mph;68 °F;56 %;27.99 in
13.05.2018;Espanyol;Malaga;4;1;La Liga;Fair;NNW;10 mph;54 °F;35 %;28.04 in
13.05.2018;Levante;Barcelona;5;4;La Liga;Fair;NNW;10 mph;54 °F;35 %;28.04 in
04.05.2018;Sevilla;R. Sociedad;1;0;La Liga;Fair;NNW;6 mph;48 °F;62 %;27.96 in
05.05.2018;Girona;Eibar;1;4;La Liga;Partly Cloudy;WNW;2 mph;59 °F;72 %;29.61 in
