date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
23.05.2004;R. Santander;Deportivo;0;1;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;Malaga;Real Betis;2;3;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;Valencia;Albacete;0;1;La Liga;Fair;NW;3 mph;59 °F;94 %;29.75 in
23.05.2004;Sevilla;Osasuna;1;0;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;Ath. Bilbao;Atl. Madrid;3;4;La Liga;Partly Cloudy;CALM;0 mph;52 °F;82 %;29.94 in
23.05.2004;Real Zaragoza;Barcelona;2;1;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;Celta Vigo;Mallorca;1;2;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;Espanyol;Murcia;2;0;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;Real Madrid;R. Sociedad;1;4;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
23.05.2004;R. Valladolid;Villarreal;3;0;La Liga;Mostly Cloudy;ENE;2 mph;57 °F;88 %;27.96 in
14.05.2004;Villarreal;Valencia;2;1;La Liga;Mostly Cloudy;WNW;6 mph;54 °F;77 %;30.09 in
15.05.2004;Deportivo;Celta Vigo;3;0;La Liga;Fair;E;7 mph;55 °F;58 %;28.13 in
15.05.2004;Real Betis;R. Valladolid;1;0;La Liga;Partly Cloudy;VAR;2 mph;57 °F;94 %;29.96 in
16.05.2004;Albacete;Sevilla;1;4;La Liga;Partly Cloudy;ESE;2 mph;59 °F;59 %;28.15 in
16.05.2004;Osasuna;Ath. Bilbao;1;2;La Liga;Fair;CALM;0 mph;61 °F;72 %;29.87 in
16.05.2004;Mallorca;Espanyol;4;2;La Liga;Fair;WSW;3 mph;54 °F;58 %;29.23 in
16.05.2004;R. Sociedad;Malaga;1;1;La Liga;Partly Cloudy;ESE;2 mph;59 °F;59 %;28.15 in
16.05.2004;Atl. Madrid;Real Zaragoza;1;2;La Liga;Partly Cloudy;ESE;2 mph;59 °F;59 %;28.15 in
16.05.2004;Barcelona;R. Santander;1;0;La Liga;Partly Cloudy;NW;5 mph;61 °F;63 %;30.19 in
16.05.2004;Murcia;Real Madrid;2;1;La Liga;Partly Cloudy;ESE;2 mph;59 °F;59 %;28.15 in
