date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
19.07.2020;Alaves;Barcelona;0;5;La Liga;Fair;VAR;2 mph;66 °F;83 %;29.88 in
19.07.2020;Villarreal;Eibar;4;0;La Liga;Fair;VAR;2 mph;66 °F;83 %;29.88 in
19.07.2020;R. Valladolid;Real Betis;2;0;La Liga;Fair;ENE;3 mph;81 °F;17 %;27.89 in
19.07.2020;Atl. Madrid;R. Sociedad;1;1;La Liga;Fair;ENE;3 mph;81 °F;17 %;27.89 in
19.07.2020;Espanyol;Celta Vigo;0;0;La Liga;Fair;ENE;3 mph;81 °F;17 %;27.89 in
19.07.2020;Granada;Ath. Bilbao;4;0;La Liga;N/A;CALM;0 mph;82 °F;46 %;28.07 in
19.07.2020;Leganes;Real Madrid;2;2;La Liga;Fair;ENE;3 mph;81 °F;17 %;27.89 in
19.07.2020;Levante;Getafe;1;0;La Liga;Fair;ENE;3 mph;81 °F;17 %;27.89 in
19.07.2020;Osasuna;Mallorca;2;2;La Liga;Partly Cloudy;VAR;1 mph;66 °F;94 %;29.50 in
19.07.2020;Sevilla;Valencia;1;0;La Liga;Fair;ENE;3 mph;81 °F;17 %;27.89 in
16.07.2020;Eibar;R. Valladolid;3;1;La Liga;Fair;NNE;8 mph;79 °F;34 %;27.98 in
16.07.2020;Ath. Bilbao;Leganes;0;2;La Liga;Mostly Cloudy;NW;1 mph;66 °F;83 %;30.12 in
16.07.2020;Barcelona;Osasuna;1;2;La Liga;Partly Cloudy;E;10 mph;75 °F;78 %;30.04 in
16.07.2020;Real Betis;Alaves;1;2;La Liga;Fair;E;5 mph;79 °F;69 %;29.80 in
16.07.2020;Celta Vigo;Levante;2;3;La Liga;Fair;NNE;8 mph;79 °F;34 %;27.98 in
16.07.2020;Getafe;Atl. Madrid;0;2;La Liga;Fair;E;5 mph;79 °F;69 %;29.80 in
16.07.2020;Mallorca;Granada;1;2;La Liga;N/A;S;2 mph;80 °F;48 %;28.08 in
16.07.2020;Real Madrid;Villarreal;2;1;La Liga;Fair;NNE;8 mph;79 °F;34 %;27.98 in
