date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
21.05.2011;Malaga;Barcelona;1;3;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Real Madrid;Almeria;8;1;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Hercules;Sporting Gijon;0;0;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Osasuna;Villarreal;1;0;La Liga;Fair;CALM;0 mph;59 °F;67 %;29.76 in
21.05.2011;R. Sociedad;Getafe;1;1;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Espanyol;Sevilla;2;3;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Levante;Real Zaragoza;1;2;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Deportivo;Valencia;0;2;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;R. Santander;Ath. Bilbao;1;2;La Liga;Fair;ENE;5 mph;68 °F;49 %;28.07 in
21.05.2011;Mallorca;Atl. Madrid;3;4;La Liga;N/A;SW;2 mph;56 °F;83 %;28.15 in
15.05.2011;Almeria;Mallorca;3;1;La Liga;Mostly Cloudy;NNE;3 mph;57 °F;100 %;29.82 in
15.05.2011;Villarreal;Real Madrid;1;3;La Liga;Mostly Cloudy;VAR;1 mph;46 °F;93 %;30.26 in
15.05.2011;Getafe;Osasuna;2;0;La Liga;Partly Cloudy;SW;3 mph;64 °F;100 %;29.96 in
15.05.2011;Sevilla;R. Sociedad;3;1;La Liga;Fair;N;6 mph;54 °F;82 %;28.18 in
15.05.2011;Real Zaragoza;Espanyol;1;0;La Liga;Fair;N;6 mph;54 °F;82 %;28.18 in
15.05.2011;Valencia;Levante;0;0;La Liga;Partly Cloudy;SW;3 mph;64 °F;100 %;29.96 in
15.05.2011;Barcelona;Deportivo;0;0;La Liga;Mostly Cloudy;WSW;5 mph;64 °F;94 %;30.10 in
15.05.2011;Ath. Bilbao;Malaga;1;1;La Liga;Mostly Cloudy;VAR;1 mph;46 °F;93 %;30.26 in
15.05.2011;Sporting Gijon;R. Santander;2;1;La Liga;Fair;N;6 mph;54 °F;82 %;28.18 in
15.05.2011;Atl. Madrid;Hercules;2;1;La Liga;Fair;N;6 mph;54 °F;82 %;28.18 in
10.05.2011;Deportivo;Ath. Bilbao;2;1;La Liga;Fair;CALM;0 mph;63 °F;68 %;28.15 in
10.05.2011;Malaga;Sporting Gijon;2;0;La Liga;Fair;CALM;0 mph;63 °F;68 %;28.15 in
10.05.2011;R. Santander;Atl. Madrid;2;1;La Liga;Fair;CALM;0 mph;63 °F;68 %;28.15 in
10.05.2011;Real Madrid;Getafe;4;0;La Liga;Fair;CALM;0 mph;63 °F;68 %;28.15 in
11.05.2011;Almeria;Villarreal;0;0;La Liga;Fair;SW;3 mph;59 °F;94 %;29.93 in
11.05.2011;R. Sociedad;Real Zaragoza;2;1;La Liga;Fair;VAR;1 mph;64 °F;68 %;28.21 in
11.05.2011;Levante;Barcelona;1;1;La Liga;Fair;VAR;1 mph;64 °F;68 %;28.21 in
11.05.2011;Espanyol;Valencia;2;2;La Liga;Fair;VAR;1 mph;64 °F;68 %;28.21 in
11.05.2011;Hercules;Mallorca;2;2;La Liga;Fair;VAR;1 mph;64 °F;68 %;28.21 in
11.05.2011;Osasuna;Sevilla;3;2;La Liga;Fair;SW;3 mph;59 °F;94 %;29.93 in
07.05.2011;Getafe;Almeria;2;0;La Liga;Mostly Cloudy;NE;10 mph;64 °F;88 %;29.81 in
07.05.2011;Valencia;R. Sociedad;3;0;La Liga;Mostly Cloudy;NE;10 mph;64 °F;88 %;29.81 in
07.05.2011;Ath. Bilbao;Levante;3;2;La Liga;Fair / Windy;SE;22 mph;72 °F;35 %;29.68 in
07.05.2011;Sporting Gijon;Deportivo;2;2;La Liga;Mostly Cloudy;SSE;10 mph;63 °F;68 %;27.91 in
07.05.2011;Hercules;R. Santander;2;3;La Liga;Mostly Cloudy;SSE;10 mph;63 °F;68 %;27.91 in
07.05.2011;Atl. Madrid;Malaga;0;3;La Liga;Mostly Cloudy;SSE;10 mph;63 °F;68 %;27.91 in
07.05.2011;Sevilla;Real Madrid;2;6;La Liga;Mostly Cloudy;SSE;10 mph;63 °F;68 %;27.91 in
08.05.2011;Mallorca;Villarreal;0;0;La Liga;N/A;;0 mph;50 °F;89 %;28.17 in
08.05.2011;Barcelona;Espanyol;2;0;La Liga;Mostly Cloudy;NE;9 mph;63 °F;94 %;30.01 in
08.05.2011;Real Zaragoza;Osasuna;1;3;La Liga;Fair;WSW;12 mph;59 °F;59 %;28.02 in
30.04.2011;Real Madrid;Real Zaragoza;2;3;La Liga;Partly Cloudy;CALM;0 mph;54 °F;94 %;27.63 in
30.04.2011;R. Sociedad;Barcelona;2;1;La Liga;Partly Cloudy;CALM;0 mph;54 °F;94 %;27.63 in
30.04.2011;Deportivo;Atl. Madrid;0;1;La Liga;Partly Cloudy;CALM;0 mph;54 °F;94 %;27.63 in
01.05.2011;Almeria;Sevilla;0;1;La Liga;Fair;VAR;1 mph;52 °F;94 %;29.35 in
01.05.2011;Levante;Sporting Gijon;0;0;La Liga;Mostly Cloudy;SE;7 mph;55 °F;94 %;27.63 in
01.05.2011;Malaga;Hercules;3;1;La Liga;Mostly Cloudy;SE;7 mph;55 °F;94 %;27.63 in
01.05.2011;R. Santander;Mallorca;2;0;La Liga;Mostly Cloudy;SE;7 mph;55 °F;94 %;27.63 in
01.05.2011;Villarreal;Getafe;2;1;La Liga;Mostly Cloudy;VAR;2 mph;57 °F;94 %;29.47 in
