date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
25.08.2001;Valencia;Real Madrid;1;0;La Liga;Fair;N;2 mph;82 °F;70 %;29.78 in
26.08.2001;Deportivo;R. Valladolid;4;0;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
26.08.2001;Mallorca;Las Palmas;0;3;La Liga;Fair;WSW;6 mph;59 °F;65 %;30.06 in
26.08.2001;R. Sociedad;Ath. Bilbao;1;3;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
26.08.2001;Tenerife;Alaves;0;2;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
26.08.2001;Malaga;Real Betis;3;2;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
26.08.2001;Osasuna;Celta Vigo;0;3;La Liga;Fair;S;5 mph;75 °F;83 %;29.70 in
26.08.2001;Espanyol;Real Zaragoza;2;1;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
26.08.2001;Rayo Vallecano;Villarreal;1;2;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
26.08.2001;Sevilla;Barcelona;1;2;La Liga;Mostly Cloudy;VAR;1 mph;79 °F;34 %;28.02 in
08.09.2001;Villarreal;Osasuna;3;0;La Liga;Partly Cloudy;E;2 mph;64 °F;94 %;30.18 in
08.09.2001;Real Madrid;Malaga;1;1;La Liga;Fair;NE;5 mph;70 °F;35 %;28.15 in
08.09.2001;Ath. Bilbao;Mallorca;0;1;La Liga;Partly Cloudy;E;2 mph;64 °F;94 %;30.18 in
08.09.2001;Las Palmas;Deportivo;0;1;La Liga;Fair;WSW;9 mph;48 °F;77 %;30.06 in
09.09.2001;Celta Vigo;Tenerife;3;0;La Liga;Fair;N;5 mph;64 °F;42 %;28.07 in
09.09.2001;Alaves;R. Sociedad;2;0;La Liga;Mostly Cloudy;WNW;7 mph;63 °F;100 %;30.03 in
09.09.2001;Real Betis;Espanyol;2;0;La Liga;Fair;W;3 mph;73 °F;83 %;29.81 in
09.09.2001;R. Valladolid;Valencia;1;1;La Liga;Fair;N;5 mph;64 °F;42 %;28.07 in
09.09.2001;Barcelona;Rayo Vallecano;1;1;La Liga;Fair;W;3 mph;70 °F;73 %;29.98 in
09.09.2001;Real Zaragoza;Sevilla;1;1;La Liga;Fair;N;5 mph;64 °F;42 %;28.07 in
15.09.2001;Deportivo;Ath. Bilbao;1;2;La Liga;Fair;NE;16 mph;66 °F;43 %;27.96 in
15.09.2001;Mallorca;Alaves;0;0;La Liga;Fair;WSW;9 mph;55 °F;88 %;30.06 in
15.09.2001;Real Betis;Real Madrid;3;1;La Liga;Fair;N;2 mph;75 °F;78 %;29.72 in
15.09.2001;Osasuna;Barcelona;0;0;La Liga;Partly Cloudy;NE;5 mph;66 °F;56 %;29.64 in
16.09.2001;Malaga;R. Valladolid;1;2;La Liga;Fair;N;5 mph;66 °F;40 %;28.07 in
16.09.2001;R. Sociedad;Celta Vigo;0;0;La Liga;Fair;N;5 mph;66 °F;40 %;28.07 in
16.09.2001;Tenerife;Villarreal;2;0;La Liga;Fair;N;5 mph;66 °F;40 %;28.07 in
16.09.2001;Rayo Vallecano;Real Zaragoza;1;2;La Liga;Fair;N;5 mph;66 °F;40 %;28.07 in
16.09.2001;Espanyol;Sevilla;2;3;La Liga;Fair;N;5 mph;66 °F;40 %;28.07 in
16.09.2001;Valencia;Las Palmas;1;0;La Liga;Mostly Cloudy;NE;5 mph;77 °F;78 %;29.84 in
22.09.2001;Real Madrid;Espanyol;5;1;La Liga;Partly Cloudy;NW;5 mph;66 °F;60 %;27.88 in
22.09.2001;Villarreal;R. Sociedad;1;0;La Liga;Mostly Cloudy;E;1 mph;66 °F;94 %;29.62 in
22.09.2001;Alaves;Deportivo;2;3;La Liga;Mostly Cloudy;E;1 mph;66 °F;94 %;29.62 in
22.09.2001;Barcelona;Tenerife;2;0;La Liga;Partly Cloudy;NW;2 mph;64 °F;83 %;29.89 in
22.09.2001;Las Palmas;Malaga;0;0;La Liga;Fair;WSW;5 mph;45 °F;90 %;30.06 in
23.09.2001;R. Valladolid;Real Betis;0;2;La Liga;Partly Cloudy;SW;10 mph;63 °F;68 %;27.71 in
23.09.2001;Ath. Bilbao;Valencia;2;2;La Liga;Mostly Cloudy;CALM;0 mph;66 °F;94 %;29.47 in
23.09.2001;Celta Vigo;Mallorca;2;0;La Liga;Partly Cloudy;SW;10 mph;63 °F;68 %;27.71 in
23.09.2001;Real Zaragoza;Osasuna;0;1;La Liga;Partly Cloudy;SW;10 mph;63 °F;68 %;27.71 in
23.09.2001;Sevilla;Rayo Vallecano;2;1;La Liga;Partly Cloudy;SW;10 mph;63 °F;68 %;27.71 in
29.09.2001;R. Sociedad;Barcelona;0;2;La Liga;Partly Cloudy;VAR;2 mph;55 °F;82 %;27.96 in
29.09.2001;Espanyol;Rayo Vallecano;3;1;La Liga;Partly Cloudy;VAR;2 mph;55 °F;82 %;27.96 in
29.09.2001;Malaga;Ath. Bilbao;1;2;La Liga;Partly Cloudy;VAR;2 mph;55 °F;82 %;27.96 in
29.09.2001;Real Madrid;R. Valladolid;2;2;La Liga;Partly Cloudy;VAR;2 mph;55 °F;82 %;27.96 in
30.09.2001;Real Betis;Las Palmas;1;0;La Liga;Partly Cloudy;WSW;5 mph;73 °F;88 %;29.75 in
30.09.2001;Valencia;Alaves;0;0;La Liga;Partly Cloudy;WSW;5 mph;73 °F;88 %;29.75 in
30.09.2001;Mallorca;Villarreal;0;1;La Liga;Fair;WSW;9 mph;59 °F;78 %;30.06 in
30.09.2001;Tenerife;Real Zaragoza;0;0;La Liga;Partly Cloudy;CALM;0 mph;59 °F;82 %;28.04 in
30.09.2001;Osasuna;Sevilla;1;0;La Liga;Partly Cloudy;N;2 mph;63 °F;94 %;29.64 in
30.09.2001;Deportivo;Celta Vigo;2;2;La Liga;Partly Cloudy;CALM;0 mph;59 °F;82 %;28.04 in
03.10.2001;R. Valladolid;Espanyol;0;1;La Liga;Partly Cloudy;W;8 mph;70 °F;56 %;28.02 in
03.10.2001;Ath. Bilbao;Real Betis;0;0;La Liga;Mostly Cloudy;NNW;6 mph;64 °F;100 %;29.85 in
03.10.2001;Alaves;Malaga;1;0;La Liga;Mostly Cloudy;NNW;6 mph;64 °F;100 %;29.85 in
03.10.2001;Villarreal;Deportivo;1;1;La Liga;Mostly Cloudy;NNW;6 mph;64 °F;100 %;29.85 in
03.10.2001;Barcelona;Mallorca;3;0;La Liga;Fair;N;5 mph;66 °F;88 %;30.01 in
03.10.2001;Real Zaragoza;R. Sociedad;3;2;La Liga;Partly Cloudy;W;8 mph;70 °F;56 %;28.02 in
03.10.2001;Sevilla;Tenerife;2;0;La Liga;Partly Cloudy;W;8 mph;70 °F;56 %;28.02 in
03.10.2001;Rayo Vallecano;Osasuna;0;1;La Liga;Partly Cloudy;W;8 mph;70 °F;56 %;28.02 in
03.10.2001;Las Palmas;Real Madrid;4;2;La Liga;Fair;WSW;8 mph;50 °F;91 %;30.06 in
04.10.2001;Celta Vigo;Valencia;1;1;La Liga;Partly Cloudy;VAR;1 mph;61 °F;72 %;28.10 in
06.10.2001;Real Madrid;Ath. Bilbao;2;0;La Liga;Partly Cloudy;W;6 mph;61 °F;77 %;28.02 in
06.10.2001;Deportivo;Barcelona;2;1;La Liga;Partly Cloudy;W;6 mph;61 °F;77 %;28.02 in
07.10.2001;R. Valladolid;Las Palmas;1;0;La Liga;Partly Cloudy;WSW;9 mph;61 °F;82 %;28.02 in
07.10.2001;Real Betis;Alaves;1;0;La Liga;Partly Cloudy;W;9 mph;75 °F;61 %;29.69 in
07.10.2001;Malaga;Celta Vigo;2;2;La Liga;Partly Cloudy;WSW;9 mph;61 °F;82 %;28.02 in
07.10.2001;Valencia;Villarreal;1;0;La Liga;Partly Cloudy;W;9 mph;75 °F;61 %;29.69 in
07.10.2001;Mallorca;Real Zaragoza;0;1;La Liga;Fair;WSW;5 mph;54 °F;84 %;30.06 in
07.10.2001;R. Sociedad;Sevilla;3;3;La Liga;Partly Cloudy;WSW;9 mph;61 °F;82 %;28.02 in
07.10.2001;Tenerife;Rayo Vallecano;3;1;La Liga;Partly Cloudy;WSW;9 mph;61 °F;82 %;28.02 in
07.10.2001;Espanyol;Osasuna;1;1;La Liga;Partly Cloudy;WSW;9 mph;61 °F;82 %;28.02 in
13.10.2001;Alaves;Real Madrid;0;0;La Liga;Fair;S;7 mph;68 °F;73 %;29.91 in
13.10.2001;Real Zaragoza;Deportivo;1;2;La Liga;Mostly Cloudy;SE;6 mph;54 °F;94 %;28.21 in
13.10.2001;Sevilla;Mallorca;2;2;La Liga;Mostly Cloudy;SE;6 mph;54 °F;94 %;28.21 in
14.10.2001;Las Palmas;Espanyol;2;0;La Liga;Fair;WSW;8 mph;49 °F;78 %;30.06 in
14.10.2001;Ath. Bilbao;R. Valladolid;1;4;La Liga;Fair;ESE;2 mph;61 °F;94 %;30.00 in
14.10.2001;Celta Vigo;Real Betis;3;1;La Liga;Partly Cloudy;NE;3 mph;57 °F;82 %;28.24 in
