date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
15.05.2010;Ath. Bilbao;Deportivo;2;0;La Liga;Mostly Cloudy;NW;17 mph;50 °F;82 %;29.88 in
15.05.2010;Atl. Madrid;Getafe;0;3;La Liga;Mostly Cloudy;WSW;3 mph;57 °F;88 %;27.96 in
15.05.2010;Real Zaragoza;Villarreal;3;3;La Liga;Mostly Cloudy;WSW;3 mph;57 °F;88 %;27.96 in
15.05.2010;Almeria;Sevilla;2;3;La Liga;Mostly Cloudy;NE;3 mph;52 °F;94 %;29.49 in
15.05.2010;Mallorca;Espanyol;2;0;La Liga;N/A;SSW;3 mph;50 °F;84 %;28.15 in
16.05.2010;R. Santander;Sporting Gijon;2;0;La Liga;Fair;N;7 mph;59 °F;59 %;28.13 in
16.05.2010;Barcelona;R. Valladolid;4;0;La Liga;Fair;N;2 mph;55 °F;77 %;29.98 in
16.05.2010;Valencia;Tenerife;1;0;La Liga;Fair;NNW;14 mph;64 °F;34 %;29.84 in
16.05.2010;Osasuna;Xerez;1;1;La Liga;Fair;W;2 mph;46 °F;93 %;29.64 in
16.05.2010;Malaga;Real Madrid;1;1;La Liga;Fair;N;7 mph;59 °F;59 %;28.13 in
08.05.2010;Getafe;Malaga;2;1;La Liga;Partly Cloudy;SSE;6 mph;57 °F;94 %;29.52 in
08.05.2010;Sporting Gijon;Atl. Madrid;1;1;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;R. Valladolid;R. Santander;2;1;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;Sevilla;Barcelona;2;3;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;Tenerife;Almeria;2;2;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;Villarreal;Valencia;2;0;La Liga;Mostly Cloudy;E;2 mph;50 °F;94 %;29.62 in
08.05.2010;Xerez;Real Zaragoza;3;2;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;Espanyol;Osasuna;2;1;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;Deportivo;Mallorca;1;0;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
08.05.2010;Real Madrid;Ath. Bilbao;5;1;La Liga;Fair;W;5 mph;54 °F;58 %;27.71 in
04.05.2010;Getafe;Sporting Gijon;1;1;La Liga;Partly Cloudy;W;6 mph;54 °F;72 %;29.55 in
04.05.2010;Barcelona;Tenerife;4;1;La Liga;Mostly Cloudy;N;12 mph;50 °F;87 %;29.60 in
04.05.2010;Almeria;Villarreal;4;2;La Liga;Cloudy;N;14 mph;48 °F;87 %;29.29 in
04.05.2010;Valencia;Xerez;3;1;La Liga;Partly Cloudy;W;6 mph;54 °F;72 %;29.55 in
05.05.2010;Atl. Madrid;R. Valladolid;3;1;La Liga;Fair;N;15 mph;45 °F;46 %;27.93 in
05.05.2010;R. Santander;Sevilla;1;5;La Liga;Fair;N;15 mph;45 °F;46 %;27.93 in
05.05.2010;Real Zaragoza;Espanyol;1;0;La Liga;Fair;N;15 mph;45 °F;46 %;27.93 in
05.05.2010;Osasuna;Deportivo;3;1;La Liga;Mostly Cloudy;VAR;1 mph;45 °F;93 %;29.41 in
05.05.2010;Ath. Bilbao;Malaga;1;1;La Liga;Mostly Cloudy;NNW;10 mph;48 °F;76 %;29.91 in
05.05.2010;Mallorca;Real Madrid;1;4;La Liga;N/A;W;1 mph;40 °F;61 %;28.04 in
01.05.2010;Malaga;Sporting Gijon;1;1;La Liga;Fair;N;3 mph;61 °F;59 %;27.85 in
01.05.2010;R. Valladolid;Getafe;0;0;La Liga;Fair;N;3 mph;61 °F;59 %;27.85 in
01.05.2010;Tenerife;R. Santander;2;1;La Liga;Fair;N;3 mph;61 °F;59 %;27.85 in
01.05.2010;Xerez;Almeria;2;1;La Liga;Fair;N;3 mph;61 °F;59 %;27.85 in
01.05.2010;Deportivo;Real Zaragoza;0;1;La Liga;Fair;N;3 mph;61 °F;59 %;27.85 in
01.05.2010;Espanyol;Valencia;0;2;La Liga;Fair;N;3 mph;61 °F;59 %;27.85 in
01.05.2010;Villarreal;Barcelona;1;4;La Liga;Mostly Cloudy;WNW;3 mph;55 °F;88 %;29.85 in
02.05.2010;Sevilla;Atl. Madrid;3;1;La Liga;Fair;VAR;2 mph;55 °F;72 %;27.93 in
02.05.2010;Real Madrid;Osasuna;3;2;La Liga;Fair;VAR;2 mph;55 °F;72 %;27.93 in
02.05.2010;Ath. Bilbao;Mallorca;1;3;La Liga;Partly Cloudy;CALM;0 mph;52 °F;94 %;29.88 in
24.04.2010;Barcelona;Xerez;3;1;La Liga;Fair;W;5 mph;61 °F;68 %;29.92 in
24.04.2010;Real Zaragoza;Real Madrid;1;2;La Liga;Fair;SE;3 mph;57 °F;82 %;27.96 in
24.04.2010;Valencia;Deportivo;1;0;La Liga;Fair;VAR;1 mph;61 °F;94 %;29.75 in
25.04.2010;Sporting Gijon;R. Valladolid;0;2;La Liga;Fair;VAR;2 mph;63 °F;63 %;28.10 in
25.04.2010;R. Santander;Villarreal;1;2;La Liga;Fair;VAR;2 mph;63 °F;63 %;28.10 in
25.04.2010;Almeria;Espanyol;0;1;La Liga;Partly Cloudy;CALM;0 mph;55 °F;82 %;29.79 in
25.04.2010;Mallorca;Malaga;1;1;La Liga;N/A;SW;3 mph;57 °F;78 %;28.14 in
25.04.2010;Atl. Madrid;Tenerife;3;1;La Liga;Fair;VAR;2 mph;63 °F;63 %;28.10 in
25.04.2010;Getafe;Sevilla;4;3;La Liga;Fair;W;2 mph;63 °F;88 %;29.90 in
26.04.2010;Osasuna;Ath. Bilbao;0;0;La Liga;Fair;VAR;2 mph;61 °F;77 %;29.90 in
17.04.2010;Sevilla;Sporting Gijon;3;0;La Liga;Mostly Cloudy;SE;2 mph;54 °F;82 %;27.93 in
17.04.2010;Espanyol;Barcelona;0;0;La Liga;Mostly Cloudy;SE;2 mph;54 °F;82 %;27.93 in
17.04.2010;Villarreal;Atl. Madrid;2;1;La Liga;Fair;VAR;2 mph;45 °F;76 %;29.82 in
18.04.2010;Malaga;R. Valladolid;0;0;La Liga;Partly Cloudy;E;3 mph;52 °F;94 %;27.91 in
18.04.2010;Tenerife;Getafe;3;2;La Liga;Partly Cloudy;E;3 mph;52 °F;94 %;27.91 in
18.04.2010;Xerez;R. Santander;2;2;La Liga;Partly Cloudy;E;3 mph;52 °F;94 %;27.91 in
18.04.2010;Deportivo;Almeria;0;0;La Liga;Partly Cloudy;E;3 mph;52 °F;94 %;27.91 in
18.04.2010;Ath. Bilbao;Real Zaragoza;0;0;La Liga;Fair;E;6 mph;55 °F;63 %;29.73 in
18.04.2010;Real Madrid;Valencia;2;0;La Liga;Partly Cloudy;E;3 mph;52 °F;94 %;27.91 in
19.04.2010;Mallorca;Osasuna;2;0;La Liga;N/A;SW;2 mph;45 °F;88 %;28.15 in
13.04.2010;R. Valladolid;Sevilla;2;1;La Liga;Mostly Cloudy;ENE;8 mph;54 °F;62 %;27.77 in
