date;home_team;away_team;home_score;away_score;League
28.05.2023;Arsenal;Wolverhampton;5;0;Premier League
28.05.2023;Aston Villa;Brighton;2;1;Premier League
28.05.2023;Brentford;Man. City;1;0;Premier League
28.05.2023;Chelsea;Newcastle;1;1;Premier League
28.05.2023;Crystal Palace;Not. Forest;1;1;Premier League
28.05.2023;Everton;Bournemouth;1;0;Premier League
28.05.2023;Leeds United;Tottenham;1;4;Premier League
28.05.2023;Leicester City;West Ham;2;1;Premier League
28.05.2023;Man. United;Fulham;2;1;Premier League
28.05.2023;Southampton;Liverpool;4;4;Premier League
20.05.2023;Tottenham;Brentford;1;3;Premier League
20.05.2023;Bournemouth;Man. United;0;1;Premier League
20.05.2023;Fulham;Crystal Palace;2;2;Premier League
20.05.2023;Liverpool;Aston Villa;1;1;Premier League
20.05.2023;Wolverhampton;Everton;1;1;Premier League
20.05.2023;Not. Forest;Arsenal;1;0;Premier League
21.05.2023;West Ham;Leeds United;3;1;Premier League
21.05.2023;Brighton;Southampton;3;1;Premier League
21.05.2023;Man. City;Chelsea;1;0;Premier League
22.05.2023;Newcastle;Leicester City;0;0;Premier League
13.05.2023;Leeds United;Newcastle;2;2;Premier League
13.05.2023;Aston Villa;Tottenham;2;1;Premier League
13.05.2023;Chelsea;Not. Forest;2;2;Premier League
13.05.2023;Crystal Palace;Bournemouth;2;0;Premier League
13.05.2023;Man. United;Wolverhampton;2;0;Premier League
13.05.2023;Southampton;Fulham;0;2;Premier League
14.05.2023;Brentford;West Ham;2;0;Premier League
14.05.2023;Everton;Man. City;0;3;Premier League
14.05.2023;Arsenal;Brighton;0;3;Premier League
15.05.2023;Leicester City;Liverpool;0;3;Premier League
06.05.2023;Bournemouth;Chelsea;1;3;Premier League
06.05.2023;Man. City;Leeds United;2;1;Premier League
06.05.2023;Tottenham;Crystal Palace;1;0;Premier League
06.05.2023;Wolverhampton;Aston Villa;1;0;Premier League
06.05.2023;Liverpool;Brentford;1;0;Premier League
07.05.2023;Newcastle;Arsenal;0;2;Premier League
07.05.2023;West Ham;Man. United;1;0;Premier League
08.05.2023;Fulham;Leicester City;5;3;Premier League
08.05.2023;Brighton;Everton;1;5;Premier League
08.05.2023;Not. Forest;Southampton;4;3;Premier League
29.04.2023;Crystal Palace;West Ham;4;3;Premier League
29.04.2023;Brentford;Not. Forest;2;1;Premier League
29.04.2023;Brighton;Wolverhampton;6;0;Premier League
30.04.2023;Bournemouth;Leeds United;4;1;Premier League
30.04.2023;Fulham;Man. City;1;2;Premier League
30.04.2023;Man. United;Aston Villa;1;0;Premier League
30.04.2023;Newcastle;Southampton;3;1;Premier League
30.04.2023;Liverpool;Tottenham;4;3;Premier League
01.05.2023;Leicester City;Everton;2;2;Premier League
02.05.2023;Arsenal;Chelsea;3;1;Premier League
25.04.2023;Wolverhampton;Crystal Palace;2;0;Premier League
25.04.2023;Aston Villa;Fulham;1;0;Premier League
25.04.2023;Leeds United;Leicester City;1;1;Premier League
26.04.2023;Not. Forest;Brighton;3;1;Premier League
26.04.2023;West Ham;Liverpool;1;2;Premier League
26.04.2023;Chelsea;Brentford;0;2;Premier League
26.04.2023;Man. City;Arsenal;4;1;Premier League
27.04.2023;Everton;Newcastle;1;4;Premier League
27.04.2023;Southampton;Bournemouth;0;1;Premier League
27.04.2023;Tottenham;Man. United;2;2;Premier League
21.04.2023;Arsenal;Southampton;3;3;Premier League
22.04.2023;Fulham;Leeds United;2;1;Premier League
22.04.2023;Brentford;Aston Villa;1;1;Premier League
22.04.2023;Crystal Palace;Everton;0;0;Premier League
22.04.2023;Leicester City;Wolverhampton;2;1;Premier League
22.04.2023;Liverpool;Not. Forest;3;2;Premier League
23.04.2023;Bournemouth;West Ham;0;4;Premier League
23.04.2023;Newcastle;Tottenham;6;1;Premier League
24.05.2023;Brighton;Man. City;1;1;Premier League
25.05.2023;Man. United;Chelsea;4;1;Premier League
15.04.2023;Aston Villa;Newcastle;3;0;Premier League
15.04.2023;Chelsea;Brighton;1;2;Premier League
15.04.2023;Everton;Fulham;1;3;Premier League
15.04.2023;Southampton;Crystal Palace;0;2;Premier League
15.04.2023;Wolverhampton;Brentford;2;0;Premier League
15.04.2023;Tottenham;Bournemouth;2;3;Premier League
15.04.2023;Man. City;Leicester City;3;1;Premier League
16.04.2023;West Ham;Arsenal;2;2;Premier League
16.04.2023;Not. Forest;Man. United;0;2;Premier League
17.04.2023;Leeds United;Liverpool;1;6;Premier League
