date;home_team;away_team;home_score;away_score;League
23.05.2021;Arsenal;Brighton;2;0;Premier League
23.05.2021;Aston Villa;Chelsea;2;1;Premier League
23.05.2021;Fulham;Newcastle;0;2;Premier League
23.05.2021;Leeds United;West Bromwich;3;1;Premier League
23.05.2021;Leicester City;Tottenham;2;4;Premier League
23.05.2021;Liverpool;Crystal Palace;2;0;Premier League
23.05.2021;Man. City;Everton;5;0;Premier League
23.05.2021;Sheffield Utd;Burnley;1;0;Premier League
23.05.2021;West Ham;Southampton;3;0;Premier League
23.05.2021;Wolverhampton;Man. United;1;2;Premier League
18.05.2021;Man. United;Fulham;1;1;Premier League
18.05.2021;Southampton;Leeds United;0;2;Premier League
18.05.2021;Brighton;Man. City;3;2;Premier League
18.05.2021;Chelsea;Leicester City;2;1;Premier League
19.05.2021;Everton;Wolverhampton;1;0;Premier League
19.05.2021;Newcastle;Sheffield Utd;1;0;Premier League
19.05.2021;Tottenham;Aston Villa;1;2;Premier League
19.05.2021;Crystal Palace;Arsenal;1;3;Premier League
19.05.2021;Burnley;Liverpool;0;3;Premier League
19.05.2021;West Bromwich;West Ham;1;3;Premier League
11.05.2021;Man. United;Leicester City;1;2;Premier League
12.05.2021;Chelsea;Arsenal;0;1;Premier League
14.05.2021;Newcastle;Man. City;3;4;Premier League
15.05.2021;Burnley;Leeds United;0;4;Premier League
15.05.2021;Southampton;Fulham;3;1;Premier League
15.05.2021;Brighton;West Ham;1;1;Premier League
16.05.2021;Crystal Palace;Aston Villa;3;2;Premier League
16.05.2021;Tottenham;Wolverhampton;2;0;Premier League
16.05.2021;West Bromwich;Liverpool;1;2;Premier League
16.05.2021;Everton;Sheffield Utd;0;1;Premier League
07.05.2021;Leicester City;Newcastle;2;4;Premier League
08.05.2021;Leeds United;Tottenham;3;1;Premier League
08.05.2021;Sheffield Utd;Crystal Palace;0;2;Premier League
08.05.2021;Man. City;Chelsea;1;2;Premier League
08.05.2021;Liverpool;Southampton;2;0;Premier League
09.05.2021;Wolverhampton;Brighton;2;1;Premier League
09.05.2021;Aston Villa;Man. United;1;3;Premier League
09.05.2021;West Ham;Everton;0;1;Premier League
09.05.2021;Arsenal;West Bromwich;3;1;Premier League
10.05.2021;Fulham;Burnley;0;2;Premier League
30.04.2021;Southampton;Leicester City;1;1;Premier League
01.05.2021;Crystal Palace;Man. City;0;2;Premier League
01.05.2021;Brighton;Leeds United;2;0;Premier League
01.05.2021;Chelsea;Fulham;2;0;Premier League
01.05.2021;Everton;Aston Villa;1;2;Premier League
02.05.2021;Newcastle;Arsenal;0;2;Premier League
02.05.2021;Tottenham;Sheffield Utd;4;0;Premier League
03.05.2021;West Bromwich;Wolverhampton;1;1;Premier League
03.05.2021;Burnley;West Ham;1;2;Premier League
13.05.2021;Man. United;Liverpool;2;4;Premier League
04.03.2021;Fulham;Tottenham;0;1;Premier League
10.03.2021;Man. City;Southampton;5;2;Premier League
23.04.2021;Arsenal;Everton;0;1;Premier League
24.04.2021;Liverpool;Newcastle;1;1;Premier League
24.04.2021;West Ham;Chelsea;0;1;Premier League
24.04.2021;Sheffield Utd;Brighton;1;0;Premier League
25.04.2021;Wolverhampton;Burnley;0;4;Premier League
25.04.2021;Leeds United;Man. United;0;0;Premier League
25.04.2021;Aston Villa;West Bromwich;2;2;Premier League
26.04.2021;Leicester City;Crystal Palace;2;1;Premier League
16.04.2021;Everton;Tottenham;2;2;Premier League
17.04.2021;Newcastle;West Ham;3;2;Premier League
17.04.2021;Wolverhampton;Sheffield Utd;1;0;Premier League
18.04.2021;Arsenal;Fulham;1;1;Premier League
18.04.2021;Man. United;Burnley;3;1;Premier League
19.04.2021;Leeds United;Liverpool;1;1;Premier League
20.04.2021;Chelsea;Brighton;0;0;Premier League
21.04.2021;Aston Villa;Man. City;1;2;Premier League
22.04.2021;Leicester City;West Bromwich;3;0;Premier League
11.05.2021;Southampton;Crystal Palace;3;1;Premier League
09.04.2021;Fulham;Wolverhampton;0;1;Premier League
10.04.2021;Man. City;Leeds United;1;2;Premier League
10.04.2021;Liverpool;Aston Villa;2;1;Premier League
10.04.2021;Crystal Palace;Chelsea;1;4;Premier League
11.04.2021;Burnley;Newcastle;1;2;Premier League
11.04.2021;West Ham;Leicester City;3;2;Premier League
11.04.2021;Tottenham;Man. United;1;3;Premier League
11.04.2021;Sheffield Utd;Arsenal;0;3;Premier League
12.04.2021;West Bromwich;Southampton;3;0;Premier League
12.04.2021;Brighton;Everton;0;0;Premier League
03.04.2021;Chelsea;West Bromwich;2;5;Premier League
03.04.2021;Leeds United;Sheffield Utd;2;1;Premier League
03.04.2021;Leicester City;Man. City;0;2;Premier League
03.04.2021;Arsenal;Liverpool;0;3;Premier League
04.04.2021;Southampton;Burnley;3;2;Premier League
04.04.2021;Newcastle;Tottenham;2;2;Premier League
04.04.2021;Aston Villa;Fulham;3;1;Premier League
04.04.2021;Man. United;Brighton;2;1;Premier League
05.04.2021;Everton;Crystal Palace;1;1;Premier League
05.04.2021;Wolverhampton;West Ham;2;3;Premier League
02.03.2021;Man. City;Wolverhampton;4;1;Premier League
03.03.2021;Burnley;Leicester City;1;1;Premier League
03.03.2021;Sheffield Utd;Aston Villa;1;0;Premier League
03.03.2021;Crystal Palace;Man. United;0;0;Premier League
04.03.2021;West Bromwich;Everton;0;1;Premier League
04.03.2021;Liverpool;Chelsea;0;1;Premier League
19.03.2021;Fulham;Leeds United;1;2;Premier League
20.03.2021;Brighton;Newcastle;3;0;Premier League
21.03.2021;West Ham;Arsenal;3;3;Premier League
21.04.2021;Tottenham;Southampton;2;1;Premier League
12.03.2021;Newcastle;Aston Villa;1;1;Premier League
13.03.2021;Leeds United;Chelsea;0;0;Premier League
13.03.2021;Crystal Palace;West Bromwich;1;0;Premier League
13.03.2021;Everton;Burnley;1;2;Premier League
13.03.2021;Fulham;Man. City;0;3;Premier League
14.03.2021;Southampton;Brighton;1;2;Premier League
14.03.2021;Leicester City;Sheffield Utd;5;0;Premier League
14.03.2021;Arsenal;Tottenham;2;1;Premier League
14.03.2021;Man. United;West Ham;1;0;Premier League
15.03.2021;Wolverhampton;Liverpool;0;1;Premier League
06.03.2021;Burnley;Arsenal;1;1;Premier League
06.03.2021;Sheffield Utd;Southampton;0;2;Premier League
06.03.2021;Aston Villa;Wolverhampton;0;0;Premier League
06.03.2021;Brighton;Leicester City;1;2;Premier League
07.03.2021;West Bromwich;Newcastle;0;0;Premier League
07.03.2021;Liverpool;Fulham;0;1;Premier League
07.03.2021;Man. City;Man. United;0;2;Premier League
07.03.2021;Tottenham;Crystal Palace;4;1;Premier League
08.03.2021;Chelsea;Everton;2;0;Premier League
08.03.2021;West Ham;Leeds United;2;0;Premier League
27.02.2021;Man. City;West Ham;2;1;Premier League
27.02.2021;West Bromwich;Brighton;1;0;Premier League
27.02.2021;Leeds United;Aston Villa;0;1;Premier League
27.02.2021;Newcastle;Wolverhampton;1;1;Premier League
28.02.2021;Crystal Palace;Fulham;0;0;Premier League
28.02.2021;Leicester City;Arsenal;1;3;Premier League
28.02.2021;Tottenham;Burnley;4;0;Premier League
28.02.2021;Chelsea;Man. United;0;0;Premier League
28.02.2021;Sheffield Utd;Liverpool;0;2;Premier League
01.03.2021;Everton;Southampton;1;0;Premier League
19.02.2021;Wolverhampton;Leeds United;1;0;Premier League
20.02.2021;Southampton;Chelsea;1;1;Premier League
20.02.2021;Burnley;West Bromwich;0;0;Premier League
20.02.2021;Liverpool;Everton;0;2;Premier League
20.02.2021;Fulham;Sheffield Utd;1;0;Premier League
21.02.2021;West Ham;Tottenham;2;1;Premier League
21.02.2021;Aston Villa;Leicester City;1;2;Premier League
21.02.2021;Arsenal;Man. City;0;1;Premier League
21.02.2021;Man. United;Newcastle;3;1;Premier League
22.02.2021;Brighton;Crystal Palace;1;2;Premier League
13.02.2021;Leicester City;Liverpool;3;1;Premier League
13.02.2021;Crystal Palace;Burnley;0;3;Premier League
13.02.2021;Man. City;Tottenham;3;0;Premier League
13.02.2021;Brighton;Aston Villa;0;0;Premier League
14.02.2021;Southampton;Wolverhampton;1;2;Premier League
14.02.2021;West Bromwich;Man. United;1;1;Premier League
14.02.2021;Arsenal;Leeds United;4;2;Premier League
14.02.2021;Everton;Fulham;0;2;Premier League
15.02.2021;West Ham;Sheffield Utd;3;0;Premier League
15.02.2021;Chelsea;Newcastle;2;0;Premier League
06.02.2021;Aston Villa;Arsenal;1;0;Premier League
06.02.2021;Burnley;Brighton;1;1;Premier League
06.02.2021;Newcastle;Southampton;3;2;Premier League
06.02.2021;Fulham;West Ham;0;0;Premier League
06.02.2021;Man. United;Everton;3;3;Premier League
07.02.2021;Tottenham;West Bromwich;2;0;Premier League
07.02.2021;Wolverhampton;Leicester City;0;0;Premier League
07.02.2021;Liverpool;Man. City;1;4;Premier League
07.02.2021;Sheffield Utd;Chelsea;1;2;Premier League
08.02.2021;Leeds United;Crystal Palace;2;0;Premier League
02.02.2021;Sheffield Utd;West Bromwich;2;1;Premier League
02.02.2021;Wolverhampton;Arsenal;2;1;Premier League
02.02.2021;Man. United;Southampton;9;0;Premier League
02.02.2021;Newcastle;Crystal Palace;1;2;Premier League
03.02.2021;Burnley;Man. City;0;2;Premier League
03.02.2021;Fulham;Leicester City;0;2;Premier League
03.02.2021;Leeds United;Everton;1;2;Premier League
03.02.2021;Aston Villa;West Ham;1;3;Premier League
03.02.2021;Liverpool;Brighton;0;1;Premier League
04.02.2021;Tottenham;Chelsea;0;1;Premier League
30.01.2021;Everton;Newcastle;0;2;Premier League
30.01.2021;Crystal Palace;Wolverhampton;1;0;Premier League
