date;home_team;away_team;home_score;away_score;League
17.08.2002;Man. United;West Bromwich;1;0;Premier League
17.08.2002;Fulham;Bolton;4;1;Premier League
17.08.2002;Charlton;Chelsea;2;3;Premier League
17.08.2002;Southampton;Middlesbrough;0;0;Premier League
17.08.2002;Blackburn;Sunderland;0;0;Premier League
17.08.2002;Everton;Tottenham;2;2;Premier League
17.08.2002;Leeds United;Man. City;3;0;Premier League
18.08.2002;Arsenal;Birmingham;2;0;Premier League
18.08.2002;Aston Villa;Liverpool;0;1;Premier League
19.08.2002;Newcastle;West Ham;4;0;Premier League
23.08.2002;Chelsea;Man. United;2;2;Premier League
24.08.2002;Liverpool;Southampton;3;0;Premier League
24.08.2002;Bolton;Charlton;1;2;Premier League
24.08.2002;Birmingham;Blackburn;0;1;Premier League
24.08.2002;Middlesbrough;Fulham;2;2;Premier League
24.08.2002;Tottenham;Aston Villa;1;0;Premier League
24.08.2002;Man. City;Newcastle;1;0;Premier League
24.08.2002;West Bromwich;Leeds United;1;3;Premier League
24.08.2002;Sunderland;Everton;0;1;Premier League
24.08.2002;West Ham;Arsenal;2;2;Premier League
27.08.2002;Arsenal;West Bromwich;5;2;Premier League
27.08.2002;Charlton;Tottenham;0;1;Premier League
28.08.2002;Aston Villa;Man. City;1;0;Premier League
28.08.2002;Southampton;Chelsea;1;1;Premier League
28.08.2002;Blackburn;Liverpool;2;2;Premier League
28.08.2002;Everton;Birmingham;1;1;Premier League
28.08.2002;Leeds United;Sunderland;0;1;Premier League
31.08.2002;Birmingham;Leeds United;2;1;Premier League
31.08.2002;Middlesbrough;Blackburn;1;0;Premier League
31.08.2002;Tottenham;Southampton;2;1;Premier League
31.08.2002;Man. City;Everton;3;1;Premier League
31.08.2002;West Bromwich;Fulham;1;0;Premier League
31.08.2002;Sunderland;Man. United;1;1;Premier League
31.08.2002;West Ham;Charlton;0;2;Premier League
01.09.2002;Chelsea;Arsenal;1;1;Premier League
01.09.2002;Bolton;Aston Villa;1;0;Premier League
02.09.2002;Liverpool;Newcastle;2;2;Premier League
03.09.2002;Man. United;Middlesbrough;1;0;Premier League
10.09.2002;Arsenal;Man. City;2;1;Premier League
10.09.2002;Middlesbrough;Sunderland;3;0;Premier League
11.09.2002;Man. United;Bolton;0;1;Premier League
11.09.2002;Liverpool;Birmingham;2;2;Premier League
11.09.2002;Newcastle;Leeds United;0;2;Premier League
11.09.2002;Aston Villa;Charlton;2;0;Premier League
11.09.2002;Fulham;Tottenham;3;2;Premier League
11.09.2002;Southampton;Everton;1;0;Premier League
11.09.2002;Blackburn;Chelsea;2;3;Premier League
