date;home_team;away_team;home_score;away_score;League
24.05.2015;Arsenal;West Bromwich;4;1;Premier League
24.05.2015;Aston Villa;Burnley;0;1;Premier League
24.05.2015;Chelsea;Sunderland;3;1;Premier League
24.05.2015;Crystal Palace;Swansea City;1;0;Premier League
24.05.2015;Everton;Tottenham;0;1;Premier League
24.05.2015;Hull City;Man. United;0;0;Premier League
24.05.2015;Leicester City;QPR;5;1;Premier League
24.05.2015;Man. City;Southampton;2;0;Premier League
24.05.2015;Newcastle;West Ham;2;0;Premier League
24.05.2015;Stoke City;Liverpool;6;1;Premier League
16.05.2015;Southampton;Aston Villa;6;1;Premier League
16.05.2015;Burnley;Stoke City;0;0;Premier League
16.05.2015;QPR;Newcastle;2;1;Premier League
16.05.2015;Sunderland;Leicester City;0;0;Premier League
16.05.2015;Tottenham;Hull City;2;0;Premier League
16.05.2015;West Ham;Everton;1;2;Premier League
16.05.2015;Liverpool;Crystal Palace;1;3;Premier League
17.05.2015;Swansea City;Man. City;2;4;Premier League
17.05.2015;Man. United;Arsenal;1;1;Premier League
18.05.2015;West Bromwich;Chelsea;3;0;Premier League
09.05.2015;Everton;Sunderland;0;2;Premier League
09.05.2015;Aston Villa;West Ham;1;0;Premier League
09.05.2015;Hull City;Burnley;0;1;Premier League
09.05.2015;Leicester City;Southampton;2;0;Premier League
09.05.2015;Newcastle;West Bromwich;1;1;Premier League
09.05.2015;Stoke City;Tottenham;3;0;Premier League
09.05.2015;Crystal Palace;Man. United;1;2;Premier League
10.05.2015;Man. City;QPR;6;0;Premier League
10.05.2015;Chelsea;Liverpool;1;1;Premier League
11.05.2015;Arsenal;Swansea City;0;1;Premier League
02.05.2015;Leicester City;Newcastle;3;0;Premier League
02.05.2015;Aston Villa;Everton;3;2;Premier League
02.05.2015;Liverpool;QPR;2;1;Premier League
02.05.2015;Sunderland;Southampton;2;1;Premier League
02.05.2015;Swansea City;Stoke City;2;0;Premier League
02.05.2015;West Ham;Burnley;1;0;Premier League
02.05.2015;Man. United;West Bromwich;0;1;Premier League
03.05.2015;Chelsea;Crystal Palace;1;0;Premier League
03.05.2015;Tottenham;Man. City;0;1;Premier League
04.05.2015;Hull City;Arsenal;1;3;Premier League
25.04.2015;Southampton;Tottenham;2;2;Premier League
25.04.2015;Burnley;Leicester City;0;1;Premier League
25.04.2015;Crystal Palace;Hull City;0;2;Premier League
25.04.2015;Newcastle;Swansea City;2;3;Premier League
25.04.2015;QPR;West Ham;0;0;Premier League
25.04.2015;Stoke City;Sunderland;1;1;Premier League
25.04.2015;West Bromwich;Liverpool;0;0;Premier League
25.04.2015;Man. City;Aston Villa;3;2;Premier League
