Marka,Model,Seri,Yıl,Kilometre,Renk,Fiyat,Yer,Yakıt Tipi,Vites Tipi,Kasa Tipi,Motor Hacmi,Motor Gücü,Yakıt Deposu,Çekiş,Kimden
Audi,A3 Sportback 1.6 TDI Design Line,A3,2016.0,119500.0,Siyah,1315000.0,"Çarşı Mh. Ortahisar, Trabzon",Dizel,Yarı Otomatik,Hatchback/5,1598 cc,110 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Sport Line,A3,2016.0,185000.0,Kırmızı,1300000.0,"Yeni Mh. Sorgun, Yozgat",Dizel,Otomatik,Sedan,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,3.0 TDI Quattro Long,A8,2011.0,368000.0,Siyah,2150000.0,"Mithatpaşa Mh. Eyüpsultan, İstanbul",Dizel,Otomatik,Sedan,2967 cc,250 hp,90 lt,4WD (Sürekli),Galeriden
Audi,A3 Sportback 1.6 Attraction,A3,1998.0,240000.0,Mavi,280750.0,"Yeşiloba Mh. Seyhan, Adana",LPG & Benzin,Otomatik,Hatchback/3,1595 cc,101 hp,55 lt,Önden Çekiş,Galeriden
Audi,A4 Sedan 2.0 TFSI Quattro,A4,2006.0,303000.0,Gri (metalik),610000.0,"Ayazma Mh. İzmit, Kocaeli",Benzin,Otomatik,Sedan,1984 cc,200 hp,66 lt,4WD (Sürekli),Sahibinden
Audi,A3 Sedan 1.6 TDI S Line,A3,2014.0,325000.0,Beyaz,855000.0,"Bahçelievler Mh. Haliliye, Şanlıurfa",Dizel,Otomatik,Sedan,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.4 TFSI Ambiante,A3,2013.0,108000.0,Lacivert,1275000.0,"İkitelli OSB Başakşehir, İstanbul",Benzin,Yarı Otomatik,Sedan,1395 cc,140 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2011.0,270000.0,Siyah,985000.0,"Saray Cumhuriyet Mh. Pursaklar, Ankara",Dizel,Otomatik,Sedan,1968 cc,170 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.5 TDI,A6,2003.0,355000.0,Bordo,510000.0,"İsaören Mh. İnegöl, Bursa",Dizel,Otomatik,Sedan,2496 cc,180 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 1.6,A4,2003.0,315000.0,Gri (metalik),520000.0,"Sille Ak Mh. Selçuklu, Konya",LPG & Benzin,Düz,Sedan,1595 cc,102 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Ambiente,A3,2014.0,75000.0,Siyah,1425000.0,"Şirinköy Mh. Gölcük, Kocaeli",Dizel,Yarı Otomatik,Sedan,1598 cc,105 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2015.0,189000.0,Beyaz,1695000.0,"Güneşli Mh. Bağcılar, İstanbul",Dizel,Otomatik,Sedan,,,,,Sahibinden
Audi,A5 Sportback 2.0 TDI Quattro Advanced,A5,2024.0,17500.0,Lacivert,3735000.0,"Akdeniz Mh. Mezitli, Mersin",Dizel,Yarı Otomatik,Hatchback/5,1968 cc,204 hp,58 lt,4WD (Sürekli),Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2011.0,228500.0,Gri (metalik),1100000.0,"Gökmeydan Mh. Odunpazarı, Eskişehir",Dizel,Otomatik,Sedan,1968 cc,170 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2014.0,185000.0,Beyaz,1210000.0,"Hashas Mh. Merkez, Aksaray",Dizel,Otomatik,Sedan,1968 cc,150 hp,63 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 1.6,A4,1999.0,173000.0,Gri (Gümüş),430000.0,"Mimarsinan Mh. Büyükçekmece, İstanbul",LPG & Benzin,Otomatik,Sedan,1595 cc,101 hp,62 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.5 TFSI Design Line,A3,2020.0,35470.0,Gri,1640000.0,"Alacaatlı Mh. Çankaya, Ankara",Benzin,Otomatik,Sedan,,,,,Sahibinden
Audi,A6 Sedan 2.0 TDI Quattro,A6,2017.0,147000.0,Siyah,2310000.0,"Dereağzı Mh. Marmaraereğlisi, Tekirdağ",Dizel,Yarı Otomatik,Sedan,1968 cc,190 hp,65 lt,4WD (Sürekli),Galeriden
Audi,A3 Sportback 1.6 TDI Sport Line,A3,2017.0,129000.0,Mavi,1385000.0,"Üniversite Mh. Avcılar, İstanbul",Dizel,Otomatik,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,1.6 TDI Attraction,A1,2013.0,127000.0,Siyah,849000.0,"Saracalar Mh. Akyurt, Ankara",Dizel,Otomatik,Hatchback/5,1401 - 1600 cm3,76 - 100 HP,,Önden Çekiş,Galeriden
Audi,RS6,RS,2015.0,124000.0,Füme,5550000.0,"Nisbetiye Mh. Beşiktaş, İstanbul",Benzin,Otomatik,Station wagon,3993 cc,560 hp,75 lt,4WD (Sürekli),Galeriden
Audi,A6 Sedan 2.5 TDI,A6,1999.0,152000.0,Gri,650000.0,"Maslak Mh. Sarıyer, İstanbul",Dizel,Otomatik,Coupe,2001 - 2500 cm3,126 - 150 HP,,Önden Çekiş,Galeriden
Audi,A4 Sedan 2.0 TDI,A4,2011.0,215000.0,Beyaz,1030000.0,"Fatih Mh. Esenyurt, İstanbul",Dizel,Otomatik,Sedan,1968 cc,143 hp,65 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 35 TFSI Advanced,A3,2021.0,118000.0,Siyah,1579000.0,"Adem Yavuz Mh. Ümraniye, İstanbul",Benzin,Yarı Otomatik,Sedan,1498 cc,150 hp,,Önden Çekiş,Galeriden
Audi,A4 Sedan 1.8 TFSI,A4,2009.0,189000.0,Siyah,900000.0,"Yeni Bayındır Mh. Mamak, Ankara",Benzin,Düz,Sedan,1798 cc,120 hp,65 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2007.0,334500.0,Gri (Gümüş),650000.0,"Mithatpaşa Mh. Seyhan, Adana",Dizel,Düz,Sedan,1968 cc,140 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 30 TFSI Advanced,A3,2021.0,42000.0,Beyaz,1720000.0,"Yunus Mh. Burhaniye, Balıkesir",Hibrit,Yarı Otomatik,Hatchback/5,999 cc,110 hp,45 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Sportback Attraction,A3,2012.0,209000.0,Beyaz,635000.0,"Konak Mh. Söke, Aydın",Benzin,Düz,Hatchback/5,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2009.0,278000.0,Beyaz,745000.0,"Merkez Seydişehir, Konya",Dizel,Düz,Sedan,1968 cc,143 hp,65 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2005.0,250000.0,Füme,750000.0,"Cedit Mh. Merkez, Karaman",LPG & Benzin,Otomatik,Hatchback/5,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI Design,A4,2016.0,180000.0,Siyah,1425000.0,"Kemalpaşa Mh. Bağcılar, İstanbul",Dizel,Yarı Otomatik,Sedan,1968 cc,190 hp,40 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Sport Line,A3,2018.0,77000.0,Beyaz,1525000.0,"Fırat Mh. Kayapınar, Diyarbakır",Dizel,Yarı Otomatik,Sedan,1401 - 1600 cm3,,,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 TDI Standart,A3,2015.0,178000.0,Beyaz,900000.0,"Akpıyar Mh. Karaköprü, Şanlıurfa",Dizel,Otomatik,Station wagon,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2012.0,211000.0,Beyaz,1585000.0,"Konaklı Mh. Alanya, Antalya",Dizel,Otomatik,Sedan,1968 cc,177 hp,65 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 1.6 TDI Ambition,A3,2014.0,160000.0,Beyaz,984999.0,"Mehmet Abdi Bulut Mh. Merkez, Kilis",Dizel,Otomatik,Sedan,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A4 Sedan 2.0 TDI Dynamic,A4,2018.0,100000.0,Siyah,1740000.0,"Kumkısık Mh. Merkezefendi, Denizli",Dizel,Yarı Otomatik,Sedan,1968 cc,190 hp,40 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 35 TFSI S-Line,A3,2023.0,13000.0,Gri,2319000.0,"Eyüp Sultan Mh. Sancaktepe, İstanbul",Benzin,Otomatik,Sedan,1401 - 1600 cm3,126 - 150 HP,,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2012.0,319000.0,Beyaz,1550000.0,"Gültepe Mh. Merkez, Sivas",Dizel,Otomatik,Sedan,1968 cc,177 hp,65 lt,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2009.0,367000.0,Siyah,785000.0,"Sultandere 75. Yıl Mh. Odunpazarı, Eskişehir",Dizel,Otomatik,Sedan,1968 cc,170 hp,70 lt,Önden Çekiş,Galeriden
Audi,A4 Sedan 40 TDI Quattro Advanced,A4,2021.0,86000.0,Siyah,2425000.0,"Emrez Mh. Gaziemir, İzmir",Dizel,Yarı Otomatik,Sedan,1968 cc,204 hp,58 lt,4WD (Sürekli),Galeriden
Audi,A3 Sportback 1.6 Ambition,A3,2006.0,317000.0,Siyah,415000.0,"İdealtepe Mh. Maltepe, İstanbul",LPG & Benzin,Otomatik,Hatchback/3,1401 - 1600 cm3,101 - 125 HP,,-,Galeriden
Audi,A4 Sedan 2.0 TDI,A4,2015.0,111000.0,Beyaz,1245000.0,"İdealtepe Mh. Maltepe, İstanbul",Dizel,Otomatik,Sedan,1968 cc,177 hp,63 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 1.6 TDI Design Line,A3,2018.0,89000.0,Gri,1155000.0,"100. Yıl Mh. Bağcılar, İstanbul",Dizel,Yarı Otomatik,Sedan,1601 - 1800 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A5 Sportback 45 TFSI Quattro S Line,A5,2023.0,12000.0,Beyaz,3675000.0,"Ataevler Mh. Nilüfer, Bursa",Benzin,Yarı Otomatik,Hatchback/5,1984 cc,265 hp,58 lt,4WD (Sürekli),Galeriden
Audi,S7 4.0 TFSI Quattro,S,2013.0,117521.0,Gri,4550000.0,"Acıbadem Mh. Kadıköy, İstanbul",Benzin,Yarı Otomatik,Coupe,3993 cc,420 hp,75 lt,4WD (Sürekli),Galeriden
Audi,A4 Sedan 1.4 TFSI,A4,2017.0,143000.0,Beyaz,1625000.0,"Emek Mh. Çankaya, Ankara",Benzin,Yarı Otomatik,Sedan,1395 cc,150 hp,54 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0,A4,2005.0,365000.0,Gri,510000.0,"Cumhuriyet Mh. Merkez, Uşak",LPG & Benzin,Otomatik,Sedan,1984 cc,130 hp,70 lt,Önden Çekiş,Sahibinden
Audi,1.6 D,80 Serisi,1988.0,350000.0,Bordo,135000.0,"Keykubat Mh. Melikgazi, Kayseri",Dizel,Düz,Sedan,1588 cc,54 hp,,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Ambition,A3,2016.0,208000.0,Beyaz,1105000.0,"Fırat Mh. Kayapınar, Diyarbakır",Dizel,Yarı Otomatik,Sedan,1598 cc,110 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 35 TFSI Advanced,A3,2022.0,34000.0,Beyaz,1695000.0,"Bahçelievler Mh. Merkez, Siirt",Hibrit,Yarı Otomatik,Sedan,1498 cc,150 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 FSI,A3,2007.0,225000.0,Gri (Gümüş),755000.0,"Karapürçek Mh. Altındağ, Ankara",Benzin,Düz,Hatchback/5,1595 cc,115 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2012.0,303000.0,Siyah,1250000.0,"Merkez Merkez, Isparta",Dizel,Otomatik,Sedan,1968 cc,177 hp,65 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Sportback Attraction,A3,2012.0,235000.0,Beyaz,635000.0,"Belek Mh. Serik, Antalya",LPG & Benzin,Düz,Hatchback/5,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Ambiente,A3,2006.0,328000.0,Kahverengi,510000.0,"Güvenevler Mh. Şehitkamil, Gaziantep",LPG & Benzin,Otomatik,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2015.0,142000.0,Siyah,1650000.0,"İcadiye Mh. Üsküdar, İstanbul",Dizel,Otomatik,Sedan,1968 cc,177 hp,63 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.4 TFSI Attraction,A3,2008.0,150000.0,Siyah,715000.0,"Osmangazi Mh. Sancaktepe, İstanbul",Benzin,Yarı Otomatik,Hatchback/3,1390 cc,125 hp,55 lt,Önden Çekiş,Sahibinden
,,,,,,,,,,,,,,,
Audi,A6 Sedan 1.8 T Advance,A6,2001.0,363000.0,Siyah,560000.0,"Mimarsinanbahçelievler Mh. Melikgazi, Kayseri",LPG & Benzin,Otomatik,Sedan,1781 cc,150 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2013.0,248000.0,Gri,1070000.0,"Narlıtepe Mh. Şahinbey, Gaziantep",Dizel,Düz,Sedan,1968 cc,177 hp,63 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2012.0,271000.0,Siyah,900000.0,"Atatürk Mh. Kızıltepe, Mardin",Dizel,Otomatik,Sedan,1968 cc,177 hp,63 lt,Önden Çekiş,Sahibinden
Audi,1.6,80 Serisi,1994.0,199800.0,Gri,245000.0,"Kaynarca Mh. Pendik, İstanbul",Benzin,Düz,Sedan,1595 cc,101 hp,66 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Ambiente,A3,2014.0,238000.0,Beyaz,875000.0,"Sanayi Mh. Şehitkamil, Gaziantep",Dizel,Yarı Otomatik,Sedan,1598 cc,110 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2004.0,202000.0,Gri (Gümüş),500000.0,"Gümüşpala Mh. Avcılar, İstanbul",LPG & Benzin,Otomatik,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 1.8 T,A4,2010.0,170000.0,Beyaz,750000.0,"Talatpaşa Mh. Kağıthane, İstanbul",Benzin,Düz,Sedan,,151 - 175 HP,,,Sahibinden
Audi,A3 Sportback 1.6 TDI Ambition,A3,2015.0,86000.0,Siyah,1270000.0,"Afyonkarahisar OSB Merkez, Afyonkarahisar",Dizel,Yarı Otomatik,Hatchback/5,1598 cc,110 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 1.4 TFSI Design,A4,2016.0,115000.0,Siyah,1700000.0,"Hüdavendigar Mh. Osmangazi, Bursa",Benzin,Yarı Otomatik,Sedan,1395 cc,150 hp,54 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2008.0,148000.0,Gri (Gümüş),625000.0,"Çamlıtepe Mh. Merkez, Batman",Benzin,Otomatik,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 TDI Ambition,A3,2014.0,160000.0,Beyaz,1100000.0,"Karşıyaka Mh. Altınordu, Ordu",Dizel,Otomatik,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2012.0,282000.0,Siyah,1180000.0,"Merkez Merkez, Batman",Dizel,Otomatik,Sedan,1968 cc,177 hp,65 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 1.6 TDI Attraction,A3,2015.0,146000.0,Beyaz,1140000.0,"Yeni Mh. Emirdağ, Afyonkarahisar",Dizel,Otomatik,Sedan,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TFSI Quattro,A6,2017.0,112000.0,Mavi,2150000.0,"Eğitim Mh. Kadıköy, İstanbul",Benzin,Otomatik,Sedan,1801 - 2000 cm3,251 - 275 HP,,4WD (Sürekli),Galeriden
Audi,A6 Sedan 50 TDI Quattro Design,A6,2021.0,167000.0,Mavi,4750000.0,"Cumhuriyet Mh. Üsküdar, İstanbul",LPG & Benzin,Otomatik,Sedan,2967 cc,286 hp,73 lt,4WD (Sürekli),Galeriden
Audi,A3 Sedan 35 TFSI Dynamic,A3,2020.0,53200.0,Gri,1434500.0,"Cevizli Mh. Maltepe, İstanbul",Benzin,Yarı Otomatik,Sedan,1498 cc,150 hp,50 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 1.6 TDI Ambiente,A3,2016.0,94054.0,Beyaz,1175000.0,"Zühtüpaşa Mh. Kadıköy, İstanbul",Dizel,Otomatik,Sedan,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A4 Sedan 2.0 TDI,A4,2010.0,288000.0,Siyah,775000.0,"Merkez Karatay, Konya",Dizel,Otomatik,Sedan,1968 cc,143 hp,65 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 30 TDI Design,A3,2019.0,210000.0,Lacivert,1100000.0,"Bahçeşehir 2. Kısım Mh. Başakşehir, İstanbul",Dizel,Yarı Otomatik,Sedan,1598 cc,116 hp,50 lt,Önden Çekiş,Sahibinden
,,,,,,,,,,,,,,,
Audi,A4 Sedan 1.8 T,A4,2005.0,326000.0,Gri (Gümüş),590000.0,"Çünür Mh. Merkez, Isparta",LPG & Benzin,Otomatik,Sedan,1781 cc,163 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 FSI,A3,2005.0,233000.0,Gri,455000.0,"Orhangazi Mh. Pendik, İstanbul",Benzin,Düz,Hatchback/5,1595 cc,115 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 35 TFSI Dynamic,A3,2020.0,31000.0,Siyah,1595000.0,"Erzene Mh. Bornova, İzmir",Benzin,Yarı Otomatik,Sedan,1498 cc,150 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.8 Ambiente,A3,1999.0,234000.0,Gri (Gümüş),375000.0,"Emrah Mh. Keçiören, Ankara",LPG & Benzin,Düz,Hatchback/5,1781 cc,125 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI Dynamic,A4,2016.0,238000.0,Siyah,1400000.0,"Meydan Mh. Merkez, Batman",Dizel,Yarı Otomatik,Sedan,1968 cc,190 hp,40 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 1.6,A4,2004.0,300000.0,Gri (Gümüş),472000.0,"Mareşal Fevzi Çakmak Mh. Merkez, Afyonkarahisar",LPG & Benzin,Düz,Sedan,1595 cc,102 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2006.0,303000.0,Siyah,639650.0,"Etlik Mh. Keçiören, Ankara",Dizel,Otomatik,Sedan,1968 cc,140 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Dynamic,A3,2017.0,126000.0,Beyaz,1025000.0,"Hüsrev Paşa Mh. Merkez, Bitlis",Dizel,Yarı Otomatik,Sedan,1598 cc,110 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2010.0,207000.0,Siyah,807000.0,"Hamidiye Mh. Sultanbeyli, İstanbul",Dizel,Otomatik,Sedan,1968 cc,140 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2006.0,290000.0,Gri (Gümüş),599000.0,"Mehmet Akif Ersoy Mh. Merkez, Nevşehir",LPG & Benzin,Otomatik,Hatchback/5,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI Quattro Sport,A4,2015.0,232000.0,Siyah,1615000.0,"Arabacıalanı Mh. Serdivan, Sakarya",Dizel,Otomatik,Sedan,1801 - 2000 cm3,176 - 200 HP,,4WD (Sürekli),Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2015.0,235000.0,Siyah,1480000.0,"Babataşı Mh. Fethiye, Muğla",Dizel,Otomatik,Sedan,1801 - 2000 cm3,176 - 200 HP,,Önden Çekiş,Galeriden
Audi,A3 Sportback 1.6 TDI Ambition,A3,2012.0,130000.0,Beyaz,825000.0,"Fevzi Çakmak Mh. Sincan, Ankara",Dizel,Yarı Otomatik,Hatchback/5,1598 cc,105 hp,55 lt,Önden Çekiş,Galeriden
Audi,A6 Sedan 40 TDI Quattro Design,A6,2020.0,85000.0,Siyah,3689900.0,"Fevziçakmak Mh. Karatay, Konya",Dizel,Yarı Otomatik,Sedan,1968 cc,204 hp,63 lt,4WD (Sürekli),Galeriden
Audi,A4 Sedan 1.4 TFSI Design,A4,2016.0,220000.0,Lacivert,1199750.0,"Yenibosna Merkez Mh. Bahçelievler, İstanbul",Benzin,Otomatik,Sedan,1201 - 1400 cm3,126 - 150 HP,,Önden Çekiş,Galeriden
Audi,A3 Sportback 1.6 TDI Ambition,A3,2015.0,139000.0,Siyah,1100000.0,"Sultançiftliği Mh. Sultangazi, İstanbul",Dizel,Yarı Otomatik,Hatchback/5,1598 cc,110 hp,50 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 1.6 TDI S Line,A3,2015.0,228000.0,Lacivert,1100000.0,"Fatih Mh. Esenyurt, İstanbul",Dizel,Yarı Otomatik,Sedan,1598 cc,110 hp,50 lt,Önden Çekiş,Galeriden
Audi,A3 Sedan 1.6 TDI Sport Line,A3,2016.0,130000.0,Beyaz,1320000.0,"Pınar Mh. Seyhan, Adana",Dizel,Yarı Otomatik,Sedan,1598 cc,110 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2011.0,127000.0,Beyaz,790000.0,"Fatih Sultan Mehmet Mh. Merkez, Nevşehir",LPG & Benzin,Düz,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Dynamic,A3,2017.0,114123.0,Siyah,1120000.0,"Reşadiye Mh. Çorlu, Tekirdağ",Dizel,Yarı Otomatik,Sedan,1598 cc,116 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2011.0,127000.0,Beyaz,790000.0,"Mehmet Akif Ersoy Mh. Merkez, Nevşehir",LPG & Benzin,Düz,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.2 TFSI Attraction,A3,2012.0,143000.0,Siyah,775000.0,"Paşa Alanı Mh. Karesi, Balıkesir",Benzin,Düz,Hatchback/5,1197 cc,105 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2011.0,324500.0,Siyah,895000.0,"Menderes Mh. Mezitli, Mersin",Dizel,Otomatik,Sedan,1968 cc,170 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 35 TFSI Advanced,A3,2020.0,79000.0,Füme,1150000.0,"Bağcılar Mh. Bağlar, Diyarbakır",Benzin,Yarı Otomatik,Sedan,1498 cc,150 hp,,Önden Çekiş,Sahibinden
Audi,A5 Sportback 2.0 TDI,A5,2010.0,299000.0,Beyaz,945000.0,"Medya Mh. Kayapınar, Diyarbakır",Dizel,Otomatik,Hatchback/5,1968 cc,142 hp,64 lt,Önden Çekiş,Sahibinden
Audi,A4 Sedan 1.6,A4,2004.0,211000.0,Bej,615000.0,"İstasyon Mh. Çaycuma, Zonguldak",LPG & Benzin,Düz,Sedan,1595 cc,102 hp,70 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Ambiente,A3,2004.0,310000.0,Lacivert,450000.0,"Bağlarbaşı Mh. Osmangazi, Bursa",LPG & Benzin,Otomatik,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,2.0 D,100 Serisi,1987.0,245000.0,Gri (metalik),195000.0,"Fevzi Paşa OSB Mh. Çerkezköy, Tekirdağ",Dizel,Düz,Sedan,1986 cc,70 hp,,Önden Çekiş,Sahibinden
Audi,A4 Sedan 2.0 TDI,A4,2011.0,300000.0,Beyaz,795000.0,"Yeni Mh. Gölcük, Kocaeli",Dizel,Otomatik,Sedan,1968 cc,143 hp,65 lt,Önden Çekiş,Sahibinden
Audi,A3 Sedan 1.6 TDI Ambition,A3,2014.0,88000.0,Siyah,1329950.0,"Dumlupınar Mh. Merkez, Kütahya",Dizel,Yarı Otomatik,Sedan,1598 cc,105 hp,50 lt,Önden Çekiş,Sahibinden
Audi,A6 Sedan 2.0 TDI,A6,2013.0,220000.0,Beyaz,1575000.0,"Bağlarbaşı Mh. Bolvadin, Afyonkarahisar",Dizel,Otomatik,Sedan,1968 cc,177 hp,65 lt,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2015.0,211832.0,Siyah,1510000.0,"Nisbetiye Mh. Beşiktaş, İstanbul",Dizel,Otomatik,Sedan,1801 - 2000 cm3,176 - 200 HP,,Önden Çekiş,Galeriden
Audi,A6 Sedan 2.0 TDI,A6,2015.0,187000.0,Gri,1650000.0,"Gökevler Mh. Esenyurt, İstanbul",Dizel,Otomatik,Sedan,1801 - 2000 cm3,176 - 200 HP,,Önden Çekiş,Galeriden
Audi,A3 Sportback 1.6 TDI Attraction,A3,2013.0,210000.0,Beyaz,849000.0,"Batıkent Mh. Eyyübiye, Şanlıurfa",Dizel,Otomatik,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,,Önden Çekiş,Galeriden
Audi,A6 Sedan 40 TDI Quattro Design,A6,2020.0,196500.0,Siyah,3365000.0,"Acıbadem Mh. Kadıköy, İstanbul",Dizel,Yarı Otomatik,Sedan,1968 cc,204 hp,63 lt,4WD (Sürekli),Galeriden
Audi,A4 Sedan 1.8 TFSI,A4,2010.0,242000.0,Füme,825000.0,"Bahçelievler Mh. Muratpaşa, Antalya",Benzin,Otomatik,Sedan,1798 cc,120 hp,65 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.4 TFSI Attraction,A3,2009.0,346000.0,Beyaz,675000.0,"Alanönü Mh. Odunpazarı, Eskişehir",Benzin,Düz,Hatchback/5,1390 cc,125 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A3 Sportback 1.6 Attraction,A3,2008.0,234500.0,Siyah,617500.0,"Osmangazi Mh. Keçiören, Ankara",Benzin,Yarı Otomatik,Hatchback/3,1595 cc,102 hp,55 lt,Önden Çekiş,Sahibinden
Audi,A6 Avant 45 TFSI Quattro Design,A6,2024.0,6000.0,Füme,5850000.0,"Demirtaş Dumlupınar OSB Osmangazi, Bursa",Benzin,Otomatik,Sedan,4001 - 4500 cm3,-,,-,Sahibinden
Audi,A5 Sportback 2.0 TDI,A5,2014.0,188500.0,Siyah,1335000.0,"Gap Mh. Merkez, Batman",Dizel,Otomatik,Hatchback/5,1968 cc,177 hp,65 lt,Önden Çekiş,Sahibinden
