date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
20.12.2000;Marsilya;Monaco;2;1;Ligue 1;Partly Cloudy;SSE;2 mph;50 °F;76 %;30.00 in
21.12.2000;Bordeaux;Nantes;0;2;Ligue 1;Fair;SE;20 mph;54 °F;72 %;29.29 in
21.12.2000;Lille;Bastia;1;0;Ligue 1;Fair;E;6 mph;36 °F;93 %;29.82 in
21.12.2000;Toulouse;Guingamp;1;1;Ligue 1;Fair;SE;20 mph;54 °F;72 %;29.29 in
21.12.2000;Rennes;Sedan;2;0;Ligue 1;Fair;ESE;3 mph;43 °F;100 %;29.72 in
21.12.2000;PSG;Troyes;0;0;Ligue 1;Mostly Cloudy;E;3 mph;39 °F;100 %;29.60 in
21.12.2000;AJ Auxerre;Lens;3;2;Ligue 1;Mostly Cloudy;N;9 mph;48 °F;84%;29.93 in
21.12.2000;Lyon;St Etienne;2;1;Ligue 1;Fair;SE;12 mph;41 °F;87 %;29.16 in
22.12.2000;Lyon;St Etienne;2;1;Ligue 1;Fair;VAR;1 mph;36 °F;93 %;29.19 in
22.12.2000;PSG;Troyes;0;0;Ligue 1;Fair;E;8 mph;36 °F;93 %;29.69 in
22.12.2000;AJ Auxerre;Lens;3;2;Ligue 1;Mostly Cloudy;N;5 mph;47 °F;96%;29.93 in
22.12.2000;Bordeaux;Nantes;0;2;Ligue 1;Fair / Windy;ESE;24 mph;54 °F;77 %;29.29 in
22.12.2000;Rennes;Sedan;2;0;Ligue 1;Fair;ESE;9 mph;46 °F;87 %;29.75 in
22.12.2000;Lille;Bastia;1;0;Ligue 1;Fair;SSE;5 mph;34 °F;87 %;29.91 in
22.12.2000;Toulouse;Guingamp;1;1;Ligue 1;Fair / Windy;ESE;24 mph;54 °F;77 %;29.29 in
12.01.2001;Lens;Lyon;0;0;Ligue 1;Cloudy;ENE;17 mph;37 °F;93 %;29.99 in
13.01.2001;Nantes;AJ Auxerre;1;1;Ligue 1;Mostly Cloudy;ENE;8 mph;43 °F;93 %;29.73 in
13.01.2001;Guingamp;Bordeaux;1;1;Ligue 1;Fair;ENE;12 mph;34 °F;81 %;29.87 in
13.01.2001;Bastia;Strasbourg;3;1;Ligue 1;Mostly Cloudy;N;8 mph;52 °F;94 %;29.91 in
13.01.2001;Metz;Rennes;0;2;Ligue 1;Mostly Cloudy;E;3 mph;50 °F;94 %;29.43 in
13.01.2001;St Etienne;PSG;1;0;Ligue 1;Fair;ENE;13 mph;34 °F;87 %;30.14 in
13.01.2001;Marsilya;Toulouse;1;1;Ligue 1;Cloudy;NNW;5 mph;54 °F;88 %;29.89 in
13.01.2001;Monaco;Sedan;1;0;Ligue 1;Mostly Cloudy;N;8 mph;52 °F;94 %;29.91 in
13.01.2001;Troyes;Lille;2;1;Ligue 1;Fair;ENE;12 mph;34 °F;81 %;29.87 in
26.01.2001;Bordeaux;Marsilya;3;0;Ligue 1;Fair;SSE;6 mph;39 °F;93 %;29.37 in
27.01.2001;Lyon;Nantes;3;1;Ligue 1;Mostly Cloudy;S;20 mph;46 °F;71 %;28.67 in
27.01.2001;PSG;Lens;1;0;Ligue 1;Mostly Cloudy;S;16 mph;41 °F;93 %;28.93 in
27.01.2001;Rennes;Bastia;1;2;Ligue 1;Partly Cloudy;NW;14 mph;43 °F;87 %;29.28 in
27.01.2001;Sedan;Metz;0;0;Ligue 1;Mostly Cloudy;S;16 mph;41 °F;93 %;28.93 in
27.01.2001;Lille;St Etienne;4;1;Ligue 1;Cloudy;S;13 mph;43 °F;87 %;29.08 in
27.01.2001;Toulouse;Monaco;2;1;Ligue 1;Mostly Cloudy;SSW;12 mph;48 °F;82 %;29.06 in
27.01.2001;AJ Auxerre;Guingamp;1;1;Ligue 1;Mostly Cloudy;N;5 mph;56 °F;92%;29.93 in
27.01.2001;Strasbourg;Troyes;3;3;Ligue 1;Fair;SE;1 mph;37 °F;87 %;28.97 in
03.02.2001;Nantes;PSG;1;0;Ligue 1;Cloudy;SW;8 mph;46 °F;87 %;29.64 in
03.02.2001;Marsilya;AJ Auxerre;0;1;Ligue 1;Fair;SE;2 mph;41 °F;57 %;30.09 in
03.02.2001;Monaco;Metz;6;1;Ligue 1;Fair;NNW;10 mph;39 °F;61 %;30.03 in
03.02.2001;Bastia;Sedan;0;1;Ligue 1;Fair;NNW;10 mph;39 °F;61 %;30.03 in
03.02.2001;St Etienne;Strasbourg;3;3;Ligue 1;Mostly Cloudy;W;6 mph;39 °F;100 %;29.67 in
03.02.2001;Toulouse;Bordeaux;1;1;Ligue 1;Mostly Cloudy;S;2 mph;45 °F;81 %;29.64 in
03.02.2001;Guingamp;Lyon;2;3;Ligue 1;Mostly Cloudy;WSW;12 mph;41 °F;100 %;29.63 in
04.02.2001;Lens;Lille;0;1;Ligue 1;Mostly Cloudy;WSW;9 mph;43 °F;87 %;29.50 in
06.02.2001;Rennes;St Etienne;3;0;Ligue 1;Cloudy / Windy;S;21 mph;52 °F;94 %;29.37 in
06.02.2001;Lyon;Marsilya;1;1;Ligue 1;Mostly Cloudy;SSW;15 mph;52 °F;71 %;29.07 in
