date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
24.05.2019;Amiens;Guingamp;2;1;Ligue 1;Fair;N;3 mph;59 °F;63 %;29.37 in
24.05.2019;Angers;St Etienne;1;1;Ligue 1;Mostly Cloudy;S;3 mph;63 °F;88 %;29.94 in
24.05.2019;Caen;Bordeaux;0;1;Ligue 1;Fair;W;18 mph;64 °F;73 %;29.49 in
24.05.2019;Dijon;Toulouse;2;1;Ligue 1;Fair;N;5 mph;54 °F;82 %;29.73 in
24.05.2019;Marsilya;Montpellier;1;0;Ligue 1;Fair;SE;7 mph;59 °F;77 %;29.94 in
24.05.2019;Nantes;Strasbourg;0;1;Ligue 1;Fair;N;5 mph;54 °F;82 %;29.73 in
24.05.2019;Nice;Monaco;2;0;Ligue 1;Mostly Cloudy;S;3 mph;63 °F;88 %;29.94 in
24.05.2019;Nimes;Lyon;2;3;Ligue 1;Cloudy;NNW;5 mph;54 °F;88 %;29.93 in
24.05.2019;Reims;PSG;3;1;Ligue 1;Fair;N;3 mph;59 °F;63 %;29.37 in
24.05.2019;Rennes;Lille;3;1;Ligue 1;Cloudy;NNW;5 mph;54 °F;88 %;29.93 in
18.05.2019;Bordeaux;Reims;0;1;Ligue 1;Light Rain;W;9 mph;52 °F;94 %;29.26 in
18.05.2019;Guingamp;Nimes;2;2;Ligue 1;Mostly Cloudy;ESE;6 mph;59 °F;63 %;29.31 in
18.05.2019;Lille;Angers;5;0;Ligue 1;Mist;NE;2 mph;52 °F;88 %;29.52 in
18.05.2019;Lyon;Caen;4;0;Ligue 1;Fair;VAR;2 mph;52 °F;94 %;28.90 in
18.05.2019;Monaco;Amiens;2;0;Ligue 1;Mostly Cloudy / Windy;E;23 mph;63 °F;63 %;29.61 in
18.05.2019;Montpellier;Nantes;1;1;Ligue 1;Light Rain;W;9 mph;52 °F;94 %;29.26 in
18.05.2019;PSG;Dijon;4;0;Ligue 1;Mostly Cloudy;ESE;6 mph;59 °F;63 %;29.31 in
18.05.2019;St Etienne;Nice;3;0;Ligue 1;Mist;NE;2 mph;52 °F;88 %;29.52 in
18.05.2019;Strasbourg;Rennes;0;2;Ligue 1;Fair;SSE;6 mph;59 °F;63 %;29.17 in
18.05.2019;Toulouse;Marsilya;2;5;Ligue 1;Light Rain;W;9 mph;52 °F;94 %;29.26 in
10.05.2019;St Etienne;Montpellier;0;1;Ligue 1;Mostly Cloudy;SW;14 mph;52 °F;82 %;29.47 in
11.05.2019;Angers;PSG;1;2;Ligue 1;Partly Cloudy;E;6 mph;61 °F;88 %;29.91 in
11.05.2019;Amiens;Toulouse;0;0;Ligue 1;Light Rain;SE;12 mph;54 °F;94 %;29.11 in
11.05.2019;Caen;Reims;3;2;Ligue 1;Mostly Cloudy;WNW;7 mph;61 °F;77 %;29.49 in
11.05.2019;Dijon;Strasbourg;2;1;Ligue 1;Cloudy;WSW;5 mph;48 °F;100 %;29.49 in
11.05.2019;Nice;Nantes;1;1;Ligue 1;Partly Cloudy;E;6 mph;61 °F;88 %;29.91 in
11.05.2019;Nimes;Monaco;1;0;Ligue 1;Light Rain;SW;8 mph;54 °F;100 %;29.67 in
12.05.2019;Rennes;Guingamp;1;1;Ligue 1;Fair;WSW;2 mph;46 °F;93 %;30.28 in
12.05.2019;Lille;Bordeaux;1;0;Ligue 1;Fair;NNW;8 mph;46 °F;71 %;30.17 in
12.05.2019;Marsilya;Lyon;0;3;Ligue 1;Fair / Windy;WNW;28 mph;57 °F;63 %;30.06 in
03.05.2019;Strasbourg;Marsilya;1;1;Ligue 1;Light Drizzle;SSE;3 mph;52 °F;94 %;29.31 in
04.05.2019;PSG;Nice;1;1;Ligue 1;Fair;WNW;6 mph;48 °F;82 %;29.57 in
04.05.2019;Bordeaux;Angers;0;1;Ligue 1;Fair;W;13 mph;52 °F;82 %;29.43 in
04.05.2019;Guingamp;Caen;0;0;Ligue 1;Fair;WNW;6 mph;48 °F;82 %;29.57 in
04.05.2019;Reims;Nimes;0;3;Ligue 1;Cloudy;WSW;5 mph;48 °F;100 %;29.26 in
05.05.2019;Montpellier;Amiens;1;1;Ligue 1;Partly Cloudy;NNW;18 mph;45 °F;81 %;29.52 in
05.05.2019;Nantes;Dijon;3;0;Ligue 1;Fair;WNW;3 mph;36 °F;81 %;29.93 in
05.05.2019;Toulouse;Rennes;2;2;Ligue 1;Partly Cloudy;NNW;18 mph;45 °F;81 %;29.52 in
05.05.2019;Monaco;St Etienne;2;3;Ligue 1;Fair;NNW;9 mph;55 °F;82 %;29.44 in
05.05.2019;Lyon;Lille;2;2;Ligue 1;Mostly Cloudy;NNW;16 mph;39 °F;93 %;29.10 in
26.04.2019;Bordeaux;Lyon;2;3;Ligue 1;Fair;ESE;7 mph;50 °F;87 %;29.35 in
28.04.2019;Amiens;Strasbourg;0;0;Ligue 1;Fair;SW;8 mph;37 °F;93 %;29.49 in
28.04.2019;Angers;Reims;1;1;Ligue 1;Fair;NNE;3 mph;55 °F;82 %;29.94 in
28.04.2019;Caen;Dijon;1;0;Ligue 1;Mostly Cloudy;WNW;12 mph;50 °F;76 %;29.81 in
28.04.2019;Lille;Nimes;5;0;Ligue 1;Fair;SW;12 mph;48 °F;71 %;29.82 in
28.04.2019;Nice;Guingamp;3;0;Ligue 1;Fair;NNE;3 mph;55 °F;82 %;29.94 in
28.04.2019;St Etienne;Toulouse;2;0;Ligue 1;Fair;SW;12 mph;48 °F;71 %;29.82 in
28.04.2019;Marsilya;Nantes;1;2;Ligue 1;Fair / Windy;WNW;25 mph;57 °F;48 %;30.15 in
30.04.2019;Montpellier;PSG;3;2;Ligue 1;Fair;NW;6 mph;54 °F;62 %;29.55 in
01.05.2019;Rennes;Monaco;2;2;Ligue 1;Fair;N;5 mph;52 °F;82 %;29.99 in
19.04.2019;Dijon;Rennes;3;2;Ligue 1;Mist;NE;5 mph;52 °F;94 %;29.75 in
19.04.2019;Lyon;Angers;2;1;Ligue 1;Fair;SSE;7 mph;63 °F;42 %;29.33 in
20.04.2019;Guingamp;Marsilya;1;3;Ligue 1;Fair;N;6 mph;61 °F;55 %;29.93 in
20.04.2019;Nice;Caen;0;1;Ligue 1;Fair;NNW;8 mph;59 °F;51 %;30.26 in
20.04.2019;Nimes;Bordeaux;2;1;Ligue 1;Fair;NNW;6 mph;57 °F;67 %;30.19 in
20.04.2019;Strasbourg;Montpellier;1;3;Ligue 1;Fair;N;5 mph;57 °F;55 %;29.75 in
21.04.2019;Nantes;Amiens;3;2;Ligue 1;Mist;VAR;3 mph;50 °F;87 %;29.90 in
21.04.2019;Toulouse;Lille;0;0;Ligue 1;Fair;E;6 mph;59 °F;42 %;29.58 in
21.04.2019;Reims;St Etienne;0;2;Ligue 1;Fair;ENE;8 mph;57 °F;55 %;29.57 in
21.04.2019;PSG;Monaco;3;1;Ligue 1;Fair;NNE;9 mph;61 °F;52 %;29.87 in
12.04.2019;Dijon;Amiens;0;0;Ligue 1;Fair;NE;5 mph;39 °F;87 %;29.87 in
12.04.2019;Nantes;Lyon;2;1;Ligue 1;Fair;NE;5 mph;39 °F;87 %;29.87 in
13.04.2019;Marsilya;Nimes;2;1;Ligue 1;Fair;N;13 mph;54 °F;77 %;29.92 in
13.04.2019;Caen;Angers;0;1;Ligue 1;Fair;W;14 mph;52 °F;50 %;29.55 in
13.04.2019;Monaco;Reims;0;0;Ligue 1;Partly Cloudy;NNW;7 mph;54 °F;82 %;29.85 in
13.04.2019;Strasbourg;Guingamp;3;3;Ligue 1;Fair;N;12 mph;41 °F;61 %;29.60 in
14.04.2019;Montpellier;Toulouse;2;1;Ligue 1;Fair;W;5 mph;50 °F;47 %;29.49 in
14.04.2019;Rennes;Nice;0;0;Ligue 1;Fair;E;10 mph;45 °F;53 %;30.05 in
14.04.2019;St Etienne;Bordeaux;3;0;Ligue 1;Fair;N;7 mph;36 °F;75 %;30.05 in
14.04.2019;Lille;PSG;5;1;Ligue 1;Fair;N;7 mph;36 °F;75 %;30.05 in
05.04.2019;Bordeaux;Marsilya;2;0;Ligue 1;Fair;ESE;7 mph;45 °F;71 %;29.06 in
06.04.2019;Lyon;Dijon;1;3;Ligue 1;Fair;SSE;6 mph;50 °F;76 %;28.76 in
06.04.2019;Amiens;St Etienne;2;2;Ligue 1;Fair;E;9 mph;43 °F;81 %;29.00 in
06.04.2019;Angers;Rennes;3;3;Ligue 1;Fair;VAR;1 mph;52 °F;88 %;29.64 in
06.04.2019;Guingamp;Monaco;1;1;Ligue 1;Fair;E;8 mph;48 °F;62 %;29.25 in
06.04.2019;Nimes;Caen;2;0;Ligue 1;Fair;E;3 mph;46 °F;100 %;29.37 in
07.04.2019;Reims;Lille;1;1;Ligue 1;Fair;VAR;2 mph;48 °F;76 %;29.00 in
07.04.2019;Toulouse;Nantes;1;0;Ligue 1;Fair;VAR;2 mph;41 °F;93 %;29.06 in
07.04.2019;Nice;Montpellier;1;0;Ligue 1;Light Rain;NNW;8 mph;46 °F;93 %;29.70 in
07.04.2019;PSG;Strasbourg;2;2;Ligue 1;Fair;ESE;5 mph;54 °F;58 %;29.25 in
29.03.2019;Rennes;Lyon;0;1;Ligue 1;Fair;NE;6 mph;45 °F;76 %;30.34 in
30.03.2019;Marsilya;Angers;2;2;Ligue 1;Fair;VAR;3 mph;46 °F;76 %;30.30 in
31.03.2019;Amiens;Bordeaux;0;0;Ligue 1;Fair;ENE;6 mph;48 °F;66 %;29.49 in
31.03.2019;Dijon;Nice;0;1;Ligue 1;Mist;NNE;8 mph;46 °F;100 %;29.73 in
31.03.2019;Monaco;Caen;0;1;Ligue 1;Fair;NNW;8 mph;52 °F;54 %;30.11 in
