date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
04.05.2002;Lyon;Lens;3;1;Ligue 1;Cloudy;NNW;9 mph;46 °F;93 %;29.07 in
04.05.2002;AJ Auxerre;Rennes;2;3;Ligue 1;Mostly Cloudy;N;8 mph;54 °F;77%;29.93 in
04.05.2002;Guingamp;Troyes;1;0;Ligue 1;Fair;N;9 mph;50 °F;76 %;29.69 in
04.05.2002;Lille;PSG;1;0;Ligue 1;Fair;N;8 mph;46 °F;81 %;29.88 in
04.05.2002;Marsilya;Montpellier;1;0;Ligue 1;Mostly Cloudy;NNW;17 mph;54 °F;82 %;29.74 in
04.05.2002;Metz;Lorient;1;1;Ligue 1;Partly Cloudy;W;20 mph;50 °F;82 %;29.49 in
04.05.2002;Nantes;Bordeaux;2;1;Ligue 1;Partly Cloudy;NNW;3 mph;46 °F;93 %;29.78 in
04.05.2002;Sedan;Bastia;0;2;Ligue 1;Fair;N;9 mph;50 °F;76 %;29.69 in
04.05.2002;Sochaux;Monaco;3;0;Ligue 1;Fair;N;9 mph;50 °F;76 %;29.69 in
27.04.2002;Bordeaux;Lyon;0;1;Ligue 1;Mostly Cloudy;WNW;17 mph;57 °F;72 %;29.55 in
27.04.2002;Lens;Guingamp;4;1;Ligue 1;Fog;NNW;3 mph;49 °F;72%;30.24 in
27.04.2002;Lorient;Marsilya;2;2;Ligue 1;Fog;NNW;5 mph;59 °F;82%;30.24 in
27.04.2002;Monaco;AJ Auxerre;1;1;Ligue 1;Fog;NNW;10 mph;46 °F;94%;30.24 in
27.04.2002;Montpellier;Nantes;3;0;Ligue 1;Fog;NNW;4 mph;45 °F;71%;30.24 in
27.04.2002;PSG;Metz;2;0;Ligue 1;Fog;NNW;6 mph;57 °F;97%;30.24 in
27.04.2002;Rennes;Sedan;1;0;Ligue 1;Fog;NNW;9 mph;44 °F;92%;30.24 in
27.04.2002;Sochaux;Lille;0;0;Ligue 1;Fog;NNW;4 mph;63 °F;99%;30.24 in
27.04.2002;Troyes;Bastia;3;0;Ligue 1;Fog;NNW;9 mph;41 °F;93%;30.24 in
12.04.2002;Marsilya;PSG;1;0;Ligue 1;Fog;NNW;3 mph;58 °F;83%;30.24 in
13.04.2002;AJ Auxerre;Sochaux;2;0;Ligue 1;Fog;NNW;7 mph;64 °F;97%;30.24 in
13.04.2002;Bastia;Lens;3;1;Ligue 1;Fog;NNW;4 mph;40 °F;84%;30.24 in
13.04.2002;Guingamp;Bordeaux;2;1;Ligue 1;Fog;NNW;4 mph;55 °F;75%;30.24 in
13.04.2002;Lille;Monaco;1;1;Ligue 1;Fog;NNW;3 mph;52 °F;86%;30.24 in
13.04.2002;Lyon;Montpellier;0;0;Ligue 1;Fog;NNW;5 mph;60 °F;73%;30.24 in
13.04.2002;Metz;Rennes;3;1;Ligue 1;Fog;NNW;7 mph;63 °F;71%;30.24 in
13.04.2002;Nantes;Lorient;2;0;Ligue 1;Fog;NNW;9 mph;45 °F;95%;30.24 in
13.04.2002;Sedan;Troyes;0;0;Ligue 1;Fog;NNW;5 mph;57 °F;71%;30.24 in
06.04.2002;Lens;Troyes;0;0;Ligue 1;Fog;NNW;9 mph;42 °F;71%;30.24 in
06.04.2002;Bordeaux;Bastia;2;1;Ligue 1;Fog;NNW;10 mph;52 °F;85%;30.24 in
06.04.2002;Lorient;Sedan;1;1;Ligue 1;Fog;NNW;10 mph;43 °F;71%;30.24 in
06.04.2002;Monaco;Metz;2;2;Ligue 1;Fog;NNW;6 mph;43 °F;97%;30.24 in
06.04.2002;Montpellier;Guingamp;2;1;Ligue 1;Fog;NNW;6 mph;63 °F;92%;30.24 in
06.04.2002;PSG;Nantes;1;1;Ligue 1;Fog;NNW;10 mph;63 °F;77%;30.24 in
06.04.2002;Rennes;Lille;4;0;Ligue 1;Fog;NNW;4 mph;46 °F;73%;30.24 in
06.04.2002;Sochaux;Marsilya;3;0;Ligue 1;Fog;NNW;4 mph;53 °F;77%;30.24 in
07.04.2002;AJ Auxerre;Lyon;0;1;Ligue 1;Fog;NNW;8 mph;50 °F;93%;30.24 in
23.03.2002;Guingamp;PSG;0;1;Ligue 1;Fog;NNW;10 mph;44 °F;85%;30.24 in
23.03.2002;Bastia;Montpellier;3;0;Ligue 1;Fog;NNW;8 mph;46 °F;98%;30.24 in
23.03.2002;Lille;AJ Auxerre;2;3;Ligue 1;Fog;NNW;9 mph;54 °F;72%;30.24 in
23.03.2002;Lyon;Lorient;2;0;Ligue 1;Fog;NNW;8 mph;57 °F;97%;30.24 in
23.03.2002;Metz;Sochaux;2;0;Ligue 1;Fog;NNW;10 mph;64 °F;78%;30.24 in
23.03.2002;Nantes;Rennes;3;1;Ligue 1;Fog;NNW;6 mph;47 °F;78%;30.24 in
23.03.2002;Sedan;Lens;1;1;Ligue 1;Fog;NNW;10 mph;42 °F;86%;30.24 in
23.03.2002;Troyes;Bordeaux;2;0;Ligue 1;Fog;NNW;8 mph;44 °F;90%;30.24 in
24.03.2002;Marsilya;Monaco;1;1;Ligue 1;Fog;NNW;3 mph;50 °F;78%;30.24 in
16.03.2002;Rennes;Marsilya;2;1;Ligue 1;Fog;NNW;10 mph;62 °F;85%;30.24 in
16.03.2002;AJ Auxerre;Metz;3;2;Ligue 1;Fog;NNW;4 mph;51 °F;91%;30.24 in
16.03.2002;Lille;Lyon;2;0;Ligue 1;Fog;NNW;5 mph;62 °F;97%;30.24 in
16.03.2002;Lorient;Bastia;0;0;Ligue 1;Fog;NNW;7 mph;50 °F;92%;30.24 in
16.03.2002;Monaco;Nantes;1;2;Ligue 1;Fog;NNW;6 mph;42 °F;85%;30.24 in
16.03.2002;Montpellier;Sedan;0;0;Ligue 1;Fog;NNW;5 mph;58 °F;75%;30.24 in
16.03.2002;PSG;Troyes;3;1;Ligue 1;Fog;NNW;3 mph;48 °F;85%;30.24 in
16.03.2002;Sochaux;Guingamp;1;0;Ligue 1;Fog;NNW;4 mph;46 °F;98%;30.24 in
17.03.2002;Bordeaux;Lens;2;1;Ligue 1;Fog;NNW;6 mph;40 °F;89%;30.24 in
06.03.2002;Bastia;PSG;0;1;Ligue 1;Fog;NNW;7 mph;54 °F;94%;30.24 in
06.03.2002;Guingamp;Lorient;4;3;Ligue 1;Fog;NNW;6 mph;47 °F;84%;30.24 in
06.03.2002;Lens;Rennes;2;0;Ligue 1;Fog;NNW;5 mph;47 °F;70%;30.24 in
06.03.2002;Lyon;Monaco;1;0;Ligue 1;Fog;NNW;9 mph;55 °F;84%;30.24 in
06.03.2002;Metz;Lille;0;1;Ligue 1;Fog;NNW;9 mph;45 °F;84%;30.24 in
06.03.2002;Nantes;Sochaux;0;0;Ligue 1;Fog;NNW;9 mph;40 °F;90%;30.24 in
06.03.2002;Sedan;Bordeaux;1;0;Ligue 1;Fog;NNW;4 mph;45 °F;79%;30.24 in
06.03.2002;Troyes;Montpellier;2;0;Ligue 1;Fog;NNW;8 mph;57 °F;85%;30.24 in
01.04.2002;Marsilya;AJ Auxerre;3;0;Ligue 1;Fog;NNW;5 mph;53 °F;78%;30.24 in
23.02.2002;Montpellier;Lens;1;2;Ligue 1;Fog;NNW;6 mph;51 °F;96%;30.24 in
23.02.2002;AJ Auxerre;Nantes;2;1;Ligue 1;Fog;NNW;4 mph;63 °F;83%;30.24 in
23.02.2002;Lorient;Troyes;1;0;Ligue 1;Fog;NNW;4 mph;54 °F;96%;30.24 in
23.02.2002;Metz;Bordeaux;1;2;Ligue 1;Fog;NNW;6 mph;55 °F;87%;30.24 in
23.02.2002;Monaco;Guingamp;3;1;Ligue 1;Fog;NNW;9 mph;43 °F;73%;30.24 in
23.02.2002;PSG;Sedan;3;0;Ligue 1;Fog;NNW;3 mph;61 °F;87%;30.24 in
23.02.2002;Rennes;Bastia;2;1;Ligue 1;Fog;NNW;5 mph;63 °F;93%;30.24 in
24.02.2002;Sochaux;Lyon;2;1;Ligue 1;Fog;NNW;3 mph;52 °F;83%;30.24 in
24.02.2002;Lille;Marsilya;2;0;Ligue 1;Fog;NNW;3 mph;42 °F;82%;30.24 in
16.02.2002;Nantes;Lille;0;1;Ligue 1;Fog;NNW;3 mph;40 °F;98%;30.24 in
16.02.2002;Bastia;Sochaux;3;0;Ligue 1;Fog;NNW;8 mph;59 °F;81%;30.24 in
16.02.2002;Bordeaux;Montpellier;3;1;Ligue 1;Fog;NNW;7 mph;47 °F;89%;30.24 in
16.02.2002;Guingamp;Rennes;1;1;Ligue 1;Fog;NNW;4 mph;43 °F;75%;30.24 in
16.02.2002;Lens;Lorient;1;1;Ligue 1;Fog;NNW;3 mph;56 °F;78%;30.24 in
16.02.2002;Sedan;Monaco;0;0;Ligue 1;Fog;NNW;6 mph;44 °F;74%;30.24 in
16.02.2002;Troyes;AJ Auxerre;1;2;Ligue 1;Fog;NNW;3 mph;45 °F;90%;30.24 in
17.02.2002;Marsilya;Metz;1;0;Ligue 1;Fog;NNW;4 mph;53 °F;84%;30.24 in
17.02.2002;Lyon;PSG;3;0;Ligue 1;Fog;NNW;3 mph;53 °F;82%;30.24 in
06.02.2002;Rennes;Lyon;2;2;Ligue 1;Fog;NNW;5 mph;40 °F;84%;30.24 in
06.02.2002;AJ Auxerre;Lens;1;0;Ligue 1;Fog;NNW;8 mph;59 °F;99%;30.24 in
06.02.2002;Lille;Sedan;1;1;Ligue 1;Fog;NNW;6 mph;57 °F;86%;30.24 in
06.02.2002;Lorient;Montpellier;1;0;Ligue 1;Fog;NNW;4 mph;59 °F;84%;30.24 in
06.02.2002;Marsilya;Guingamp;2;1;Ligue 1;Fog;NNW;7 mph;46 °F;80%;30.24 in
06.02.2002;Metz;Nantes;2;0;Ligue 1;Fog;NNW;4 mph;55 °F;74%;30.24 in
06.02.2002;Monaco;Bastia;1;1;Ligue 1;Fog;NNW;3 mph;53 °F;75%;30.24 in
06.02.2002;Sochaux;Troyes;2;2;Ligue 1;Fog;NNW;10 mph;52 °F;79%;30.24 in
