date;home_team;away_team;home_score;away_score;League
30.05.2015;Hellas Verona;Juventus;2;2;Serie A
30.05.2015;Atalanta;Milan;1;3;Serie A
31.05.2015;Cagliari;Udinese;4;3;Serie A
31.05.2015;Torino;Cesena;5;0;Serie A
31.05.2015;Fiorentina;Chievo;3;0;Serie A
31.05.2015;Inter;Empoli;4;3;Serie A
31.05.2015;Sassuolo;Genoa;3;1;Serie A
31.05.2015;Napoli;Lazio;2;4;Serie A
31.05.2015;Roma;Palermo;1;2;Serie A
31.05.2015;Sampdoria;Parma;2;2;Serie A
23.05.2015;Juventus;Napoli;3;1;Serie A
23.05.2015;Genoa;Inter;3;2;Serie A
24.05.2015;Empoli;Sampdoria;1;1;Serie A
24.05.2015;Chievo;Atalanta;1;1;Serie A
24.05.2015;Cesena;Cagliari;0;1;Serie A
24.05.2015;Palermo;Fiorentina;2;3;Serie A
24.05.2015;Parma;Hellas Verona;2;2;Serie A
24.05.2015;Udinese;Sassuolo;0;1;Serie A
24.05.2015;Milan;Torino;3;0;Serie A
25.05.2015;Lazio;Roma;1;2;Serie A
16.05.2015;Inter;Juventus;1;2;Serie A
16.05.2015;Sampdoria;Lazio;0;1;Serie A
17.05.2015;Sassuolo;Milan;3;2;Serie A
17.05.2015;Torino;Chievo;2;0;Serie A
17.05.2015;Hellas Verona;Empoli;2;1;Serie A
17.05.2015;Atalanta;Genoa;1;4;Serie A
17.05.2015;Cagliari;Palermo;0;1;Serie A
17.05.2015;Roma;Udinese;2;1;Serie A
18.05.2015;Fiorentina;Parma;3;0;Serie A
18.05.2015;Napoli;Cesena;3;2;Serie A
09.05.2015;Juventus;Cagliari;1;1;Serie A
09.05.2015;Milan;Roma;2;1;Serie A
10.05.2015;Chievo;Hellas Verona;2;2;Serie A
10.05.2015;Palermo;Atalanta;2;3;Serie A
10.05.2015;Udinese;Sampdoria;1;4;Serie A
10.05.2015;Cesena;Sassuolo;2;3;Serie A
10.05.2015;Empoli;Fiorentina;2;3;Serie A
10.05.2015;Parma;Napoli;2;2;Serie A
10.05.2015;Lazio;Inter;1;2;Serie A
11.05.2015;Genoa;Torino;5;1;Serie A
02.05.2015;Sampdoria;Juventus;0;1;Serie A
02.05.2015;Sassuolo;Palermo;0;0;Serie A
03.05.2015;Roma;Genoa;2;0;Serie A
03.05.2015;Fiorentina;Cesena;3;1;Serie A
03.05.2015;Inter;Chievo;0;0;Serie A
03.05.2015;Atalanta;Lazio;1;1;Serie A
