date;home_team;away_team;home_score;away_score;League
13.05.2012;Juventus;Atalanta;3;1;Serie A
13.05.2012;Fiorentina;Cagliari;0;0;Serie A
13.05.2012;Milan;Novara;2;1;Serie A
13.05.2012;Parma;Bologna;1;0;Serie A
13.05.2012;Cesena;Roma;2;3;Serie A
13.05.2012;Lazio;Inter;3;1;Serie A
13.05.2012;Chievo;Lecce;1;0;Serie A
13.05.2012;Genoa;Palermo;2;0;Serie A
13.05.2012;Napoli;Siena;2;1;Serie A
13.05.2012;Catania;Udinese;0;2;Serie A
05.05.2012;Lecce;Fiorentina;0;1;Serie A
05.05.2012;Roma;Catania;2;2;Serie A
06.05.2012;Siena;Parma;0;2;Serie A
06.05.2012;Novara;Cesena;3;0;Serie A
06.05.2012;Palermo;Chievo;4;4;Serie A
06.05.2012;Udinese;Genoa;2;0;Serie A
06.05.2012;Atalanta;Lazio;0;2;Serie A
06.05.2012;Bologna;Napoli;2;0;Serie A
06.05.2012;Cagliari;Juventus;0;2;Serie A
06.05.2012;Inter;Milan;4;2;Serie A
01.05.2012;Chievo;Roma;0;0;Serie A
01.05.2012;Napoli;Palermo;2;0;Serie A
02.05.2012;Milan;Atalanta;2;0;Serie A
02.05.2012;Catania;Bologna;0;1;Serie A
02.05.2012;Genoa;Cagliari;2;1;Serie A
02.05.2012;Parma;Inter;3;1;Serie A
02.05.2012;Juventus;Lecce;1;1;Serie A
02.05.2012;Fiorentina;Novara;2;2;Serie A
02.05.2012;Lazio;Siena;1;1;Serie A
02.05.2012;Cesena;Udinese;0;1;Serie A
28.04.2012;Palermo;Catania;1;1;Serie A
28.04.2012;Cagliari;Chievo;0;0;Serie A
28.04.2012;Roma;Napoli;2;2;Serie A
29.04.2012;Bologna;Genoa;3;2;Serie A
29.04.2012;Inter;Cesena;2;1;Serie A
29.04.2012;Atalanta;Fiorentina;2;0;Serie A
29.04.2012;Novara;Juventus;0;4;Serie A
29.04.2012;Siena;Milan;1;4;Serie A
29.04.2012;Lecce;Parma;1;2;Serie A
29.04.2012;Udinese;Lazio;2;0;Serie A
21.04.2012;Parma;Cagliari;3;0;Serie A
21.04.2012;Chievo;Udinese;0;0;Serie A
21.04.2012;Catania;Atalanta;2;0;Serie A
21.04.2012;Napoli;Novara;2;0;Serie A
22.04.2012;Fiorentina;Inter;0;0;Serie A
22.04.2012;Milan;Bologna;1;1;Serie A
22.04.2012;Lazio;Lecce;1;1;Serie A
22.04.2012;Cesena;Palermo;2;2;Serie A
22.04.2012;Genoa;Siena;1;4;Serie A
22.04.2012;Juventus;Roma;4;0;Serie A
24.04.2012;Cagliari;Catania;3;0;Serie A
24.04.2012;Atalanta;Chievo;1;0;Serie A
25.04.2012;Novara;Lazio;2;1;Serie A
25.04.2012;Siena;Bologna;1;1;Serie A
25.04.2012;Roma;Fiorentina;1;2;Serie A
25.04.2012;Udinese;Inter;1;3;Serie A
25.04.2012;Lecce;Napoli;0;2;Serie A
25.04.2012;Palermo;Parma;1;2;Serie A
25.04.2012;Milan;Genoa;1;0;Serie A
25.04.2012;Cesena;Juventus;0;1;Serie A
10.04.2012;Chievo;Milan;0;1;Serie A
11.04.2012;Napoli;Atalanta;1;3;Serie A
11.04.2012;Genoa;Cesena;1;1;Serie A
11.04.2012;Juventus;Lazio;2;1;Serie A
11.04.2012;Catania;Lecce;1;2;Serie A
11.04.2012;Parma;Novara;2;0;Serie A
11.04.2012;Fiorentina;Palermo;0;0;Serie A
11.04.2012;Inter;Siena;2;1;Serie A
11.04.2012;Roma;Udinese;3;1;Serie A
12.04.2012;Bologna;Cagliari;1;0;Serie A
07.04.2012;Cesena;Bologna;0;0;Serie A
07.04.2012;Chievo;Catania;3;2;Serie A
07.04.2012;Milan;Fiorentina;1;2;Serie A
07.04.2012;Novara;Genoa;1;1;Serie A
07.04.2012;Cagliari;Inter;2;2;Serie A
07.04.2012;Udinese;Parma;3;1;Serie A
07.04.2012;Lecce;Roma;4;2;Serie A
07.04.2012;Atalanta;Siena;1;2;Serie A
07.04.2012;Palermo;Juventus;0;2;Serie A
07.04.2012;Lazio;Napoli;3;1;Serie A
31.03.2012;Catania;Milan;1;1;Serie A
31.03.2012;Parma;Lazio;3;1;Serie A
01.04.2012;Roma;Novara;5;2;Serie A
01.04.2012;Cagliari;Atalanta;2;0;Serie A
01.04.2012;Lecce;Cesena;0;0;Serie A
01.04.2012;Fiorentina;Chievo;1;2;Serie A
01.04.2012;Inter;Genoa;5;4;Serie A
01.04.2012;Bologna;Palermo;1;3;Serie A
01.04.2012;Siena;Udinese;1;0;Serie A
01.04.2012;Juventus;Napoli;3;0;Serie A
24.03.2012;Milan;Roma;2;1;Serie A
24.03.2012;Palermo;Udinese;1;1;Serie A
25.03.2012;Atalanta;Bologna;2;0;Serie A
25.03.2012;Lazio;Cagliari;1;0;Serie A
25.03.2012;Napoli;Catania;2;2;Serie A
25.03.2012;Genoa;Fiorentina;2;2;Serie A
25.03.2012;Novara;Lecce;0;0;Serie A
25.03.2012;Cesena;Parma;2;2;Serie A
25.03.2012;Chievo;Siena;1;1;Serie A
25.03.2012;Juventus;Inter;2;0;Serie A
17.03.2012;Parma;Milan;0;2;Serie A
17.03.2012;Fiorentina;Juventus;0;5;Serie A
18.03.2012;Cagliari;Cesena;3;0;Serie A
18.03.2012;Inter;Atalanta;0;0;Serie A
18.03.2012;Bologna;Chievo;2;2;Serie A
18.03.2012;Catania;Lazio;1;0;Serie A
18.03.2012;Siena;Novara;0;2;Serie A
18.03.2012;Lecce;Palermo;1;1;Serie A
18.03.2012;Udinese;Napoli;2;2;Serie A
19.03.2012;Roma;Genoa;1;0;Serie A
09.03.2012;Napoli;Cagliari;6;3;Serie A
