date;home_team;away_team;home_score;away_score;League
19.05.2018;Juventus;Hellas Verona;2;1;Serie A
20.05.2018;Genoa;Torino;1;2;Serie A
20.05.2018;Cagliari;Atalanta;1;0;Serie A
20.05.2018;Chievo;Benevento;1;0;Serie A
20.05.2018;Udinese;Bologna;1;0;Serie A
20.05.2018;Napoli;Crotone;2;1;Serie A
20.05.2018;Milan;Fiorentina;5;1;Serie A
20.05.2018;SPAL;Sampdoria;3;1;Serie A
20.05.2018;Lazio;Inter;2;3;Serie A
20.05.2018;Sassuolo;Roma;0;1;Serie A
12.05.2018;Benevento;Genoa;1;0;Serie A
12.05.2018;Inter;Sassuolo;1;2;Serie A
13.05.2018;Fiorentina;Cagliari;0;1;Serie A
13.05.2018;Bologna;Chievo;1;2;Serie A
13.05.2018;Crotone;Lazio;2;2;Serie A
13.05.2018;Torino;SPAL;2;1;Serie A
13.05.2018;Hellas Verona;Udinese;0;1;Serie A
13.05.2018;Atalanta;Milan;1;1;Serie A
13.05.2018;Roma;Juventus;0;0;Serie A
13.05.2018;Sampdoria;Napoli;0;2;Serie A
05.05.2018;Milan;Hellas Verona;4;1;Serie A
05.05.2018;Juventus;Bologna;3;1;Serie A
06.05.2018;Udinese;Inter;0;4;Serie A
06.05.2018;Lazio;Atalanta;1;1;Serie A
06.05.2018;SPAL;Benevento;2;0;Serie A
06.05.2018;Chievo;Crotone;2;1;Serie A
06.05.2018;Genoa;Fiorentina;2;3;Serie A
06.05.2018;Napoli;Torino;2;2;Serie A
06.05.2018;Sassuolo;Sampdoria;1;0;Serie A
06.05.2018;Cagliari;Roma;0;1;Serie A
28.04.2018;Roma;Chievo;4;1;Serie A
28.04.2018;Inter;Juventus;2;3;Serie A
29.04.2018;Crotone;Sassuolo;4;1;Serie A
29.04.2018;Sampdoria;Cagliari;4;1;Serie A
29.04.2018;Atalanta;Genoa;3;1;Serie A
29.04.2018;Bologna;Milan;1;2;Serie A
29.04.2018;Hellas Verona;SPAL;1;3;Serie A
29.04.2018;Benevento;Udinese;3;3;Serie A
29.04.2018;Fiorentina;Napoli;3;0;Serie A
29.04.2018;Torino;Lazio;0;1;Serie A
21.04.2018;SPAL;Roma;0;3;Serie A
21.04.2018;Sassuolo;Fiorentina;1;0;Serie A
21.04.2018;Milan;Benevento;0;1;Serie A
22.04.2018;Cagliari;Bologna;0;0;Serie A
22.04.2018;Udinese;Crotone;1;2;Serie A
22.04.2018;Chievo;Inter;1;2;Serie A
22.04.2018;Lazio;Sampdoria;4;0;Serie A
22.04.2018;Atalanta;Torino;2;1;Serie A
22.04.2018;Juventus;Napoli;0;1;Serie A
23.04.2018;Genoa;Hellas Verona;3;1;Serie A
17.04.2018;Inter;Cagliari;4;0;Serie A
18.04.2018;Benevento;Atalanta;0;3;Serie A
18.04.2018;Sampdoria;Bologna;1;0;Serie A
18.04.2018;SPAL;Chievo;0;0;Serie A
18.04.2018;Roma;Genoa;2;1;Serie A
18.04.2018;Crotone;Juventus;1;1;Serie A
18.04.2018;Fiorentina;Lazio;3;4;Serie A
18.04.2018;Torino;Milan;1;1;Serie A
18.04.2018;Hellas Verona;Sassuolo;0;1;Serie A
18.04.2018;Napoli;Udinese;4;2;Serie A
14.04.2018;Cagliari;Udinese;2;1;Serie A
14.04.2018;Genoa;Crotone;1;0;Serie A
14.04.2018;Chievo;Torino;0;0;Serie A
14.04.2018;Atalanta;Inter;0;0;Serie A
15.04.2018;Fiorentina;SPAL;0;0;Serie A
15.04.2018;Sassuolo;Benevento;2;2;Serie A
15.04.2018;Bologna;Hellas Verona;2;0;Serie A
15.04.2018;Milan;Napoli;0;0;Serie A
15.04.2018;Juventus;Sampdoria;3;0;Serie A
15.04.2018;Lazio;Roma;0;0;Serie A
07.04.2018;Benevento;Juventus;2;4;Serie A
07.04.2018;SPAL;Atalanta;1;1;Serie A
07.04.2018;Roma;Fiorentina;0;2;Serie A
07.04.2018;Sampdoria;Genoa;0;0;Serie A
08.04.2018;Torino;Inter;1;0;Serie A
08.04.2018;Crotone;Bologna;1;0;Serie A
08.04.2018;Hellas Verona;Cagliari;1;0;Serie A
08.04.2018;Napoli;Chievo;2;1;Serie A
08.04.2018;Udinese;Lazio;1;2;Serie A
08.04.2018;Milan;Sassuolo;1;1;Serie A
31.03.2018;Bologna;Roma;1;1;Serie A
31.03.2018;Lazio;Benevento;6;2;Serie A
31.03.2018;Fiorentina;Crotone;2;0;Serie A
31.03.2018;Inter;Hellas Verona;3;0;Serie A
31.03.2018;Genoa;SPAL;1;1;Serie A
31.03.2018;Cagliari;Torino;0;4;Serie A
31.03.2018;Atalanta;Udinese;2;0;Serie A
31.03.2018;Sassuolo;Napoli;1;1;Serie A
31.03.2018;Chievo;Sampdoria;2;1;Serie A
31.03.2018;Juventus;Milan;3;1;Serie A
17.03.2018;Udinese;Sassuolo;1;2;Serie A
17.03.2018;SPAL;Juventus;0;0;Serie A
18.03.2018;Sampdoria;Inter;0;5;Serie A
18.03.2018;Hellas Verona;Atalanta;0;5;Serie A
18.03.2018;Benevento;Cagliari;1;2;Serie A
18.03.2018;Milan;Chievo;3;2;Serie A
18.03.2018;Torino;Fiorentina;1;2;Serie A
18.03.2018;Crotone;Roma;0;2;Serie A
18.03.2018;Lazio;Bologna;1;1;Serie A
18.03.2018;Napoli;Genoa;1;0;Serie A
09.03.2018;Roma;Torino;3;0;Serie A
10.03.2018;Hellas Verona;Chievo;1;0;Serie A
11.03.2018;Fiorentina;Benevento;1;0;Serie A
11.03.2018;Bologna;Atalanta;0;1;Serie A
11.03.2018;Cagliari;Lazio;2;2;Serie A
11.03.2018;Crotone;Sampdoria;4;1;Serie A
11.03.2018;Sassuolo;SPAL;1;1;Serie A
11.03.2018;Juventus;Udinese;2;0;Serie A
11.03.2018;Genoa;Milan;0;1;Serie A
11.03.2018;Inter;Napoli;0;0;Serie A
03.03.2018;SPAL;Bologna;1;0;Serie A
03.03.2018;Lazio;Juventus;0;1;Serie A
03.03.2018;Napoli;Roma;2;4;Serie A
03.04.2018;Genoa;Cagliari;2;1;Serie A
03.04.2018;Udinese;Fiorentina;0;2;Serie A
03.04.2018;Atalanta;Sampdoria;1;2;Serie A
04.04.2018;Benevento;Hellas Verona;3;0;Serie A
04.04.2018;Torino;Crotone;4;1;Serie A
04.04.2018;Milan;Inter;0;0;Serie A
04.04.2018;Chievo;Sassuolo;1;1;Serie A
24.02.2018;Bologna;Genoa;2;0;Serie A
24.02.2018;Inter;Benevento;2;0;Serie A
25.02.2018;Crotone;SPAL;2;3;Serie A
25.02.2018;Fiorentina;Chievo;1;0;Serie A
25.02.2018;Sassuolo;Lazio;0;3;Serie A
25.02.2018;Hellas Verona;Torino;2;1;Serie A
25.02.2018;Sampdoria;Udinese;2;1;Serie A
25.02.2018;Roma;Milan;0;2;Serie A
26.02.2018;Cagliari;Napoli;0;5;Serie A
14.03.2018;Juventus;Atalanta;2;0;Serie A
17.02.2018;Udinese;Roma;0;2;Serie A
17.02.2018;Chievo;Cagliari;2;1;Serie A
17.02.2018;Genoa;Inter;2;0;Serie A
18.02.2018;Torino;Juventus;0;1;Serie A
18.02.2018;Benevento;Crotone;3;2;Serie A
18.02.2018;Bologna;Sassuolo;2;1;Serie A
18.02.2018;Napoli;SPAL;1;0;Serie A
18.02.2018;Atalanta;Fiorentina;1;1;Serie A
18.02.2018;Milan;Sampdoria;1;0;Serie A
19.02.2018;Lazio;Hellas Verona;2;0;Serie A
09.02.2018;Fiorentina;Juventus;0;2;Serie A
10.02.2018;SPAL;Milan;0;4;Serie A
10.02.2018;Crotone;Atalanta;1;1;Serie A
10.02.2018;Napoli;Lazio;4;1;Serie A
11.02.2018;Sassuolo;Cagliari;0;0;Serie A
11.02.2018;Inter;Bologna;2;1;Serie A
11.02.2018;Chievo;Genoa;0;1;Serie A
11.02.2018;Sampdoria;Hellas Verona;2;0;Serie A
11.02.2018;Torino;Udinese;2;0;Serie A
11.02.2018;Roma;Benevento;5;2;Serie A
03.02.2018;Sampdoria;Torino;1;1;Serie A
03.02.2018;Inter;Crotone;1;1;Serie A
04.02.2018;Hellas Verona;Roma;0;1;Serie A
04.02.2018;Atalanta;Chievo;1;0;Serie A
04.02.2018;Bologna;Fiorentina;1;2;Serie A
04.02.2018;Udinese;Milan;1;1;Serie A
04.02.2018;Juventus;Sassuolo;7;0;Serie A
04.02.2018;Cagliari;SPAL;2;0;Serie A
04.02.2018;Benevento;Napoli;0;2;Serie A
05.02.2018;Lazio;Genoa;1;2;Serie A
27.01.2018;Sassuolo;Atalanta;0;3;Serie A
27.01.2018;Chievo;Juventus;0;2;Serie A
28.01.2018;SPAL;Inter;1;1;Serie A
28.01.2018;Torino;Benevento;3;0;Serie A
28.01.2018;Napoli;Bologna;3;1;Serie A
28.01.2018;Crotone;Cagliari;1;1;Serie A
28.01.2018;Fiorentina;Hellas Verona;1;4;Serie A
28.01.2018;Genoa;Udinese;0;1;Serie A
28.01.2018;Milan;Lazio;2;1;Serie A
28.01.2018;Roma;Sampdoria;0;1;Serie A
21.01.2018;Atalanta;Napoli;0;1;Serie A
21.01.2018;Bologna;Benevento;3;0;Serie A
21.01.2018;Lazio;Chievo;5;1;Serie A
21.01.2018;Hellas Verona;Crotone;0;3;Serie A
21.01.2018;Sampdoria;Fiorentina;3;1;Serie A
21.01.2018;Udinese;SPAL;1;1;Serie A
21.01.2018;Sassuolo;Torino;1;1;Serie A
21.01.2018;Cagliari;Milan;1;2;Serie A
21.01.2018;Inter;Roma;1;1;Serie A
22.01.2018;Juventus;Genoa;1;0;Serie A
05.01.2018;Chievo;Udinese;1;1;Serie A
05.01.2018;Fiorentina;Inter;1;1;Serie A
06.01.2018;Torino;Bologna;3;0;Serie A
06.01.2018;Milan;Crotone;1;0;Serie A
06.01.2018;Napoli;Hellas Verona;2;0;Serie A
06.01.2018;SPAL;Lazio;2;5;Serie A
06.01.2018;Benevento;Sampdoria;3;2;Serie A
06.01.2018;Genoa;Sassuolo;1;0;Serie A
06.01.2018;Roma;Atalanta;1;2;Serie A
06.01.2018;Cagliari;Juventus;0;1;Serie A
29.12.2017;Crotone;Napoli;0;1;Serie A
30.12.2017;Fiorentina;Milan;1;1;Serie A
30.12.2017;Atalanta;Cagliari;1;2;Serie A
30.12.2017;Benevento;Chievo;1;0;Serie A
30.12.2017;Bologna;Udinese;1;2;Serie A
30.12.2017;Roma;Sassuolo;1;1;Serie A
30.12.2017;Sampdoria;SPAL;2;0;Serie A
30.12.2017;Torino;Genoa;0;0;Serie A
30.12.2017;Inter;Lazio;0;0;Serie A
30.12.2017;Hellas Verona;Juventus;1;3;Serie A
22.12.2017;Chievo;Bologna;2;3;Serie A
22.12.2017;Cagliari;Fiorentina;0;1;Serie A
23.12.2017;Lazio;Crotone;4;0;Serie A
23.12.2017;Genoa;Benevento;1;0;Serie A
23.12.2017;Napoli;Sampdoria;3;2;Serie A
23.12.2017;Sassuolo;Inter;1;0;Serie A
23.12.2017;SPAL;Torino;2;2;Serie A
23.12.2017;Udinese;Hellas Verona;4;0;Serie A
23.12.2017;Milan;Atalanta;0;2;Serie A
23.12.2017;Juventus;Roma;1;0;Serie A
16.12.2017;Inter;Udinese;1;3;Serie A
16.12.2017;Torino;Napoli;1;3;Serie A
16.12.2017;Roma;Cagliari;1;0;Serie A
17.12.2017;Hellas Verona;Milan;3;0;Serie A
17.12.2017;Bologna;Juventus;0;3;Serie A
17.12.2017;Crotone;Chievo;1;0;Serie A
17.12.2017;Fiorentina;Genoa;0;0;Serie A
17.12.2017;Sampdoria;Sassuolo;0;1;Serie A
17.12.2017;Benevento;SPAL;1;2;Serie A
17.12.2017;Atalanta;Lazio;3;3;Serie A
09.12.2017;Cagliari;Sampdoria;2;2;Serie A
09.12.2017;Juventus;Inter;0;0;Serie A
10.12.2017;Chievo;Roma;0;0;Serie A
10.12.2017;Napoli;Fiorentina;0;0;Serie A
10.12.2017;SPAL;Hellas Verona;2;2;Serie A
10.12.2017;Udinese;Benevento;2;0;Serie A
10.12.2017;Sassuolo;Crotone;2;1;Serie A
10.12.2017;Milan;Bologna;2;1;Serie A
11.12.2017;Lazio;Torino;1;3;Serie A
12.12.2017;Genoa;Atalanta;1;2;Serie A
01.12.2017;Roma;SPAL;3;1;Serie A
01.12.2017;Napoli;Juventus;0;1;Serie A
02.12.2017;Torino;Atalanta;1;1;Serie A
03.12.2017;Benevento;Milan;2;2;Serie A
03.12.2017;Bologna;Cagliari;1;1;Serie A
03.12.2017;Fiorentina;Sassuolo;3;0;Serie A
03.12.2017;Inter;Chievo;5;0;Serie A
03.12.2017;Sampdoria;Lazio;1;2;Serie A
04.12.2017;Crotone;Udinese;0;3;Serie A
04.12.2017;Hellas Verona;Genoa;0;1;Serie A
25.11.2017;Bologna;Sampdoria;3;0;Serie A
25.11.2017;Chievo;SPAL;2;1;Serie A
25.11.2017;Sassuolo;Hellas Verona;0;2;Serie A
25.11.2017;Cagliari;Inter;1;3;Serie A
26.11.2017;Genoa;Roma;1;1;Serie A
26.11.2017;Milan;Torino;0;0;Serie A
26.11.2017;Udinese;Napoli;0;1;Serie A
26.11.2017;Lazio;Fiorentina;1;1;Serie A
26.11.2017;Juventus;Crotone;3;0;Serie A
27.11.2017;Atalanta;Benevento;1;0;Serie A
18.11.2017;Roma;Lazio;2;1;Serie A
18.11.2017;Napoli;Milan;2;1;Serie A
19.11.2017;Crotone;Genoa;0;1;Serie A
19.11.2017;Benevento;Sassuolo;1;2;Serie A
19.11.2017;Sampdoria;Juventus;3;2;Serie A
19.11.2017;SPAL;Fiorentina;1;1;Serie A
19.11.2017;Torino;Chievo;1;1;Serie A
19.11.2017;Udinese;Cagliari;0;1;Serie A
19.11.2017;Inter;Atalanta;2;0;Serie A
20.11.2017;Hellas Verona;Bologna;2;3;Serie A
04.11.2017;Bologna;Crotone;2;3;Serie A
04.11.2017;Genoa;Sampdoria;0;2;Serie A
05.11.2017;Inter;Torino;1;1;Serie A
05.11.2017;Cagliari;Hellas Verona;2;1;Serie A
05.11.2017;Chievo;Napoli;0;0;Serie A
05.11.2017;Fiorentina;Roma;2;4;Serie A
05.11.2017;Juventus;Benevento;2;1;Serie A
05.11.2017;Atalanta;SPAL;1;1;Serie A
05.11.2017;Sassuolo;Milan;0;2;Serie A
24.01.2018;Lazio;Udinese;3;0;Serie A
28.10.2017;Milan;Juventus;0;2;Serie A
28.10.2017;Roma;Bologna;1;0;Serie A
29.10.2017;Benevento;Lazio;1;5;Serie A
29.10.2017;Crotone;Fiorentina;2;1;Serie A
29.10.2017;Napoli;Sassuolo;3;1;Serie A
29.10.2017;Sampdoria;Chievo;4;1;Serie A
29.10.2017;SPAL;Genoa;1;0;Serie A
29.10.2017;Udinese;Atalanta;2;1;Serie A
29.10.2017;Torino;Cagliari;2;1;Serie A
30.10.2017;Hellas Verona;Inter;1;2;Serie A
24.10.2017;Inter;Sampdoria;3;2;Serie A
25.10.2017;Atalanta;Hellas Verona;3;0;Serie A
25.10.2017;Bologna;Lazio;1;2;Serie A
25.10.2017;Cagliari;Benevento;2;1;Serie A
25.10.2017;Chievo;Milan;1;4;Serie A
25.10.2017;Fiorentina;Torino;3;0;Serie A
25.10.2017;Genoa;Napoli;2;3;Serie A
25.10.2017;Juventus;SPAL;4;1;Serie A
25.10.2017;Roma;Crotone;1;0;Serie A
25.10.2017;Sassuolo;Udinese;0;1;Serie A
21.10.2017;Sampdoria;Crotone;5;0;Serie A
21.10.2017;Napoli;Inter;0;0;Serie A
22.10.2017;Chievo;Hellas Verona;3;2;Serie A
22.10.2017;Atalanta;Bologna;1;0;Serie A
22.10.2017;Benevento;Fiorentina;0;3;Serie A
22.10.2017;Milan;Genoa;0;0;Serie A
22.10.2017;SPAL;Sassuolo;0;1;Serie A
22.10.2017;Torino;Roma;0;1;Serie A
22.10.2017;Udinese;Juventus;2;6;Serie A
22.10.2017;Lazio;Cagliari;3;0;Serie A
14.10.2017;Juventus;Lazio;1;2;Serie A
14.10.2017;Roma;Napoli;0;1;Serie A
15.10.2017;Fiorentina;Udinese;2;1;Serie A
15.10.2017;Bologna;SPAL;2;1;Serie A
15.10.2017;Cagliari;Genoa;2;3;Serie A
15.10.2017;Crotone;Torino;2;2;Serie A
