date;home_team;away_team;home_score;away_score;League
17.05.2014;Udinese;Sampdoria;3;3;Serie A
18.05.2014;Catania;Atalanta;2;1;Serie A
18.05.2014;Juventus;Cagliari;3;0;Serie A
18.05.2014;Genoa;Roma;1;0;Serie A
18.05.2014;Lazio;Bologna;1;0;Serie A
18.05.2014;Napoli;Hellas Verona;5;1;Serie A
18.05.2014;Chievo;Inter;2;1;Serie A
18.05.2014;Parma;Livorno;2;0;Serie A
18.05.2014;Milan;Sassuolo;2;1;Serie A
18.05.2014;Fiorentina;Torino;2;2;Serie A
10.05.2014;Hellas Verona;Udinese;2;2;Serie A
10.05.2014;Inter;Lazio;4;1;Serie A
11.05.2014;Atalanta;Milan;2;1;Serie A
11.05.2014;Bologna;Catania;1;2;Serie A
11.05.2014;Cagliari;Chievo;0;1;Serie A
11.05.2014;Livorno;Fiorentina;0;1;Serie A
11.05.2014;Sassuolo;Genoa;4;2;Serie A
11.05.2014;Sampdoria;Napoli;2;5;Serie A
11.05.2014;Torino;Parma;1;1;Serie A
11.05.2014;Roma;Juventus;0;1;Serie A
04.05.2014;Genoa;Bologna;0;0;Serie A
04.05.2014;Udinese;Livorno;5;3;Serie A
04.05.2014;Catania;Roma;4;1;Serie A
04.05.2014;Parma;Sampdoria;2;0;Serie A
04.05.2014;Chievo;Torino;0;1;Serie A
04.05.2014;Milan;Inter;1;0;Serie A
05.05.2014;Lazio;Hellas Verona;3;3;Serie A
05.05.2014;Juventus;Atalanta;1;0;Serie A
06.05.2014;Fiorentina;Sassuolo;3;4;Serie A
06.05.2014;Napoli;Cagliari;3;0;Serie A
25.04.2014;Roma;Milan;2;0;Serie A
26.04.2014;Bologna;Fiorentina;0;3;Serie A
26.04.2014;Inter;Napoli;0;0;Serie A
27.04.2014;Hellas Verona;Catania;4;0;Serie A
27.04.2014;Sampdoria;Chievo;2;1;Serie A
27.04.2014;Livorno;Lazio;0;2;Serie A
27.04.2014;Cagliari;Parma;1;0;Serie A
27.04.2014;Torino;Udinese;2;0;Serie A
27.04.2014;Atalanta;Genoa;1;1;Serie A
28.04.2014;Sassuolo;Juventus;1;3;Serie A
19.04.2014;Genoa;Cagliari;1;2;Serie A
19.04.2014;Atalanta;Hellas Verona;1;2;Serie A
19.04.2014;Parma;Inter;0;2;Serie A
19.04.2014;Milan;Livorno;3;0;Serie A
19.04.2014;Udinese;Napoli;1;1;Serie A
19.04.2014;Catania;Sampdoria;2;1;Serie A
19.04.2014;Chievo;Sassuolo;0;1;Serie A
19.04.2014;Lazio;Torino;3;3;Serie A
19.04.2014;Juventus;Bologna;1;0;Serie A
19.04.2014;Fiorentina;Roma;0;1;Serie A
12.04.2014;Sassuolo;Cagliari;1;1;Serie A
12.04.2014;Roma;Atalanta;3;1;Serie A
13.04.2014;Bologna;Parma;1;1;Serie A
13.04.2014;Livorno;Chievo;2;4;Serie A
13.04.2014;Hellas Verona;Fiorentina;3;5;Serie A
13.04.2014;Torino;Genoa;2;1;Serie A
13.04.2014;Sampdoria;Inter;0;4;Serie A
13.04.2014;Napoli;Lazio;4;2;Serie A
13.04.2014;Milan;Catania;1;0;Serie A
14.04.2014;Udinese;Juventus;0;2;Serie A
05.04.2014;Chievo;Hellas Verona;0;1;Serie A
05.04.2014;Inter;Bologna;2;2;Serie A
06.04.2014;Lazio;Sampdoria;2;0;Serie A
06.04.2014;Cagliari;Roma;1;3;Serie A
06.04.2014;Atalanta;Sassuolo;0;2;Serie A
06.04.2014;Catania;Torino;1;2;Serie A
06.04.2014;Fiorentina;Udinese;2;1;Serie A
06.04.2014;Parma;Napoli;1;0;Serie A
07.04.2014;Juventus;Livorno;2;0;Serie A
07.04.2014;Genoa;Milan;1;2;Serie A
29.03.2014;Bologna;Atalanta;0;2;Serie A
29.03.2014;Milan;Chievo;3;0;Serie A
30.03.2014;Sassuolo;Roma;0;2;Serie A
30.03.2014;Torino;Cagliari;2;1;Serie A
