date;home_team;away_team;home_score;away_score;League
30.05.2024;St Etienne;Metz;2;1;Ligue 1
02.06.2024;Metz;St Etienne;2;2;Ligue 1
19.05.2024;Toulouse;Brest;0;3;Ligue 1
19.05.2024;Lorient;Clermont;5;0;Ligue 1
19.05.2024;Monaco;Nantes;4;0;Ligue 1
19.05.2024;Lille;Nice;2;2;Ligue 1
19.05.2024;Lyon;Strasbourg;2;1;Ligue 1
19.05.2024;Reims;Rennes;2;1;Ligue 1
19.05.2024;Lens;Montpellier;2;2;Ligue 1
19.05.2024;Le Havre;Marsilya;1;2;Ligue 1
19.05.2024;Metz;PSG;0;2;Ligue 1
10.05.2024;Nice;Le Havre;1;0;Ligue 1
10.05.2024;Brest;Reims;1;1;Ligue 1
12.05.2024;PSG;Toulouse;1;3;Ligue 1
12.05.2024;Strasbourg;Metz;2;1;Ligue 1
12.05.2024;Rennes;Lens;1;1;Ligue 1
12.05.2024;Marsilya;Lorient;3;1;Ligue 1
12.05.2024;Clermont;Lyon;0;1;Ligue 1
12.05.2024;Nantes;Lille;1;2;Ligue 1
12.05.2024;Montpellier;Monaco;0;2;Ligue 1
03.05.2024;Toulouse;Montpellier;1;2;Ligue 1
03.05.2024;Lens;Lorient;2;0;Ligue 1
04.05.2024;Le Havre;Strasbourg;3;1;Ligue 1
04.05.2024;Monaco;Clermont;4;1;Ligue 1
04.05.2024;Metz;Rennes;2;3;Ligue 1
04.05.2024;Brest;Nantes;0;0;Ligue 1
06.05.2024;Lille;Lyon;3;4;Ligue 1
15.05.2024;Nice;PSG;1;2;Ligue 1
15.05.2024;Reims;Marsilya;1;0;Ligue 1
26.04.2024;Montpellier;Nantes;1;1;Ligue 1
27.04.2024;PSG;Le Havre;3;3;Ligue 1
28.04.2024;Metz;Lille;1;2;Ligue 1
28.04.2024;Strasbourg;Nice;1;3;Ligue 1
28.04.2024;Lorient;Toulouse;1;2;Ligue 1
28.04.2024;Clermont;Reims;4;1;Ligue 1
28.04.2024;Rennes;Brest;4;5;Ligue 1
