date;home_team;away_team;home_score;away_score;League
03.06.2023;AC Ajaccio;Marsilya;1;0;Ligue 1
03.06.2023;AJ Auxerre;Lens;1;3;Ligue 1
03.06.2023;Monaco;Toulouse;1;2;Ligue 1
03.06.2023;Lorient;Strasbourg;2;1;Ligue 1
03.06.2023;Nantes;Angers;1;0;Ligue 1
03.06.2023;Nice;Lyon;3;1;Ligue 1
03.06.2023;PSG;Clermont;2;3;Ligue 1
03.06.2023;Brest;Rennes;1;2;Ligue 1
03.06.2023;Reims;Montpellier;1;3;Ligue 1
03.06.2023;Troyes;Lille;1;1;Ligue 1
27.05.2023;Angers;Troyes;2;1;Ligue 1
27.05.2023;Clermont;Lorient;2;0;Ligue 1
27.05.2023;Lille;Nantes;2;1;Ligue 1
27.05.2023;Montpellier;Nice;2;3;Ligue 1
27.05.2023;Lyon;Reims;3;0;Ligue 1
27.05.2023;Marsilya;Brest;1;2;Ligue 1
27.05.2023;Lens;AC Ajaccio;3;0;Ligue 1
27.05.2023;Strasbourg;PSG;1;1;Ligue 1
27.05.2023;Rennes;Monaco;2;0;Ligue 1
27.05.2023;Toulouse;AJ Auxerre;1;1;Ligue 1
19.05.2023;Lyon;Monaco;3;1;Ligue 1
20.05.2023;Nantes;Montpellier;0;3;Ligue 1
20.05.2023;Lille;Marsilya;2;1;Ligue 1
21.05.2023;AC Ajaccio;Rennes;0;5;Ligue 1
21.05.2023;Nice;Toulouse;0;0;Ligue 1
21.05.2023;Brest;Clermont;2;1;Ligue 1
21.05.2023;Reims;Angers;2;2;Ligue 1
21.05.2023;Troyes;Strasbourg;1;1;Ligue 1
21.05.2023;Lorient;Lens;1;3;Ligue 1
21.05.2023;AJ Auxerre;PSG;1;2;Ligue 1
12.05.2023;Lens;Reims;2;1;Ligue 1
13.05.2023;Strasbourg;Nice;2;0;Ligue 1
13.05.2023;PSG;AC Ajaccio;5;0;Ligue 1
14.05.2023;Clermont;Lyon;2;1;Ligue 1
14.05.2023;Montpellier;Lorient;1;1;Ligue 1
14.05.2023;Brest;AJ Auxerre;1;0;Ligue 1
14.05.2023;Rennes;Troyes;4;0;Ligue 1
14.05.2023;Toulouse;Nantes;0;0;Ligue 1
14.05.2023;Monaco;Lille;0;0;Ligue 1
14.05.2023;Marsilya;Angers;3;1;Ligue 1
06.05.2023;Nice;Rennes;2;1;Ligue 1
06.05.2023;Reims;Lille;1;0;Ligue 1
06.05.2023;Lens;Marsilya;2;1;Ligue 1
07.05.2023;Angers;Monaco;1;2;Ligue 1
07.05.2023;AC Ajaccio;Toulouse;0;0;Ligue 1
07.05.2023;AJ Auxerre;Clermont;1;1;Ligue 1
07.05.2023;Lorient;Brest;2;1;Ligue 1
07.05.2023;Nantes;Strasbourg;0;2;Ligue 1
07.05.2023;Lyon;Montpellier;5;4;Ligue 1
07.05.2023;Troyes;PSG;1;3;Ligue 1
28.04.2023;Strasbourg;Lyon;1;2;Ligue 1
29.04.2023;Lille;AC Ajaccio;3;0;Ligue 1
30.04.2023;Monaco;Montpellier;0;4;Ligue 1
30.04.2023;Clermont;Reims;1;0;Ligue 1
30.04.2023;Rennes;Angers;4;2;Ligue 1
30.04.2023;Troyes;Nice;0;1;Ligue 1
30.04.2023;PSG;Lorient;1;3;Ligue 1
30.04.2023;Marsilya;AJ Auxerre;2;1;Ligue 1
02.05.2023;Toulouse;Lens;0;1;Ligue 1
03.05.2023;Brest;Nantes;2;0;Ligue 1
21.04.2023;Angers;PSG;1;2;Ligue 1
22.04.2023;AJ Auxerre;Lille;1;1;Ligue 1
22.04.2023;Lens;Monaco;3;0;Ligue 1
23.04.2023;Reims;Strasbourg;0;2;Ligue 1
23.04.2023;AC Ajaccio;Brest;0;0;Ligue 1
23.04.2023;Lorient;Toulouse;0;1;Ligue 1
23.04.2023;Nantes;Troyes;2;2;Ligue 1
23.04.2023;Nice;Clermont;1;2;Ligue 1
23.04.2023;Montpellier;Rennes;1;0;Ligue 1
23.04.2023;Lyon;Marsilya;1;2;Ligue 1
