date;home_team;away_team;home_score;away_score;League
13.12.2024;Toulouse;St Etienne;2;1;Ligue 1
14.12.2024;Marsilya;Lille;1;1;Ligue 1
14.12.2024;AJ Auxerre;Lens;2;2;Ligue 1
14.12.2024;Reims;Monaco;0;0;Ligue 1
15.12.2024;Montpellier;Nice;2;2;Ligue 1
15.12.2024;Rennes;Angers;2;0;Ligue 1
15.12.2024;Le Havre;Strasbourg;0;3;Ligue 1
15.12.2024;Brest;Nantes;4;1;Ligue 1
15.12.2024;PSG;Lyon;3;1;Ligue 1
06.12.2024;Lille;Brest;3;1;Ligue 1
06.12.2024;AJ Auxerre;PSG;0;0;Ligue 1
07.12.2024;Monaco;Toulouse;2;0;Ligue 1
07.12.2024;Nice;Le Havre;2;1;Ligue 1
07.12.2024;Angers;Lyon;0;3;Ligue 1
08.12.2024;Lens;Montpellier;2;0;Ligue 1
08.12.2024;Strasbourg;Reims;0;0;Ligue 1
08.12.2024;Nantes;Rennes;1;0;Ligue 1
08.12.2024;St Etienne;Marsilya;0;2;Ligue 1
29.11.2024;Reims;Lens;0;2;Ligue 1
30.11.2024;Rennes;St Etienne;5;0;Ligue 1
30.11.2024;Brest;Strasbourg;3;1;Ligue 1
30.11.2024;PSG;Nantes;1;1;Ligue 1
01.12.2024;Montpellier;Lille;2;2;Ligue 1
01.12.2024;Le Havre;Angers;0;1;Ligue 1
01.12.2024;Toulouse;AJ Auxerre;2;0;Ligue 1
01.12.2024;Lyon;Nice;4;1;Ligue 1
01.12.2024;Marsilya;Monaco;2;1;Ligue 1
22.11.2024;Monaco;Brest;3;2;Ligue 1
22.11.2024;PSG;Toulouse;3;0;Ligue 1
23.11.2024;Lens;Marsilya;1;3;Ligue 1
23.11.2024;St Etienne;Montpellier;1;0;Ligue 1
23.11.2024;Reims;Lyon;1;1;Ligue 1
24.11.2024;Lille;Rennes;1;0;Ligue 1
24.11.2024;Nantes;Le Havre;0;2;Ligue 1
24.11.2024;AJ Auxerre;Angers;1;0;Ligue 1
24.11.2024;Nice;Strasbourg;2;1;Ligue 1
08.11.2024;Marsilya;AJ Auxerre;1;3;Ligue 1
09.11.2024;Strasbourg;Monaco;1;3;Ligue 1
09.11.2024;Lens;Nantes;3;2;Ligue 1
09.11.2024;Angers;PSG;2;4;Ligue 1
10.11.2024;Nice;Lille;2;2;Ligue 1
10.11.2024;Montpellier;Brest;3;1;Ligue 1
10.11.2024;Le Havre;Reims;0;3;Ligue 1
10.11.2024;Rennes;Toulouse;0;2;Ligue 1
10.11.2024;Lyon;St Etienne;1;0;Ligue 1
01.11.2024;Monaco;Angers;0;1;Ligue 1
01.11.2024;Lille;Lyon;1;1;Ligue 1
02.11.2024;PSG;Lens;1;0;Ligue 1
02.11.2024;Brest;Nice;0;1;Ligue 1
02.11.2024;St Etienne;Strasbourg;2;0;Ligue 1
03.11.2024;Toulouse;Reims;1;0;Ligue 1
03.11.2024;AJ Auxerre;Rennes;4;0;Ligue 1
03.11.2024;Le Havre;Montpellier;1;0;Ligue 1
03.11.2024;Nantes;Marsilya;1;2;Ligue 1
25.10.2024;Rennes;Le Havre;1;0;Ligue 1
26.10.2024;Angers;St Etienne;4;2;Ligue 1
26.10.2024;Reims;Brest;1;2;Ligue 1
26.10.2024;Lens;Lille;0;2;Ligue 1
27.10.2024;Lyon;AJ Auxerre;2;2;Ligue 1
27.10.2024;Nice;Monaco;2;1;Ligue 1
27.10.2024;Montpellier;Toulouse;0;3;Ligue 1
27.10.2024;Strasbourg;Nantes;3;1;Ligue 1
27.10.2024;Marsilya;PSG;0;3;Ligue 1
18.10.2024;Monaco;Lille;0;0;Ligue 1
19.10.2024;Brest;Rennes;1;1;Ligue 1
19.10.2024;St Etienne;Lens;0;2;Ligue 1
19.10.2024;PSG;Strasbourg;4;2;Ligue 1
20.10.2024;Le Havre;Lyon;0;4;Ligue 1
20.10.2024;AJ Auxerre;Reims;2;1;Ligue 1
20.10.2024;Toulouse;Angers;1;1;Ligue 1
20.10.2024;Nantes;Nice;1;1;Ligue 1
20.10.2024;Montpellier;Marsilya;0;5;Ligue 1
04.10.2024;Marsilya;Angers;1;1;Ligue 1
05.10.2024;St Etienne;AJ Auxerre;3;1;Ligue 1
