date;home_team;away_team;home_score;away_score;League
01.11.2024;Alaves;Mallorca;1;0;La Liga
02.11.2024;Osasuna;R. Valladolid;1;0;La Liga
02.11.2024;Girona;Leganes;4;3;La Liga
03.11.2024;Atl. Madrid;Las Palmas;2;0;La Liga
03.11.2024;Barcelona;Espanyol;3;1;La Liga
03.11.2024;Sevilla;R. Sociedad;0;2;La Liga
03.11.2024;Ath. Bilbao;Real Betis;1;1;La Liga
04.11.2024;Celta Vigo;Getafe;1;0;La Liga
08.11.2024;Rayo Vallecano;Las Palmas;1;3;La Liga
09.11.2024;Real Madrid;Osasuna;4;0;La Liga
09.11.2024;Villarreal;Alaves;3;0;La Liga
09.11.2024;Leganes;Sevilla;1;0;La Liga
10.11.2024;Real Betis;Celta Vigo;2;2;La Liga
10.11.2024;Mallorca;Atl. Madrid;0;1;La Liga
10.11.2024;Getafe;Girona;0;1;La Liga
10.11.2024;R. Valladolid;Ath. Bilbao;1;1;La Liga
10.11.2024;R. Sociedad;Barcelona;1;0;La Liga
22.11.2024;Getafe;R. Valladolid;2;0;La Liga
23.11.2024;Valencia;Real Betis;4;2;La Liga
23.11.2024;Atl. Madrid;Alaves;2;1;La Liga
23.11.2024;Las Palmas;Mallorca;2;3;La Liga
23.11.2024;Girona;Espanyol;4;1;La Liga
23.11.2024;Celta Vigo;Barcelona;2;2;La Liga
24.11.2024;Osasuna;Villarreal;2;2;La Liga
24.11.2024;Sevilla;Rayo Vallecano;1;0;La Liga
24.11.2024;Leganes;Real Madrid;0;3;La Liga
24.11.2024;Ath. Bilbao;R. Sociedad;1;0;La Liga
29.11.2024;Mallorca;Valencia;2;1;La Liga
30.11.2024;Barcelona;Las Palmas;1;2;La Liga
30.11.2024;Alaves;Leganes;1;1;La Liga
30.11.2024;Espanyol;Celta Vigo;3;1;La Liga
30.11.2024;R. Valladolid;Atl. Madrid;0;5;La Liga
01.12.2024;Villarreal;Girona;2;2;La Liga
01.12.2024;Real Madrid;Getafe;2;0;La Liga
01.12.2024;Rayo Vallecano;Ath. Bilbao;1;2;La Liga
01.12.2024;R. Sociedad;Real Betis;2;0;La Liga
02.12.2024;Sevilla;Osasuna;1;1;La Liga
06.12.2024;Celta Vigo;Mallorca;2;0;La Liga
07.12.2024;Las Palmas;R. Valladolid;2;1;La Liga
07.12.2024;Real Betis;Barcelona;2;2;La Liga
07.12.2024;Valencia;Rayo Vallecano;0;1;La Liga
07.12.2024;Girona;Real Madrid;0;3;La Liga
08.12.2024;Leganes;R. Sociedad;0;3;La Liga
08.12.2024;Ath. Bilbao;Villarreal;2;0;La Liga
08.12.2024;Osasuna;Alaves;2;2;La Liga
08.12.2024;Atl. Madrid;Sevilla;4;3;La Liga
09.12.2024;Getafe;Espanyol;1;0;La Liga
25.10.2024;Espanyol;Sevilla;0;2;La Liga
26.10.2024;R. Valladolid;Villarreal;1;2;La Liga
26.10.2024;Rayo Vallecano;Alaves;1;0;La Liga
26.10.2024;Las Palmas;Girona;1;0;La Liga
