date;home_team;away_team;home_score;away_score;League
23.05.2015;Levante;Elche;0;0;La Liga
23.05.2015;Ath. Bilbao;Villarreal;4;0;La Liga
23.05.2015;Barcelona;Deportivo;2;2;La Liga
23.05.2015;Granada;Atl. Madrid;0;0;La Liga
23.05.2015;Rayo Vallecano;R. Sociedad;2;4;La Liga
23.05.2015;Eibar;Cordoba;3;0;La Liga
23.05.2015;Celta Vigo;Espanyol;3;2;La Liga
23.05.2015;Almeria;Valencia;2;3;La Liga
23.05.2015;Malaga;Sevilla;2;3;La Liga
23.05.2015;Real Madrid;Getafe;7;3;La Liga
17.05.2015;Villarreal;Malaga;2;1;La Liga
17.05.2015;Elche;Ath. Bilbao;2;3;La Liga
17.05.2015;Deportivo;Levante;2;0;La Liga
17.05.2015;Atl. Madrid;Barcelona;0;1;La Liga
17.05.2015;R. Sociedad;Granada;0;3;La Liga
17.05.2015;Cordoba;Rayo Vallecano;1;2;La Liga
17.05.2015;Getafe;Eibar;1;1;La Liga
17.05.2015;Espanyol;Real Madrid;1;4;La Liga
17.05.2015;Valencia;Celta Vigo;1;1;La Liga
17.05.2015;Sevilla;Almeria;2;1;La Liga
08.05.2015;Eibar;Espanyol;0;2;La Liga
09.05.2015;Granada;Cordoba;2;0;La Liga
09.05.2015;Barcelona;R. Sociedad;2;0;La Liga
09.05.2015;Real Madrid;Valencia;2;2;La Liga
09.05.2015;Ath. Bilbao;Deportivo;1;1;La Liga
10.05.2015;Levante;Atl. Madrid;2;2;La Liga
10.05.2015;Villarreal;Elche;1;0;La Liga
10.05.2015;Almeria;Malaga;1;2;La Liga
10.05.2015;Celta Vigo;Sevilla;1;1;La Liga
11.05.2015;Rayo Vallecano;Getafe;2;0;La Liga
01.05.2015;R. Sociedad;Levante;3;0;La Liga
02.05.2015;Cordoba;Barcelona;0;8;La Liga
02.05.2015;Atl. Madrid;Ath. Bilbao;0;0;La Liga
02.05.2015;Sevilla;Real Madrid;2;3;La Liga
02.05.2015;Deportivo;Villarreal;1;1;La Liga
03.05.2015;Espanyol;Rayo Vallecano;1;1;La Liga
03.05.2015;Getafe;Granada;1;2;La Liga
03.05.2015;Valencia;Eibar;3;1;La Liga
03.05.2015;Malaga;Elche;1;2;La Liga
04.05.2015;Almeria;Celta Vigo;2;2;La Liga
28.04.2015;Barcelona;Getafe;6;0;La Liga
28.04.2015;Ath. Bilbao;R. Sociedad;1;1;La Liga
28.04.2015;Levante;Cordoba;1;0;La Liga
29.04.2015;Eibar;Sevilla;1;3;La Liga
29.04.2015;Real Madrid;Almeria;3;0;La Liga
29.04.2015;Celta Vigo;Malaga;1;0;La Liga
29.04.2015;Elche;Deportivo;4;0;La Liga
29.04.2015;Villarreal;Atl. Madrid;0;1;La Liga
30.04.2015;Rayo Vallecano;Valencia;1;1;La Liga
30.04.2015;Granada;Espanyol;1;2;La Liga
24.04.2015;Cordoba;Ath. Bilbao;0;1;La Liga
25.04.2015;Espanyol;Barcelona;0;2;La Liga
25.04.2015;Atl. Madrid;Elche;3;0;La Liga
25.04.2015;Getafe;Levante;0;1;La Liga
25.04.2015;R. Sociedad;Villarreal;0;0;La Liga
26.04.2015;Malaga;Deportivo;1;1;La Liga
26.04.2015;Almeria;Eibar;2;0;La Liga
26.04.2015;Sevilla;Rayo Vallecano;2;0;La Liga
26.04.2015;Celta Vigo;Real Madrid;2;4;La Liga
27.04.2015;Valencia;Granada;4;0;La Liga
17.04.2015;Levante;Espanyol;2;2;La Liga
18.04.2015;Barcelona;Valencia;2;0;La Liga
18.04.2015;Deportivo;Atl. Madrid;1;2;La Liga
18.04.2015;Real Madrid;Malaga;3;1;La Liga
18.04.2015;Ath. Bilbao;Getafe;4;0;La Liga
19.04.2015;Rayo Vallecano;Almeria;2;0;La Liga
19.04.2015;Granada;Sevilla;1;1;La Liga
19.04.2015;Villarreal;Cordoba;0;0;La Liga
19.04.2015;Eibar;Celta Vigo;0;1;La Liga
20.04.2015;Elche;R. Sociedad;1;0;La Liga
11.04.2015;Real Madrid;Eibar;3;0;La Liga
11.04.2015;Malaga;Atl. Madrid;2;2;La Liga
11.04.2015;Sevilla;Barcelona;2;2;La Liga
11.04.2015;Almeria;Granada;3;0;La Liga
11.04.2015;Celta Vigo;Rayo Vallecano;6;1;La Liga
12.04.2015;Getafe;Villarreal;1;1;La Liga
12.04.2015;Espanyol;Ath. Bilbao;1;0;La Liga
12.04.2015;R. Sociedad;Deportivo;2;2;La Liga
12.04.2015;Cordoba;Elche;0;2;La Liga
13.04.2015;Valencia;Levante;3;0;La Liga
07.04.2015;Atl. Madrid;R. Sociedad;2;0;La Liga
07.04.2015;Levante;Sevilla;1;2;La Liga
07.04.2015;Eibar;Malaga;1;0;La Liga
08.04.2015;Deportivo;Cordoba;1;1;La Liga
08.04.2015;Barcelona;Almeria;4;0;La Liga
08.04.2015;Granada;Celta Vigo;1;1;La Liga
