date;home_team;away_team;home_score;away_score;League
13.05.2006;Cadiz;Malaga;5;0;La Liga
13.05.2006;Celta Vigo;Getafe;1;0;La Liga
13.05.2006;Mallorca;Real Zaragoza;3;1;La Liga
13.05.2006;Atl. Madrid;Real Betis;1;1;La Liga
13.05.2006;Villarreal;R. Santander;2;0;La Liga
13.05.2006;Espanyol;R. Sociedad;1;0;La Liga
13.05.2006;Alaves;Deportivo;1;0;La Liga
16.05.2006;Sevilla;Real Madrid;4;3;La Liga
16.05.2006;Osasuna;Valencia;2;1;La Liga
20.05.2006;Ath. Bilbao;Barcelona;3;1;La Liga
06.05.2006;Barcelona;Espanyol;2;0;La Liga
06.05.2006;Malaga;Sevilla;0;2;La Liga
06.05.2006;Valencia;Atl. Madrid;1;1;La Liga
07.05.2006;Real Betis;Mallorca;2;1;La Liga
07.05.2006;Real Zaragoza;Alaves;3;0;La Liga
07.05.2006;R. Sociedad;Celta Vigo;2;2;La Liga
07.05.2006;Getafe;Cadiz;3;1;La Liga
07.05.2006;R. Santander;Osasuna;2;1;La Liga
07.05.2006;Real Madrid;Villarreal;3;3;La Liga
07.05.2006;Deportivo;Ath. Bilbao;1;2;La Liga
03.05.2006;Villarreal;Malaga;2;1;La Liga
03.05.2006;Sevilla;Getafe;3;0;La Liga
03.05.2006;Cadiz;R. Sociedad;2;2;La Liga
03.05.2006;Espanyol;Deportivo;1;2;La Liga
03.05.2006;Ath. Bilbao;Real Zaragoza;1;0;La Liga
03.05.2006;Alaves;Real Betis;2;0;La Liga
03.05.2006;Mallorca;Valencia;2;1;La Liga
03.05.2006;Atl. Madrid;Osasuna;0;1;La Liga
03.05.2006;Celta Vigo;Barcelona;0;1;La Liga
04.05.2006;R. Santander;Real Madrid;2;3;La Liga
29.04.2006;Real Betis;Ath. Bilbao;1;1;La Liga
29.04.2006;Deportivo;Celta Vigo;0;2;La Liga
29.04.2006;Barcelona;Cadiz;1;0;La Liga
30.04.2006;Valencia;Alaves;3;0;La Liga
30.04.2006;Real Zaragoza;Espanyol;1;1;La Liga
30.04.2006;R. Sociedad;Sevilla;1;2;La Liga
30.04.2006;Getafe;Villarreal;1;1;La Liga
30.04.2006;Malaga;R. Santander;2;3;La Liga
30.04.2006;Atl. Madrid;Mallorca;0;1;La Liga
30.04.2006;Osasuna;Real Madrid;0;1;La Liga
22.04.2006;Villarreal;R. Sociedad;0;2;La Liga
22.04.2006;Alaves;Atl. Madrid;0;1;La Liga
22.04.2006;Celta Vigo;Real Zaragoza;4;0;La Liga
23.04.2006;Cadiz;Deportivo;1;1;La Liga
