date;home_team;away_team;home_score;away_score;League
16.05.2014;Malaga;Levante;1;0;La Liga
17.05.2014;Real Madrid;Espanyol;3;1;La Liga
17.05.2014;Barcelona;Atl. Madrid;1;1;La Liga
17.05.2014;Valencia;Celta Vigo;2;1;La Liga
18.05.2014;R. Sociedad;Villarreal;1;2;La Liga
18.05.2014;Rayo Vallecano;Getafe;1;2;La Liga
18.05.2014;Almeria;Ath. Bilbao;0;0;La Liga
18.05.2014;R. Valladolid;Granada;0;1;La Liga
18.05.2014;Osasuna;Real Betis;2;1;La Liga
18.05.2014;Sevilla;Elche;3;1;La Liga
10.05.2014;Villarreal;Rayo Vallecano;4;0;La Liga
10.05.2014;Levante;Valencia;2;0;La Liga
11.05.2014;Ath. Bilbao;R. Sociedad;1;1;La Liga
11.05.2014;Atl. Madrid;Malaga;1;1;La Liga
11.05.2014;Elche;Barcelona;0;0;La Liga
11.05.2014;Getafe;Sevilla;1;0;La Liga
11.05.2014;Granada;Almeria;0;2;La Liga
11.05.2014;Real Betis;R. Valladolid;4;3;La Liga
11.05.2014;Espanyol;Osasuna;1;1;La Liga
11.05.2014;Celta Vigo;Real Madrid;2;0;La Liga
02.05.2014;Rayo Vallecano;Ath. Bilbao;0;3;La Liga
03.05.2014;Barcelona;Getafe;2;2;La Liga
03.05.2014;Malaga;Elche;0;1;La Liga
03.05.2014;Osasuna;Celta Vigo;0;2;La Liga
03.05.2014;R. Valladolid;Espanyol;1;0;La Liga
04.05.2014;Almeria;Real Betis;3;2;La Liga
04.05.2014;Levante;Atl. Madrid;2;0;La Liga
04.05.2014;Sevilla;Villarreal;0;0;La Liga
04.05.2014;Real Madrid;Valencia;2;2;La Liga
05.05.2014;R. Sociedad;Granada;1;1;La Liga
25.04.2014;Elche;Levante;1;1;La Liga
26.04.2014;Granada;Rayo Vallecano;0;3;La Liga
26.04.2014;Getafe;Malaga;1;0;La Liga
26.04.2014;Real Madrid;Osasuna;4;0;La Liga
26.04.2014;Real Betis;R. Sociedad;0;1;La Liga
27.04.2014;Espanyol;Almeria;1;2;La Liga
27.04.2014;Valencia;Atl. Madrid;0;1;La Liga
27.04.2014;Ath. Bilbao;Sevilla;3;1;La Liga
27.04.2014;Villarreal;Barcelona;2;3;La Liga
28.04.2014;Celta Vigo;R. Valladolid;4;1;La Liga
18.04.2014;Atl. Madrid;Elche;2;0;La Liga
19.04.2014;Osasuna;Valencia;1;1;La Liga
19.04.2014;Levante;Getafe;0;0;La Liga
19.04.2014;R. Sociedad;Espanyol;2;1;La Liga
20.04.2014;Almeria;Celta Vigo;2;4;La Liga
20.04.2014;Rayo Vallecano;Real Betis;3;1;La Liga
20.04.2014;Sevilla;Granada;4;0;La Liga
20.04.2014;Barcelona;Ath. Bilbao;2;1;La Liga
21.04.2014;Malaga;Villarreal;2;0;La Liga
07.05.2014;R. Valladolid;Real Madrid;1;1;La Liga
11.04.2014;Osasuna;R. Valladolid;0;0;La Liga
12.04.2014;Celta Vigo;R. Sociedad;2;2;La Liga
12.04.2014;Villarreal;Levante;1;0;La Liga
12.04.2014;Granada;Barcelona;1;0;La Liga
12.04.2014;Real Madrid;Almeria;4;0;La Liga
13.04.2014;Real Betis;Sevilla;0;2;La Liga
13.04.2014;Valencia;Elche;2;1;La Liga
13.04.2014;Getafe;Atl. Madrid;0;2;La Liga
13.04.2014;Espanyol;Rayo Vallecano;2;2;La Liga
14.04.2014;Ath. Bilbao;Malaga;3;0;La Liga
04.04.2014;Almeria;Osasuna;1;2;La Liga
05.04.2014;Atl. Madrid;Villarreal;1;0;La Liga
05.04.2014;Barcelona;Real Betis;3;1;La Liga
05.04.2014;R. Sociedad;Real Madrid;0;4;La Liga
05.04.2014;Rayo Vallecano;Celta Vigo;3;0;La Liga
06.04.2014;Malaga;Granada;4;1;La Liga
06.04.2014;Elche;Getafe;1;0;La Liga
06.04.2014;Sevilla;Espanyol;4;1;La Liga
06.04.2014;R. Valladolid;Valencia;0;0;La Liga
07.04.2014;Levante;Ath. Bilbao;1;2;La Liga
29.03.2014;Espanyol;Barcelona;0;1;La Liga
29.03.2014;Celta Vigo;Sevilla;1;0;La Liga
29.03.2014;Ath. Bilbao;Atl. Madrid;1;2;La Liga
29.03.2014;Real Madrid;Rayo Vallecano;5;0;La Liga
30.03.2014;R. Valladolid;Almeria;1;0;La Liga
30.03.2014;Osasuna;R. Sociedad;1;1;La Liga
30.03.2014;Villarreal;Elche;1;1;La Liga
30.03.2014;Valencia;Getafe;1;3;La Liga
31.03.2014;Granada;Levante;0;2;La Liga
31.03.2014;Real Betis;Malaga;1;2;La Liga
25.03.2014;Malaga;Espanyol;1;2;La Liga
25.03.2014;Elche;Ath. Bilbao;0;0;La Liga
26.03.2014;Barcelona;Celta Vigo;3;0;La Liga
26.03.2014;Rayo Vallecano;Osasuna;1;0;La Liga
26.03.2014;Atl. Madrid;Granada;1;0;La Liga
26.03.2014;Sevilla;Real Madrid;2;1;La Liga
27.03.2014;Getafe;Villarreal;0;1;La Liga
27.03.2014;R. Sociedad;R. Valladolid;1;0;La Liga
27.03.2014;Levante;Real Betis;1;3;La Liga
27.03.2014;Almeria;Valencia;2;2;La Liga
21.03.2014;Celta Vigo;Malaga;0;2;La Liga
22.03.2014;Granada;Elche;1;0;La Liga
22.03.2014;Espanyol;Levante;0;0;La Liga
22.03.2014;R. Valladolid;Rayo Vallecano;1;1;La Liga
22.03.2014;Ath. Bilbao;Getafe;1;0;La Liga
23.03.2014;Osasuna;Sevilla;1;2;La Liga
23.03.2014;Real Betis;Atl. Madrid;0;2;La Liga
23.03.2014;Valencia;Villarreal;2;1;La Liga
23.03.2014;Real Madrid;Barcelona;3;4;La Liga
24.03.2014;Almeria;R. Sociedad;4;3;La Liga
14.03.2014;Getafe;Granada;3;3;La Liga
15.03.2014;Levante;Celta Vigo;0;1;La Liga
15.03.2014;Rayo Vallecano;Almeria;3;1;La Liga
15.03.2014;Malaga;Real Madrid;0;1;La Liga
15.03.2014;Atl. Madrid;Espanyol;1;0;La Liga
16.03.2014;Elche;Real Betis;0;0;La Liga
16.03.2014;Barcelona;Osasuna;7;0;La Liga
16.03.2014;Sevilla;R. Valladolid;4;1;La Liga
16.03.2014;R. Sociedad;Valencia;1;0;La Liga
17.03.2014;Villarreal;Ath. Bilbao;1;1;La Liga
08.03.2014;R. Valladolid;Barcelona;1;0;La Liga
08.03.2014;Real Betis;Getafe;2;0;La Liga
08.03.2014;Celta Vigo;Atl. Madrid;0;2;La Liga
08.03.2014;Granada;Villarreal;2;0;La Liga
09.03.2014;Espanyol;Elche;3;1;La Liga
09.03.2014;Almeria;Sevilla;1;3;La Liga
09.03.2014;Real Madrid;Levante;3;0;La Liga
09.03.2014;Valencia;Ath. Bilbao;1;1;La Liga
10.03.2014;Osasuna;Malaga;0;2;La Liga
10.03.2014;R. Sociedad;Rayo Vallecano;2;3;La Liga
28.02.2014;Ath. Bilbao;Granada;4;0;La Liga
01.03.2014;Malaga;R. Valladolid;1;1;La Liga
01.03.2014;Levante;Osasuna;2;0;La Liga
01.03.2014;Getafe;Espanyol;0;0;La Liga
01.03.2014;Elche;Celta Vigo;1;0;La Liga
02.03.2014;Villarreal;Real Betis;1;1;La Liga
02.03.2014;Atl. Madrid;Real Madrid;2;2;La Liga
02.03.2014;Sevilla;R. Sociedad;1;0;La Liga
02.03.2014;Barcelona;Almeria;4;1;La Liga
02.03.2014;Rayo Vallecano;Valencia;1;0;La Liga
21.02.2014;R. Valladolid;Levante;1;1;La Liga
