date;home_team;away_team;home_score;away_score;League
23.05.2004;R. Santander;Deportivo;0;1;La Liga
23.05.2004;Malaga;Real Betis;2;3;La Liga
23.05.2004;Valencia;Albacete;0;1;La Liga
23.05.2004;Sevilla;Osasuna;1;0;La Liga
23.05.2004;Ath. Bilbao;Atl. Madrid;3;4;La Liga
23.05.2004;Real Zaragoza;Barcelona;2;1;La Liga
23.05.2004;Celta Vigo;Mallorca;1;2;La Liga
23.05.2004;Espanyol;Murcia;2;0;La Liga
23.05.2004;Real Madrid;R. Sociedad;1;4;La Liga
23.05.2004;R. Valladolid;Villarreal;3;0;La Liga
14.05.2004;Villarreal;Valencia;2;1;La Liga
15.05.2004;Deportivo;Celta Vigo;3;0;La Liga
15.05.2004;Real Betis;R. Valladolid;1;0;La Liga
16.05.2004;Albacete;Sevilla;1;4;La Liga
16.05.2004;Osasuna;Ath. Bilbao;1;2;La Liga
16.05.2004;Mallorca;Espanyol;4;2;La Liga
16.05.2004;R. Sociedad;Malaga;1;1;La Liga
16.05.2004;Atl. Madrid;Real Zaragoza;1;2;La Liga
16.05.2004;Barcelona;R. Santander;1;0;La Liga
16.05.2004;Murcia;Real Madrid;2;1;La Liga
08.05.2004;Celta Vigo;Barcelona;1;0;La Liga
08.05.2004;Real Madrid;Mallorca;2;3;La Liga
09.05.2004;Ath. Bilbao;Albacete;1;1;La Liga
09.05.2004;Real Zaragoza;Osasuna;1;0;La Liga
09.05.2004;Espanyol;Deportivo;2;0;La Liga
09.05.2004;Malaga;Murcia;1;0;La Liga
09.05.2004;R. Valladolid;R. Sociedad;2;2;La Liga
09.05.2004;Villarreal;Real Betis;1;0;La Liga
09.05.2004;Sevilla;Valencia;0;2;La Liga
09.05.2004;R. Santander;Atl. Madrid;2;2;La Liga
01.05.2004;Atl. Madrid;Celta Vigo;3;2;La Liga
01.05.2004;Deportivo;Real Madrid;2;0;La Liga
02.05.2004;Murcia;R. Valladolid;2;1;La Liga
02.05.2004;Sevilla;Ath. Bilbao;2;0;La Liga
02.05.2004;Albacete;Real Zaragoza;3;1;La Liga
02.05.2004;Mallorca;Malaga;2;1;La Liga
02.05.2004;R. Sociedad;Villarreal;2;2;La Liga
02.05.2004;Osasuna;R. Santander;1;2;La Liga
02.05.2004;Valencia;Real Betis;2;0;La Liga
02.05.2004;Barcelona;Espanyol;4;1;La Liga
24.04.2004;Espanyol;Atl. Madrid;3;1;La Liga
24.04.2004;Malaga;Deportivo;1;1;La Liga
25.04.2004;Real Zaragoza;Sevilla;4;4;La Liga
25.04.2004;R. Santander;Albacete;0;2;La Liga
25.04.2004;Celta Vigo;Osasuna;1;0;La Liga
25.04.2004;R. Valladolid;Mallorca;1;3;La Liga
25.04.2004;Villarreal;Murcia;1;0;La Liga
25.04.2004;Real Betis;R. Sociedad;2;1;La Liga
25.04.2004;Real Madrid;Barcelona;1;2;La Liga
25.04.2004;Ath. Bilbao;Valencia;1;1;La Liga
17.04.2004;Deportivo;R. Valladolid;1;1;La Liga
17.04.2004;Ath. Bilbao;Real Zaragoza;4;0;La Liga
17.04.2004;Atl. Madrid;Real Madrid;1;2;La Liga
18.04.2004;Sevilla;R. Santander;5;2;La Liga
