date;home_team;away_team;home_score;away_score;League
24.07.2020;Antalyaspor;Galatasaray;2;2;Süper Lig
25.07.2020;Göztepe;Sivasspor;3;1;Süper Lig
25.07.2020;Gençlerbirliği;Beşiktaş;0;3;Süper Lig
25.07.2020;Denizlispor;Ankaragücü;0;1;Süper Lig
25.07.2020;Konyaspor;Alanyaspor;2;3;Süper Lig
25.07.2020;Kayserispor;Trabzonspor;1;2;Süper Lig
25.07.2020;Yeni Malatyaspor;Gaziantep FK;0;1;Süper Lig
25.07.2020;Fenerbahçe;Ç. Rizespor;3;1;Süper Lig
26.07.2020;Kasımpaşa;Başakşehir;3;2;Süper Lig
18.07.2020;Galatasaray;Göztepe;3;1;Süper Lig
18.07.2020;Gaziantep FK;Kasımpaşa;2;2;Süper Lig
19.07.2020;Ç. Rizespor;Yeni Malatyaspor;3;0;Süper Lig
19.07.2020;Trabzonspor;Konyaspor;3;4;Süper Lig
19.07.2020;Ankaragücü;Antalyaspor;0;1;Süper Lig
19.07.2020;Sivasspor;Gençlerbirliği;2;0;Süper Lig
19.07.2020;Beşiktaş;Fenerbahçe;2;0;Süper Lig
19.07.2020;Başakşehir;Kayserispor;1;0;Süper Lig
19.07.2020;Alanyaspor;Denizlispor;1;0;Süper Lig
11.07.2020;Göztepe;Gençlerbirliği;1;3;Süper Lig
12.07.2020;Ankaragücü;Galatasaray;1;0;Süper Lig
12.07.2020;Fenerbahçe;Sivasspor;1;2;Süper Lig
12.07.2020;Antalyaspor;Alanyaspor;1;0;Süper Lig
13.07.2020;Kasımpaşa;Ç. Rizespor;2;0;Süper Lig
13.07.2020;Kayserispor;Gaziantep FK;1;1;Süper Lig
13.07.2020;Denizlispor;Trabzonspor;2;1;Süper Lig
13.07.2020;Konyaspor;Başakşehir;4;3;Süper Lig
13.07.2020;Yeni Malatyaspor;Beşiktaş;0;1;Süper Lig
07.07.2020;Gençlerbirliği;Fenerbahçe;1;1;Süper Lig
07.07.2020;Başakşehir;Denizlispor;2;0;Süper Lig
08.07.2020;Sivasspor;Yeni Malatyaspor;0;1;Süper Lig
08.07.2020;Trabzonspor;Antalyaspor;2;2;Süper Lig
