date;home_team;away_team;home_score;away_score;League
03.05.2002;Göztepe;Trabzonspor;4;2;Süper Lig
04.05.2002;Fenerbahçe;Diyarbakırspor;3;1;Süper Lig
04.05.2002;Denizlispor;Kocaelispor;4;0;Süper Lig
04.05.2002;Gaziantepspor;Beşiktaş;1;0;Süper Lig
04.05.2002;Gençlerbirliği;Bursaspor;3;2;Süper Lig
04.05.2002;Samsunspor;Malatyaspor;1;1;Süper Lig
04.05.2002;Ç. Rizespor;Ankaragücü;3;2;Süper Lig
04.05.2002;Antalyaspor;İstanbulspor;2;0;Süper Lig
04.05.2002;Galatasaray;Yozgatspor AŞ;5;0;Süper Lig
27.04.2002;Trabzonspor;Gençlerbirliği;0;0;Süper Lig
27.04.2002;Beşiktaş;Göztepe;1;2;Süper Lig
27.04.2002;Ankaragücü;Denizlispor;1;1;Süper Lig
27.04.2002;Samsunspor;Antalyaspor;2;0;Süper Lig
27.04.2002;Diyarbakırspor;Malatyaspor;0;0;Süper Lig
27.04.2002;İstanbulspor;Ç. Rizespor;3;1;Süper Lig
27.04.2002;Yozgatspor AŞ;Gaziantepspor;1;2;Süper Lig
28.04.2002;Bursaspor;Fenerbahçe;0;1;Süper Lig
28.04.2002;Kocaelispor;Galatasaray;0;2;Süper Lig
20.04.2002;Gençlerbirliği;Beşiktaş;1;1;Süper Lig
21.04.2002;Denizlispor;İstanbulspor;1;1;Süper Lig
21.04.2002;Gaziantepspor;Göztepe;4;0;Süper Lig
21.04.2002;Samsunspor;Ç. Rizespor;1;0;Süper Lig
21.04.2002;Malatyaspor;Bursaspor;2;1;Süper Lig
21.04.2002;Kocaelispor;Yozgatspor AŞ;4;3;Süper Lig
21.04.2002;Antalyaspor;Diyarbakırspor;0;0;Süper Lig
21.04.2002;Fenerbahçe;Trabzonspor;3;0;Süper Lig
21.04.2002;Galatasaray;Ankaragücü;2;0;Süper Lig
12.04.2002;Trabzonspor;Malatyaspor;0;0;Süper Lig
13.04.2002;Ankaragücü;Yozgatspor AŞ;1;1;Süper Lig
13.04.2002;Samsunspor;Denizlispor;3;4;Süper Lig
13.04.2002;İstanbulspor;Galatasaray;0;2;Süper Lig
13.04.2002;Göztepe;Gençlerbirliği;1;1;Süper Lig
14.04.2002;Gaziantepspor;Kocaelispor;3;5;Süper Lig
14.04.2002;Diyarbakırspor;Ç. Rizespor;1;0;Süper Lig
14.04.2002;Bursaspor;Antalyaspor;0;1;Süper Lig
14.04.2002;Beşiktaş;Fenerbahçe;0;2;Süper Lig
05.04.2002;Fenerbahçe;Göztepe;3;0;Süper Lig
06.04.2002;Denizlispor;Diyarbakırspor;2;1;Süper Lig
06.04.2002;Ç. Rizespor;Bursaspor;3;1;Süper Lig
06.04.2002;Gençlerbirliği;Gaziantepspor;1;1;Süper Lig
07.04.2002;Malatyaspor;Beşiktaş;0;1;Süper Lig
07.04.2002;Kocaelispor;Ankaragücü;4;4;Süper Lig
07.04.2002;Antalyaspor;Trabzonspor;4;2;Süper Lig
07.04.2002;Yozgatspor AŞ;İstanbulspor;1;1;Süper Lig
07.04.2002;Samsunspor;Galatasaray;0;1;Süper Lig
29.03.2002;Beşiktaş;Antalyaspor;0;0;Süper Lig
30.03.2002;Trabzonspor;Ç. Rizespor;2;1;Süper Lig
30.03.2002;Gaziantepspor;Ankaragücü;1;1;Süper Lig
30.03.2002;İstanbulspor;Kocaelispor;0;1;Süper Lig
30.03.2002;Diyarbakırspor;Galatasaray;0;0;Süper Lig
31.03.2002;Samsunspor;Yozgatspor AŞ;0;0;Süper Lig
31.03.2002;Bursaspor;Denizlispor;3;3;Süper Lig
31.03.2002;Göztepe;Malatyaspor;2;1;Süper Lig
31.03.2002;Gençlerbirliği;Fenerbahçe;1;1;Süper Lig
22.03.2002;Fenerbahçe;Gaziantepspor;4;1;Süper Lig
23.03.2002;Denizlispor;Trabzonspor;2;1;Süper Lig
23.03.2002;Samsunspor;Kocaelispor;0;0;Süper Lig
23.03.2002;Yozgatspor AŞ;Diyarbakırspor;2;0;Süper Lig
23.03.2002;Galatasaray;Bursaspor;2;1;Süper Lig
24.03.2002;Ankaragücü;İstanbulspor;4;2;Süper Lig
24.03.2002;Malatyaspor;Gençlerbirliği;1;0;Süper Lig
24.03.2002;Antalyaspor;Göztepe;2;0;Süper Lig
24.03.2002;Ç. Rizespor;Beşiktaş;1;3;Süper Lig
15.03.2002;Beşiktaş;Denizlispor;2;2;Süper Lig
16.03.2002;Gaziantepspor;İstanbulspor;2;2;Süper Lig
16.03.2002;Göztepe;Ç. Rizespor;2;3;Süper Lig
16.03.2002;Bursaspor;Yozgatspor AŞ;3;1;Süper Lig
17.03.2002;Gençlerbirliği;Antalyaspor;1;0;Süper Lig
17.03.2002;Samsunspor;Ankaragücü;2;0;Süper Lig
17.03.2002;Diyarbakırspor;Kocaelispor;1;1;Süper Lig
17.03.2002;Fenerbahçe;Malatyaspor;2;2;Süper Lig
03.04.2002;Trabzonspor;Galatasaray;0;2;Süper Lig
08.03.2002;Ankaragücü;Diyarbakırspor;1;1;Süper Lig
09.03.2002;Samsunspor;İstanbulspor;0;1;Süper Lig
09.03.2002;Ç. Rizespor;Gençlerbirliği;1;2;Süper Lig
09.03.2002;Yozgatspor AŞ;Trabzonspor;2;3;Süper Lig
09.03.2002;Galatasaray;Beşiktaş;1;0;Süper Lig
10.03.2002;Denizlispor;Göztepe;2;1;Süper Lig
10.03.2002;Malatyaspor;Gaziantepspor;1;1;Süper Lig
10.03.2002;Kocaelispor;Bursaspor;1;2;Süper Lig
10.03.2002;Antalyaspor;Fenerbahçe;0;1;Süper Lig
01.03.2002;Fenerbahçe;Ç. Rizespor;2;1;Süper Lig
02.03.2002;Trabzonspor;Kocaelispor;1;2;Süper Lig
02.03.2002;Gençlerbirliği;Denizlispor;4;2;Süper Lig
02.03.2002;Samsunspor;Gaziantepspor;2;1;Süper Lig
02.03.2002;Beşiktaş;Yozgatspor AŞ;4;2;Süper Lig
03.03.2002;Diyarbakırspor;İstanbulspor;1;0;Süper Lig
03.03.2002;Malatyaspor;Antalyaspor;2;1;Süper Lig
03.03.2002;Bursaspor;Ankaragücü;2;1;Süper Lig
03.03.2002;Göztepe;Galatasaray;2;0;Süper Lig
22.02.2002;Kocaelispor;Beşiktaş;0;2;Süper Lig
23.02.2002;Samsunspor;Diyarbakırspor;0;0;Süper Lig
23.02.2002;İstanbulspor;Bursaspor;3;0;Süper Lig
23.02.2002;Antalyaspor;Gaziantepspor;3;3;Süper Lig
23.02.2002;Galatasaray;Gençlerbirliği;3;1;Süper Lig
24.02.2002;Ankaragücü;Trabzonspor;4;2;Süper Lig
24.02.2002;Ç. Rizespor;Malatyaspor;0;0;Süper Lig
24.02.2002;Yozgatspor AŞ;Göztepe;1;1;Süper Lig
24.02.2002;Denizlispor;Fenerbahçe;1;2;Süper Lig
15.02.2002;Gaziantepspor;Diyarbakırspor;0;1;Süper Lig
16.02.2002;Gençlerbirliği;Yozgatspor AŞ;3;2;Süper Lig
16.02.2002;Samsunspor;Bursaspor;2;3;Süper Lig
16.02.2002;Malatyaspor;Denizlispor;0;0;Süper Lig
16.02.2002;Fenerbahçe;Galatasaray;1;0;Süper Lig
17.02.2002;Trabzonspor;İstanbulspor;2;0;Süper Lig
17.02.2002;Antalyaspor;Ç. Rizespor;2;2;Süper Lig
17.02.2002;Göztepe;Kocaelispor;3;0;Süper Lig
17.02.2002;Beşiktaş;Ankaragücü;1;2;Süper Lig
08.02.2002;Galatasaray;Malatyaspor;1;0;Süper Lig
09.02.2002;Denizlispor;Antalyaspor;3;2;Süper Lig
09.02.2002;Ankaragücü;Göztepe;4;2;Süper Lig
09.02.2002;Diyarbakırspor;Bursaspor;2;3;Süper Lig
09.02.2002;Yozgatspor AŞ;Fenerbahçe;1;2;Süper Lig
10.02.2002;İstanbulspor;Beşiktaş;1;2;Süper Lig
10.02.2002;Samsunspor;Trabzonspor;1;2;Süper Lig
10.02.2002;Ç. Rizespor;Gaziantepspor;1;0;Süper Lig
10.02.2002;Kocaelispor;Gençlerbirliği;0;1;Süper Lig
01.02.2002;Fenerbahçe;Kocaelispor;3;0;Süper Lig
02.02.2002;Trabzonspor;Diyarbakırspor;0;2;Süper Lig
02.02.2002;Gaziantepspor;Bursaspor;5;2;Süper Lig
02.02.2002;Ç. Rizespor;Denizlispor;3;1;Süper Lig
02.02.2002;Beşiktaş;Samsunspor;0;0;Süper Lig
03.02.2002;Gençlerbirliği;Ankaragücü;0;1;Süper Lig
03.02.2002;Malatyaspor;Yozgatspor AŞ;2;1;Süper Lig
03.02.2002;Göztepe;İstanbulspor;0;0;Süper Lig
03.02.2002;Antalyaspor;Galatasaray;1;1;Süper Lig
26.01.2002;Ankaragücü;Fenerbahçe;3;2;Süper Lig
27.01.2002;Denizlispor;Gaziantepspor;5;2;Süper Lig
27.01.2002;Samsunspor;Göztepe;1;2;Süper Lig
