date;home_team;away_team;home_score;away_score;League
06.06.2023;F. Karagümrük;Kasımpaşa;3;0;Süper Lig
06.06.2023;Sivasspor;Kayserispor;1;1;Süper Lig
06.06.2023;Başakşehir;Trabzonspor;3;1;Süper Lig
07.06.2023;Hatayspor;Galatasaray;0;3;Süper Lig
07.06.2023;Fenerbahçe;Gaziantep FK;3;0;Süper Lig
07.06.2023;Giresunspor;Antalyaspor;2;0;Süper Lig
07.06.2023;İstanbulspor;Ümraniyespor;4;0;Süper Lig
07.06.2023;Ankaragücü;Adana Demirspor;1;2;Süper Lig
07.06.2023;Beşiktaş;Konyaspor;3;3;Süper Lig
03.06.2023;Konyaspor;F. Karagümrük;1;1;Süper Lig
03.06.2023;Trabzonspor;Alanyaspor;5;1;Süper Lig
03.06.2023;Kasımpaşa;Beşiktaş;2;5;Süper Lig
03.06.2023;Kayserispor;Ankaragücü;0;1;Süper Lig
03.06.2023;Adana Demirspor;Başakşehir;2;3;Süper Lig
03.06.2023;Gaziantep FK;İstanbulspor;0;3;Süper Lig
03.06.2023;Ümraniyespor;Giresunspor;0;1;Süper Lig
03.06.2023;Antalyaspor;Hatayspor;3;0;Süper Lig
04.06.2023;Galatasaray;Fenerbahçe;3;0;Süper Lig
30.05.2023;Fenerbahçe;Antalyaspor;2;0;Süper Lig
30.05.2023;Hatayspor;Ümraniyespor;0;3;Süper Lig
30.05.2023;Ankaragücü;Galatasaray;1;4;Süper Lig
30.05.2023;Giresunspor;Trabzonspor;2;4;Süper Lig
30.05.2023;Başakşehir;Gaziantep FK;3;0;Süper Lig
30.05.2023;İstanbulspor;Adana Demirspor;0;2;Süper Lig
30.05.2023;Alanyaspor;Kasımpaşa;1;3;Süper Lig
30.05.2023;Sivasspor;Konyaspor;1;0;Süper Lig
30.05.2023;F. Karagümrük;Kayserispor;2;0;Süper Lig
20.05.2023;Hatayspor;Fenerbahçe;0;3;Süper Lig
20.05.2023;Gaziantep FK;Giresunspor;0;3;Süper Lig
20.05.2023;Kasımpaşa;İstanbulspor;1;0;Süper Lig
20.05.2023;Kayserispor;Alanyaspor;0;4;Süper Lig
20.05.2023;Galatasaray;Sivasspor;2;0;Süper Lig
21.05.2023;Ümraniyespor;Ankaragücü;1;2;Süper Lig
21.05.2023;Adana Demirspor;Beşiktaş;1;4;Süper Lig
21.05.2023;Antalyaspor;Başakşehir;0;0;Süper Lig
22.05.2023;Trabzonspor;F. Karagümrük;4;1;Süper Lig
16.05.2023;Sivasspor;Kasımpaşa;1;2;Süper Lig
16.05.2023;İstanbulspor;Galatasaray;0;2;Süper Lig
16.05.2023;Alanyaspor;Konyaspor;0;3;Süper Lig
17.05.2023;Başakşehir;Ümraniyespor;1;1;Süper Lig
17.05.2023;Beşiktaş;Gaziantep FK;3;0;Süper Lig
17.05.2023;Giresunspor;Hatayspor;3;0;Süper Lig
17.05.2023;Ankaragücü;Antalyaspor;1;1;Süper Lig
17.05.2023;F. Karagümrük;Adana Demirspor;2;3;Süper Lig
18.05.2023;Fenerbahçe;Trabzonspor;3;1;Süper Lig
06.05.2023;Antalyaspor;Beşiktaş;1;3;Süper Lig
06.05.2023;Adana Demirspor;Alanyaspor;4;2;Süper Lig
07.05.2023;Gaziantep FK;F. Karagümrük;0;3;Süper Lig
07.05.2023;Hatayspor;İstanbulspor;0;3;Süper Lig
07.05.2023;Ümraniyespor;Sivasspor;4;1;Süper Lig
07.05.2023;Konyaspor;Kayserispor;2;2;Süper Lig
07.05.2023;Giresunspor;Fenerbahçe;1;1;Süper Lig
08.05.2023;Trabzonspor;Ankaragücü;2;0;Süper Lig
08.05.2023;Galatasaray;Başakşehir;1;0;Süper Lig
28.04.2023;Alanyaspor;Ümraniyespor;1;0;Süper Lig
29.04.2023;F. Karagümrük;Antalyaspor;0;1;Süper Lig
29.04.2023;Konyaspor;Trabzonspor;2;1;Süper Lig
29.04.2023;Ankaragücü;Kasımpaşa;0;0;Süper Lig
29.04.2023;Sivasspor;Fenerbahçe;1;3;Süper Lig
30.04.2023;Beşiktaş;Galatasaray;3;1;Süper Lig
30.04.2023;Kayserispor;Gaziantep FK;3;0;Süper Lig
30.04.2023;Başakşehir;Hatayspor;3;0;Süper Lig
01.05.2023;İstanbulspor;Giresunspor;1;0;Süper Lig
22.04.2023;Ümraniyespor;Beşiktaş;0;2;Süper Lig
23.04.2023;Hatayspor;Ankaragücü;0;3;Süper Lig
23.04.2023;Kasımpaşa;Konyaspor;1;2;Süper Lig
23.04.2023;Adana Demirspor;Kayserispor;5;3;Süper Lig
23.04.2023;Gaziantep FK;Alanyaspor;0;3;Süper Lig
23.04.2023;Galatasaray;F. Karagümrük;3;3;Süper Lig
24.04.2023;Giresunspor;Başakşehir;2;4;Süper Lig
24.04.2023;Antalyaspor;Sivasspor;1;2;Süper Lig
24.04.2023;Fenerbahçe;İstanbulspor;3;3;Süper Lig
18.04.2023;F. Karagümrük;Ümraniyespor;4;2;Süper Lig
18.04.2023;Alanyaspor;Galatasaray;1;4;Süper Lig
19.04.2023;İstanbulspor;Antalyaspor;3;3;Süper Lig
19.04.2023;Kayserispor;Kasımpaşa;0;0;Süper Lig
19.04.2023;Beşiktaş;Hatayspor;3;0;Süper Lig
19.04.2023;Konyaspor;Adana Demirspor;1;2;Süper Lig
19.04.2023;Başakşehir;Fenerbahçe;1;2;Süper Lig
20.04.2023;Ankaragücü;Giresunspor;3;1;Süper Lig
20.04.2023;Sivasspor;Trabzonspor;4;1;Süper Lig
14.04.2023;Antalyaspor;Alanyaspor;3;1;Süper Lig
14.04.2023;Galatasaray;Kayserispor;6;0;Süper Lig
15.04.2023;İstanbulspor;Başakşehir;1;0;Süper Lig
15.04.2023;Adana Demirspor;Kasımpaşa;5;0;Süper Lig
15.04.2023;Fenerbahçe;Ankaragücü;2;1;Süper Lig
16.04.2023;Hatayspor;F. Karagümrük;0;3;Süper Lig
16.04.2023;Gaziantep FK;Konyaspor;0;3;Süper Lig
16.04.2023;Giresunspor;Sivasspor;1;0;Süper Lig
16.04.2023;Trabzonspor;Beşiktaş;0;0;Süper Lig
07.04.2023;Konyaspor;Antalyaspor;1;1;Süper Lig
08.04.2023;Ankaragücü;İstanbulspor;3;2;Süper Lig
08.04.2023;Kasımpaşa;Trabzonspor;2;0;Süper Lig
09.04.2023;Sivasspor;Başakşehir;1;1;Süper Lig
09.04.2023;Adana Demirspor;Gaziantep FK;3;0;Süper Lig
09.04.2023;Beşiktaş;Giresunspor;3;1;Süper Lig
09.04.2023;Alanyaspor;Hatayspor;3;0;Süper Lig
10.04.2023;Kayserispor;Ümraniyespor;3;1;Süper Lig
10.04.2023;F. Karagümrük;Fenerbahçe;1;2;Süper Lig
01.04.2023;Başakşehir;Ankaragücü;1;0;Süper Lig
01.04.2023;Trabzonspor;Kayserispor;3;4;Süper Lig
01.04.2023;Galatasaray;Adana Demirspor;2;0;Süper Lig
02.04.2023;Ümraniyespor;Konyaspor;2;2;Süper Lig
02.04.2023;Giresunspor;Alanyaspor;2;2;Süper Lig
02.04.2023;Hatayspor;Sivasspor;0;3;Süper Lig
02.04.2023;Gaziantep FK;Kasımpaşa;0;3;Süper Lig
02.04.2023;Fenerbahçe;Beşiktaş;2;4;Süper Lig
03.04.2023;İstanbulspor;F. Karagümrük;0;1;Süper Lig
17.03.2023;Konyaspor;Galatasaray;2;1;Süper Lig
18.03.2023;Kasımpaşa;Ümraniyespor;1;1;Süper Lig
18.03.2023;Adana Demirspor;Antalyaspor;2;0;Süper Lig
18.03.2023;Beşiktaş;İstanbulspor;3;1;Süper Lig
19.03.2023;Sivasspor;Ankaragücü;2;0;Süper Lig
19.03.2023;F. Karagümrük;Başakşehir;2;2;Süper Lig
19.03.2023;Gaziantep FK;Trabzonspor;0;3;Süper Lig
19.03.2023;Alanyaspor;Fenerbahçe;1;3;Süper Lig
19.03.2023;Kayserispor;Hatayspor;3;0;Süper Lig
10.03.2023;Giresunspor;F. Karagümrük;2;2;Süper Lig
11.03.2023;Antalyaspor;Kayserispor;4;0;Süper Lig
11.03.2023;Galatasaray;Kasımpaşa;1;0;Süper Lig
