date;home_team;away_team;home_score;away_score;League
20.05.2011;Başakşehir;Manisaspor;0;0;Süper Lig
20.05.2011;Galatasaray;Konyaspor;2;0;Süper Lig
21.05.2011;Bucaspor;Kayserispor;3;3;Süper Lig
21.05.2011;Ankaragücü;Antalyaspor;2;3;Süper Lig
21.05.2011;Bursaspor;Gençlerbirliği;1;0;Süper Lig
21.05.2011;Gaziantepspor;Beşiktaş;0;0;Süper Lig
22.05.2011;Eskişehirspor;Kasımpaşa;4;0;Süper Lig
22.05.2011;Sivasspor;Fenerbahçe;3;4;Süper Lig
22.05.2011;Karabükspor;Trabzonspor;0;4;Süper Lig
13.05.2011;Antalyaspor;Karabükspor;1;2;Süper Lig
14.05.2011;Konyaspor;Sivasspor;1;1;Süper Lig
14.05.2011;Manisaspor;Bucaspor;4;2;Süper Lig
14.05.2011;Gençlerbirliği;Galatasaray;2;3;Süper Lig
15.05.2011;Kayserispor;Gaziantepspor;1;2;Süper Lig
15.05.2011;Kasımpaşa;Bursaspor;0;3;Süper Lig
15.05.2011;Trabzonspor;Başakşehir;3;1;Süper Lig
15.05.2011;Fenerbahçe;Ankaragücü;6;0;Süper Lig
16.05.2011;Beşiktaş;Eskişehirspor;3;1;Süper Lig
06.05.2011;Eskişehirspor;Kayserispor;1;2;Süper Lig
07.05.2011;Başakşehir;Antalyaspor;1;1;Süper Lig
07.05.2011;Bursaspor;Beşiktaş;0;3;Süper Lig
07.05.2011;Gaziantepspor;Manisaspor;1;0;Süper Lig
08.05.2011;Gençlerbirliği;Konyaspor;2;1;Süper Lig
08.05.2011;Karabükspor;Fenerbahçe;0;1;Süper Lig
08.05.2011;Bucaspor;Trabzonspor;1;2;Süper Lig
08.05.2011;Sivasspor;Ankaragücü;1;1;Süper Lig
09.05.2011;Galatasaray;Kasımpaşa;3;1;Süper Lig
29.04.2011;Sivasspor;Gençlerbirliği;1;1;Süper Lig
30.04.2011;Kasımpaşa;Konyaspor;2;2;Süper Lig
30.04.2011;Antalyaspor;Bucaspor;3;3;Süper Lig
30.04.2011;Beşiktaş;Galatasaray;2;0;Süper Lig
01.05.2011;Manisaspor;Eskişehirspor;3;1;Süper Lig
01.05.2011;Fenerbahçe;Başakşehir;2;0;Süper Lig
01.05.2011;Trabzonspor;Gaziantepspor;3;0;Süper Lig
01.05.2011;Kayserispor;Bursaspor;1;0;Süper Lig
02.05.2011;Ankaragücü;Karabükspor;0;0;Süper Lig
22.04.2011;Eskişehirspor;Trabzonspor;0;0;Süper Lig
23.04.2011;Karabükspor;Sivasspor;2;1;Süper Lig
23.04.2011;Bursaspor;Manisaspor;2;1;Süper Lig
23.04.2011;Galatasaray;Kayserispor;1;1;Süper Lig
24.04.2011;Gençlerbirliği;Kasımpaşa;1;1;Süper Lig
24.04.2011;Gaziantepspor;Antalyaspor;2;1;Süper Lig
24.04.2011;Başakşehir;Ankaragücü;1;4;Süper Lig
24.04.2011;Bucaspor;Fenerbahçe;3;5;Süper Lig
25.04.2011;Konyaspor;Beşiktaş;1;1;Süper Lig
15.04.2011;Beşiktaş;Gençlerbirliği;2;2;Süper Lig
16.04.2011;Ankaragücü;Bucaspor;5;3;Süper Lig
16.04.2011;Karabükspor;Başakşehir;0;2;Süper Lig
16.04.2011;Fenerbahçe;Gaziantepspor;1;0;Süper Lig
17.04.2011;Sivasspor;Kasımpaşa;1;1;Süper Lig
17.04.2011;Kayserispor;Konyaspor;1;3;Süper Lig
17.04.2011;Antalyaspor;Eskişehirspor;2;2;Süper Lig
17.04.2011;Trabzonspor;Bursaspor;1;0;Süper Lig
18.04.2011;Manisaspor;Galatasaray;2;3;Süper Lig
08.04.2011;Bursaspor;Antalyaspor;2;3;Süper Lig
09.04.2011;Bucaspor;Karabükspor;2;1;Süper Lig
09.04.2011;Konyaspor;Manisaspor;0;0;Süper Lig
09.04.2011;Eskişehirspor;Fenerbahçe;1;3;Süper Lig
10.04.2011;Başakşehir;Sivasspor;1;2;Süper Lig
10.04.2011;Gaziantepspor;Ankaragücü;3;2;Süper Lig
10.04.2011;Gençlerbirliği;Kayserispor;4;1;Süper Lig
10.04.2011;Galatasaray;Trabzonspor;0;1;Süper Lig
11.04.2011;Kasımpaşa;Beşiktaş;0;1;Süper Lig
02.04.2011;Karabükspor;Gaziantepspor;3;2;Süper Lig
02.04.2011;Sivasspor;Beşiktaş;1;0;Süper Lig
02.04.2011;Ankaragücü;Eskişehirspor;2;2;Süper Lig
02.04.2011;Trabzonspor;Konyaspor;1;0;Süper Lig
03.04.2011;Manisaspor;Gençlerbirliği;0;3;Süper Lig
03.04.2011;Kayserispor;Kasımpaşa;1;3;Süper Lig
03.04.2011;Başakşehir;Bucaspor;2;1;Süper Lig
03.04.2011;Fenerbahçe;Bursaspor;0;0;Süper Lig
04.04.2011;Antalyaspor;Galatasaray;3;0;Süper Lig
18.03.2011;Galatasaray;Fenerbahçe;1;2;Süper Lig
19.03.2011;Kasımpaşa;Manisaspor;1;0;Süper Lig
19.03.2011;Gaziantepspor;Başakşehir;4;1;Süper Lig
19.03.2011;Konyaspor;Antalyaspor;0;0;Süper Lig
19.03.2011;Beşiktaş;Kayserispor;4;2;Süper Lig
20.03.2011;Eskişehirspor;Karabükspor;1;0;Süper Lig
20.03.2011;Gençlerbirliği;Trabzonspor;1;2;Süper Lig
20.03.2011;Bucaspor;Sivasspor;0;4;Süper Lig
21.03.2011;Bursaspor;Ankaragücü;0;0;Süper Lig
11.03.2011;Manisaspor;Beşiktaş;0;0;Süper Lig
12.03.2011;Karabükspor;Bursaspor;1;1;Süper Lig
12.03.2011;Başakşehir;Eskişehirspor;0;2;Süper Lig
12.03.2011;Trabzonspor;Kasımpaşa;1;0;Süper Lig
13.03.2011;Antalyaspor;Gençlerbirliği;0;0;Süper Lig
13.03.2011;Ankaragücü;Galatasaray;3;2;Süper Lig
13.03.2011;Bucaspor;Gaziantepspor;2;1;Süper Lig
13.03.2011;Sivasspor;Kayserispor;1;0;Süper Lig
13.03.2011;Fenerbahçe;Konyaspor;2;0;Süper Lig
04.03.2011;Kayserispor;Manisaspor;1;2;Süper Lig
