date;home_team;away_team;home_score;away_score;League
16.05.2014;Eskişehirspor;Konyaspor;1;1;Süper Lig
16.05.2014;Kayserispor;Fenerbahçe;0;2;Süper Lig
17.05.2014;Ç. Rizespor;Elazığspor;3;1;Süper Lig
17.05.2014;Bursaspor;Gaziantepspor;3;1;Süper Lig
17.05.2014;Galatasaray;Erciyesspor;2;1;Süper Lig
17.05.2014;Beşiktaş;Gençlerbirliği;1;1;Süper Lig
18.05.2014;Karabükspor;Sivasspor;1;0;Süper Lig
18.05.2014;Akhisarspor;Kasımpaşa;1;3;Süper Lig
18.05.2014;Antalyaspor;Trabzonspor;0;2;Süper Lig
09.05.2014;Fenerbahçe;Karabükspor;4;0;Süper Lig
10.05.2014;Gençlerbirliği;Antalyaspor;1;2;Süper Lig
11.05.2014;Erciyesspor;Bursaspor;1;1;Süper Lig
11.05.2014;Sivasspor;Akhisarspor;3;1;Süper Lig
11.05.2014;Kasımpaşa;Ç. Rizespor;1;1;Süper Lig
11.05.2014;Elazığspor;Beşiktaş;0;1;Süper Lig
11.05.2014;Gaziantepspor;Eskişehirspor;1;1;Süper Lig
11.05.2014;Konyaspor;Kayserispor;3;0;Süper Lig
11.05.2014;Trabzonspor;Galatasaray;1;4;Süper Lig
03.05.2014;Antalyaspor;Elazığspor;1;2;Süper Lig
03.05.2014;Eskişehirspor;Kayserispor;1;4;Süper Lig
03.05.2014;Karabükspor;Konyaspor;2;2;Süper Lig
03.05.2014;Erciyesspor;Gaziantepspor;1;0;Süper Lig
03.05.2014;Galatasaray;Gençlerbirliği;3;2;Süper Lig
03.05.2014;Beşiktaş;Kasımpaşa;2;1;Süper Lig
04.05.2014;Bursaspor;Trabzonspor;2;2;Süper Lig
04.05.2014;Ç. Rizespor;Sivasspor;1;1;Süper Lig
04.05.2014;Akhisarspor;Fenerbahçe;3;1;Süper Lig
25.04.2014;Gençlerbirliği;Bursaspor;1;0;Süper Lig
26.04.2014;Trabzonspor;Gaziantepspor;2;1;Süper Lig
27.04.2014;Kayserispor;Karabükspor;1;3;Süper Lig
27.04.2014;Sivasspor;Beşiktaş;3;0;Süper Lig
27.04.2014;Eskişehirspor;Erciyesspor;0;1;Süper Lig
27.04.2014;Kasımpaşa;Antalyaspor;2;0;Süper Lig
27.04.2014;Elazığspor;Galatasaray;0;1;Süper Lig
27.04.2014;Fenerbahçe;Ç. Rizespor;0;0;Süper Lig
27.04.2014;Konyaspor;Akhisarspor;4;0;Süper Lig
18.04.2014;Erciyesspor;Trabzonspor;0;5;Süper Lig
19.04.2014;Gaziantepspor;Gençlerbirliği;0;1;Süper Lig
19.04.2014;Akhisarspor;Kayserispor;2;2;Süper Lig
19.04.2014;Bursaspor;Elazığspor;1;0;Süper Lig
19.04.2014;Galatasaray;Kasımpaşa;0;4;Süper Lig
20.04.2014;Ç. Rizespor;Konyaspor;3;1;Süper Lig
20.04.2014;Beşiktaş;Fenerbahçe;1;1;Süper Lig
21.04.2014;Antalyaspor;Sivasspor;1;2;Süper Lig
21.04.2014;Karabükspor;Eskişehirspor;0;0;Süper Lig
11.04.2014;Konyaspor;Beşiktaş;1;1;Süper Lig
12.04.2014;Kasımpaşa;Bursaspor;1;1;Süper Lig
12.04.2014;Karabükspor;Akhisarspor;0;2;Süper Lig
12.04.2014;Sivasspor;Galatasaray;2;1;Süper Lig
12.04.2014;Kayserispor;Ç. Rizespor;0;2;Süper Lig
13.04.2014;Gençlerbirliği;Erciyesspor;0;0;Süper Lig
13.04.2014;Eskişehirspor;Trabzonspor;2;2;Süper Lig
13.04.2014;Fenerbahçe;Antalyaspor;4;1;Süper Lig
14.04.2014;Elazığspor;Gaziantepspor;2;1;Süper Lig
04.04.2014;Gaziantepspor;Kasımpaşa;2;2;Süper Lig
05.04.2014;Akhisarspor;Eskişehirspor;0;0;Süper Lig
05.04.2014;Antalyaspor;Konyaspor;1;1;Süper Lig
05.04.2014;Beşiktaş;Kayserispor;2;1;Süper Lig
05.04.2014;Ç. Rizespor;Karabükspor;0;1;Süper Lig
06.04.2014;Erciyesspor;Elazığspor;3;0;Süper Lig
06.04.2014;Bursaspor;Sivasspor;4;3;Süper Lig
06.04.2014;Galatasaray;Fenerbahçe;1;0;Süper Lig
07.04.2014;Trabzonspor;Gençlerbirliği;3;0;Süper Lig
28.03.2014;Kasımpaşa;Erciyesspor;3;0;Süper Lig
28.03.2014;Karabükspor;Beşiktaş;1;0;Süper Lig
29.03.2014;Sivasspor;Gaziantepspor;3;2;Süper Lig
29.03.2014;Elazığspor;Trabzonspor;0;0;Süper Lig
29.03.2014;Akhisarspor;Ç. Rizespor;2;3;Süper Lig
29.03.2014;Konyaspor;Galatasaray;0;0;Süper Lig
31.03.2014;Kayserispor;Antalyaspor;3;1;Süper Lig
31.03.2014;Eskişehirspor;Gençlerbirliği;0;1;Süper Lig
31.03.2014;Fenerbahçe;Bursaspor;3;0;Süper Lig
21.03.2014;Trabzonspor;Kasımpaşa;0;0;Süper Lig
22.03.2014;Ç. Rizespor;Eskişehirspor;0;0;Süper Lig
22.03.2014;Bursaspor;Konyaspor;1;2;Süper Lig
22.03.2014;Galatasaray;Kayserispor;0;1;Süper Lig
22.03.2014;Antalyaspor;Karabükspor;0;0;Süper Lig
23.03.2014;Gençlerbirliği;Elazığspor;3;1;Süper Lig
23.03.2014;Erciyesspor;Sivasspor;1;1;Süper Lig
23.03.2014;Beşiktaş;Akhisarspor;3;0;Süper Lig
24.03.2014;Gaziantepspor;Fenerbahçe;0;3;Süper Lig
14.03.2014;Karabükspor;Galatasaray;0;0;Süper Lig
15.03.2014;Kasımpaşa;Gençlerbirliği;1;2;Süper Lig
15.03.2014;Akhisarspor;Antalyaspor;0;0;Süper Lig
15.03.2014;Ç. Rizespor;Beşiktaş;2;2;Süper Lig
16.03.2014;Konyaspor;Gaziantepspor;0;1;Süper Lig
16.03.2014;Eskişehirspor;Elazığspor;1;0;Süper Lig
16.03.2014;Sivasspor;Trabzonspor;0;4;Süper Lig
16.03.2014;Fenerbahçe;Erciyesspor;2;1;Süper Lig
17.03.2014;Kayserispor;Bursaspor;2;0;Süper Lig
08.03.2014;Elazığspor;Kasımpaşa;0;0;Süper Lig
08.03.2014;Bursaspor;Karabükspor;1;0;Süper Lig
08.03.2014;Galatasaray;Akhisarspor;6;1;Süper Lig
08.03.2014;Erciyesspor;Konyaspor;1;0;Süper Lig
09.03.2014;Gençlerbirliği;Sivasspor;2;1;Süper Lig
09.03.2014;Gaziantepspor;Kayserispor;2;1;Süper Lig
09.03.2014;Antalyaspor;Ç. Rizespor;1;2;Süper Lig
09.03.2014;Beşiktaş;Eskişehirspor;1;0;Süper Lig
10.03.2014;Trabzonspor;Fenerbahçe;0;3;Süper Lig
28.02.2014;Akhisarspor;Bursaspor;2;1;Süper Lig
28.02.2014;Beşiktaş;Antalyaspor;0;0;Süper Lig
01.03.2014;Karabükspor;Gaziantepspor;0;1;Süper Lig
01.03.2014;Eskişehirspor;Kasımpaşa;0;0;Süper Lig
01.03.2014;Fenerbahçe;Gençlerbirliği;2;0;Süper Lig
02.03.2014;Kayserispor;Erciyesspor;0;4;Süper Lig
02.03.2014;Sivasspor;Elazığspor;1;3;Süper Lig
02.03.2014;Konyaspor;Trabzonspor;0;0;Süper Lig
02.03.2014;Ç. Rizespor;Galatasaray;1;1;Süper Lig
21.02.2014;Bursaspor;Ç. Rizespor;2;0;Süper Lig
22.02.2014;Gaziantepspor;Akhisarspor;1;1;Süper Lig
22.02.2014;Erciyesspor;Karabükspor;2;1;Süper Lig
22.02.2014;Galatasaray;Beşiktaş;1;0;Süper Lig
23.02.2014;Gençlerbirliği;Konyaspor;2;2;Süper Lig
23.02.2014;Kasımpaşa;Sivasspor;6;2;Süper Lig
23.02.2014;Antalyaspor;Eskişehirspor;0;0;Süper Lig
23.02.2014;Trabzonspor;Kayserispor;2;1;Süper Lig
24.02.2014;Elazığspor;Fenerbahçe;1;1;Süper Lig
14.02.2014;Ç. Rizespor;Gaziantepspor;5;1;Süper Lig
15.02.2014;Kayserispor;Gençlerbirliği;1;0;Süper Lig
15.02.2014;Karabükspor;Trabzonspor;2;2;Süper Lig
16.02.2014;Akhisarspor;Erciyesspor;0;2;Süper Lig
16.02.2014;Beşiktaş;Bursaspor;1;0;Süper Lig
16.02.2014;Fenerbahçe;Kasımpaşa;2;1;Süper Lig
17.02.2014;Konyaspor;Elazığspor;2;3;Süper Lig
17.02.2014;Antalyaspor;Galatasaray;2;2;Süper Lig
17.02.2014;Eskişehirspor;Sivasspor;2;2;Süper Lig
07.02.2014;Gaziantepspor;Beşiktaş;1;2;Süper Lig
07.02.2014;Kasımpaşa;Konyaspor;1;3;Süper Lig
08.02.2014;Erciyesspor;Ç. Rizespor;1;1;Süper Lig
08.02.2014;Galatasaray;Eskişehirspor;3;0;Süper Lig
09.02.2014;Elazığspor;Kayserispor;3;0;Süper Lig
09.02.2014;Sivasspor;Fenerbahçe;2;0;Süper Lig
09.02.2014;Trabzonspor;Akhisarspor;2;4;Süper Lig
09.02.2014;Bursaspor;Antalyaspor;1;1;Süper Lig
10.02.2014;Gençlerbirliği;Karabükspor;1;2;Süper Lig
31.01.2014;Beşiktaş;Erciyesspor;3;2;Süper Lig
01.02.2014;Kayserispor;Kasımpaşa;0;0;Süper Lig
01.02.2014;Antalyaspor;Gaziantepspor;0;1;Süper Lig
01.02.2014;Eskişehirspor;Fenerbahçe;2;1;Süper Lig
02.02.2014;Karabükspor;Elazığspor;3;1;Süper Lig
02.02.2014;Akhisarspor;Gençlerbirliği;3;1;Süper Lig
02.02.2014;Konyaspor;Sivasspor;3;0;Süper Lig
02.02.2014;Galatasaray;Bursaspor;6;0;Süper Lig
03.02.2014;Ç. Rizespor;Trabzonspor;0;0;Süper Lig
24.01.2014;Kasımpaşa;Karabükspor;0;0;Süper Lig
25.01.2014;Gençlerbirliği;Ç. Rizespor;3;1;Süper Lig
25.01.2014;Bursaspor;Eskişehirspor;3;1;Süper Lig
25.01.2014;Trabzonspor;Beşiktaş;1;1;Süper Lig
26.01.2014;Sivasspor;Kayserispor;3;0;Süper Lig
26.01.2014;Elazığspor;Akhisarspor;2;1;Süper Lig
26.01.2014;Erciyesspor;Antalyaspor;1;3;Süper Lig
26.01.2014;Gaziantepspor;Galatasaray;0;0;Süper Lig
27.01.2014;Fenerbahçe;Konyaspor;2;1;Süper Lig
27.12.2013;Kasımpaşa;Akhisarspor;2;4;Süper Lig
27.12.2013;Gençlerbirliği;Beşiktaş;1;0;Süper Lig
