date;home_team;away_team;home_score;away_score;League
24.05.2019;Başakşehir;Alanyaspor;1;1;Süper Lig
24.05.2019;Beşiktaş;Kasımpaşa;3;2;Süper Lig
24.05.2019;Sivasspor;Galatasaray;4;3;Süper Lig
24.05.2019;Ç. Rizespor;Trabzonspor;2;3;Süper Lig
25.05.2019;Konyaspor;Akhisarspor;0;0;Süper Lig
26.05.2019;Göztepe;Ankaragücü;2;1;Süper Lig
26.05.2019;Fenerbahçe;Antalyaspor;3;1;Süper Lig
26.05.2019;Kayserispor;Erzurumspor FK;0;2;Süper Lig
26.05.2019;Yeni Malatyaspor;Bursaspor;1;2;Süper Lig
17.05.2019;Kasımpaşa;Konyaspor;1;1;Süper Lig
18.05.2019;Antalyaspor;Yeni Malatyaspor;3;0;Süper Lig
18.05.2019;Trabzonspor;Beşiktaş;2;1;Süper Lig
19.05.2019;Akhisarspor;Kayserispor;2;2;Süper Lig
19.05.2019;Bursaspor;Göztepe;0;0;Süper Lig
19.05.2019;Alanyaspor;Ç. Rizespor;1;1;Süper Lig
19.05.2019;Galatasaray;Başakşehir;2;1;Süper Lig
20.05.2019;Ankaragücü;Sivasspor;3;1;Süper Lig
20.05.2019;Erzurumspor FK;Fenerbahçe;0;1;Süper Lig
10.05.2019;Antalyaspor;Bursaspor;0;1;Süper Lig
11.05.2019;Ç. Rizespor;Galatasaray;2;3;Süper Lig
11.05.2019;Fenerbahçe;Akhisarspor;2;1;Süper Lig
11.05.2019;Göztepe;Sivasspor;3;3;Süper Lig
12.05.2019;Kayserispor;Kasımpaşa;2;1;Süper Lig
12.05.2019;Konyaspor;Trabzonspor;2;2;Süper Lig
12.05.2019;Başakşehir;Ankaragücü;2;1;Süper Lig
12.05.2019;Yeni Malatyaspor;Erzurumspor FK;3;1;Süper Lig
13.05.2019;Beşiktaş;Alanyaspor;2;1;Süper Lig
03.05.2019;Sivasspor;Başakşehir;0;0;Süper Lig
04.05.2019;Ankaragücü;Ç. Rizespor;2;2;Süper Lig
04.05.2019;Erzurumspor FK;Bursaspor;2;0;Süper Lig
04.05.2019;Kasımpaşa;Fenerbahçe;1;3;Süper Lig
05.05.2019;Akhisarspor;Yeni Malatyaspor;0;2;Süper Lig
05.05.2019;Göztepe;Antalyaspor;4;1;Süper Lig
05.05.2019;Galatasaray;Beşiktaş;2;0;Süper Lig
06.05.2019;Alanyaspor;Konyaspor;2;4;Süper Lig
06.05.2019;Trabzonspor;Kayserispor;4;2;Süper Lig
26.04.2019;Başakşehir;Göztepe;0;2;Süper Lig
27.04.2019;Ç. Rizespor;Sivasspor;0;0;Süper Lig
27.04.2019;Antalyaspor;Erzurumspor FK;1;1;Süper Lig
27.04.2019;Fenerbahçe;Trabzonspor;1;1;Süper Lig
28.04.2019;Kayserispor;Alanyaspor;1;1;Süper Lig
28.04.2019;Bursaspor;Akhisarspor;0;0;Süper Lig
28.04.2019;Beşiktaş;Ankaragücü;4;1;Süper Lig
29.04.2019;Yeni Malatyaspor;Kasımpaşa;2;1;Süper Lig
29.04.2019;Konyaspor;Galatasaray;0;0;Süper Lig
19.04.2019;Kasımpaşa;Bursaspor;1;1;Süper Lig
20.04.2019;Trabzonspor;Yeni Malatyaspor;2;1;Süper Lig
20.04.2019;Akhisarspor;Antalyaspor;1;2;Süper Lig
20.04.2019;Galatasaray;Kayserispor;3;1;Süper Lig
20.04.2019;Göztepe;Erzurumspor FK;0;1;Süper Lig
21.04.2019;Ankaragücü;Konyaspor;0;0;Süper Lig
21.04.2019;Başakşehir;Ç. Rizespor;1;1;Süper Lig
21.04.2019;Alanyaspor;Fenerbahçe;1;0;Süper Lig
22.04.2019;Sivasspor;Beşiktaş;1;2;Süper Lig
12.04.2019;Bursaspor;Trabzonspor;0;1;Süper Lig
13.04.2019;Ç. Rizespor;Göztepe;1;0;Süper Lig
13.04.2019;Konyaspor;Sivasspor;1;1;Süper Lig
13.04.2019;Beşiktaş;Başakşehir;2;1;Süper Lig
14.04.2019;Kayserispor;Ankaragücü;0;2;Süper Lig
14.04.2019;Antalyaspor;Kasımpaşa;1;0;Süper Lig
14.04.2019;Yeni Malatyaspor;Alanyaspor;1;1;Süper Lig
14.04.2019;Fenerbahçe;Galatasaray;1;1;Süper Lig
15.04.2019;Erzurumspor FK;Akhisarspor;2;1;Süper Lig
05.04.2019;Trabzonspor;Antalyaspor;4;1;Süper Lig
06.04.2019;Sivasspor;Kayserispor;1;3;Süper Lig
06.04.2019;Alanyaspor;Bursaspor;1;0;Süper Lig
06.04.2019;Galatasaray;Yeni Malatyaspor;3;0;Süper Lig
07.04.2019;Kasımpaşa;Erzurumspor FK;2;1;Süper Lig
07.04.2019;Göztepe;Akhisarspor;0;1;Süper Lig
07.04.2019;Ankaragücü;Fenerbahçe;1;1;Süper Lig
07.04.2019;Başakşehir;Konyaspor;2;0;Süper Lig
08.04.2019;Ç. Rizespor;Beşiktaş;2;7;Süper Lig
15.03.2019;Fenerbahçe;Sivasspor;2;1;Süper Lig
16.03.2019;Konyaspor;Ç. Rizespor;0;2;Süper Lig
16.03.2019;Akhisarspor;Kasımpaşa;2;3;Süper Lig
16.03.2019;Erzurumspor FK;Trabzonspor;0;1;Süper Lig
16.03.2019;Antalyaspor;Alanyaspor;3;0;Süper Lig
16.03.2019;Beşiktaş;Göztepe;1;0;Süper Lig
17.03.2019;Yeni Malatyaspor;Ankaragücü;3;1;Süper Lig
17.03.2019;Kayserispor;Başakşehir;1;1;Süper Lig
17.03.2019;Bursaspor;Galatasaray;2;3;Süper Lig
08.03.2019;Sivasspor;Yeni Malatyaspor;2;0;Süper Lig
09.03.2019;Trabzonspor;Akhisarspor;2;1;Süper Lig
09.03.2019;Başakşehir;Fenerbahçe;2;1;Süper Lig
09.03.2019;Ankaragücü;Bursaspor;0;0;Süper Lig
10.03.2019;Alanyaspor;Erzurumspor FK;2;1;Süper Lig
10.03.2019;Göztepe;Kasımpaşa;0;0;Süper Lig
10.03.2019;Ç. Rizespor;Kayserispor;3;0;Süper Lig
10.03.2019;Beşiktaş;Konyaspor;3;2;Süper Lig
11.03.2019;Galatasaray;Antalyaspor;5;0;Süper Lig
01.03.2019;Antalyaspor;Ankaragücü;2;4;Süper Lig
02.03.2019;Bursaspor;Sivasspor;3;2;Süper Lig
02.03.2019;Kayserispor;Beşiktaş;2;2;Süper Lig
02.03.2019;Fenerbahçe;Ç. Rizespor;3;2;Süper Lig
03.03.2019;Konyaspor;Göztepe;1;1;Süper Lig
03.03.2019;Yeni Malatyaspor;Başakşehir;0;2;Süper Lig
03.03.2019;Erzurumspor FK;Galatasaray;1;1;Süper Lig
04.03.2019;Kasımpaşa;Trabzonspor;2;2;Süper Lig
04.03.2019;Akhisarspor;Alanyaspor;3;1;Süper Lig
22.02.2019;Göztepe;Trabzonspor;1;3;Süper Lig
22.02.2019;Ç. Rizespor;Yeni Malatyaspor;3;0;Süper Lig
23.02.2019;Sivasspor;Antalyaspor;1;2;Süper Lig
23.02.2019;Alanyaspor;Kasımpaşa;3;0;Süper Lig
24.02.2019;Ankaragücü;Erzurumspor FK;2;1;Süper Lig
24.02.2019;Konyaspor;Kayserispor;0;1;Süper Lig
24.02.2019;Galatasaray;Akhisarspor;1;0;Süper Lig
24.02.2019;Başakşehir;Bursaspor;3;0;Süper Lig
25.02.2019;Beşiktaş;Fenerbahçe;3;3;Süper Lig
15.02.2019;Yeni Malatyaspor;Beşiktaş;1;2;Süper Lig
16.02.2019;Akhisarspor;Ankaragücü;0;0;Süper Lig
16.02.2019;Bursaspor;Ç. Rizespor;0;2;Süper Lig
16.02.2019;Fenerbahçe;Konyaspor;1;1;Süper Lig
17.02.2019;Erzurumspor FK;Sivasspor;4;2;Süper Lig
17.02.2019;Trabzonspor;Alanyaspor;0;2;Süper Lig
17.02.2019;Kayserispor;Göztepe;2;1;Süper Lig
17.02.2019;Kasımpaşa;Galatasaray;1;4;Süper Lig
18.02.2019;Antalyaspor;Başakşehir;0;1;Süper Lig
08.02.2019;Kayserispor;Fenerbahçe;1;0;Süper Lig
09.02.2019;Başakşehir;Erzurumspor FK;1;1;Süper Lig
09.02.2019;Ç. Rizespor;Antalyaspor;1;1;Süper Lig
09.02.2019;Beşiktaş;Bursaspor;2;0;Süper Lig
10.02.2019;Konyaspor;Yeni Malatyaspor;1;1;Süper Lig
10.02.2019;Göztepe;Alanyaspor;3;2;Süper Lig
10.02.2019;Galatasaray;Trabzonspor;3;1;Süper Lig
11.02.2019;Ankaragücü;Kasımpaşa;3;0;Süper Lig
11.02.2019;Sivasspor;Akhisarspor;2;1;Süper Lig
01.02.2019;Fenerbahçe;Göztepe;2;0;Süper Lig
02.02.2019;Yeni Malatyaspor;Kayserispor;1;1;Süper Lig
02.02.2019;Kasımpaşa;Sivasspor;1;3;Süper Lig
02.02.2019;Trabzonspor;Ankaragücü;1;0;Süper Lig
02.02.2019;Alanyaspor;Galatasaray;1;1;Süper Lig
03.02.2019;Erzurumspor FK;Ç. Rizespor;0;1;Süper Lig
03.02.2019;Akhisarspor;Başakşehir;0;3;Süper Lig
03.02.2019;Antalyaspor;Beşiktaş;2;6;Süper Lig
04.02.2019;Bursaspor;Konyaspor;0;0;Süper Lig
25.01.2019;Beşiktaş;Erzurumspor FK;1;1;Süper Lig
26.01.2019;Kayserispor;Bursaspor;1;1;Süper Lig
26.01.2019;Göztepe;Galatasaray;0;1;Süper Lig
27.01.2019;Ç. Rizespor;Akhisarspor;3;1;Süper Lig
27.01.2019;Konyaspor;Antalyaspor;2;0;Süper Lig
27.01.2019;Sivasspor;Trabzonspor;1;1;Süper Lig
28.01.2019;Başakşehir;Kasımpaşa;2;0;Süper Lig
28.01.2019;Ankaragücü;Alanyaspor;0;2;Süper Lig
28.01.2019;Fenerbahçe;Yeni Malatyaspor;3;2;Süper Lig
18.01.2019;Akhisarspor;Beşiktaş;0;3;Süper Lig
19.01.2019;Erzurumspor FK;Konyaspor;1;2;Süper Lig
19.01.2019;Yeni Malatyaspor;Göztepe;3;2;Süper Lig
19.01.2019;Antalyaspor;Kayserispor;0;0;Süper Lig
19.01.2019;Galatasaray;Ankaragücü;6;0;Süper Lig
20.01.2019;Alanyaspor;Sivasspor;2;0;Süper Lig
20.01.2019;Trabzonspor;Başakşehir;2;4;Süper Lig
21.01.2019;Kasımpaşa;Ç. Rizespor;0;1;Süper Lig
21.01.2019;Bursaspor;Fenerbahçe;1;1;Süper Lig
22.12.2018;Ankaragücü;Göztepe;0;3;Süper Lig
22.12.2018;Alanyaspor;Başakşehir;1;1;Süper Lig
22.12.2018;Kasımpaşa;Beşiktaş;4;1;Süper Lig
23.12.2018;Erzurumspor FK;Kayserispor;1;1;Süper Lig
23.12.2018;Trabzonspor;Ç. Rizespor;4;1;Süper Lig
23.12.2018;Bursaspor;Yeni Malatyaspor;1;1;Süper Lig
23.12.2018;Galatasaray;Sivasspor;4;2;Süper Lig
24.12.2018;Antalyaspor;Fenerbahçe;0;0;Süper Lig
24.12.2018;Akhisarspor;Konyaspor;0;0;Süper Lig
14.12.2018;Göztepe;Bursaspor;0;0;Süper Lig
15.12.2018;Ç. Rizespor;Alanyaspor;1;1;Süper Lig
15.12.2018;Sivasspor;Ankaragücü;4;0;Süper Lig
15.12.2018;Konyaspor;Kasımpaşa;3;2;Süper Lig
15.12.2018;Başakşehir;Galatasaray;1;1;Süper Lig
16.12.2018;Yeni Malatyaspor;Antalyaspor;2;0;Süper Lig
16.12.2018;Kayserispor;Akhisarspor;1;0;Süper Lig
16.12.2018;Beşiktaş;Trabzonspor;2;2;Süper Lig
17.12.2018;Fenerbahçe;Erzurumspor FK;2;2;Süper Lig
07.12.2018;Alanyaspor;Beşiktaş;0;0;Süper Lig
08.12.2018;Sivasspor;Göztepe;2;0;Süper Lig
08.12.2018;Trabzonspor;Konyaspor;3;0;Süper Lig
08.12.2018;Galatasaray;Ç. Rizespor;2;2;Süper Lig
09.12.2018;Erzurumspor FK;Yeni Malatyaspor;1;3;Süper Lig
09.12.2018;Bursaspor;Antalyaspor;0;2;Süper Lig
09.12.2018;Akhisarspor;Fenerbahçe;3;0;Süper Lig
10.12.2018;Ankaragücü;Başakşehir;0;1;Süper Lig
10.12.2018;Kasımpaşa;Kayserispor;0;3;Süper Lig
30.11.2018;Ç. Rizespor;Ankaragücü;1;1;Süper Lig
30.11.2018;Konyaspor;Alanyaspor;2;0;Süper Lig
01.12.2018;Başakşehir;Sivasspor;0;1;Süper Lig
01.12.2018;Antalyaspor;Göztepe;1;0;Süper Lig
01.12.2018;Kayserispor;Trabzonspor;0;2;Süper Lig
02.12.2018;Bursaspor;Erzurumspor FK;2;1;Süper Lig
02.12.2018;Beşiktaş;Galatasaray;1;0;Süper Lig
03.12.2018;Yeni Malatyaspor;Akhisarspor;1;1;Süper Lig
03.12.2018;Fenerbahçe;Kasımpaşa;2;2;Süper Lig
23.11.2018;Galatasaray;Konyaspor;1;1;Süper Lig
24.11.2018;Erzurumspor FK;Antalyaspor;1;0;Süper Lig
24.11.2018;Alanyaspor;Kayserispor;5;0;Süper Lig
24.11.2018;Ankaragücü;Beşiktaş;1;4;Süper Lig
25.11.2018;Sivasspor;Ç. Rizespor;1;1;Süper Lig
25.11.2018;Akhisarspor;Bursaspor;2;4;Süper Lig
25.11.2018;Trabzonspor;Fenerbahçe;2;1;Süper Lig
25.11.2018;Kasımpaşa;Yeni Malatyaspor;3;0;Süper Lig
26.11.2018;Göztepe;Başakşehir;0;2;Süper Lig
09.11.2018;Yeni Malatyaspor;Trabzonspor;5;0;Süper Lig
