date;home_team;away_team;home_score;away_score;League
18.05.2018;Gençlerbirliği;Bursaspor;1;0;Süper Lig
18.05.2018;Akhisarspor;Sincan Bld Ankaraspor;2;1;Süper Lig
18.05.2018;Alanyaspor;Antalyaspor;3;2;Süper Lig
18.05.2018;Trabzonspor;Karabükspor;3;0;Süper Lig
18.05.2018;Yeni Malatyaspor;Kayserispor;3;2;Süper Lig
19.05.2018;Göztepe;Galatasaray;0;1;Süper Lig
19.05.2018;Fenerbahçe;Konyaspor;3;2;Süper Lig
19.05.2018;Başakşehir;Kasımpaşa;3;2;Süper Lig
19.05.2018;Beşiktaş;Sivasspor;5;1;Süper Lig
11.05.2018;Antalyaspor;Başakşehir;0;2;Süper Lig
12.05.2018;Kasımpaşa;Gençlerbirliği;3;1;Süper Lig
12.05.2018;Galatasaray;Yeni Malatyaspor;2;0;Süper Lig
12.05.2018;Konyaspor;Göztepe;1;1;Süper Lig
13.05.2018;Bursaspor;Trabzonspor;1;3;Süper Lig
13.05.2018;Sincan Bld Ankaraspor;Beşiktaş;2;3;Süper Lig
13.05.2018;Sivasspor;Alanyaspor;2;2;Süper Lig
14.05.2018;Kayserispor;Akhisarspor;1;2;Süper Lig
14.05.2018;Karabükspor;Fenerbahçe;0;7;Süper Lig
04.05.2018;Başakşehir;Sivasspor;1;1;Süper Lig
05.05.2018;Karabükspor;Konyaspor;0;1;Süper Lig
05.05.2018;Alanyaspor;Sincan Bld Ankaraspor;1;1;Süper Lig
05.05.2018;Trabzonspor;Kasımpaşa;2;5;Süper Lig
06.05.2018;Fenerbahçe;Bursaspor;2;1;Süper Lig
06.05.2018;Gençlerbirliği;Antalyaspor;0;1;Süper Lig
06.05.2018;Akhisarspor;Galatasaray;1;2;Süper Lig
07.05.2018;Beşiktaş;Kayserispor;2;0;Süper Lig
07.05.2018;Göztepe;Yeni Malatyaspor;0;0;Süper Lig
27.04.2018;Göztepe;Karabükspor;5;0;Süper Lig
28.04.2018;Kayserispor;Alanyaspor;1;2;Süper Lig
28.04.2018;Sivasspor;Gençlerbirliği;1;0;Süper Lig
28.04.2018;Antalyaspor;Trabzonspor;1;2;Süper Lig
28.04.2018;Kasımpaşa;Fenerbahçe;1;4;Süper Lig
29.04.2018;Yeni Malatyaspor;Akhisarspor;0;0;Süper Lig
29.04.2018;Sincan Bld Ankaraspor;Başakşehir;1;4;Süper Lig
29.04.2018;Galatasaray;Beşiktaş;2;0;Süper Lig
