date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
24.05.2015;Arsenal;West Bromwich;4;1;Premier League;Mostly Cloudy;SSE;5 mph;54  °F;67%;30.22 in
24.05.2015;Aston Villa;Burnley;0;1;Premier League;Fair;SSE;5 mph;55  °F;88%;29.83 in
24.05.2015;Chelsea;Sunderland;3;1;Premier League;Mostly Cloudy;SSE;5 mph;54  °F;67%;30.22 in
24.05.2015;Crystal Palace;Swansea City;1;0;Premier League;Mostly Cloudy;SSE;5 mph;54  °F;67%;30.22 in
24.05.2015;Everton;Tottenham;0;1;Premier League;Fair;S;3 mph;52  °F;88%;30.06 in
24.05.2015;Hull City;Man. United;0;0;Premier League;Fair;;0 mph;52  °F;82%;30.04 in
24.05.2015;Leicester City;QPR;5;1;Premier League;Fair;S;8 mph;54  °F;88%;29.84 in
24.05.2015;Man. City;Southampton;2;0;Premier League;Fair;SE;3 mph;46  °F;93%;29.87 in
24.05.2015;Newcastle;West Ham;2;0;Premier League;Fair;VAR;3 mph;50  °F;82%;29.77 in
24.05.2015;Stoke City;Liverpool;6;1;Premier League;Fair;SE;3 mph;46  °F;93%;29.87 in
16.05.2015;Southampton;Aston Villa;6;1;Premier League;Mostly Cloudy;WSW;6 mph;54  °F;88%;30.15 in
16.05.2015;Burnley;Stoke City;0;0;Premier League;Mostly Cloudy;WSW;12 mph;52  °F;94%;29.27 in
16.05.2015;QPR;Newcastle;2;1;Premier League;Light Drizzle;WSW;13 mph;54  °F;82%;30.13 in
16.05.2015;Sunderland;Leicester City;0;0;Premier League;Fair;WSW;9 mph;52  °F;94%;29.66 in
16.05.2015;Tottenham;Hull City;2;0;Premier League;Light Drizzle;WSW;13 mph;54  °F;82%;30.13 in
16.05.2015;West Ham;Everton;1;2;Premier League;Light Drizzle;WSW;13 mph;54  °F;82%;30.13 in
16.05.2015;Liverpool;Crystal Palace;1;3;Premier League;Mostly Cloudy;WSW;15 mph;57  °F;82%;29.97 in
17.05.2015;Swansea City;Man. City;2;4;Premier League;Mostly Cloudy;WNW;6 mph;46  °F;93%;30.15 in
17.05.2015;Man. United;Arsenal;1;1;Premier League;Fair;SW;10 mph;45  °F;81%;30.02 in
18.05.2015;West Bromwich;Chelsea;3;0;Premier League;Fair;SSW;6 mph;48  °F;71%;29.62 in
