date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
22.05.2022;Arsenal;Everton;5;1;Premier League;Fair;VAR;7 mph;72  °F;41%;29.87 in
22.05.2022;Brentford;Leeds United;1;2;Premier League;Partly Cloudy;S;10 mph;63  °F;68%;29.07 in
22.05.2022;Brighton;West Ham;3;1;Premier League;Fair;S;8 mph;70  °F;46%;29.67 in
22.05.2022;Burnley;Newcastle;1;2;Premier League;Partly Cloudy;S;10 mph;63  °F;68%;29.07 in
22.05.2022;Chelsea;Watford;2;1;Premier League;Fair;VAR;7 mph;72  °F;41%;29.87 in
22.05.2022;Crystal Palace;Man. United;1;0;Premier League;Fair;VAR;7 mph;72  °F;41%;29.87 in
22.05.2022;Leicester City;Southampton;4;1;Premier League;Partly Cloudy;SSW;14 mph;66  °F;56%;29.49 in
22.05.2022;Liverpool;Wolverhampton;3;1;Premier League;Mostly Cloudy;SSW;8 mph;66  °F;68%;29.70 in
22.05.2022;Man. City;Aston Villa;3;2;Premier League;Partly Cloudy;SSW;8 mph;66  °F;64%;29.55 in
22.05.2022;Norwich;Tottenham;0;5;Premier League;Fair;SSW;8 mph;70  °F;43%;29.76 in
28.04.2022;Man. United;Chelsea;1;1;Premier League;Mostly Cloudy;E;6 mph;50  °F;58%;30.22 in
15.05.2022;Tottenham;Burnley;1;0;Premier League;Light Rain;NE;6 mph;61  °F;88%;29.98 in
15.05.2022;Aston Villa;Crystal Palace;1;1;Premier League;Partly Cloudy;SE;15 mph;64  °F;73%;29.62 in
15.05.2022;Leeds United;Brighton;1;1;Premier League;Fair;E;15 mph;63  °F;63%;29.30 in
15.05.2022;Watford;Leicester City;1;5;Premier League;Light Rain;NE;6 mph;61  °F;88%;29.98 in
15.05.2022;West Ham;Man. City;2;2;Premier League;Light Rain;NE;6 mph;61  °F;88%;29.98 in
15.05.2022;Wolverhampton;Norwich;1;1;Premier League;Partly Cloudy;SE;15 mph;64  °F;73%;29.62 in
15.05.2022;Everton;Brentford;2;3;Premier League;Partly Cloudy;ESE;14 mph;70  °F;60%;29.85 in
16.05.2022;Newcastle;Arsenal;2;0;Premier League;Partly Cloudy;NE;6 mph;59  °F;88%;29.60 in
17.05.2022;Southampton;Liverpool;1;2;Premier League;Partly Cloudy;SSE;3 mph;59  °F;94%;29.96 in
7.05.2022;Brentford;Southampton;3;0;Premier League;Partly Cloudy;NE;8 mph;55  °F;72%;29.62 in
7.05.2022;Burnley;Aston Villa;1;3;Premier League;Partly Cloudy;NE;8 mph;55  °F;72%;29.62 in
7.05.2022;Chelsea;Wolverhampton;2;2;Premier League;Partly Cloudy;NNW;8 mph;61  °F;72%;30.28 in
7.05.2022;Crystal Palace;Watford;1;0;Premier League;Partly Cloudy;NNW;8 mph;61  °F;72%;30.28 in
7.05.2022;Brighton;Man. United;4;0;Premier League;Partly Cloudy;N;10 mph;63  °F;68%;30.05 in
7.05.2022;Liverpool;Tottenham;1;1;Premier League;Partly Cloudy;W;14 mph;61  °F;68%;30.26 in
8.05.2022;Arsenal;Leeds United;2;1;Premier League;Fair;E;12 mph;63  °F;52%;30.37 in
8.05.2022;Leicester City;Everton;1;2;Premier League;Fair;E;7 mph;61  °F;59%;30.02 in
8.05.2022;Norwich;West Ham;0;4;Premier League;Fair;E;8 mph;57  °F;59%;30.29 in
8.05.2022;Man. City;Newcastle;5;0;Premier League;Mostly Cloudy;VAR;3 mph;57  °F;72%;30.11 in
30.04.2022;Newcastle;Liverpool;0;1;Premier League;Fair;W;14 mph;55  °F;63%;29.95 in
30.04.2022;Aston Villa;Norwich;2;0;Premier League;Fair;W;6 mph;61  °F;45%;30.00 in
30.04.2022;Southampton;Crystal Palace;1;2;Premier League;Fair;SSW;6 mph;54  °F;67%;30.28 in
30.04.2022;Watford;Burnley;1;2;Premier League;Fair;SSW;7 mph;61  °F;42%;30.34 in
30.04.2022;Wolverhampton;Brighton;0;3;Premier League;Fair;W;6 mph;61  °F;45%;30.00 in
30.04.2022;Leeds United;Man. City;0;4;Premier League;Fair;WSW;12 mph;57  °F;44%;29.56 in
1.05.2022;Everton;Chelsea;1;0;Premier League;Showers in the Vicinity;W;5 mph;55  °F;82%;30.06 in
1.05.2022;Tottenham;Leicester City;3;1;Premier League;Light Rain;WNW;8 mph;55  °F;72%;30.19 in
1.05.2022;West Ham;Arsenal;1;2;Premier League;Light Rain;WNW;8 mph;55  °F;72%;30.19 in
2.05.2022;Man. United;Brentford;3;0;Premier League;Fair;NNW;5 mph;59  °F;67%;29.87 in
23.04.2022;Arsenal;Man. United;3;1;Premier League;Mostly Cloudy;ENE;20 mph;59  °F;59%;29.60 in
23.04.2022;Leicester City;Aston Villa;0;0;Premier League;Partly Cloudy;NE;20 mph;59  °F;55%;29.37 in
23.04.2022;Man. City;Watford;5;1;Premier League;Fair;ENE;20 mph;59  °F;55%;29.49 in
23.04.2022;Norwich;Newcastle;0;3;Premier League;Partly Cloudy / Windy;ENE;23 mph;57  °F;67%;29.58 in
23.04.2022;Brentford;Tottenham;0;0;Premier League;Partly Cloudy / Windy;ENE;21 mph;54  °F;58%;29.07 in
24.04.2022;Brighton;Southampton;2;2;Premier League;Fair;NE;14 mph;63  °F;42%;29.55 in
24.04.2022;Burnley;Wolverhampton;1;0;Premier League;Partly Cloudy;ENE;16 mph;54  °F;67%;29.19 in
