date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
3.01.2000;S. Wednesday;Arsenal;1;1;Premier League;Partly Cloudy;N;2 mph;61  °F;94%;29.96 in
3.01.2000;Tottenham;Liverpool;1;0;Premier League;Fair;WNW;3 mph;57  °F;100%;29.54 in
3.01.2000;Leeds United;Aston Villa;1;2;Premier League;Mostly Cloudy;N;5 mph;61  °F;100%;29.61 in
3.01.2000;Everton;Leicester City;2;2;Premier League;Partly Cloudy;N;2 mph;61  °F;94%;29.96 in
3.01.2000;Wimbledon;Sunderland;1;0;Premier League;Mostly Cloudy;WSW;1 mph;59  °F;94%;29.97 in
3.01.2000;Newcastle;West Ham;2;2;Premier League;Mostly Cloudy;N;5 mph;61  °F;100%;29.61 in
3.01.2000;Derby County;Watford;2;0;Premier League;Mostly Cloudy;N;8 mph;61  °F;88%;29.82 in
3.01.2000;Southampton;Bradford;1;0;Premier League;Partly Cloudy;N;9 mph;57  °F;88%;29.78 in
4.01.2000;Coventry;Chelsea;2;2;Premier League;Partly Cloudy;CALM;0 mph;64  °F;83%;29.94 in
8.01.2000;Bradford;Chelsea;1;1;Premier League;Partly Cloudy;VAR;3 mph;72  °F;64%;30.01 in
12.01.2000;Chelsea;Tottenham;1;0;Premier League;Partly Cloudy;WNW;5 mph;54  °F;88%;29.94 in
15.01.2000;Watford;Liverpool;2;3;Premier League;Partly Cloudy;NNW;10 mph;57  °F;77%;29.76 in
15.01.2000;West Ham;Aston Villa;1;1;Premier League;Partly Cloudy;NW;2 mph;52  °F;82%;29.54 in
15.01.2000;Everton;Tottenham;2;2;Premier League;Fair;NW;2 mph;54  °F;82%;29.90 in
15.01.2000;Chelsea;Leicester City;1;1;Premier League;Fair;NW;2 mph;54  °F;82%;29.90 in
15.01.2000;Arsenal;Sunderland;4;1;Premier League;Mostly Cloudy;NW;2 mph;50  °F;100%;29.51 in
15.01.2000;Middlesbrough;Derby County;1;4;Premier League;Fair;NW;2 mph;54  °F;82%;29.90 in
15.01.2000;S. Wednesday;Bradford;2;0;Premier League;Partly Cloudy;S;3 mph;52  °F;100%;29.55 in
15.01.2000;Coventry;Wimbledon;2;0;Premier League;Fair;CALM;0 mph;50  °F;82%;29.77 in
16.01.2000;Newcastle;Southampton;5;0;Premier League;Fair;VAR;2 mph;66  °F;46%;30.07 in
22.01.2000;Aston Villa;Chelsea;0;0;Premier League;Fair;S;6 mph;59  °F;94%;29.36 in
22.01.2000;Wimbledon;Newcastle;2;0;Premier League;Mostly Cloudy;SSW;5 mph;61  °F;88%;29.69 in
22.01.2000;Liverpool;Middlesbrough;0;0;Premier League;Partly Cloudy;WSW;6 mph;59  °F;88%;29.66 in
22.01.2000;Southampton;Everton;2;0;Premier League;Partly Cloudy;WSW;6 mph;59  °F;88%;29.66 in
22.01.2000;Leicester City;West Ham;1;3;Premier League;Fair;WNW;1 mph;55  °F;94%;29.68 in
22.01.2000;Derby County;Coventry;0;0;Premier League;Fair;SW;6 mph;55  °F;88%;29.36 in
22.01.2000;Bradford;Watford;3;2;Premier League;Mostly Cloudy;WNW;2 mph;55  °F;100%;29.34 in
22.01.2000;Tottenham;S. Wednesday;0;1;Premier League;Partly Cloudy;WSW;6 mph;59  °F;88%;29.66 in
23.01.2000;Sunderland;Leeds United;1;2;Premier League;Partly Cloudy;CALM;0 mph;55  °F;82%;29.87 in
24.01.2000;Man. United;Arsenal;1;1;Premier League;Partly Cloudy;CALM;0 mph;55  °F;82%;29.87 in
29.01.2000;Man. United;Middlesbrough;1;0;Premier League;Fair;WSW;7 mph;54  °F;82%;29.51 in
2.02.2000;S. Wednesday;Man. United;0;1;Premier League;Fair;WSW;13 mph;52  °F;82%;29.64 in
5.02.2000;Bradford;Arsenal;2;1;Premier League;Fair;WSW;7 mph;57  °F;82%;29.73 in
5.02.2000;Tottenham;Chelsea;0;1;Premier League;Partly Cloudy;CALM;0 mph;55  °F;82%;29.87 in
5.02.2000;Sunderland;Newcastle;2;2;Premier League;Fair;SW;5 mph;54  °F;82%;29.55 in
5.02.2000;Leicester City;Middlesbrough;2;1;Premier League;Fair;W;6 mph;48  °F;93%;29.70 in
5.02.2000;Liverpool;Leeds United;3;1;Premier League;Fair;S;8 mph;52  °F;88%;29.55 in
5.02.2000;Southampton;West Ham;2;1;Premier League;Mostly Cloudy;W;10 mph;57  °F;82%;29.43 in
5.02.2000;Man. United;Coventry;3;2;Premier League;Fair;W;5 mph;54  °F;88%;29.85 in
5.02.2000;Aston Villa;Watford;4;0;Premier League;Mostly Cloudy;S;9 mph;61  °F;100%;29.39 in
5.02.2000;Derby County;S. Wednesday;3;3;Premier League;Fair;SSE;8 mph;63  °F;88%;29.59 in
6.02.2000;Wimbledon;Everton;0;3;Premier League;Fair;SSW;5 mph;59  °F;100%;29.36 in
12.02.2000;Newcastle;Man. United;3;0;Premier League;Mostly Cloudy;SSE;12 mph;63  °F;88%;29.43 in
12.02.2000;S. Wednesday;Southampton;0;1;Premier League;Partly Cloudy;SW;10 mph;63  °F;72%;29.84 in
12.02.2000;Leeds United;Tottenham;1;0;Premier League;Fair;S;15 mph;61  °F;94%;29.46 in
12.02.2000;Watford;Leicester City;1;1;Premier League;Mostly Cloudy;SSE;12 mph;63  °F;88%;29.43 in
12.02.2000;Coventry;Sunderland;3;2;Premier League;Fair;WSW;7 mph;59  °F;88%;29.85 in
12.02.2000;Everton;Derby County;2;1;Premier League;Partly Cloudy;WSW;15 mph;63  °F;48%;29.96 in
12.02.2000;West Ham;Bradford;5;4;Premier League;Mostly Cloudy;SSW;15 mph;63  °F;68%;29.57 in
12.02.2000;Chelsea;Wimbledon;3;1;Premier League;Mostly Cloudy;SSW;9 mph;63  °F;88%;29.78 in
13.02.2000;Arsenal;Liverpool;0;1;Premier League;Mostly Cloudy;S;10 mph;61  °F;94%;29.45 in
14.02.2000;Middlesbrough;Aston Villa;0;4;Premier League;Mostly Cloudy;SSW;9 mph;63  °F;88%;29.78 in
19.02.2000;Middlesbrough;Coventry;2;0;Premier League;Mostly Cloudy;SSW;16 mph;61  °F;94%;29.64 in
20.02.2000;Leeds United;Man. United;0;1;Premier League;Mostly Cloudy;S;10 mph;61  °F;94%;29.45 in
