date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
28.05.2023;Arsenal;Wolverhampton;5;0;Premier League;Fair;E;17 mph;70  °F;38%;30.19 in
28.05.2023;Aston Villa;Brighton;2;1;Premier League;Partly Cloudy;NE;10 mph;68  °F;60%;29.89 in
28.05.2023;Brentford;Man. City;1;0;Premier League;Partly Cloudy;ENE;9 mph;57  °F;67%;29.59 in
28.05.2023;Chelsea;Newcastle;1;1;Premier League;Fair;E;17 mph;70  °F;38%;30.19 in
28.05.2023;Crystal Palace;Not. Forest;1;1;Premier League;Fair;E;17 mph;70  °F;38%;30.19 in
28.05.2023;Everton;Bournemouth;1;0;Premier League;Fair;NW;12 mph;66  °F;52%;30.17 in
28.05.2023;Leeds United;Tottenham;1;4;Premier League;Partly Cloudy;ENE;9 mph;57  °F;67%;29.59 in
28.05.2023;Leicester City;West Ham;2;1;Premier League;Partly Cloudy;NNE;12 mph;64  °F;64%;29.93 in
28.05.2023;Man. United;Fulham;2;1;Premier League;Fair;ENE;8 mph;66  °F;64%;29.99 in
28.05.2023;Southampton;Liverpool;4;4;Premier League;Fair;ENE;8 mph;66  °F;64%;29.99 in
20.05.2023;Tottenham;Brentford;1;3;Premier League;Fair;VAR;7 mph;64  °F;45%;30.22 in
20.05.2023;Bournemouth;Man. United;0;1;Premier League;Fair;NNE;13 mph;66  °F;46%;30.14 in
20.05.2023;Fulham;Crystal Palace;2;2;Premier League;Fair;VAR;7 mph;64  °F;45%;30.22 in
20.05.2023;Liverpool;Aston Villa;1;1;Premier League;Fair;E;7 mph;66  °F;43%;30.20 in
20.05.2023;Wolverhampton;Everton;1;1;Premier League;Fair;NE;10 mph;64  °F;52%;29.94 in
20.05.2023;Not. Forest;Arsenal;1;0;Premier League;Fair;NE;12 mph;64  °F;45%;29.96 in
21.05.2023;West Ham;Leeds United;3;1;Premier League;Cloudy;ENE;10 mph;63  °F;52%;30.13 in
21.05.2023;Brighton;Southampton;3;1;Premier League;Partly Cloudy;NE;15 mph;64  °F;52%;29.90 in
21.05.2023;Man. City;Chelsea;1;0;Premier League;Fair;ENE;8 mph;68  °F;37%;29.93 in
22.05.2023;Newcastle;Leicester City;0;0;Premier League;Mostly Cloudy;NE;8 mph;57  °F;67%;29.98 in
13.05.2023;Leeds United;Newcastle;2;2;Premier League;Fair;ENE;5 mph;57  °F;72%;29.59 in
13.05.2023;Aston Villa;Tottenham;2;1;Premier League;Partly Cloudy;NNE;6 mph;55  °F;72%;30.00 in
13.05.2023;Chelsea;Not. Forest;2;2;Premier League;Cloudy;NNW;8 mph;55  °F;77%;30.31 in
13.05.2023;Crystal Palace;Bournemouth;2;0;Premier League;Cloudy;NNW;8 mph;55  °F;77%;30.31 in
13.05.2023;Man. United;Wolverhampton;2;0;Premier League;Fair;VAR;3 mph;63  °F;55%;30.05 in
13.05.2023;Southampton;Fulham;0;2;Premier League;Fair;N;9 mph;57  °F;77%;30.19 in
14.05.2023;Brentford;West Ham;2;0;Premier League;Partly Cloudy;W;14 mph;64  °F;49%;29.33 in
14.05.2023;Everton;Man. City;0;3;Premier League;Partly Cloudy;W;14 mph;59  °F;67%;29.97 in
14.05.2023;Arsenal;Brighton;0;3;Premier League;Fair;VAR;3 mph;66  °F;49%;30.10 in
15.05.2023;Leicester City;Liverpool;0;3;Premier League;Partly Cloudy;NNW;12 mph;57  °F;48%;29.81 in
6.05.2023;Bournemouth;Chelsea;1;3;Premier League;Mist;WSW;9 mph;54  °F;94%;29.85 in
6.05.2023;Man. City;Leeds United;2;1;Premier League;Mostly Cloudy;VAR;6 mph;61  °F;72%;29.61 in
6.05.2023;Tottenham;Crystal Palace;1;0;Premier League;Light Rain;S;9 mph;59  °F;82%;29.93 in
6.05.2023;Wolverhampton;Aston Villa;1;0;Premier League;Drizzle;SSE;12 mph;57  °F;88%;29.54 in
6.05.2023;Liverpool;Brentford;1;0;Premier League;Mostly Cloudy;SSE;12 mph;59  °F;77%;29.76 in
7.05.2023;Newcastle;Arsenal;0;2;Premier League;Fair;ESE;6 mph;64  °F;73%;29.72 in
7.05.2023;West Ham;Man. United;1;0;Premier League;Partly Cloudy;WSW;9 mph;66  °F;60%;30.04 in
8.05.2023;Fulham;Leicester City;5;3;Premier League;Cloudy;SSW;10 mph;59  °F;72%;30.07 in
8.05.2023;Brighton;Everton;1;5;Premier League;Mostly Cloudy;SW;15 mph;57  °F;77%;29.90 in
8.05.2023;Not. Forest;Southampton;4;3;Premier League;Mostly Cloudy;S;14 mph;59  °F;82%;29.67 in
29.04.2023;Crystal Palace;West Ham;4;3;Premier League;Fair;ENE;8 mph;61  °F;55%;30.16 in
29.04.2023;Brentford;Not. Forest;2;1;Premier League;Partly Cloudy;NE;8 mph;52  °F;82%;29.42 in
29.04.2023;Brighton;Wolverhampton;6;0;Premier League;Fair;VAR;5 mph;63  °F;59%;29.93 in
30.04.2023;Bournemouth;Leeds United;4;1;Premier League;Partly Cloudy;S;5 mph;52  °F;88%;30.05 in
30.04.2023;Fulham;Man. City;1;2;Premier League;Mostly Cloudy;SSE;8 mph;64  °F;45%;30.13 in
30.04.2023;Man. United;Aston Villa;1;0;Premier League;Rain Shower;SSW;7 mph;54  °F;94%;29.81 in
30.04.2023;Newcastle;Southampton;3;1;Premier League;Partly Cloudy;WSW;10 mph;57  °F;77%;29.69 in
30.04.2023;Liverpool;Tottenham;4;3;Premier League;Mostly Cloudy;S;9 mph;55  °F;88%;29.97 in
1.05.2023;Leicester City;Everton;2;2;Premier League;Partly Cloudy;WNW;13 mph;59  °F;67%;29.72 in
2.05.2023;Arsenal;Chelsea;3;1;Premier League;Fair;E;9 mph;57  °F;59%;30.34 in
25.04.2023;Wolverhampton;Crystal Palace;2;0;Premier League;Fair;NNE;8 mph;48  °F;43%;29.74 in
25.04.2023;Aston Villa;Fulham;1;0;Premier League;Fair;NNE;8 mph;48  °F;43%;29.74 in
25.04.2023;Leeds United;Leicester City;1;1;Premier League;Fair;VAR;5 mph;48  °F;40%;29.33 in
26.04.2023;Not. Forest;Brighton;3;1;Premier League;Partly Cloudy;S;6 mph;52  °F;44%;29.70 in
26.04.2023;West Ham;Liverpool;1;2;Premier League;Mostly Cloudy;ESE;9 mph;52  °F;47%;30.04 in
26.04.2023;Chelsea;Brentford;0;2;Premier League;Mostly Cloudy;ESE;9 mph;52  °F;47%;30.04 in
26.04.2023;Man. City;Arsenal;4;1;Premier League;Fair;VAR;3 mph;54  °F;41%;29.76 in
27.04.2023;Everton;Newcastle;1;4;Premier League;Partly Cloudy;ESE;13 mph;50  °F;76%;29.76 in
27.04.2023;Southampton;Bournemouth;0;1;Premier League;Light Rain;ESE;5 mph;54  °F;94%;29.75 in
27.04.2023;Tottenham;Man. United;2;2;Premier League;Fair;ESE;17 mph;57  °F;51%;29.96 in
21.04.2023;Arsenal;Southampton;3;3;Premier League;Mostly Cloudy;E;10 mph;48  °F;76%;29.87 in
22.04.2023;Fulham;Leeds United;2;1;Premier League;Fair;WSW;8 mph;55  °F;51%;29.69 in
22.04.2023;Brentford;Aston Villa;1;1;Premier League;Partly Cloudy;W;8 mph;52  °F;71%;28.87 in
22.04.2023;Crystal Palace;Everton;0;0;Premier League;Fair;WSW;8 mph;55  °F;51%;29.69 in
22.04.2023;Leicester City;Wolverhampton;2;1;Premier League;Partly Cloudy;SSW;16 mph;54  °F;54%;29.32 in
22.04.2023;Liverpool;Not. Forest;3;2;Premier League;Partly Cloudy;VAR;2 mph;55  °F;51%;29.53 in
23.04.2023;Bournemouth;West Ham;0;4;Premier League;Fair;WNW;8 mph;48  °F;82%;29.61 in
23.04.2023;Newcastle;Tottenham;6;1;Premier League;Mostly Cloudy;NNE;13 mph;46  °F;76%;29.36 in
24.05.2023;Brighton;Man. City;1;1;Premier League;Partly Cloudy;N;8 mph;70  °F;46%;30.02 in
25.05.2023;Man. United;Chelsea;4;1;Premier League;Mostly Cloudy;E;2 mph;63  °F;63%;30.16 in
15.04.2023;Aston Villa;Newcastle;3;0;Premier League;Mostly Cloudy;ENE;6 mph;52  °F;71%;29.83 in
15.04.2023;Chelsea;Brighton;1;2;Premier League;Fair;NW;6 mph;55  °F;63%;30.10 in
15.04.2023;Everton;Fulham;1;3;Premier League;Partly Cloudy;VAR;2 mph;55  °F;54%;30.09 in
15.04.2023;Southampton;Crystal Palace;0;2;Premier League;Fair;WNW;1 mph;54  °F;58%;30.19 in
15.04.2023;Wolverhampton;Brentford;2;0;Premier League;Mostly Cloudy;ENE;6 mph;52  °F;71%;29.83 in
15.04.2023;Tottenham;Bournemouth;2;3;Premier League;Fair;NW;6 mph;55  °F;63%;30.10 in
15.04.2023;Man. City;Leicester City;3;1;Premier League;Mostly Cloudy;VAR;2 mph;54  °F;67%;29.87 in
16.04.2023;West Ham;Arsenal;2;2;Premier League;Fair;VAR;5 mph;61  °F;48%;30.28 in
16.04.2023;Not. Forest;Man. United;0;2;Premier League;Mostly Cloudy;S;9 mph;54  °F;72%;29.96 in
17.04.2023;Leeds United;Liverpool;1;6;Premier League;Partly Cloudy;E;9 mph;54  °F;77%;29.68 in
8.04.2023;Man. United;Everton;2;0;Premier League;Fair;S;6 mph;59  °F;39%;29.99 in
8.04.2023;Aston Villa;Not. Forest;2;0;Premier League;Fair;E;7 mph;57  °F;48%;29.91 in
8.04.2023;Brentford;Newcastle;1;2;Premier League;Fair;VAR;5 mph;55  °F;47%;29.53 in
8.04.2023;Fulham;West Ham;0;1;Premier League;Mostly Cloudy;E;7 mph;57  °F;51%;30.28 in
8.04.2023;Leicester City;Bournemouth;0;1;Premier League;Fair;ESE;9 mph;55  °F;47%;29.93 in
8.04.2023;Tottenham;Brighton;2;1;Premier League;Mostly Cloudy;E;7 mph;57  °F;51%;30.28 in
8.04.2023;Wolverhampton;Chelsea;1;0;Premier League;Fair;E;7 mph;57  °F;48%;29.91 in
8.04.2023;Southampton;Man. City;1;4;Premier League;Fair;VAR;1 mph;48  °F;66%;30.22 in
9.04.2023;Leeds United;Crystal Palace;1;5;Premier League;Partly Cloudy;SSE;14 mph;52  °F;67%;29.33 in
9.04.2023;Liverpool;Arsenal;2;2;Premier League;Partly Cloudy;SSE;13 mph;55  °F;67%;29.94 in
1.04.2023;Man. City;Liverpool;4;1;Premier League;Cloudy;N;7 mph;48  °F;66%;29.55 in
1.04.2023;Bournemouth;Fulham;2;1;Premier League;Fair;N;7 mph;52  °F;67%;29.87 in
1.04.2023;Arsenal;Leeds United;4;1;Premier League;Cloudy;NW;9 mph;50  °F;76%;29.75 in
1.04.2023;Brighton;Brentford;3;3;Premier League;Mostly Cloudy;NNW;12 mph;52  °F;76%;29.52 in
1.04.2023;Crystal Palace;Leicester City;2;1;Premier League;Cloudy;NW;9 mph;50  °F;76%;29.75 in
1.04.2023;Not. Forest;Wolverhampton;1;1;Premier League;Mostly Cloudy;NNW;9 mph;48  °F;71%;29.52 in
1.04.2023;Chelsea;Aston Villa;0;2;Premier League;Cloudy;NW;9 mph;50  °F;76%;29.75 in
2.04.2023;West Ham;Southampton;1;0;Premier League;Partly Cloudy;ENE;9 mph;50  °F;54%;30.34 in
2.04.2023;Newcastle;Man. United;2;0;Premier League;Fair;E;7 mph;46  °F;57%;30.15 in
3.04.2023;Everton;Tottenham;1;1;Premier League;Fair;SSE;12 mph;50  °F;58%;30.32 in
17.03.2023;Not. Forest;Newcastle;1;2;Premier League;Showers in the Vicinity;S;12 mph;57  °F;67%;29.23 in
18.03.2023;Aston Villa;Bournemouth;3;0;Premier League;Showers in the Vicinity;SW;7 mph;57  °F;72%;29.33 in
18.03.2023;Brentford;Leicester City;1;1;Premier League;Partly Cloudy;W;12 mph;48  °F;87%;28.96 in
18.03.2023;Southampton;Tottenham;3;3;Premier League;Fair;WSW;1 mph;50  °F;94%;29.75 in
18.03.2023;Wolverhampton;Leeds United;2;4;Premier League;Showers in the Vicinity;SW;7 mph;57  °F;72%;29.33 in
18.03.2023;Chelsea;Everton;2;2;Premier League;Mostly Cloudy;WSW;7 mph;55  °F;72%;29.69 in
19.03.2023;Arsenal;Crystal Palace;4;1;Premier League;Mostly Cloudy;WNW;8 mph;50  °F;62%;30.01 in
3.05.2023;Liverpool;Fulham;1;0;Premier League;Fair;ESE;14 mph;59  °F;51%;30.15 in
3.05.2023;Man. City;West Ham;3;0;Premier League;Fair;VAR;7 mph;59  °F;51%;30.02 in
4.05.2023;Brighton;Man. United;1;0;Premier League;Fair;SSE;10 mph;66  °F;52%;29.67 in
11.03.2023;Bournemouth;Liverpool;1;0;Premier League;Mist;SSE;2 mph;45  °F;100%;29.67 in
11.03.2023;Everton;Brentford;1;0;Premier League;Light Rain;SSE;15 mph;39  °F;81%;29.65 in
11.03.2023;Leeds United;Brighton;2;2;Premier League;Snow;ESE;10 mph;34  °F;93%;28.96 in
11.03.2023;Leicester City;Chelsea;1;3;Premier League;Fair;SE;8 mph;41  °F;61%;29.43 in
11.03.2023;Tottenham;Not. Forest;3;1;Premier League;Fair;SSE;9 mph;46  °F;46%;29.78 in
11.03.2023;Crystal Palace;Man. City;0;1;Premier League;Fair;SSE;9 mph;46  °F;46%;29.78 in
12.03.2023;Fulham;Arsenal;0;3;Premier League;Mostly Cloudy;SW;17 mph;57  °F;63%;29.69 in
12.03.2023;Man. United;Southampton;0;0;Premier League;Fair;SW;18 mph;54  °F;67%;29.29 in
12.03.2023;West Ham;Aston Villa;1;1;Premier League;Mostly Cloudy;SW;17 mph;57  °F;63%;29.69 in
12.03.2023;Newcastle;Wolverhampton;2;1;Premier League;Light Rain Shower;W;16 mph;50  °F;71%;29.13 in
4.03.2023;Man. City;Newcastle;2;0;Premier League;Cloudy;W;5 mph;41  °F;65%;30.14 in
4.03.2023;Arsenal;Bournemouth;3;2;Premier League;Cloudy;N;5 mph;45  °F;61%;30.37 in
4.03.2023;Aston Villa;Crystal Palace;1;0;Premier League;Mostly Cloudy;N;7 mph;39  °F;65%;30.06 in
4.03.2023;Brighton;West Ham;4;0;Premier League;Mostly Cloudy;NNE;8 mph;43  °F;66%;30.13 in
4.03.2023;Chelsea;Leeds United;1;0;Premier League;Cloudy;N;5 mph;45  °F;61%;30.37 in
4.03.2023;Wolverhampton;Tottenham;1;0;Premier League;Mostly Cloudy;N;7 mph;39  °F;65%;30.06 in
4.03.2023;Southampton;Leicester City;1;0;Premier League;Mostly Cloudy;NW;3 mph;41  °F;65%;30.31 in
5.03.2023;Not. Forest;Everton;2;2;Premier League;Mostly Cloudy;WNW;6 mph;39  °F;65%;29.67 in
5.03.2023;Liverpool;Man. United;7;0;Premier League;Partly Cloudy;NW;13 mph;46  °F;66%;29.91 in
6.03.2023;Brentford;Fulham;3;2;Premier League;Mostly Cloudy;NW;7 mph;37  °F;81%;28.78 in
24.02.2023;Fulham;Wolverhampton;1;1;Premier League;Mostly Cloudy;N;9 mph;50  °F;62%;29.84 in
25.02.2023;Everton;Aston Villa;0;2;Premier League;Mostly Cloudy;NNE;16 mph;45  °F;57%;30.06 in
25.02.2023;Leeds United;Southampton;1;0;Premier League;Partly Cloudy;NNE;9 mph;36  °F;87%;29.47 in
25.02.2023;Leicester City;Arsenal;0;1;Premier League;Partly Cloudy;N;10 mph;41  °F;76%;29.75 in
25.02.2023;West Ham;Not. Forest;4;0;Premier League;Partly Cloudy;NNE;8 mph;46  °F;57%;30.01 in
25.02.2023;Bournemouth;Man. City;1;4;Premier League;Fair;NNE;8 mph;39  °F;75%;30.05 in
25.02.2023;Crystal Palace;Liverpool;0;0;Premier League;Partly Cloudy;NNE;8 mph;46  °F;57%;30.01 in
26.02.2023;Tottenham;Chelsea;2;0;Premier League;Mostly Cloudy;ENE;12 mph;45  °F;53%;30.37 in
5.04.2023;Man. United;Brentford;1;0;Premier League;Light Rain;S;3 mph;48  °F;93%;29.76 in
18.05.2023;Newcastle;Brighton;4;1;Premier League;Fair;SW;3 mph;63  °F;59%;30.01 in
18.02.2023;Aston Villa;Arsenal;2;4;Premier League;Mostly Cloudy;W;13 mph;57  °F;63%;29.74 in
18.02.2023;Brentford;Crystal Palace;1;1;Premier League;Mostly Cloudy;W;18 mph;48  °F;87%;29.27 in
18.02.2023;Brighton;Fulham;0;1;Premier League;Light Drizzle;SW;12 mph;54  °F;94%;29.93 in
18.02.2023;Chelsea;Southampton;0;1;Premier League;Light Rain;WSW;13 mph;54  °F;94%;30.13 in
18.02.2023;Everton;Leeds United;1;0;Premier League;Mostly Cloudy;W;17 mph;54  °F;72%;29.94 in
18.02.2023;Not. Forest;Man. City;1;1;Premier League;Mostly Cloudy / Windy;WSW;22 mph;54  °F;67%;29.70 in
18.02.2023;Wolverhampton;Bournemouth;0;1;Premier League;Mostly Cloudy;W;13 mph;57  °F;63%;29.74 in
18.02.2023;Newcastle;Liverpool;0;2;Premier League;Light Rain;ESE;3 mph;45  °F;100%;29.63 in
19.02.2023;Man. United;Leicester City;3;0;Premier League;Mostly Cloudy;WSW;9 mph;52  °F;71%;29.99 in
19.02.2023;Tottenham;West Ham;2;0;Premier League;Fair;WSW;9 mph;55  °F;51%;30.34 in
11.02.2023;West Ham;Chelsea;1;1;Premier League;Cloudy;WNW;6 mph;50  °F;71%;30.58 in
