date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
14.12.2024;Arsenal;Everton;0;0;Premier League;Fair;W;12 mph;46  °F;71%;30.16 in
14.12.2024;Liverpool;Fulham;2;2;Premier League;Showers in the Vicinity;W;16 mph;45  °F;87%;30.09 in
14.12.2024;Newcastle;Leicester City;4;0;Premier League;Fair;WNW;12 mph;41  °F;87%;29.77 in
14.12.2024;Wolverhampton;Ipswich Town;1;2;Premier League;Partly Cloudy;WNW;12 mph;45  °F;76%;29.83 in
14.12.2024;Not. Forest;Aston Villa;2;1;Premier League;Mostly Cloudy;W;15 mph;43  °F;87%;29.81 in
15.12.2024;Brighton;Crystal Palace;1;3;Premier League;Mostly Cloudy;WSW;9 mph;55  °F;88%;30.13 in
15.12.2024;Man. City;Man. United;1;2;Premier League;Cloudy;W;10 mph;52  °F;88%;30.02 in
15.12.2024;Chelsea;Brentford;2;1;Premier League;Cloudy;WSW;12 mph;54  °F;88%;30.34 in
15.12.2024;Southampton;Tottenham;0;5;Premier League;Mostly Cloudy;WSW;6 mph;54  °F;82%;30.43 in
16.12.2024;Bournemouth;West Ham;1;1;Premier League;Partly Cloudy;S;3 mph;48  °F;87%;30.41 in
7.12.2024;Aston Villa;Southampton;1;0;Premier League;Light Rain / Windy;NW;36 mph;43  °F;87%;29.10 in
7.12.2024;Brentford;Newcastle;4;2;Premier League;Mostly Cloudy / Windy;NW;31 mph;41  °F;81%;28.90 in
7.12.2024;Crystal Palace;Man. City;2;2;Premier League;Cloudy;WNW;20 mph;45  °F;81%;0.00 in
7.12.2024;Man. United;Not. Forest;2;3;Premier League;Light Rain / Windy;NW;26 mph;43  °F;81%;29.20 in
8.12.2024;Fulham;Arsenal;1;1;Premier League;Light Rain;NNW;16 mph;46  °F;81%;30.04 in
8.12.2024;Ipswich Town;Bournemouth;1;2;Premier League;Light Rain;NNE;15 mph;46  °F;93%;30.13 in
8.12.2024;Leicester City;Brighton;2;2;Premier League;Light Rain;N;18 mph;43  °F;93%;29.90 in
8.12.2024;Tottenham;Chelsea;3;4;Premier League;Light Rain;NNW;16 mph;46  °F;81%;30.04 in
9.12.2024;West Ham;Wolverhampton;2;1;Premier League;Mostly Cloudy;NNE;10 mph;46  °F;81%;30.40 in
3.12.2024;Ipswich Town;Crystal Palace;0;1;Premier League;Veri Yok;Veri Yok;Veri Yok;Veri Yok;Veri Yok;Veri Yok
3.12.2024;Leicester City;West Ham;3;1;Premier League;Fair;SSE;2 mph;41  °F;87%;29.84 in
4.12.2024;Everton;Wolverhampton;4;0;Premier League;Mostly Cloudy;SSE;13 mph;45  °F;93%;30.00 in
4.12.2024;Man. City;Not. Forest;3;0;Premier League;Light Drizzle;VAR;5 mph;45  °F;93%;29.84 in
4.12.2024;Newcastle;Liverpool;3;3;Premier League;Fair;SSE;6 mph;45  °F;81%;29.77 in
4.12.2024;Southampton;Chelsea;1;5;Premier League;Light Rain;S;12 mph;52  °F;82%;30.10 in
4.12.2024;Arsenal;Man. United;2;0;Premier League;Cloudy;SW;5 mph;48  °F;82%;30.25 in
4.12.2024;Aston Villa;Brentford;3;1;Premier League;Cloudy;SSE;8 mph;45  °F;100%;29.83 in
5.12.2024;Fulham;Brighton;3;1;Premier League;Cloudy;SW;10 mph;57  °F;88%;29.69 in
5.12.2024;Bournemouth;Tottenham;1;0;Premier League;Light Rain / Windy;NW;22 mph;52  °F;82%;29.61 in
29.11.2024;Brighton;Southampton;1;1;Premier League;Fair;SSE;12 mph;50  °F;62%;30.05 in
30.11.2024;Brentford;Leicester City;4;1;Premier League;Partly Cloudy;SSE;9 mph;54  °F;88%;29.30 in
30.11.2024;Crystal Palace;Newcastle;1;1;Premier League;Mostly Cloudy;S;6 mph;57  °F;88%;30.19 in
30.11.2024;Not. Forest;Ipswich Town;1;0;Premier League;Mostly Cloudy;S;10 mph;57  °F;82%;29.75 in
30.11.2024;Wolverhampton;Bournemouth;2;4;Premier League;Mostly Cloudy;S;8 mph;57  °F;82%;29.77 in
30.11.2024;West Ham;Arsenal;2;5;Premier League;Mostly Cloudy;S;6 mph;57  °F;88%;30.19 in
1.12.2024;Chelsea;Aston Villa;3;0;Premier League;Light Rain;SSW;9 mph;55  °F;94%;29.87 in
1.12.2024;Man. United;Everton;4;0;Premier League;Partly Cloudy;SSW;9 mph;55  °F;88%;29.49 in
1.12.2024;Tottenham;Fulham;1;1;Premier League;Light Rain;SSW;9 mph;55  °F;94%;29.87 in
1.12.2024;Liverpool;Man. City;2;0;Premier League;Mostly Cloudy;SSW;8 mph;54  °F;82%;29.65 in
23.11.2024;Leicester City;Chelsea;1;2;Premier League;Light Rain / Windy;S;22 mph;54  °F;94%;28.91 in
23.11.2024;Bournemouth;Brighton;1;2;Premier League;Rain;SSW;18 mph;57  °F;100%;29.40 in
23.11.2024;Arsenal;Not. Forest;3;0;Premier League;Light Rain;S;16 mph;52  °F;88%;29.48 in
23.11.2024;Aston Villa;Crystal Palace;2;2;Premier League;Light Rain;S;15 mph;57  °F;94%;28.92 in
23.11.2024;Everton;Brentford;0;0;Premier League;Light Rain Shower;S;14 mph;54  °F;100%;29.06 in
23.11.2024;Fulham;Wolverhampton;1;4;Premier League;Light Rain;S;16 mph;52  °F;88%;29.48 in
23.11.2024;Man. City;Tottenham;0;4;Premier League;Light Rain Shower;S;12 mph;54  °F;94%;28.91 in
24.11.2024;Southampton;Liverpool;2;3;Premier League;Light Rain;SW;8 mph;54  °F;94%;29.34 in
24.11.2024;Ipswich Town;Man. United;1;1;Premier League;Fair / Windy;SSW;29 mph;61  °F;68%;29.30 in
25.11.2024;Newcastle;West Ham;0;2;Premier League;Partly Cloudy / Windy;W;25 mph;46  °F;66%;28.98 in
9.11.2024;Brentford;Bournemouth;3;2;Premier League;Mist;SW;3 mph;45  °F;100%;29.47 in
9.11.2024;Crystal Palace;Fulham;0;2;Premier League;Cloudy;VAR;2 mph;48  °F;71%;30.22 in
9.11.2024;West Ham;Everton;0;0;Premier League;Cloudy;VAR;2 mph;48  °F;71%;30.22 in
9.11.2024;Wolverhampton;Southampton;2;0;Premier League;Cloudy;SW;3 mph;45  °F;87%;29.89 in
9.11.2024;Brighton;Man. City;2;1;Premier League;Cloudy;WSW;2 mph;46  °F;93%;30.02 in
9.11.2024;Liverpool;Aston Villa;2;0;Premier League;Cloudy;SE;10 mph;45  °F;87%;30.15 in
10.11.2024;Man. United;Leicester City;3;0;Premier League;Rain;S;3 mph;54  °F;94%;30.02 in
10.11.2024;Not. Forest;Newcastle;1;3;Premier League;Mostly Cloudy;SW;7 mph;55  °F;82%;29.96 in
10.11.2024;Tottenham;Ipswich Town;1;2;Premier League;Haze;VAR;3 mph;50  °F;94%;30.34 in
