date;home_team;away_team;home_score;away_score;League
19.05.2007;Wolfsburg;Werder Bremen;0;2;Bundesliga
19.05.2007;E. Frankfurt;Hertha Berlin;1;2;Bundesliga
19.05.2007;B. Leverkusen;B. Dortmund;2;1;Bundesliga
19.05.2007;Hannover 96;Nürnberg;0;3;Bundesliga
19.05.2007;Bayern Münih;Mainz;5;2;Bundesliga
19.05.2007;Schalke 04;A. Bielefeld;2;1;Bundesliga
19.05.2007;M'gladbach;Bochum;0;2;Bundesliga
19.05.2007;Hamburg;A. Aachen;4;0;Bundesliga
19.05.2007;Stuttgart;E. Cottbus;2;1;Bundesliga
12.05.2007;E. Cottbus;Bayern Münih;0;3;Bundesliga
12.05.2007;Nürnberg;Hamburg;0;2;Bundesliga
12.05.2007;B. Dortmund;Schalke 04;2;0;Bundesliga
12.05.2007;Hertha Berlin;B. Leverkusen;2;3;Bundesliga
12.05.2007;Bochum;Stuttgart;2;3;Bundesliga
12.05.2007;Mainz;M'gladbach;3;0;Bundesliga
12.05.2007;A. Bielefeld;Hannover 96;3;1;Bundesliga
12.05.2007;Werder Bremen;E. Frankfurt;1;2;Bundesliga
12.05.2007;A. Aachen;Wolfsburg;2;2;Bundesliga
04.05.2007;Hannover 96;E. Cottbus;2;0;Bundesliga
05.05.2007;M'gladbach;Bayern Münih;1;1;Bundesliga
05.05.2007;Wolfsburg;B. Dortmund;0;2;Bundesliga
05.05.2007;Schalke 04;Nürnberg;1;0;Bundesliga
05.05.2007;Stuttgart;Mainz;2;0;Bundesliga
05.05.2007;Hamburg;Bochum;0;3;Bundesliga
05.05.2007;E. Frankfurt;A. Aachen;4;0;Bundesliga
06.05.2007;Hertha Berlin;Werder Bremen;1;4;Bundesliga
06.05.2007;B. Leverkusen;A. Bielefeld;1;2;Bundesliga
27.04.2007;Bochum;Schalke 04;2;1;Bundesliga
28.04.2007;Bayern Münih;Hamburg;1;2;Bundesliga
28.04.2007;A. Aachen;Hertha Berlin;0;4;Bundesliga
28.04.2007;M'gladbach;Stuttgart;0;1;Bundesliga
28.04.2007;Mainz;Hannover 96;1;2;Bundesliga
28.04.2007;B. Dortmund;E. Frankfurt;2;0;Bundesliga
28.04.2007;Nürnberg;Wolfsburg;1;1;Bundesliga
29.04.2007;A. Bielefeld;Werder Bremen;3;2;Bundesliga
29.04.2007;E. Cottbus;B. Leverkusen;2;1;Bundesliga
20.04.2007;Werder Bremen;A. Aachen;3;1;Bundesliga
21.04.2007;Stuttgart;Bayern Münih;2;0;Bundesliga
21.04.2007;Hertha Berlin;B. Dortmund;0;1;Bundesliga
21.04.2007;B. Leverkusen;Nürnberg;2;0;Bundesliga
21.04.2007;Wolfsburg;A. Bielefeld;2;3;Bundesliga
21.04.2007;E. Frankfurt;Bochum;0;3;Bundesliga
21.04.2007;Schalke 04;E. Cottbus;2;0;Bundesliga
22.04.2007;Hannover 96;M'gladbach;1;0;Bundesliga
22.04.2007;Hamburg;Mainz;2;2;Bundesliga
13.04.2007;M'gladbach;Hamburg;0;1;Bundesliga
14.04.2007;Mainz;Schalke 04;0;3;Bundesliga
14.04.2007;Bochum;Hertha Berlin;1;3;Bundesliga
14.04.2007;Stuttgart;Hannover 96;2;1;Bundesliga
14.04.2007;A. Bielefeld;E. Frankfurt;2;4;Bundesliga
14.04.2007;E. Cottbus;Wolfsburg;3;2;Bundesliga
14.04.2007;Nürnberg;A. Aachen;1;0;Bundesliga
15.04.2007;B. Dortmund;Werder Bremen;0;2;Bundesliga
15.04.2007;Bayern Münih;B. Leverkusen;2;1;Bundesliga
07.04.2007;Hannover 96;Bayern Münih;1;2;Bundesliga
07.04.2007;A. Aachen;B. Dortmund;1;4;Bundesliga
07.04.2007;Hamburg;Stuttgart;2;4;Bundesliga
07.04.2007;Schalke 04;M'gladbach;2;0;Bundesliga
07.04.2007;Wolfsburg;Mainz;3;2;Bundesliga
07.04.2007;Hertha Berlin;A. Bielefeld;1;1;Bundesliga
07.04.2007;E. Frankfurt;E. Cottbus;1;3;Bundesliga
08.04.2007;Werder Bremen;Nürnberg;1;0;Bundesliga
08.04.2007;B. Leverkusen;Bochum;1;4;Bundesliga
30.03.2007;A. Bielefeld;B. Dortmund;1;0;Bundesliga
31.03.2007;E. Cottbus;Werder Bremen;0;0;Bundesliga
31.03.2007;Bayern Münih;Schalke 04;2;0;Bundesliga
31.03.2007;Mainz;B. Leverkusen;1;3;Bundesliga
31.03.2007;Nürnberg;Hertha Berlin;2;1;Bundesliga
31.03.2007;M'gladbach;E. Frankfurt;1;1;Bundesliga
31.03.2007;Stuttgart;A. Aachen;3;1;Bundesliga
01.04.2007;Bochum;Hannover 96;2;0;Bundesliga
01.04.2007;Hamburg;Wolfsburg;1;0;Bundesliga
16.03.2007;Hertha Berlin;E. Cottbus;0;1;Bundesliga
17.03.2007;E. Frankfurt;Bayern Münih;1;0;Bundesliga
17.03.2007;Hannover 96;Hamburg;0;0;Bundesliga
17.03.2007;B. Dortmund;Nürnberg;0;0;Bundesliga
17.03.2007;Schalke 04;Stuttgart;1;0;Bundesliga
17.03.2007;A. Aachen;A. Bielefeld;2;0;Bundesliga
17.03.2007;Wolfsburg;Bochum;3;1;Bundesliga
18.03.2007;B. Leverkusen;M'gladbach;1;0;Bundesliga
18.03.2007;Werder Bremen;Mainz;2;0;Bundesliga
09.03.2007;Nürnberg;E. Frankfurt;2;2;Bundesliga
10.03.2007;Hannover 96;Schalke 04;1;1;Bundesliga
10.03.2007;M'gladbach;Hertha Berlin;3;1;Bundesliga
10.03.2007;Bochum;B. Dortmund;2;0;Bundesliga
10.03.2007;Mainz;A. Bielefeld;1;0;Bundesliga
10.03.2007;Stuttgart;Wolfsburg;0;0;Bundesliga
10.03.2007;E. Cottbus;A. Aachen;0;2;Bundesliga
