date;home_team;away_team;home_score;away_score;League
11.08.2000;B. Dortmund;H. Rostock;1;0;Bundesliga
12.08.2000;Werder Bremen;E. Cottbus;3;1;Bundesliga
12.08.2000;Bayern Münih;Hertha Berlin;4;1;Bundesliga
12.08.2000;B. Leverkusen;Wolfsburg;2;0;Bundesliga
12.08.2000;Hamburg;1860 München;2;2;Bundesliga
12.08.2000;Freiburg;Stuttgart;4;0;Bundesliga
12.08.2000;Kaiserslautern;Bochum;0;1;Bundesliga
13.08.2000;Schalke 04;Köln;2;1;Bundesliga
13.08.2000;E. Frankfurt;Unterhaching;3;0;Bundesliga
18.08.2000;E. Cottbus;B. Dortmund;1;4;Bundesliga
19.08.2000;Stuttgart;B. Leverkusen;4;1;Bundesliga
19.08.2000;Bochum;Bayern Münih;0;3;Bundesliga
19.08.2000;Wolfsburg;Kaiserslautern;4;0;Bundesliga
19.08.2000;Hertha Berlin;Hamburg;4;0;Bundesliga
19.08.2000;1860 München;Werder Bremen;2;1;Bundesliga
19.08.2000;Unterhaching;Freiburg;1;1;Bundesliga
20.08.2000;H. Rostock;Schalke 04;0;4;Bundesliga
20.08.2000;Köln;E. Frankfurt;4;1;Bundesliga
05.09.2000;B. Leverkusen;Unterhaching;1;0;Bundesliga
05.09.2000;Schalke 04;E. Cottbus;3;0;Bundesliga
05.09.2000;Freiburg;Köln;0;0;Bundesliga
05.09.2000;Kaiserslautern;Stuttgart;1;0;Bundesliga
06.09.2000;Bayern Münih;Wolfsburg;3;1;Bundesliga
06.09.2000;B. Dortmund;1860 München;2;3;Bundesliga
06.09.2000;Hamburg;Werder Bremen;2;1;Bundesliga
06.09.2000;Hertha Berlin;Bochum;4;0;Bundesliga
06.09.2000;E. Frankfurt;H. Rostock;4;0;Bundesliga
08.09.2000;Unterhaching;Kaiserslautern;0;0;Bundesliga
09.09.2000;Werder Bremen;B. Dortmund;1;2;Bundesliga
09.09.2000;Stuttgart;Bayern Münih;2;1;Bundesliga
09.09.2000;Bochum;Hamburg;0;4;Bundesliga
09.09.2000;Wolfsburg;Hertha Berlin;2;1;Bundesliga
09.09.2000;1860 München;Schalke 04;1;1;Bundesliga
09.09.2000;Köln;B. Leverkusen;1;1;Bundesliga
10.09.2000;H. Rostock;Freiburg;0;0;Bundesliga
