date;home_team;away_team;home_score;away_score;League
13.12.2024;Freiburg;Wolfsburg;3;2;Bundesliga
14.12.2024;Augsburg;B. Leverkusen;0;2;Bundesliga
14.12.2024;Mainz;Bayern Münih;2;1;Bundesliga
14.12.2024;M'gladbach;Holstein Kiel;4;1;Bundesliga
14.12.2024;Union Berlin;Bochum;1;1;Bundesliga
14.12.2024;St. Pauli;Werder Bremen;0;2;Bundesliga
15.12.2024;Heidenheim;Stuttgart;1;3;Bundesliga
15.12.2024;B. Dortmund;Hoffenheim;1;1;Bundesliga
15.12.2024;Leipzig;E. Frankfurt;2;1;Bundesliga
06.12.2024;Stuttgart;Union Berlin;3;2;Bundesliga
07.12.2024;B. Leverkusen;St. Pauli;2;1;Bundesliga
07.12.2024;Bayern Münih;Heidenheim;4;2;Bundesliga
07.12.2024;E. Frankfurt;Augsburg;2;2;Bundesliga
07.12.2024;Bochum;Werder Bremen;0;1;Bundesliga
07.12.2024;Holstein Kiel;Leipzig;0;2;Bundesliga
07.12.2024;M'gladbach;B. Dortmund;1;1;Bundesliga
08.12.2024;Wolfsburg;Mainz;4;3;Bundesliga
08.12.2024;Hoffenheim;Freiburg;1;1;Bundesliga
29.11.2024;St. Pauli;Holstein Kiel;3;1;Bundesliga
30.11.2024;Leipzig;Wolfsburg;1;5;Bundesliga
30.11.2024;Werder Bremen;Stuttgart;2;2;Bundesliga
30.11.2024;Freiburg;M'gladbach;3;1;Bundesliga
30.11.2024;Augsburg;Bochum;1;0;Bundesliga
30.11.2024;Union Berlin;B. Leverkusen;1;2;Bundesliga
30.11.2024;B. Dortmund;Bayern Münih;1;1;Bundesliga
01.12.2024;Mainz;Hoffenheim;2;0;Bundesliga
01.12.2024;Heidenheim;E. Frankfurt;0;4;Bundesliga
22.11.2024;Bayern Münih;Augsburg;3;0;Bundesliga
23.11.2024;B. Leverkusen;Heidenheim;5;2;Bundesliga
23.11.2024;Stuttgart;Bochum;2;0;Bundesliga
23.11.2024;B. Dortmund;Freiburg;4;0;Bundesliga
23.11.2024;Hoffenheim;Leipzig;4;3;Bundesliga
23.11.2024;Wolfsburg;Union Berlin;1;0;Bundesliga
23.11.2024;E. Frankfurt;Werder Bremen;1;0;Bundesliga
24.11.2024;Holstein Kiel;Mainz;0;3;Bundesliga
24.11.2024;M'gladbach;St. Pauli;2;0;Bundesliga
08.11.2024;Union Berlin;Freiburg;0;0;Bundesliga
09.11.2024;Werder Bremen;Holstein Kiel;2;1;Bundesliga
09.11.2024;Mainz;B. Dortmund;3;1;Bundesliga
09.11.2024;Bochum;B. Leverkusen;1;1;Bundesliga
09.11.2024;St. Pauli;Bayern Münih;0;1;Bundesliga
09.11.2024;Leipzig;M'gladbach;0;0;Bundesliga
10.11.2024;Augsburg;Hoffenheim;0;0;Bundesliga
10.11.2024;Stuttgart;E. Frankfurt;2;3;Bundesliga
10.11.2024;Heidenheim;Wolfsburg;1;3;Bundesliga
01.11.2024;B. Leverkusen;Stuttgart;0;0;Bundesliga
02.11.2024;Bayern Münih;Union Berlin;3;0;Bundesliga
02.11.2024;E. Frankfurt;Bochum;7;2;Bundesliga
02.11.2024;Hoffenheim;St. Pauli;0;2;Bundesliga
02.11.2024;Wolfsburg;Augsburg;1;1;Bundesliga
02.11.2024;Holstein Kiel;Heidenheim;1;0;Bundesliga
02.11.2024;B. Dortmund;Leipzig;2;1;Bundesliga
03.11.2024;Freiburg;Mainz;0;0;Bundesliga
03.11.2024;M'gladbach;Werder Bremen;4;1;Bundesliga
25.10.2024;Mainz;M'gladbach;1;1;Bundesliga
26.10.2024;Stuttgart;Holstein Kiel;2;1;Bundesliga
26.10.2024;Leipzig;Freiburg;3;1;Bundesliga
26.10.2024;Augsburg;B. Dortmund;2;1;Bundesliga
26.10.2024;St. Pauli;Wolfsburg;0;0;Bundesliga
26.10.2024;Werder Bremen;B. Leverkusen;2;2;Bundesliga
27.10.2024;Bochum;Bayern Münih;0;5;Bundesliga
27.10.2024;Union Berlin;E. Frankfurt;1;1;Bundesliga
27.10.2024;Heidenheim;Hoffenheim;0;0;Bundesliga
18.10.2024;B. Dortmund;St. Pauli;2;1;Bundesliga
19.10.2024;B. Leverkusen;E. Frankfurt;2;1;Bundesliga
19.10.2024;Hoffenheim;Bochum;3;1;Bundesliga
19.10.2024;Freiburg;Augsburg;3;1;Bundesliga
19.10.2024;Mainz;Leipzig;0;2;Bundesliga
19.10.2024;M'gladbach;Heidenheim;3;2;Bundesliga
19.10.2024;Bayern Münih;Stuttgart;4;0;Bundesliga
20.10.2024;Holstein Kiel;Union Berlin;0;2;Bundesliga
20.10.2024;Wolfsburg;Werder Bremen;2;4;Bundesliga
04.10.2024;Augsburg;M'gladbach;2;1;Bundesliga
05.10.2024;B. Leverkusen;Holstein Kiel;2;2;Bundesliga
05.10.2024;Werder Bremen;Freiburg;0;1;Bundesliga
05.10.2024;Union Berlin;B. Dortmund;2;1;Bundesliga
05.10.2024;Bochum;Wolfsburg;1;3;Bundesliga
05.10.2024;St. Pauli;Mainz;0;3;Bundesliga
06.10.2024;Heidenheim;Leipzig;0;1;Bundesliga
06.10.2024;E. Frankfurt;Bayern Münih;3;3;Bundesliga
06.10.2024;Stuttgart;Hoffenheim;1;1;Bundesliga
27.09.2024;B. Dortmund;Bochum;4;2;Bundesliga
28.09.2024;Leipzig;Augsburg;4;0;Bundesliga
28.09.2024;Freiburg;St. Pauli;0;3;Bundesliga
28.09.2024;Wolfsburg;Stuttgart;2;2;Bundesliga
28.09.2024;Mainz;Heidenheim;0;2;Bundesliga
28.09.2024;M'gladbach;Union Berlin;1;0;Bundesliga
28.09.2024;Bayern Münih;B. Leverkusen;1;1;Bundesliga
29.09.2024;Holstein Kiel;E. Frankfurt;2;4;Bundesliga
29.09.2024;Hoffenheim;Werder Bremen;3;4;Bundesliga
20.09.2024;Augsburg;Mainz;2;3;Bundesliga
21.09.2024;Heidenheim;Freiburg;0;3;Bundesliga
21.09.2024;Werder Bremen;Bayern Münih;0;5;Bundesliga
21.09.2024;Union Berlin;Hoffenheim;2;1;Bundesliga
21.09.2024;Bochum;Holstein Kiel;2;2;Bundesliga
21.09.2024;E. Frankfurt;M'gladbach;2;0;Bundesliga
22.09.2024;B. Leverkusen;Wolfsburg;4;3;Bundesliga
22.09.2024;Stuttgart;B. Dortmund;5;1;Bundesliga
22.09.2024;St. Pauli;Leipzig;0;0;Bundesliga
13.09.2024;B. Dortmund;Heidenheim;4;2;Bundesliga
14.09.2024;Leipzig;Union Berlin;0;0;Bundesliga
14.09.2024;Hoffenheim;B. Leverkusen;1;4;Bundesliga
14.09.2024;Freiburg;Bochum;2;1;Bundesliga
14.09.2024;Wolfsburg;E. Frankfurt;1;2;Bundesliga
14.09.2024;M'gladbach;Stuttgart;1;3;Bundesliga
14.09.2024;Holstein Kiel;Bayern Münih;1;6;Bundesliga
15.09.2024;Augsburg;St. Pauli;3;1;Bundesliga
15.09.2024;Mainz;Werder Bremen;1;2;Bundesliga
30.08.2024;Union Berlin;St. Pauli;1;0;Bundesliga
31.08.2024;Stuttgart;Mainz;3;3;Bundesliga
31.08.2024;E. Frankfurt;Hoffenheim;3;1;Bundesliga
31.08.2024;Werder Bremen;B. Dortmund;0;0;Bundesliga
31.08.2024;Bochum;M'gladbach;0;2;Bundesliga
31.08.2024;Holstein Kiel;Wolfsburg;0;2;Bundesliga
31.08.2024;B. Leverkusen;Leipzig;2;3;Bundesliga
01.09.2024;Heidenheim;Augsburg;4;0;Bundesliga
01.09.2024;Bayern Münih;Freiburg;2;0;Bundesliga
23.08.2024;M'gladbach;B. Leverkusen;2;3;Bundesliga
24.08.2024;Leipzig;Bochum;1;0;Bundesliga
24.08.2024;Hoffenheim;Holstein Kiel;3;2;Bundesliga
24.08.2024;Freiburg;Stuttgart;3;1;Bundesliga
24.08.2024;Augsburg;Werder Bremen;2;2;Bundesliga
24.08.2024;Mainz;Union Berlin;1;1;Bundesliga
24.08.2024;B. Dortmund;E. Frankfurt;2;0;Bundesliga
25.08.2024;Wolfsburg;Bayern Münih;2;3;Bundesliga
25.08.2024;St. Pauli;Heidenheim;0;2;Bundesliga
23.08.2024;M'gladbach;B. Leverkusen;2;3;Bundesliga
24.08.2024;Leipzig;Bochum;1;0;Bundesliga
24.08.2024;Hoffenheim;Holstein Kiel;3;2;Bundesliga
24.08.2024;Freiburg;Stuttgart;3;1;Bundesliga
24.08.2024;Augsburg;Werder Bremen;2;2;Bundesliga
24.08.2024;Mainz;Union Berlin;1;1;Bundesliga
24.08.2024;B. Dortmund;E. Frankfurt;2;0;Bundesliga
25.08.2024;Wolfsburg;Bayern Münih;2;3;Bundesliga
25.08.2024;St. Pauli;Heidenheim;0;2;Bundesliga
