date;home_team;away_team;home_score;away_score;League
13.05.2006;Nürnberg;Hertha Berlin;2;1;Bundesliga
13.05.2006;Hannover 96;B. Leverkusen;2;2;Bundesliga
13.05.2006;E. Frankfurt;M'gladbach;0;2;Bundesliga
13.05.2006;Bayern Münih;B. Dortmund;3;3;Bundesliga
13.05.2006;Wolfsburg;Kaiserslautern;2;2;Bundesliga
13.05.2006;Schalke 04;Stuttgart;3;2;Bundesliga
13.05.2006;Duisburg;Mainz;0;0;Bundesliga
13.05.2006;Köln;A. Bielefeld;4;2;Bundesliga
13.05.2006;Hamburg;Werder Bremen;1;2;Bundesliga
06.05.2006;Hertha Berlin;Hamburg;4;2;Bundesliga
06.05.2006;Werder Bremen;Köln;6;0;Bundesliga
06.05.2006;A. Bielefeld;Duisburg;0;2;Bundesliga
06.05.2006;Mainz;Schalke 04;1;0;Bundesliga
06.05.2006;Stuttgart;Wolfsburg;2;1;Bundesliga
06.05.2006;Kaiserslautern;Bayern Münih;1;1;Bundesliga
06.05.2006;B. Dortmund;E. Frankfurt;1;1;Bundesliga
06.05.2006;M'gladbach;Hannover 96;2;2;Bundesliga
06.05.2006;B. Leverkusen;Nürnberg;2;2;Bundesliga
02.05.2006;Köln;Hamburg;0;1;Bundesliga
02.05.2006;Hertha Berlin;B. Leverkusen;1;5;Bundesliga
02.05.2006;Nürnberg;M'gladbach;5;2;Bundesliga
02.05.2006;Hannover 96;B. Dortmund;1;2;Bundesliga
03.05.2006;E. Frankfurt;Kaiserslautern;2;2;Bundesliga
03.05.2006;Bayern Münih;Stuttgart;3;1;Bundesliga
03.05.2006;Wolfsburg;Mainz;0;3;Bundesliga
03.05.2006;Schalke 04;A. Bielefeld;3;1;Bundesliga
03.05.2006;Duisburg;Werder Bremen;3;5;Bundesliga
22.04.2006;M'gladbach;Hertha Berlin;2;2;Bundesliga
22.04.2006;Hamburg;B. Leverkusen;0;2;Bundesliga
22.04.2006;Köln;Duisburg;3;1;Bundesliga
22.04.2006;A. Bielefeld;Wolfsburg;0;1;Bundesliga
22.04.2006;Stuttgart;E. Frankfurt;0;2;Bundesliga
22.04.2006;Kaiserslautern;Hannover 96;1;0;Bundesliga
22.04.2006;B. Dortmund;Nürnberg;2;1;Bundesliga
23.04.2006;Werder Bremen;Schalke 04;0;0;Bundesliga
23.04.2006;Mainz;Bayern Münih;2;2;Bundesliga
15.04.2006;Duisburg;Hamburg;0;2;Bundesliga
15.04.2006;Schalke 04;Köln;1;1;Bundesliga
15.04.2006;B. Leverkusen;M'gladbach;2;1;Bundesliga
15.04.2006;Hertha Berlin;B. Dortmund;0;0;Bundesliga
15.04.2006;E. Frankfurt;Mainz;0;0;Bundesliga
15.04.2006;Bayern Münih;A. Bielefeld;2;0;Bundesliga
15.04.2006;Wolfsburg;Werder Bremen;1;1;Bundesliga
16.04.2006;Nürnberg;Kaiserslautern;3;2;Bundesliga
16.04.2006;Hannover 96;Stuttgart;3;3;Bundesliga
08.04.2006;Kaiserslautern;Hertha Berlin;0;2;Bundesliga
08.04.2006;B. Dortmund;B. Leverkusen;1;2;Bundesliga
08.04.2006;Köln;Wolfsburg;3;0;Bundesliga
08.04.2006;Werder Bremen;Bayern Münih;3;0;Bundesliga
08.04.2006;A. Bielefeld;E. Frankfurt;1;0;Bundesliga
08.04.2006;Mainz;Hannover 96;0;0;Bundesliga
08.04.2006;Stuttgart;Nürnberg;1;0;Bundesliga
09.04.2006;Hamburg;M'gladbach;2;0;Bundesliga
09.04.2006;Duisburg;Schalke 04;1;1;Bundesliga
01.04.2006;Bayern Münih;Köln;2;2;Bundesliga
01.04.2006;Wolfsburg;Duisburg;1;1;Bundesliga
01.04.2006;M'gladbach;B. Dortmund;2;1;Bundesliga
01.04.2006;B. Leverkusen;Kaiserslautern;5;1;Bundesliga
01.04.2006;Hertha Berlin;Stuttgart;2;0;Bundesliga
01.04.2006;Nürnberg;Mainz;3;0;Bundesliga
01.04.2006;E. Frankfurt;Werder Bremen;0;1;Bundesliga
02.04.2006;Schalke 04;Hamburg;0;2;Bundesliga
02.04.2006;Hannover 96;A. Bielefeld;0;1;Bundesliga
25.03.2006;Mainz;Hertha Berlin;2;2;Bundesliga
25.03.2006;Stuttgart;B. Leverkusen;0;2;Bundesliga
25.03.2006;Hamburg;B. Dortmund;2;4;Bundesliga
25.03.2006;Schalke 04;Wolfsburg;2;2;Bundesliga
25.03.2006;Duisburg;Bayern Münih;1;3;Bundesliga
