date;home_team;away_team;home_score;away_score;League
06.08.2004;Werder Bremen;Schalke 04;1;0;Bundesliga
07.08.2004;Kaiserslautern;Nürnberg;1;3;Bundesliga
07.08.2004;Freiburg;H. Rostock;0;0;Bundesliga
07.08.2004;B. Dortmund;Wolfsburg;1;2;Bundesliga
07.08.2004;B. Leverkusen;Hannover 96;2;1;Bundesliga
07.08.2004;Hertha Berlin;Bochum;2;2;Bundesliga
07.08.2004;Hamburg;Bayern Münih;0;2;Bundesliga
08.08.2004;A. Bielefeld;M'gladbach;0;0;Bundesliga
08.08.2004;Stuttgart;Mainz;4;2;Bundesliga
14.08.2004;Mainz;Hamburg;2;1;Bundesliga
14.08.2004;Bayern Münih;Hertha Berlin;1;1;Bundesliga
14.08.2004;M'gladbach;B. Dortmund;2;3;Bundesliga
14.08.2004;H. Rostock;Werder Bremen;0;4;Bundesliga
14.08.2004;Schalke 04;Kaiserslautern;2;1;Bundesliga
14.08.2004;Nürnberg;Stuttgart;1;1;Bundesliga
15.08.2004;Bochum;B. Leverkusen;2;2;Bundesliga
15.08.2004;Wolfsburg;Freiburg;0;1;Bundesliga
28.08.2004;Kaiserslautern;Stuttgart;2;3;Bundesliga
28.08.2004;Freiburg;M'gladbach;1;1;Bundesliga
28.08.2004;A. Bielefeld;Bochum;1;2;Bundesliga
28.08.2004;Hertha Berlin;Mainz;1;1;Bundesliga
28.08.2004;B. Leverkusen;Bayern Münih;4;1;Bundesliga
28.08.2004;Hamburg;Nürnberg;4;3;Bundesliga
28.08.2004;Schalke 04;H. Rostock;0;2;Bundesliga
29.08.2004;B. Dortmund;Hannover 96;1;1;Bundesliga
29.08.2004;Werder Bremen;Wolfsburg;1;2;Bundesliga
11.09.2004;Mainz;B. Leverkusen;2;0;Bundesliga
11.09.2004;Bayern Münih;A. Bielefeld;1;0;Bundesliga
11.09.2004;Bochum;B. Dortmund;2;2;Bundesliga
11.09.2004;M'gladbach;Werder Bremen;3;1;Bundesliga
11.09.2004;Wolfsburg;Schalke 04;3;0;Bundesliga
11.09.2004;Stuttgart;Hamburg;2;0;Bundesliga
11.09.2004;Nürnberg;Hertha Berlin;0;0;Bundesliga
12.09.2004;H. Rostock;Kaiserslautern;2;3;Bundesliga
12.09.2004;Hannover 96;Freiburg;2;2;Bundesliga
18.09.2004;Kaiserslautern;Hamburg;2;1;Bundesliga
18.09.2004;B. Dortmund;Bayern Münih;2;2;Bundesliga
18.09.2004;A. Bielefeld;Mainz;1;1;Bundesliga
18.09.2004;B. Leverkusen;Nürnberg;2;2;Bundesliga
18.09.2004;H. Rostock;Wolfsburg;1;2;Bundesliga
18.09.2004;Werder Bremen;Hannover 96;3;0;Bundesliga
18.09.2004;Schalke 04;M'gladbach;3;2;Bundesliga
19.09.2004;Freiburg;Bochum;1;1;Bundesliga
19.09.2004;Hertha Berlin;Stuttgart;0;0;Bundesliga
25.09.2004;Bayern Münih;Freiburg;3;1;Bundesliga
25.09.2004;Hannover 96;Schalke 04;1;0;Bundesliga
25.09.2004;Bochum;Werder Bremen;1;4;Bundesliga
25.09.2004;M'gladbach;H. Rostock;2;2;Bundesliga
25.09.2004;Wolfsburg;Kaiserslautern;2;1;Bundesliga
25.09.2004;Stuttgart;B. Leverkusen;3;0;Bundesliga
25.09.2004;Nürnberg;A. Bielefeld;1;2;Bundesliga
26.09.2004;Mainz;B. Dortmund;1;1;Bundesliga
26.09.2004;Hamburg;Hertha Berlin;2;1;Bundesliga
28.09.2004;Hannover 96;A. Bielefeld;0;1;Bundesliga
02.10.2004;Kaiserslautern;Hertha Berlin;0;2;Bundesliga
02.10.2004;B. Dortmund;Nürnberg;2;2;Bundesliga
02.10.2004;Freiburg;Mainz;1;2;Bundesliga
02.10.2004;Wolfsburg;M'gladbach;2;1;Bundesliga
02.10.2004;B. Leverkusen;Hamburg;3;0;Bundesliga
02.10.2004;H. Rostock;Hannover 96;1;3;Bundesliga
02.10.2004;Werder Bremen;Bayern Münih;1;2;Bundesliga
03.10.2004;A. Bielefeld;Stuttgart;0;2;Bundesliga
03.10.2004;Schalke 04;Bochum;3;2;Bundesliga
16.10.2004;Mainz;Werder Bremen;2;1;Bundesliga
16.10.2004;Bochum;H. Rostock;0;1;Bundesliga
16.10.2004;Bayern Münih;Schalke 04;0;1;Bundesliga
16.10.2004;Hertha Berlin;B. Leverkusen;3;1;Bundesliga
16.10.2004;Hamburg;A. Bielefeld;0;2;Bundesliga
16.10.2004;Nürnberg;Freiburg;3;0;Bundesliga
16.10.2004;Stuttgart;B. Dortmund;2;0;Bundesliga
17.10.2004;Hannover 96;Wolfsburg;3;0;Bundesliga
17.10.2004;M'gladbach;Kaiserslautern;2;0;Bundesliga
23.10.2004;Kaiserslautern;B. Leverkusen;0;0;Bundesliga
23.10.2004;B. Dortmund;Hamburg;0;2;Bundesliga
23.10.2004;A. Bielefeld;Hertha Berlin;1;0;Bundesliga
23.10.2004;M'gladbach;Hannover 96;0;2;Bundesliga
23.10.2004;H. Rostock;Bayern Münih;0;2;Bundesliga
23.10.2004;Wolfsburg;Bochum;3;0;Bundesliga
23.10.2004;Werder Bremen;Nürnberg;4;1;Bundesliga
24.10.2004;Freiburg;Stuttgart;2;0;Bundesliga
24.10.2004;Schalke 04;Mainz;2;1;Bundesliga
26.10.2004;Bayern Münih;Wolfsburg;2;0;Bundesliga
26.10.2004;Bochum;M'gladbach;3;0;Bundesliga
26.10.2004;Hannover 96;Kaiserslautern;3;1;Bundesliga
26.10.2004;Hertha Berlin;B. Dortmund;0;1;Bundesliga
27.10.2004;Mainz;H. Rostock;3;1;Bundesliga
27.10.2004;B. Leverkusen;A. Bielefeld;3;2;Bundesliga
27.10.2004;Hamburg;Freiburg;4;0;Bundesliga
27.10.2004;Stuttgart;Werder Bremen;1;2;Bundesliga
27.10.2004;Nürnberg;Schalke 04;0;2;Bundesliga
30.10.2004;B. Dortmund;B. Leverkusen;1;0;Bundesliga
30.10.2004;Freiburg;Hertha Berlin;1;3;Bundesliga
30.10.2004;Hannover 96;Bochum;3;0;Bundesliga
30.10.2004;M'gladbach;Bayern Münih;2;0;Bundesliga
30.10.2004;Wolfsburg;Mainz;4;3;Bundesliga
30.10.2004;Schalke 04;Stuttgart;3;2;Bundesliga
30.10.2004;Werder Bremen;Hamburg;1;1;Bundesliga
31.10.2004;Kaiserslautern;A. Bielefeld;2;1;Bundesliga
31.10.2004;H. Rostock;Nürnberg;0;2;Bundesliga
06.11.2004;Mainz;M'gladbach;1;1;Bundesliga
06.11.2004;Bochum;Kaiserslautern;1;1;Bundesliga
06.11.2004;Bayern Münih;Hannover 96;3;0;Bundesliga
06.11.2004;A. Bielefeld;B. Dortmund;1;0;Bundesliga
06.11.2004;Hertha Berlin;Werder Bremen;1;1;Bundesliga
06.11.2004;B. Leverkusen;Freiburg;4;1;Bundesliga
06.11.2004;Nürnberg;Wolfsburg;4;0;Bundesliga
07.11.2004;Hamburg;Schalke 04;1;2;Bundesliga
07.11.2004;Stuttgart;H. Rostock;4;0;Bundesliga
13.11.2004;Kaiserslautern;B. Dortmund;1;0;Bundesliga
13.11.2004;Freiburg;A. Bielefeld;2;3;Bundesliga
13.11.2004;M'gladbach;Nürnberg;2;1;Bundesliga
13.11.2004;Hannover 96;Mainz;2;0;Bundesliga
13.11.2004;Wolfsburg;Stuttgart;3;0;Bundesliga
13.11.2004;Schalke 04;Hertha Berlin;1;3;Bundesliga
13.11.2004;Werder Bremen;B. Leverkusen;2;2;Bundesliga
14.11.2004;Bochum;Bayern Münih;1;3;Bundesliga
14.11.2004;H. Rostock;Hamburg;0;6;Bundesliga
20.11.2004;Mainz;Bochum;1;0;Bundesliga
20.11.2004;B. Dortmund;Freiburg;2;0;Bundesliga
20.11.2004;Bayern Münih;Kaiserslautern;3;1;Bundesliga
20.11.2004;A. Bielefeld;Werder Bremen;2;1;Bundesliga
20.11.2004;B. Leverkusen;Schalke 04;0;3;Bundesliga
20.11.2004;Hertha Berlin;H. Rostock;1;1;Bundesliga
20.11.2004;Stuttgart;M'gladbach;1;0;Bundesliga
21.11.2004;Hamburg;Wolfsburg;3;1;Bundesliga
21.11.2004;Nürnberg;Hannover 96;1;1;Bundesliga
27.11.2004;Kaiserslautern;Freiburg;3;0;Bundesliga
27.11.2004;Bayern Münih;Mainz;4;2;Bundesliga
27.11.2004;Bochum;Nürnberg;3;1;Bundesliga
27.11.2004;M'gladbach;Hamburg;1;3;Bundesliga
27.11.2004;Wolfsburg;Hertha Berlin;2;3;Bundesliga
27.11.2004;H. Rostock;B. Leverkusen;0;2;Bundesliga
27.11.2004;Werder Bremen;B. Dortmund;2;0;Bundesliga
28.11.2004;Hannover 96;Stuttgart;0;0;Bundesliga
28.11.2004;Schalke 04;A. Bielefeld;2;1;Bundesliga
04.12.2004;Freiburg;Werder Bremen;0;6;Bundesliga
04.12.2004;B. Leverkusen;Wolfsburg;2;1;Bundesliga
04.12.2004;A. Bielefeld;H. Rostock;1;1;Bundesliga
04.12.2004;Hertha Berlin;M'gladbach;6;0;Bundesliga
04.12.2004;Stuttgart;Bochum;5;2;Bundesliga
04.12.2004;Hamburg;Hannover 96;0;2;Bundesliga
04.12.2004;Nürnberg;Bayern Münih;2;2;Bundesliga
05.12.2004;Kaiserslautern;Mainz;2;0;Bundesliga
05.12.2004;B. Dortmund;Schalke 04;0;1;Bundesliga
11.12.2004;Mainz;Nürnberg;0;1;Bundesliga
11.12.2004;Bayern Münih;Stuttgart;2;2;Bundesliga
11.12.2004;Hannover 96;Hertha Berlin;0;1;Bundesliga
11.12.2004;Bochum;Hamburg;1;2;Bundesliga
11.12.2004;H. Rostock;B. Dortmund;1;1;Bundesliga
11.12.2004;Schalke 04;Freiburg;1;1;Bundesliga
11.12.2004;Werder Bremen;Kaiserslautern;1;1;Bundesliga
12.12.2004;M'gladbach;B. Leverkusen;1;1;Bundesliga
12.12.2004;Wolfsburg;A. Bielefeld;5;0;Bundesliga
21.01.2005;Bayern Münih;Hamburg;3;0;Bundesliga
22.01.2005;Nürnberg;Kaiserslautern;1;3;Bundesliga
22.01.2005;H. Rostock;Freiburg;0;0;Bundesliga
22.01.2005;Wolfsburg;B. Dortmund;1;2;Bundesliga
22.01.2005;M'gladbach;A. Bielefeld;1;0;Bundesliga
22.01.2005;Mainz;Stuttgart;2;3;Bundesliga
22.01.2005;Schalke 04;Werder Bremen;2;1;Bundesliga
23.01.2005;Hannover 96;B. Leverkusen;0;3;Bundesliga
23.01.2005;Bochum;Hertha Berlin;2;2;Bundesliga
29.01.2005;Hamburg;Mainz;2;1;Bundesliga
29.01.2005;A. Bielefeld;Hannover 96;0;1;Bundesliga
29.01.2005;B. Leverkusen;Bochum;4;0;Bundesliga
29.01.2005;B. Dortmund;M'gladbach;1;1;Bundesliga
29.01.2005;Freiburg;Wolfsburg;1;0;Bundesliga
29.01.2005;Stuttgart;Nürnberg;2;4;Bundesliga
29.01.2005;Kaiserslautern;Schalke 04;2;0;Bundesliga
30.01.2005;Hertha Berlin;Bayern Münih;0;0;Bundesliga
30.01.2005;Werder Bremen;H. Rostock;3;2;Bundesliga
05.02.2005;Stuttgart;Kaiserslautern;1;1;Bundesliga
05.02.2005;Hannover 96;B. Dortmund;1;3;Bundesliga
05.02.2005;Bochum;A. Bielefeld;1;1;Bundesliga
05.02.2005;Mainz;Hertha Berlin;0;3;Bundesliga
05.02.2005;Bayern Münih;B. Leverkusen;2;0;Bundesliga
05.02.2005;Nürnberg;Hamburg;1;3;Bundesliga
05.02.2005;H. Rostock;Schalke 04;2;2;Bundesliga
06.02.2005;M'gladbach;Freiburg;3;2;Bundesliga
06.02.2005;Wolfsburg;Werder Bremen;2;3;Bundesliga
12.02.2005;B. Dortmund;Bochum;1;0;Bundesliga
12.02.2005;Werder Bremen;M'gladbach;2;0;Bundesliga
12.02.2005;Freiburg;Hannover 96;0;0;Bundesliga
12.02.2005;Schalke 04;Wolfsburg;3;0;Bundesliga
12.02.2005;Kaiserslautern;H. Rostock;2;1;Bundesliga
12.02.2005;Hertha Berlin;Nürnberg;2;1;Bundesliga
12.02.2005;Hamburg;Stuttgart;2;1;Bundesliga
13.02.2005;B. Leverkusen;Mainz;2;0;Bundesliga
13.02.2005;A. Bielefeld;Bayern Münih;3;1;Bundesliga
19.02.2005;Hamburg;Kaiserslautern;2;1;Bundesliga
