date;home_team;away_team;home_score;away_score;League
18.05.2019;Bayern Münih;E. Frankfurt;5;1;Bundesliga
18.05.2019;Schalke 04;Stuttgart;0;0;Bundesliga
18.05.2019;M'gladbach;B. Dortmund;0;2;Bundesliga
18.05.2019;Hertha Berlin;B. Leverkusen;1;5;Bundesliga
18.05.2019;Werder Bremen;Leipzig;2;1;Bundesliga
18.05.2019;Freiburg;Nürnberg;5;1;Bundesliga
18.05.2019;Mainz;Hoffenheim;4;2;Bundesliga
18.05.2019;Wolfsburg;Augsburg;8;1;Bundesliga
18.05.2019;F. Düsseldorf;Hannover 96;2;1;Bundesliga
11.05.2019;Hoffenheim;Werder Bremen;0;1;Bundesliga
11.05.2019;B. Dortmund;F. Düsseldorf;3;2;Bundesliga
11.05.2019;B. Leverkusen;Schalke 04;1;1;Bundesliga
11.05.2019;Leipzig;Bayern Münih;0;0;Bundesliga
11.05.2019;Stuttgart;Wolfsburg;3;0;Bundesliga
11.05.2019;Augsburg;Hertha Berlin;3;4;Bundesliga
11.05.2019;Hannover 96;Freiburg;3;0;Bundesliga
11.05.2019;Nürnberg;M'gladbach;0;4;Bundesliga
12.05.2019;E. Frankfurt;Mainz;0;2;Bundesliga
03.05.2019;Mainz;Leipzig;3;3;Bundesliga
04.05.2019;Bayern Münih;Hannover 96;3;1;Bundesliga
04.05.2019;M'gladbach;Hoffenheim;2;2;Bundesliga
04.05.2019;Hertha Berlin;Stuttgart;3;1;Bundesliga
04.05.2019;Wolfsburg;Nürnberg;2;0;Bundesliga
04.05.2019;Werder Bremen;B. Dortmund;2;2;Bundesliga
05.05.2019;Schalke 04;Augsburg;0;0;Bundesliga
05.05.2019;Freiburg;F. Düsseldorf;1;1;Bundesliga
05.05.2019;B. Leverkusen;E. Frankfurt;6;1;Bundesliga
26.04.2019;Augsburg;B. Leverkusen;1;4;Bundesliga
27.04.2019;B. Dortmund;Schalke 04;2;4;Bundesliga
27.04.2019;Leipzig;Freiburg;2;1;Bundesliga
27.04.2019;E. Frankfurt;Hertha Berlin;0;0;Bundesliga
27.04.2019;Hannover 96;Mainz;1;0;Bundesliga
27.04.2019;F. Düsseldorf;Werder Bremen;4;1;Bundesliga
27.04.2019;Stuttgart;M'gladbach;1;0;Bundesliga
28.04.2019;Hoffenheim;Wolfsburg;1;4;Bundesliga
28.04.2019;Nürnberg;Bayern Münih;1;1;Bundesliga
20.04.2019;Bayern Münih;Werder Bremen;1;0;Bundesliga
20.04.2019;B. Leverkusen;Nürnberg;2;0;Bundesliga
20.04.2019;Augsburg;Stuttgart;6;0;Bundesliga
20.04.2019;Mainz;F. Düsseldorf;3;1;Bundesliga
20.04.2019;M'gladbach;Leipzig;1;2;Bundesliga
20.04.2019;Schalke 04;Hoffenheim;2;5;Bundesliga
21.04.2019;Freiburg;B. Dortmund;0;4;Bundesliga
21.04.2019;Hertha Berlin;Hannover 96;0;0;Bundesliga
22.04.2019;Wolfsburg;E. Frankfurt;1;1;Bundesliga
12.04.2019;Nürnberg;Schalke 04;1;1;Bundesliga
13.04.2019;Leipzig;Wolfsburg;2;0;Bundesliga
13.04.2019;Stuttgart;B. Leverkusen;0;1;Bundesliga
13.04.2019;Werder Bremen;Freiburg;2;1;Bundesliga
13.04.2019;Hannover 96;M'gladbach;0;1;Bundesliga
13.04.2019;B. Dortmund;Mainz;2;1;Bundesliga
14.04.2019;Hoffenheim;Hertha Berlin;2;0;Bundesliga
14.04.2019;F. Düsseldorf;Bayern Münih;1;4;Bundesliga
14.04.2019;E. Frankfurt;Augsburg;1;3;Bundesliga
05.04.2019;Mainz;Freiburg;5;0;Bundesliga
06.04.2019;Schalke 04;E. Frankfurt;1;2;Bundesliga
06.04.2019;B. Leverkusen;Leipzig;2;4;Bundesliga
06.04.2019;Stuttgart;Nürnberg;1;1;Bundesliga
06.04.2019;Hertha Berlin;F. Düsseldorf;1;2;Bundesliga
06.04.2019;Wolfsburg;Hannover 96;3;1;Bundesliga
06.04.2019;Bayern Münih;B. Dortmund;5;0;Bundesliga
07.04.2019;Augsburg;Hoffenheim;0;4;Bundesliga
07.04.2019;M'gladbach;Werder Bremen;1;1;Bundesliga
29.03.2019;Hoffenheim;B. Leverkusen;4;1;Bundesliga
30.03.2019;B. Dortmund;Wolfsburg;2;0;Bundesliga
30.03.2019;Werder Bremen;Mainz;3;1;Bundesliga
30.03.2019;Freiburg;Bayern Münih;1;1;Bundesliga
30.03.2019;F. Düsseldorf;M'gladbach;3;1;Bundesliga
30.03.2019;Nürnberg;Augsburg;3;0;Bundesliga
30.03.2019;Leipzig;Hertha Berlin;5;0;Bundesliga
31.03.2019;Hannover 96;Schalke 04;0;1;Bundesliga
31.03.2019;E. Frankfurt;Stuttgart;3;0;Bundesliga
