date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
18.05.2019;Bayern Münih;E. Frankfurt;5;1;Bundesliga;Fair;ENE;3 mph;52 °F;94%;29.74 in
18.05.2019;Schalke 04;Stuttgart;0;0;Bundesliga;Partly Cloudy;ENE;5 mph;52 °F;94%;29.74 in
18.05.2019;M'gladbach;B. Dortmund;0;2;Bundesliga;Fair;N;2 mph;52 °F;100%;29.55 in
18.05.2019;Hertha Berlin;B. Leverkusen;1;5;Bundesliga;Partly Cloudy;ENE;5 mph;52 °F;94%;29.74 in
18.05.2019;Werder Bremen;Leipzig;2;1;Bundesliga;Fair;E;3 mph;54 °F;77%;29.73 in
18.05.2019;Freiburg;Nürnberg;5;1;Bundesliga;Fair;SW;5 mph;55 °F;77%;28.79 in
18.05.2019;Mainz;Hoffenheim;4;2;Bundesliga;Fair;ENE;9 mph;57 °F;72%;29.31 in
18.05.2019;Wolfsburg;Augsburg;8;1;Bundesliga;Fair;CALM;0 mph;49 °F;97%;29.49 in
18.05.2019;F. Düsseldorf;Hannover 96;2;1;Bundesliga;Partly Cloudy;ENE;5 mph;52 °F;94%;29.74 in
11.05.2019;Hoffenheim;Werder Bremen;0;1;Bundesliga;Light Rain;E;4 mph;53 °F;84%;29.52 in
11.05.2019;B. Dortmund;F. Düsseldorf;3;2;Bundesliga;Partly Cloudy;SE;5 mph;46 °F;93%;29.41 in
11.05.2019;B. Leverkusen;Schalke 04;1;1;Bundesliga;Fair;VAR;1 mph;48 °F;87%;29.51 in
11.05.2019;Leipzig;Bayern Münih;0;0;Bundesliga;Fair;S;5 mph;46 °F;93%;29.42 in
11.05.2019;Stuttgart;Wolfsburg;3;0;Bundesliga;Light Rain;VAR;2 mph;50 °F;87%;28.43 in
11.05.2019;Augsburg;Hertha Berlin;3;4;Bundesliga;Mostly Cloudy;SW;9 mph;50 °F;87%;27.65 in
11.05.2019;Hannover 96;Freiburg;3;0;Bundesliga;Fair;VAR;1 mph;37 °F;93%;29.86 in
11.05.2019;Nürnberg;M'gladbach;0;4;Bundesliga;Fair;VAR;1 mph;37 °F;93%;29.86 in
