date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
18.05.2013;B. Dortmund;Hoffenheim;1;2;Bundesliga;Mostly Cloudy;W;8 mph;46 °F;93 %;29.23 in
18.05.2013;M'gladbach;Bayern Münih;3;4;Bundesliga;Mostly Cloudy;W;8 mph;46 °F;93 %;29.23 in
18.05.2013;Stuttgart;Mainz;2;2;Bundesliga;Mostly Cloudy;W;6 mph;50 °F;87 %;28.26 in
18.05.2013;Hannover 96;F. Düsseldorf;3;0;Bundesliga;Mostly Cloudy;SW;5 mph;59 °F;94 %;29.50 in
18.05.2013;Nürnberg;Werder Bremen;3;2;Bundesliga;Mostly Cloudy;SW;5 mph;59 °F;94 %;29.50 in
18.05.2013;Freiburg;Schalke 04;1;2;Bundesliga;Partly Cloudy;CALM;0 mph;50 °F;94 %;28.79 in
18.05.2013;Augsburg;Greuther Fürth;3;1;Bundesliga;Partly Cloudy;SSW;7 mph;45 °F;93 %;27.60 in
18.05.2013;Hamburg;B. Leverkusen;0;1;Bundesliga;Mostly Cloudy;SW;5 mph;59 °F;94 %;29.50 in
18.05.2013;E. Frankfurt;Wolfsburg;2;2;Bundesliga;Mostly Cloudy;W;9 mph;52 °F;88 %;29.31 in
11.05.2013;Bayern Münih;Augsburg;3;0;Bundesliga;Fair;WSW;6 mph;48 °F;100 %;28.50 in
11.05.2013;Schalke 04;Stuttgart;1;2;Bundesliga;Mostly Cloudy;SW;8 mph;55 °F;72 %;29.89 in
11.05.2013;B. Leverkusen;Hannover 96;3;1;Bundesliga;Mostly Cloudy;S;7 mph;52 °F;88 %;29.68 in
11.05.2013;Wolfsburg;B. Dortmund;3;3;Bundesliga;Fair;WSW;10 mph;46 °F;82 %;30.06 in
11.05.2013;Werder Bremen;E. Frankfurt;1;1;Bundesliga;Mostly Cloudy;SW;10 mph;55 °F;72 %;29.94 in
11.05.2013;Hoffenheim;Hamburg;1;4;Bundesliga;Cloudy;SSW;4 mph;55 °F;74 %;29.74 in
11.05.2013;Mainz;M'gladbach;2;4;Bundesliga;Fair;SW;9 mph;55 °F;72 %;29.66 in
11.05.2013;Greuther Fürth;Freiburg;1;2;Bundesliga;Mostly Cloudy;SW;8 mph;55 °F;72 %;29.89 in
11.05.2013;F. Düsseldorf;Nürnberg;1;2;Bundesliga;Mostly Cloudy;SW;8 mph;55 °F;72 %;29.89 in
03.05.2013;M'gladbach;Schalke 04;0;1;Bundesliga;Fair;NE;6 mph;55 °F;67 %;29.93 in
04.05.2013;Stuttgart;Greuther Fürth;0;2;Bundesliga;Mostly Cloudy;SSW;5 mph;54 °F;88 %;28.54 in
04.05.2013;Hannover 96;Mainz;2;2;Bundesliga;Fair;ESE;6 mph;52 °F;58 %;29.95 in
04.05.2013;Werder Bremen;Hoffenheim;2;2;Bundesliga;Fair;S;1 mph;50 °F;76 %;29.97 in
04.05.2013;Nürnberg;B. Leverkusen;0;2;Bundesliga;Fair;ESE;6 mph;52 °F;58 %;29.95 in
04.05.2013;E. Frankfurt;F. Düsseldorf;3;1;Bundesliga;Fair;NE;6 mph;59 °F;67 %;29.61 in
04.05.2013;B. Dortmund;Bayern Münih;1;1;Bundesliga;Fair;SSE;8 mph;46 °F;87 %;29.52 in
05.05.2013;Freiburg;Augsburg;2;0;Bundesliga;Partly Cloudy;S;1 mph;50 °F;94 %;29.25 in
05.05.2013;Hamburg;Wolfsburg;1;1;Bundesliga;Fair;WNW;2 mph;46 °F;81 %;30.03 in
26.04.2013;Greuther Fürth;Hannover 96;2;3;Bundesliga;Fair;S;5 mph;61 °F;82 %;29.92 in
27.04.2013;Bayern Münih;Freiburg;1;0;Bundesliga;Fair;W;9 mph;57 °F;82 %;28.17 in
27.04.2013;B. Leverkusen;Werder Bremen;1;0;Bundesliga;Mostly Cloudy;NW;14 mph;43 °F;93 %;29.45 in
27.04.2013;Wolfsburg;M'gladbach;3;1;Bundesliga;Fair;WSW;9 mph;57 °F;65 %;30.06 in
27.04.2013;Hoffenheim;Nürnberg;2;1;Bundesliga;Cloudy;S;2 mph;55 °F;98 %;29.35 in
27.04.2013;Augsburg;Stuttgart;3;0;Bundesliga;Fair;SSW;9 mph;52 °F;88 %;27.46 in
27.04.2013;F. Düsseldorf;B. Dortmund;1;2;Bundesliga;Mostly Cloudy;NNW;7 mph;43 °F;93 %;29.68 in
28.04.2013;Mainz;E. Frankfurt;0;0;Bundesliga;Cloudy;NNE;10 mph;45 °F;87 %;29.46 in
28.04.2013;Schalke 04;Hamburg;4;1;Bundesliga;Fair;WNW;6 mph;39 °F;81 %;29.89 in
19.04.2013;M'gladbach;Augsburg;1;0;Bundesliga;Fair;SW;5 mph;50 °F;54 %;29.90 in
20.04.2013;B. Dortmund;Mainz;2;0;Bundesliga;Mostly Cloudy;NNE;7 mph;37 °F;87 %;29.96 in
20.04.2013;B. Leverkusen;Hoffenheim;5;0;Bundesliga;Mostly Cloudy;NNW;3 mph;45 °F;76 %;29.97 in
20.04.2013;Hannover 96;Bayern Münih;1;6;Bundesliga;Fair;WNW;7 mph;39 °F;87 %;30.30 in
20.04.2013;Hamburg;F. Düsseldorf;2;1;Bundesliga;Fair;WNW;7 mph;39 °F;87 %;30.30 in
20.04.2013;E. Frankfurt;Schalke 04;1;0;Bundesliga;Fair;N;6 mph;54 °F;44 %;29.90 in
20.04.2013;Werder Bremen;Wolfsburg;0;3;Bundesliga;Fair;NW;8 mph;39 °F;87 %;30.32 in
21.04.2013;Stuttgart;Freiburg;2;1;Bundesliga;Mostly Cloudy;NNE;9 mph;45 °F;87 %;28.68 in
21.04.2013;Nürnberg;Greuther Fürth;0;1;Bundesliga;Fair;ENE;6 mph;41 °F;70 %;30.33 in
12.04.2013;Freiburg;Hannover 96;3;1;Bundesliga;Mostly Cloudy;SW;9 mph;54 °F;82 %;28.68 in
13.04.2013;Bayern Münih;Nürnberg;4;0;Bundesliga;Fair;WSW;13 mph;46 °F;76 %;28.34 in
13.04.2013;Wolfsburg;Hoffenheim;2;2;Bundesliga;Fair;WSW;5 mph;58 °F;66 %;30.06 in
13.04.2013;Mainz;Hamburg;1;2;Bundesliga;Partly Cloudy;S;10 mph;48 °F;87 %;29.40 in
13.04.2013;Greuther Fürth;B. Dortmund;1;6;Bundesliga;Fair;S;7 mph;48 °F;87 %;29.53 in
13.04.2013;F. Düsseldorf;Werder Bremen;2;2;Bundesliga;Fair;S;7 mph;48 °F;87 %;29.53 in
13.04.2013;Schalke 04;B. Leverkusen;2;2;Bundesliga;Fair;S;7 mph;48 °F;87 %;29.53 in
14.04.2013;Stuttgart;M'gladbach;2;0;Bundesliga;Fair;S;3 mph;50 °F;58 %;28.77 in
14.04.2013;Augsburg;E. Frankfurt;2;0;Bundesliga;Fair;VAR;3 mph;41 °F;87 %;28.09 in
05.04.2013;Hoffenheim;F. Düsseldorf;3;0;Bundesliga;Fair;NNE;9 mph;37 °F;65 %;29.44 in
06.04.2013;B. Dortmund;Augsburg;4;2;Bundesliga;Mostly Cloudy;NNE;6 mph;34 °F;100 %;29.52 in
06.04.2013;M'gladbach;Greuther Fürth;1;0;Bundesliga;Mostly Cloudy;NNE;8 mph;37 °F;75 %;29.82 in
06.04.2013;B. Leverkusen;Wolfsburg;1;1;Bundesliga;Cloudy;NNE;7 mph;37 °F;75 %;29.59 in
06.04.2013;Werder Bremen;Schalke 04;0;2;Bundesliga;Mostly Cloudy;NE;8 mph;36 °F;81 %;29.97 in
06.04.2013;E. Frankfurt;Bayern Münih;0;1;Bundesliga;Cloudy;NNE;10 mph;39 °F;65 %;29.52 in
06.04.2013;Hamburg;Freiburg;0;1;Bundesliga;Mostly Cloudy;NNE;7 mph;34 °F;87 %;29.95 in
07.04.2013;Nürnberg;Mainz;2;1;Bundesliga;Fair;NW;6 mph;37 °F;70 %;30.12 in
07.04.2013;Hannover 96;Stuttgart;0;0;Bundesliga;Fair;NW;6 mph;37 °F;70 %;30.12 in
30.03.2013;Schalke 04;Hoffenheim;3;0;Bundesliga;Mostly Cloudy;NW;6 mph;32 °F;93 %;29.71 in
30.03.2013;Stuttgart;B. Dortmund;1;2;Bundesliga;Fair;W;2 mph;32 °F;80 %;28.20 in
30.03.2013;Freiburg;M'gladbach;2;0;Bundesliga;Mostly Cloudy;VAR;3 mph;36 °F;93 %;28.71 in
30.03.2013;Mainz;Werder Bremen;1;1;Bundesliga;Mostly Cloudy;NNE;5 mph;34 °F;75 %;29.34 in
30.03.2013;Augsburg;Hannover 96;0;2;Bundesliga;Mostly Cloudy;VAR;3 mph;32 °F;100 %;27.41 in
30.03.2013;F. Düsseldorf;B. Leverkusen;1;4;Bundesliga;Mostly Cloudy;NW;6 mph;32 °F;93 %;29.71 in
