date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
23.05.2024;Bochum;F. Düsseldorf;0;3;Bundesliga;Mostly Cloudy;S;7 mph;54 °F;88 %;29.44 in
27.05.2024;F. Düsseldorf;Bochum;0;3;Bundesliga;Mostly Cloudy;S;7 mph;54 °F;88 %;29.44 in
18.05.2024;B. Dortmund;Darmstadt 98;4;0;Bundesliga;Cloudy;NE;3 mph;61 °F;63 %;29.29 in
18.05.2024;Union Berlin;Freiburg;2;1;Bundesliga;Mostly Cloudy;S;5 mph;54 °F;77 %;28.31 in
18.05.2024;B. Leverkusen;Augsburg;2;1;Bundesliga;Fair;E;5 mph;57 °F;100 %;29.39 in
18.05.2024;E. Frankfurt;Leipzig;2;2;Bundesliga;Showers in the Vicinity;ENE;5 mph;57 °F;94 %;29.34 in
18.05.2024;Wolfsburg;Mainz;1;3;Bundesliga;Cloudy;E;4 mph;60 °F;65 %;29.52 in
18.05.2024;Hoffenheim;Bayern Münih;4;2;Bundesliga;Light Rain;S;4 mph;55 °F;94 %;29.42 in
18.05.2024;Werder Bremen;Bochum;4;1;Bundesliga;Fair;E;6 mph;63 °F;59 %;29.79 in
18.05.2024;Stuttgart;M'gladbach;4;0;Bundesliga;Light Rain;SSW;9 mph;52 °F;88 %;28.34 in
18.05.2024;Heidenheim;Köln;4;1;Bundesliga;Light Rain;SSW;9 mph;52 °F;88 %;28.34 in
10.05.2024;Augsburg;Stuttgart;0;1;Bundesliga;Partly Cloudy;ENE;3 mph;46 °F;87 %;28.01 in
11.05.2024;Leipzig;Werder Bremen;1;1;Bundesliga;Fair;W;5 mph;57 °F;63 %;29.71 in
11.05.2024;Freiburg;Heidenheim;1;1;Bundesliga;Fair;VAR;3 mph;54 °F;88 %;29.17 in
11.05.2024;M'gladbach;E. Frankfurt;1;1;Bundesliga;Fair;NE;5 mph;54 °F;88 %;30.02 in
11.05.2024;Köln;Union Berlin;3;2;Bundesliga;Cloudy;NW;8 mph;55 °F;82 %;30.18 in
11.05.2024;Mainz;B. Dortmund;3;0;Bundesliga;Fair;NNE;9 mph;61 °F;59 %;29.75 in
12.05.2024;Darmstadt 98;Hoffenheim;0;6;Bundesliga;Fair;NE;6 mph;52 °F;88 %;30.18 in
12.05.2024;Bayern Münih;Wolfsburg;2;0;Bundesliga;Fair;VAR;1 mph;48 °F;100 %;28.56 in
12.05.2024;Bochum;B. Leverkusen;0;5;Bundesliga;Fair;ENE;5 mph;59 °F;72 %;29.67 in
03.05.2024;Hoffenheim;Leipzig;1;1;Bundesliga;Light Drizzle;S;11 mph;55 °F;89 %;29.35 in
04.05.2024;B. Dortmund;Augsburg;5;1;Bundesliga;Partly Cloudy;SSE;8 mph;50 °F;87 %;29.52 in
04.05.2024;Wolfsburg;Darmstadt 98;3;0;Bundesliga;Cloudy;W;7 mph;54 °F;78 %;29.70 in
04.05.2024;Werder Bremen;M'gladbach;2;2;Bundesliga;Fair;SSW;5 mph;52 °F;88 %;29.94 in
04.05.2024;Stuttgart;Bayern Münih;3;1;Bundesliga;Fair;CALM;0 mph;50 °F;82 %;28.54 in
04.05.2024;Köln;Freiburg;0;0;Bundesliga;Mostly Cloudy;W;8 mph;55 °F;77 %;29.89 in
05.05.2024;Union Berlin;Bochum;3;4;Bundesliga;Fair;VAR;1 mph;48 °F;93 %;28.36 in
05.05.2024;E. Frankfurt;B. Leverkusen;1;5;Bundesliga;Light Rain;S;6 mph;55 °F;88 %;29.40 in
05.05.2024;Heidenheim;Mainz;1;1;Bundesliga;Fair;SSW;1 mph;59 °F;59 %;28.40 in
26.04.2024;Bochum;Hoffenheim;3;2;Bundesliga;Cloudy;S;10 mph;45 °F;66 %;29.18 in
27.04.2024;Bayern Münih;E. Frankfurt;2;1;Bundesliga;Fair;N;1 mph;37 °F;93 %;28.22 in
27.04.2024;Leipzig;B. Dortmund;4;1;Bundesliga;Fair;S;7 mph;46 °F;71 %;29.30 in
27.04.2024;Freiburg;Wolfsburg;1;2;Bundesliga;Fog;VAR;2 mph;41 °F;100 %;28.83 in
27.04.2024;Augsburg;Werder Bremen;0;3;Bundesliga;Partly Cloudy;ESE;3 mph;41 °F;87 %;27.60 in
27.04.2024;B. Leverkusen;Stuttgart;2;2;Bundesliga;Fair;ESE;6 mph;48 °F;82 %;29.36 in
28.04.2024;M'gladbach;Union Berlin;0;0;Bundesliga;Light Rain;E;3 mph;55 °F;82 %;29.55 in
28.04.2024;Mainz;Köln;1;1;Bundesliga;Fair;VAR;2 mph;61 °F;45 %;29.31 in
28.04.2024;Darmstadt 98;Heidenheim;0;1;Bundesliga;Fair;SE;3 mph;54 °F;82 %;29.74 in
19.04.2024;E. Frankfurt;Augsburg;3;1;Bundesliga;Fair;SSW;2 mph;39 °F;81 %;29.69 in
20.04.2024;Wolfsburg;Bochum;1;0;Bundesliga;Light Rain;NNW;18 mph;42 °F;94 %;29.39 in
20.04.2024;Köln;Darmstadt 98;0;2;Bundesliga;Light Rain;N;15 mph;41 °F;87 %;29.71 in
20.04.2024;Hoffenheim;M'gladbach;4;3;Bundesliga;Mostly Cloudy;W;9 mph;44 °F;75 %;29.55 in
20.04.2024;Heidenheim;Leipzig;1;2;Bundesliga;Mostly Cloudy;W;9 mph;41 °F;81 %;28.43 in
20.04.2024;Union Berlin;Bayern Münih;1;5;Bundesliga;Light Rain;W;16 mph;41 °F;87 %;28.25 in
21.04.2024;Werder Bremen;Stuttgart;2;1;Bundesliga;Light Rain;NNE;10 mph;39 °F;87 %;30.06 in
21.04.2024;B. Dortmund;B. Leverkusen;1;1;Bundesliga;Cloudy;WNW;5 mph;41 °F;87 %;29.67 in
21.04.2024;Freiburg;Mainz;1;1;Bundesliga;Cloudy;VAR;2 mph;41 °F;93 %;29.23 in
12.04.2024;Augsburg;Union Berlin;2;0;Bundesliga;Fair;VAR;2 mph;41 °F;93 %;28.28 in
13.04.2024;Bayern Münih;Köln;2;0;Bundesliga;Fair;WSW;1 mph;43 °F;93 %;28.87 in
13.04.2024;Leipzig;Wolfsburg;3;0;Bundesliga;Fair;WSW;12 mph;54 °F;82 %;29.88 in
13.04.2024;Mainz;Hoffenheim;4;1;Bundesliga;Fair;WNW;1 mph;52 °F;88 %;30.01 in
13.04.2024;M'gladbach;B. Dortmund;1;2;Bundesliga;Fair;SSW;9 mph;59 °F;82 %;30.20 in
13.04.2024;Bochum;Heidenheim;1;1;Bundesliga;Mostly Cloudy;SSW;10 mph;61 °F;77 %;29.90 in
13.04.2024;Stuttgart;E. Frankfurt;3;0;Bundesliga;Fair;WNW;3 mph;52 °F;71 %;28.93 in
14.04.2024;Darmstadt 98;Freiburg;0;1;Bundesliga;Mostly Cloudy;W;18 mph;64 °F;68 %;29.89 in
