date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
4.02.2000;B. Dortmund;Kaiserslautern;0;1;Bundesliga;Mostly Cloudy;SSW;13 mph;41 °F;81%;30.39 in
4.02.2000;H. Rostock;Hertha Berlin;0;1;Bundesliga;Fair;SW;7 mph;34 °F;93%;30.39 in
5.02.2000;Werder Bremen;Stuttgart;2;1;Bundesliga;Cloudy;WSW;20 mph;46 °F;100%;30.24 in
5.02.2000;B. Leverkusen;Duisburg;3;0;Bundesliga;Mostly Cloudy;ENE;5 mph;43 °F;93%;30.12 in
5.02.2000;Freiburg;Ulm;2;0;Bundesliga;Fair;S;8 mph;36 °F;93%;29.62 in
5.02.2000;A. Bielefeld;Schalke 04;1;2;Bundesliga;Cloudy;W;14 mph;48 °F;87%;30.12 in
5.02.2000;1860 München;Wolfsburg;1;2;Bundesliga;Cloudy;W;14 mph;48 °F;87%;30.12 in
6.02.2000;Hamburg;Bayern Münih;0;0;Bundesliga;Fair;SW;14 mph;45 °F;66%;30.09 in
6.02.2000;Unterhaching;E. Frankfurt;1;0;Bundesliga;Fair;SW;14 mph;45 °F;66%;30.09 in
8.02.2000;Schalke 04;Werder Bremen;3;1;Bundesliga;Mostly Cloudy;SW;13 mph;45 °F;87%;29.50 in
8.02.2000;Kaiserslautern;H. Rostock;2;2;Bundesliga;Mostly Cloudy;SW;13 mph;45 °F;87%;29.50 in
8.02.2000;Hertha Berlin;A. Bielefeld;2;0;Bundesliga;Mostly Cloudy;SW;13 mph;45 °F;87%;29.50 in
8.02.2000;Ulm;1860 München;3;0;Bundesliga;Mostly Cloudy;SW;13 mph;45 °F;87%;29.50 in
9.02.2000;Bayern Münih;B. Leverkusen;4;1;Bundesliga;Partly Cloudy / Windy;W;29 mph;48 °F;82%;28.28 in
9.02.2000;Stuttgart;Hamburg;1;3;Bundesliga;Mostly Cloudy / Windy;WNW;25 mph;48 °F;71%;28.43 in
9.02.2000;Wolfsburg;B. Dortmund;1;0;Bundesliga;Fair;WSW;8 mph;51 °F;69%;30.06 in
