date;home_team;away_team;home_score;away_score;League
21.05.2017;Arsenal;Everton;3;1;Premier League
21.05.2017;Burnley;West Ham;1;2;Premier League
21.05.2017;Chelsea;Sunderland;5;1;Premier League
21.05.2017;Hull City;Tottenham;1;7;Premier League
21.05.2017;Leicester City;Bournemouth;1;1;Premier League
21.05.2017;Liverpool;Middlesbrough;3;0;Premier League
21.05.2017;Man. United;Crystal Palace;2;0;Premier League
21.05.2017;Southampton;Stoke City;0;1;Premier League
21.05.2017;Swansea City;West Bromwich;2;1;Premier League
21.05.2017;Watford;Man. City;0;5;Premier League
12.05.2017;Everton;Watford;1;0;Premier League
12.05.2017;West Bromwich;Chelsea;0;1;Premier League
13.05.2017;Man. City;Leicester City;2;1;Premier League
13.05.2017;Bournemouth;Burnley;2;1;Premier League
13.05.2017;Middlesbrough;Southampton;1;2;Premier League
13.05.2017;Sunderland;Swansea City;0;2;Premier League
13.05.2017;Stoke City;Arsenal;1;4;Premier League
14.05.2017;Crystal Palace;Hull City;4;0;Premier League
14.05.2017;West Ham;Liverpool;0;4;Premier League
14.05.2017;Tottenham;Man. United;2;1;Premier League
05.05.2017;West Ham;Tottenham;1;0;Premier League
06.05.2017;Man. City;Crystal Palace;5;0;Premier League
06.05.2017;Bournemouth;Stoke City;2;2;Premier League
06.05.2017;Burnley;West Bromwich;2;2;Premier League
06.05.2017;Hull City;Sunderland;0;2;Premier League
06.05.2017;Leicester City;Watford;3;0;Premier League
06.05.2017;Swansea City;Everton;1;0;Premier League
07.05.2017;Liverpool;Southampton;0;0;Premier League
07.05.2017;Arsenal;Man. United;2;0;Premier League
08.05.2017;Chelsea;Middlesbrough;3;0;Premier League
29.04.2017;Southampton;Hull City;0;0;Premier League
29.04.2017;Stoke City;West Ham;0;0;Premier League
29.04.2017;Sunderland;Bournemouth;0;1;Premier League
29.04.2017;West Bromwich;Leicester City;0;1;Premier League
29.04.2017;Crystal Palace;Burnley;0;2;Premier League
30.04.2017;Man. United;Swansea City;1;1;Premier League
30.04.2017;Everton;Chelsea;0;3;Premier League
30.04.2017;Middlesbrough;Man. City;2;2;Premier League
30.04.2017;Tottenham;Arsenal;2;0;Premier League
01.05.2017;Watford;Liverpool;0;1;Premier League
22.04.2017;Bournemouth;Middlesbrough;4;0;Premier League
22.04.2017;Hull City;Watford;2;0;Premier League
22.04.2017;Swansea City;Stoke City;2;0;Premier League
22.04.2017;West Ham;Everton;0;0;Premier League
23.04.2017;Burnley;Man. United;0;2;Premier League
23.04.2017;Liverpool;Crystal Palace;1;2;Premier League
25.04.2017;Chelsea;Southampton;4;2;Premier League
16.05.2017;Arsenal;Sunderland;2;0;Premier League
16.05.2017;Man. City;West Bromwich;3;1;Premier League
18.05.2017;Leicester City;Tottenham;1;6;Premier League
