date;home_team;away_team;home_score;away_score;League
13.05.2012;Chelsea;Blackburn;2;1;Premier League
13.05.2012;Everton;Newcastle;3;1;Premier League
13.05.2012;Man. City;QPR;3;2;Premier League
13.05.2012;Norwich;Aston Villa;2;0;Premier League
13.05.2012;Stoke City;Bolton;2;2;Premier League
13.05.2012;Sunderland;Man. United;0;1;Premier League
13.05.2012;Swansea City;Liverpool;1;0;Premier League
13.05.2012;Tottenham;Fulham;2;0;Premier League
13.05.2012;West Bromwich;Arsenal;2;3;Premier League
13.05.2012;Wigan Ath;Wolverhampton;3;2;Premier League
05.05.2012;Arsenal;Norwich;3;3;Premier League
06.05.2012;Newcastle;Man. City;0;2;Premier League
06.05.2012;Aston Villa;Tottenham;1;1;Premier League
06.05.2012;Bolton;West Bromwich;2;2;Premier League
06.05.2012;Fulham;Sunderland;2;1;Premier League
06.05.2012;QPR;Stoke City;1;0;Premier League
06.05.2012;Wolverhampton;Everton;0;0;Premier League
06.05.2012;Man. United;Swansea City;2;0;Premier League
07.05.2012;Blackburn;Wigan Ath;0;1;Premier League
08.05.2012;Liverpool;Chelsea;4;1;Premier League
28.04.2012;Everton;Fulham;4;0;Premier League
28.04.2012;Stoke City;Arsenal;1;1;Premier League
28.04.2012;Sunderland;Bolton;2;2;Premier League
28.04.2012;Swansea City;Wolverhampton;4;4;Premier League
28.04.2012;West Bromwich;Aston Villa;0;0;Premier League
28.04.2012;Wigan Ath;Newcastle;4;0;Premier League
28.04.2012;Norwich;Liverpool;0;3;Premier League
29.04.2012;Chelsea;QPR;6;1;Premier League
29.04.2012;Tottenham;Blackburn;2;0;Premier League
30.04.2012;Man. City;Man. United;1;0;Premier League
21.04.2012;Arsenal;Chelsea;0;0;Premier League
21.04.2012;Aston Villa;Sunderland;0;0;Premier League
21.04.2012;Blackburn;Norwich;2;0;Premier League
21.04.2012;Bolton;Swansea City;1;1;Premier League
21.04.2012;Fulham;Wigan Ath;2;1;Premier League
21.04.2012;Newcastle;Stoke City;3;0;Premier League
21.04.2012;QPR;Tottenham;1;0;Premier League
22.04.2012;Man. United;Everton;4;4;Premier League
22.04.2012;Liverpool;West Bromwich;0;1;Premier League
22.04.2012;Wolverhampton;Man. City;0;2;Premier League
14.04.2012;Norwich;Man. City;1;6;Premier League
14.04.2012;Sunderland;Wolverhampton;0;0;Premier League
14.04.2012;Swansea City;Blackburn;3;0;Premier League
14.04.2012;West Bromwich;QPR;1;0;Premier League
15.04.2012;Man. United;Aston Villa;4;0;Premier League
16.04.2012;Arsenal;Wigan Ath;1;2;Premier League
01.05.2012;Liverpool;Fulham;0;1;Premier League
01.05.2012;Stoke City;Everton;1;1;Premier League
02.05.2012;Chelsea;Newcastle;0;2;Premier League
02.05.2012;Bolton;Tottenham;1;4;Premier League
09.04.2012;Everton;Sunderland;4;0;Premier League
09.04.2012;Newcastle;Bolton;2;0;Premier League
09.04.2012;Tottenham;Norwich;1;2;Premier League
09.04.2012;Aston Villa;Stoke City;1;1;Premier League
09.04.2012;Fulham;Chelsea;1;1;Premier League
10.04.2012;Blackburn;Liverpool;2;3;Premier League
11.04.2012;Man. City;West Bromwich;4;0;Premier League
11.04.2012;Wigan Ath;Man. United;1;0;Premier League
11.04.2012;Wolverhampton;Arsenal;0;3;Premier League
11.04.2012;QPR;Swansea City;3;0;Premier League
06.04.2012;Swansea City;Newcastle;0;2;Premier League
07.04.2012;Sunderland;Tottenham;0;0;Premier League
07.04.2012;Bolton;Fulham;0;3;Premier League
07.04.2012;Chelsea;Wigan Ath;2;1;Premier League
07.04.2012;Liverpool;Aston Villa;1;1;Premier League
07.04.2012;Norwich;Everton;2;2;Premier League
07.04.2012;West Bromwich;Blackburn;3;0;Premier League
