date;home_team;away_team;home_score;away_score;League
09.05.2010;Arsenal;Fulham;4;0;Premier League
09.05.2010;Aston Villa;Blackburn;0;1;Premier League
09.05.2010;Bolton;Birmingham;2;1;Premier League
09.05.2010;Burnley;Tottenham;4;2;Premier League
09.05.2010;Chelsea;Wigan Ath;8;0;Premier League
09.05.2010;Everton;Portsmouth;1;0;Premier League
09.05.2010;Hull City;Liverpool;0;0;Premier League
09.05.2010;Man. United;Stoke City;4;0;Premier League
09.05.2010;West Ham;Man. City;1;1;Premier League
09.05.2010;Wolverhampton;Sunderland;2;1;Premier League
01.05.2010;Birmingham;Burnley;2;1;Premier League
01.05.2010;Man. City;Aston Villa;3;1;Premier League
01.05.2010;Portsmouth;Wolverhampton;3;1;Premier League
01.05.2010;Stoke City;Everton;0;0;Premier League
01.05.2010;Tottenham;Bolton;1;0;Premier League
02.05.2010;Liverpool;Chelsea;0;2;Premier League
02.05.2010;Fulham;West Ham;3;2;Premier League
02.05.2010;Sunderland;Man. United;0;1;Premier League
03.05.2010;Wigan Ath;Hull City;2;2;Premier League
03.05.2010;Blackburn;Arsenal;2;1;Premier League
24.04.2010;Man. United;Tottenham;3;1;Premier League
24.04.2010;Bolton;Portsmouth;2;2;Premier League
24.04.2010;Hull City;Sunderland;0;1;Premier League
24.04.2010;West Ham;Wigan Ath;3;2;Premier League
24.04.2010;Wolverhampton;Blackburn;1;1;Premier League
24.04.2010;Arsenal;Man. City;0;0;Premier League
25.04.2010;Aston Villa;Birmingham;1;0;Premier League
25.04.2010;Burnley;Liverpool;0;4;Premier League
25.04.2010;Everton;Fulham;2;1;Premier League
25.04.2010;Chelsea;Stoke City;7;0;Premier League
17.04.2010;Man. City;Man. United;0;1;Premier League
17.04.2010;Birmingham;Hull City;0;0;Premier League
17.04.2010;Blackburn;Everton;2;3;Premier League
17.04.2010;Fulham;Wolverhampton;0;0;Premier League
17.04.2010;Stoke City;Bolton;1;2;Premier League
17.04.2010;Sunderland;Burnley;2;1;Premier League
17.04.2010;Tottenham;Chelsea;2;1;Premier League
18.04.2010;Wigan Ath;Arsenal;3;2;Premier League
18.04.2010;Portsmouth;Aston Villa;1;2;Premier League
19.04.2010;Liverpool;West Ham;3;0;Premier League
10.04.2010;Hull City;Burnley;1;4;Premier League
10.04.2010;West Ham;Sunderland;1;0;Premier League
11.04.2010;Wolverhampton;Stoke City;0;0;Premier League
11.04.2010;Blackburn;Man. United;0;0;Premier League
11.04.2010;Liverpool;Fulham;0;0;Premier League
11.04.2010;Man. City;Birmingham;5;1;Premier League
13.04.2010;Chelsea;Bolton;1;0;Premier League
14.04.2010;Aston Villa;Everton;2;2;Premier League
14.04.2010;Wigan Ath;Portsmouth;0;0;Premier League
14.04.2010;Tottenham;Arsenal;2;1;Premier League
03.04.2010;Man. United;Chelsea;1;2;Premier League
03.04.2010;Arsenal;Wolverhampton;1;0;Premier League
03.04.2010;Bolton;Aston Villa;0;1;Premier League
03.04.2010;Portsmouth;Blackburn;0;0;Premier League
03.04.2010;Stoke City;Hull City;2;0;Premier League
03.04.2010;Sunderland;Tottenham;3;1;Premier League
03.04.2010;Burnley;Man. City;1;6;Premier League
04.04.2010;Birmingham;Liverpool;1;1;Premier League
04.04.2010;Fulham;Wigan Ath;2;1;Premier League
04.04.2010;Everton;West Ham;2;2;Premier League
27.03.2010;Birmingham;Arsenal;1;1;Premier League
27.03.2010;Chelsea;Aston Villa;7;1;Premier League
27.03.2010;Hull City;Fulham;2;0;Premier League
27.03.2010;Tottenham;Portsmouth;2;0;Premier League
27.03.2010;West Ham;Stoke City;0;1;Premier League
27.03.2010;Wolverhampton;Everton;0;0;Premier League
27.03.2010;Bolton;Man. United;0;4;Premier League
28.03.2010;Burnley;Blackburn;0;1;Premier League
28.03.2010;Liverpool;Sunderland;3;0;Premier League
29.03.2010;Man. City;Wigan Ath;3;0;Premier League
20.03.2010;Aston Villa;Wolverhampton;2;2;Premier League
20.03.2010;Everton;Bolton;2;0;Premier League
20.03.2010;Portsmouth;Hull City;3;2;Premier League
20.03.2010;Stoke City;Tottenham;1;2;Premier League
20.03.2010;Sunderland;Birmingham;3;1;Premier League
20.03.2010;Wigan Ath;Burnley;1;0;Premier League
20.03.2010;Arsenal;West Ham;2;0;Premier League
21.03.2010;Man. United;Liverpool;2;1;Premier League
21.03.2010;Fulham;Man. City;1;2;Premier League
21.03.2010;Blackburn;Chelsea;1;1;Premier League
13.03.2010;Tottenham;Blackburn;3;1;Premier League
13.03.2010;Birmingham;Everton;2;2;Premier League
13.03.2010;Bolton;Wigan Ath;4;0;Premier League
13.03.2010;Burnley;Wolverhampton;1;2;Premier League
13.03.2010;Chelsea;West Ham;4;1;Premier League
13.03.2010;Stoke City;Aston Villa;0;0;Premier League
13.03.2010;Hull City;Arsenal;1;2;Premier League
14.03.2010;Man. United;Fulham;3;0;Premier League
14.03.2010;Sunderland;Man. City;1;1;Premier League
15.03.2010;Liverpool;Portsmouth;4;1;Premier League
06.03.2010;Arsenal;Burnley;3;1;Premier League
06.03.2010;West Ham;Bolton;1;2;Premier League
06.03.2010;Wolverhampton;Man. United;0;1;Premier League
07.03.2010;Everton;Hull City;5;1;Premier League
08.03.2010;Wigan Ath;Liverpool;1;0;Premier League
24.03.2010;Aston Villa;Sunderland;1;1;Premier League
24.03.2010;Portsmouth;Chelsea;0;5;Premier League
24.03.2010;Blackburn;Birmingham;2;1;Premier League
05.05.2010;Fulham;Stoke City;0;1;Premier League
05.05.2010;Man. City;Tottenham;0;1;Premier League
23.02.2010;Man. United;West Ham;3;0;Premier League
27.02.2010;Chelsea;Man. City;2;4;Premier League
27.02.2010;Birmingham;Wigan Ath;1;0;Premier League
27.02.2010;Bolton;Wolverhampton;1;0;Premier League
27.02.2010;Burnley;Portsmouth;1;2;Premier League
27.02.2010;Stoke City;Arsenal;1;3;Premier League
28.02.2010;Tottenham;Everton;2;1;Premier League
28.02.2010;Liverpool;Blackburn;2;1;Premier League
28.02.2010;Sunderland;Fulham;0;0;Premier League
21.04.2010;Hull City;Aston Villa;0;2;Premier League
20.02.2010;Everton;Man. United;3;1;Premier League
20.02.2010;Arsenal;Sunderland;2;0;Premier League
20.02.2010;West Ham;Hull City;3;0;Premier League
20.02.2010;Wolverhampton;Chelsea;0;2;Premier League
20.02.2010;Portsmouth;Stoke City;1;2;Premier League
21.02.2010;Blackburn;Bolton;3;0;Premier League
21.02.2010;Aston Villa;Burnley;5;2;Premier League
21.02.2010;Fulham;Birmingham;2;1;Premier League
21.02.2010;Man. City;Liverpool;0;0;Premier League
