date;home_team;away_team;home_score;away_score;League
29.05.2011;Arles;Sochaux;1;3;Ligue 1
29.05.2011;Bordeaux;Montpellier;2;0;Ligue 1
29.05.2011;Brest;Toulouse;0;2;Ligue 1
29.05.2011;Caen;Marsilya;2;2;Ligue 1
29.05.2011;Lille;Rennes;3;2;Ligue 1
29.05.2011;Lorient;AJ Auxerre;1;2;Ligue 1
29.05.2011;Monaco;Lyon;0;2;Ligue 1
29.05.2011;Nancy;Lens;4;0;Ligue 1
29.05.2011;St Etienne;PSG;1;1;Ligue 1
29.05.2011;Valenciennes;Nice;2;1;Ligue 1
21.05.2011;AJ Auxerre;Brest;0;1;Ligue 1
21.05.2011;Lens;Arles;0;1;Ligue 1
21.05.2011;Lyon;Caen;0;0;Ligue 1
21.05.2011;Marsilya;Valenciennes;2;2;Ligue 1
21.05.2011;Montpellier;Monaco;0;1;Ligue 1
21.05.2011;Nice;Lorient;2;0;Ligue 1
21.05.2011;PSG;Lille;2;2;Ligue 1
21.05.2011;Rennes;Nancy;0;2;Ligue 1
21.05.2011;Sochaux;St Etienne;2;1;Ligue 1
21.05.2011;Toulouse;Bordeaux;2;0;Ligue 1
15.05.2011;Arles;Toulouse;1;0;Ligue 1
15.05.2011;Caen;Montpellier;2;0;Ligue 1
15.05.2011;Monaco;Lens;1;1;Ligue 1
15.05.2011;Nancy;Nice;3;0;Ligue 1
15.05.2011;St Etienne;Rennes;1;2;Ligue 1
15.05.2011;Valenciennes;AJ Auxerre;1;1;Ligue 1
15.05.2011;Lorient;Marsilya;2;2;Ligue 1
16.05.2011;Brest;Lyon;1;1;Ligue 1
18.05.2011;Bordeaux;PSG;1;0;Ligue 1
18.05.2011;Lille;Sochaux;1;0;Ligue 1
10.05.2011;PSG;Nancy;2;2;Ligue 1
10.05.2011;St Etienne;Lille;1;2;Ligue 1
11.05.2011;AJ Auxerre;Lyon;4;0;Ligue 1
11.05.2011;Lens;Bordeaux;1;0;Ligue 1
11.05.2011;Montpellier;Lorient;3;1;Ligue 1
11.05.2011;Nice;Arles;3;2;Ligue 1
11.05.2011;Rennes;Caen;1;1;Ligue 1
11.05.2011;Sochaux;Monaco;3;0;Ligue 1
11.05.2011;Toulouse;Valenciennes;0;0;Ligue 1
11.05.2011;Marsilya;Brest;3;0;Ligue 1
07.05.2011;Arles;St Etienne;0;1;Ligue 1
07.05.2011;AJ Auxerre;Montpellier;1;0;Ligue 1
07.05.2011;Bordeaux;Sochaux;0;4;Ligue 1
07.05.2011;Brest;Nice;0;0;Ligue 1
07.05.2011;Caen;Lens;1;1;Ligue 1
07.05.2011;Lorient;Toulouse;0;0;Ligue 1
07.05.2011;Monaco;PSG;1;1;Ligue 1
07.05.2011;Nancy;Lille;0;1;Ligue 1
08.05.2011;Valenciennes;Rennes;2;0;Ligue 1
08.05.2011;Lyon;Marsilya;3;2;Ligue 1
30.04.2011;Lens;Lorient;2;3;Ligue 1
30.04.2011;Lille;Arles;5;0;Ligue 1
30.04.2011;Rennes;Bordeaux;0;0;Ligue 1
30.04.2011;Sochaux;Nancy;1;0;Ligue 1
30.04.2011;PSG;Valenciennes;3;1;Ligue 1
01.05.2011;Marsilya;AJ Auxerre;1;1;Ligue 1
01.05.2011;Montpellier;Brest;0;0;Ligue 1
01.05.2011;Nice;Caen;0;4;Ligue 1
01.05.2011;Toulouse;Lyon;2;0;Ligue 1
01.05.2011;St Etienne;Monaco;1;1;Ligue 1
24.04.2011;AJ Auxerre;Lens;1;1;Ligue 1
24.04.2011;Bordeaux;St Etienne;2;0;Ligue 1
24.04.2011;Brest;PSG;2;2;Ligue 1
24.04.2011;Caen;Toulouse;1;1;Ligue 1
24.04.2011;Monaco;Rennes;1;0;Ligue 1
24.04.2011;Nancy;Arles;0;0;Ligue 1
24.04.2011;Valenciennes;Sochaux;1;1;Ligue 1
24.04.2011;Lorient;Lille;1;1;Ligue 1
27.04.2011;Lyon;Montpellier;3;2;Ligue 1
27.04.2011;Marsilya;Nice;4;2;Ligue 1
16.04.2011;Lens;Brest;1;1;Ligue 1
16.04.2011;Nice;Monaco;3;2;Ligue 1
16.04.2011;Rennes;Lorient;1;2;Ligue 1
16.04.2011;St Etienne;Nancy;2;1;Ligue 1
16.04.2011;Sochaux;Caen;3;2;Ligue 1
16.04.2011;Toulouse;AJ Auxerre;0;1;Ligue 1
16.04.2011;Lille;Bordeaux;1;1;Ligue 1
17.04.2011;Arles;Valenciennes;0;1;Ligue 1
17.04.2011;Montpellier;Marsilya;1;2;Ligue 1
17.04.2011;PSG;Lyon;1;0;Ligue 1
09.04.2011;AJ Auxerre;St Etienne;2;2;Ligue 1
09.04.2011;Bordeaux;Arles;0;0;Ligue 1
09.04.2011;Caen;PSG;1;2;Ligue 1
09.04.2011;Lorient;Sochaux;1;1;Ligue 1
09.04.2011;Monaco;Lille;1;0;Ligue 1
09.04.2011;Valenciennes;Nancy;1;1;Ligue 1
09.04.2011;Brest;Rennes;2;0;Ligue 1
10.04.2011;Marsilya;Toulouse;2;2;Ligue 1
10.04.2011;Montpellier;Nice;1;1;Ligue 1
10.04.2011;Lyon;Lens;3;0;Ligue 1
02.04.2011;Arles;Monaco;0;2;Ligue 1
02.04.2011;Lille;Caen;3;1;Ligue 1
02.04.2011;Nancy;Bordeaux;0;0;Ligue 1
02.04.2011;PSG;Lorient;0;0;Ligue 1
02.04.2011;Rennes;AJ Auxerre;0;0;Ligue 1
02.04.2011;Sochaux;Brest;2;1;Ligue 1
02.04.2011;Toulouse;Montpellier;0;1;Ligue 1
03.04.2011;Nice;Lyon;2;2;Ligue 1
03.04.2011;St Etienne;Valenciennes;1;1;Ligue 1
03.04.2011;Lens;Marsilya;0;1;Ligue 1
19.03.2011;AJ Auxerre;Sochaux;2;0;Ligue 1
19.03.2011;Brest;Lille;1;2;Ligue 1
19.03.2011;Lorient;St Etienne;0;0;Ligue 1
19.03.2011;Montpellier;Lens;1;4;Ligue 1
19.03.2011;Toulouse;Nice;1;1;Ligue 1
19.03.2011;Valenciennes;Bordeaux;2;2;Ligue 1
19.03.2011;Lyon;Rennes;1;1;Ligue 1
20.03.2011;Caen;Arles;2;0;Ligue 1
20.03.2011;Monaco;Nancy;0;1;Ligue 1
20.03.2011;Marsilya;PSG;2;1;Ligue 1
11.03.2011;Rennes;Marsilya;0;2;Ligue 1
12.03.2011;Arles;Lorient;3;3;Ligue 1
12.03.2011;Lens;Toulouse;0;1;Ligue 1
12.03.2011;Nancy;Caen;2;0;Ligue 1
12.03.2011;Nice;AJ Auxerre;1;0;Ligue 1
12.03.2011;St Etienne;Brest;2;0;Ligue 1
12.03.2011;Sochaux;Lyon;0;2;Ligue 1
13.03.2011;Bordeaux;Monaco;0;1;Ligue 1
13.03.2011;Lille;Valenciennes;2;1;Ligue 1
13.03.2011;PSG;Montpellier;2;2;Ligue 1
05.03.2011;Caen;St Etienne;1;0;Ligue 1
05.03.2011;Lorient;Nancy;0;0;Ligue 1
05.03.2011;Montpellier;Rennes;0;1;Ligue 1
05.03.2011;Nice;Lens;0;0;Ligue 1
05.03.2011;Toulouse;Sochaux;0;1;Ligue 1
05.03.2011;Valenciennes;Monaco;0;0;Ligue 1
05.03.2011;AJ Auxerre;PSG;1;0;Ligue 1
06.03.2011;Brest;Bordeaux;1;3;Ligue 1
06.03.2011;Lyon;Arles;5;0;Ligue 1
06.03.2011;Marsilya;Lille;1;2;Ligue 1
26.02.2011;Arles;Brest;1;1;Ligue 1
26.02.2011;Monaco;Caen;2;2;Ligue 1
26.02.2011;Rennes;Lens;2;0;Ligue 1
26.02.2011;St Etienne;Nice;0;2;Ligue 1
26.02.2011;Sochaux;Montpellier;0;0;Ligue 1
26.02.2011;Valenciennes;Lorient;0;0;Ligue 1
26.02.2011;Bordeaux;AJ Auxerre;3;0;Ligue 1
27.02.2011;Nancy;Marsilya;1;2;Ligue 1
27.02.2011;PSG;Toulouse;2;1;Ligue 1
27.02.2011;Lille;Lyon;1;1;Ligue 1
18.02.2011;Lyon;Nancy;4;0;Ligue 1
19.02.2011;AJ Auxerre;Arles;1;1;Ligue 1
19.02.2011;Brest;Monaco;2;0;Ligue 1
19.02.2011;Caen;Valenciennes;2;2;Ligue 1
19.02.2011;Lens;Sochaux;2;3;Ligue 1
19.02.2011;Marsilya;St Etienne;2;1;Ligue 1
19.02.2011;Lorient;Bordeaux;5;1;Ligue 1
20.02.2011;Montpellier;Lille;1;0;Ligue 1
20.02.2011;Nice;PSG;0;3;Ligue 1
20.02.2011;Toulouse;Rennes;1;2;Ligue 1
12.02.2011;Arles;Montpellier;0;0;Ligue 1
12.02.2011;Bordeaux;Caen;1;2;Ligue 1
12.02.2011;Monaco;Lorient;3;1;Ligue 1
12.02.2011;Nancy;AJ Auxerre;3;1;Ligue 1
12.02.2011;PSG;Lens;0;0;Ligue 1
12.02.2011;Sochaux;Marsilya;1;2;Ligue 1
12.02.2011;St Etienne;Lyon;1;4;Ligue 1
13.02.2011;Rennes;Nice;2;0;Ligue 1
13.02.2011;Valenciennes;Brest;3;0;Ligue 1
13.02.2011;Lille;Toulouse;2;0;Ligue 1
05.02.2011;Brest;Nancy;2;1;Ligue 1
05.02.2011;Caen;Lorient;0;2;Ligue 1
05.02.2011;Lens;Valenciennes;1;1;Ligue 1
05.02.2011;Marsilya;Arles;1;0;Ligue 1
05.02.2011;Montpellier;St Etienne;1;2;Ligue 1
05.02.2011;Nice;Sochaux;1;0;Ligue 1
05.02.2011;Rennes;PSG;1;0;Ligue 1
06.02.2011;AJ Auxerre;Lille;1;1;Ligue 1
06.02.2011;Toulouse;Monaco;2;0;Ligue 1
06.02.2011;Lyon;Bordeaux;0;0;Ligue 1
29.01.2011;Arles;PSG;1;2;Ligue 1
29.01.2011;Caen;AJ Auxerre;2;0;Ligue 1
29.01.2011;Lorient;Brest;2;0;Ligue 1
29.01.2011;St Etienne;Toulouse;2;1;Ligue 1
29.01.2011;Sochaux;Rennes;5;1;Ligue 1
29.01.2011;Valenciennes;Lyon;2;1;Ligue 1
29.01.2011;Lille;Lens;1;0;Ligue 1
30.01.2011;Bordeaux;Nice;2;0;Ligue 1
30.01.2011;Nancy;Montpellier;1;2;Ligue 1
30.01.2011;Monaco;Marsilya;0;0;Ligue 1
15.01.2011;AJ Auxerre;Monaco;1;1;Ligue 1
15.01.2011;Brest;Caen;1;3;Ligue 1
15.01.2011;Lens;St Etienne;2;1;Ligue 1
15.01.2011;Lyon;Lorient;3;0;Ligue 1
15.01.2011;Montpellier;Valenciennes;2;1;Ligue 1
15.01.2011;Nice;Lille;0;2;Ligue 1
15.01.2011;PSG;Sochaux;2;1;Ligue 1
15.01.2011;Rennes;Arles;4;0;Ligue 1
15.01.2011;Toulouse;Nancy;1;0;Ligue 1
16.01.2011;Marsilya;Bordeaux;2;1;Ligue 1
21.12.2010;Lorient;Montpellier;0;0;Ligue 1
22.12.2010;Arles;Nice;0;0;Ligue 1
22.12.2010;Brest;Marsilya;0;0;Ligue 1
22.12.2010;Caen;Rennes;1;0;Ligue 1
22.12.2010;Lille;St Etienne;1;1;Ligue 1
22.12.2010;Lyon;AJ Auxerre;1;1;Ligue 1
22.12.2010;Monaco;Sochaux;2;1;Ligue 1
22.12.2010;Nancy;PSG;2;0;Ligue 1
22.12.2010;Valenciennes;Toulouse;2;1;Ligue 1
22.12.2010;Bordeaux;Lens;2;2;Ligue 1
18.12.2010;Montpellier;AJ Auxerre;1;1;Ligue 1
18.12.2010;Nice;Brest;1;1;Ligue 1
18.12.2010;Rennes;Valenciennes;1;0;Ligue 1
18.12.2010;St Etienne;Arles;2;0;Ligue 1
18.12.2010;Toulouse;Lorient;3;0;Ligue 1
18.12.2010;PSG;Monaco;2;2;Ligue 1
19.12.2010;Sochaux;Bordeaux;1;1;Ligue 1
19.12.2010;Marsilya;Lyon;1;1;Ligue 1
19.01.2011;Lille;Nancy;3;0;Ligue 1
22.01.2011;Lens;Caen;2;0;Ligue 1
11.12.2010;Arles;Lille;0;1;Ligue 1
11.12.2010;Brest;Montpellier;0;0;Ligue 1
11.12.2010;Caen;Nice;0;0;Ligue 1
11.12.2010;Lorient;Lens;3;0;Ligue 1
11.12.2010;Nancy;Sochaux;1;0;Ligue 1
11.12.2010;Valenciennes;PSG;1;2;Ligue 1
11.12.2010;AJ Auxerre;Marsilya;1;1;Ligue 1
12.12.2010;Lyon;Toulouse;2;0;Ligue 1
12.12.2010;Monaco;St Etienne;0;2;Ligue 1
12.12.2010;Bordeaux;Rennes;0;0;Ligue 1
04.12.2010;Arles;Nancy;1;1;Ligue 1
04.12.2010;Lens;AJ Auxerre;1;1;Ligue 1
04.12.2010;Rennes;Monaco;1;0;Ligue 1
04.12.2010;Sochaux;Valenciennes;2;1;Ligue 1
04.12.2010;Toulouse;Caen;1;0;Ligue 1
04.12.2010;Montpellier;Lyon;1;2;Ligue 1
05.12.2010;Lille;Lorient;6;3;Ligue 1
05.12.2010;Nice;Marsilya;1;0;Ligue 1
05.12.2010;PSG;Brest;3;1;Ligue 1
05.12.2010;St Etienne;Bordeaux;2;2;Ligue 1
27.11.2010;Lorient;Rennes;2;0;Ligue 1
27.11.2010;Marsilya;Montpellier;4;0;Ligue 1
27.11.2010;Monaco;Nice;1;1;Ligue 1
27.11.2010;Nancy;St Etienne;1;1;Ligue 1
27.11.2010;Valenciennes;Arles;3;0;Ligue 1
27.11.2010;Bordeaux;Lille;1;1;Ligue 1
28.11.2010;AJ Auxerre;Toulouse;1;2;Ligue 1
28.11.2010;Caen;Sochaux;0;3;Ligue 1
28.11.2010;Lyon;PSG;2;2;Ligue 1
30.11.2010;Brest;Lens;4;1;Ligue 1
20.11.2010;Nancy;Valenciennes;2;0;Ligue 1
20.11.2010;PSG;Caen;2;1;Ligue 1
20.11.2010;Rennes;Brest;2;1;Ligue 1
